player_id,position,player,age,team_id,team,foot,total_scoring_att,ontarget_scoring_att,blocked_scoring_att,goals,own_goals,post_scoring_att,total_pass,accurate_pass,total_cross,accurate_cross,total_fwd_zone_pass,accurate_fwd_zone_pass,total_through_ball,accurate_through_ball,goal_assist,ontarget_att_assist,total_att_assist,total_tackle,won_tackle,won_corners,lost_corners,total_offside,fouls,hand_ball,dangerous_play,was_fouled,total_contest,won_contest,saves,interception,total_clearance,effective_clearance,total_claim,good_claim,punches,six_second_violation,back_pass,total_long_balls,accurate_long_balls,passes_right,passes_left,total_high_claim,good_high_claim,total_one_on_one,good_one_on_one,stand_save,dive_save,stand_catch,dive_catch,mins_played,att_sbx_centre,att_sbx_right,att_sbx_left,att_bx_centre,att_bx_right,att_bx_left,att_obx_centre,att_obx_right,att_obx_left,att_lg_centre,att_lg_right,att_lg_left,att_bxd_right,att_bxd_left,att_obxd_right,att_obxd_left,att_sv_high_centre,att_sv_high_right,att_sv_high_left,att_sv_low_centre,att_sv_low_right,att_sv_low_left,att_goal_high_centre,att_goal_high_right,att_goal_high_left,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_post_high,att_post_left,att_post_right,att_miss_high_right,att_miss_high_left,att_miss_high,att_miss_right,att_miss_left,att_cmiss_high_right,att_cmiss_high_left,att_cmiss_high,att_cmiss_right,att_cmiss_left,att_rf_goal,att_lf_goal,att_hd_goal,att_rf_miss,att_lf_miss,att_hd_miss,att_rf_target,att_lf_target,att_hd_target,att_rf_post,att_lf_post,att_hd_post,att_corner,att_setpiece,att_fastbreak,att_freekick_goal,att_freekick_miss,att_freekick_target,att_freekick_post,att_pen_goal,att_pen_miss,att_pen_target,att_pen_post,att_rf_total,att_lf_total,att_hd_total,att_freekick_total,yellow_card,red_card,penalty_conceded,goals_conceded,clean_sheet,_perm_user,_perm_group,_perm_access,att_ibox_goal,att_ibox_target,att_ibox_miss,att_ibox_post,att_ibox_blocked,att_obox_goal,att_obox_target,att_obox_miss,att_obox_post,att_obox_blocked,att_obp_total,att_obp_goal,att_obp_target,att_obp_miss,att_obp_post,att_obp_blocked,offtarget_att_assist,total_back_zone_pass,accurate_back_zone_pass,last_man_contest,last_man_tackle,outfielder_block,total_sub_on,total_sub_off,total_cross_nocorner,accurate_cross_nocorner,total_corners_intobox,accurate_corners_intobox,clearance_off_line,goals_conceded_ibox,goals_conceded_obox,saved_ibox,saved_obox,saved_setpiece,attempts_conceded_ibox,attempts_conceded_obox,six_yard_block,total_throws,accurate_throws,total_attacking_pass,penalty_save,second_yellow,game_started,head_pass,challenge_lost,aerial_won,aerial_lost,goal_kicks,pen_goals_conceded,accurate_goal_kicks,keeper_throws,accurate_keeper_throws,duel_won,duel_lost,head_clearance,effective_head_clearance,crosses_18yard,crosses_18yardplus,interceptions_in_box,long_pass_own_to_opp,long_pass_own_to_opp_success,ball_recovery,keeper_pick_up,cross_not_claimed,gk_smother,offside_provoked,error_lead_to_shot,error_lead_to_goal,turnover,dispossessed,shot_off_target,touches,final_third_entries,corner_taken,total_launches,accurate_launches,total_layoffs,accurate_layoffs,goal_assist_intentional,penalty_won,total_chipped_pass,accurate_chipped_pass,total_flick_on,accurate_flick_on,shield_ball_oop,foul_throw_in,blocked_cross,effective_blocked_cross,penalty_faced,total_pull_back,accurate_pull_back,total_keeper_sweeper,accurate_keeper_sweeper,goal_assist_openplay,goal_assist_setplay,att_assist_openplay,att_assist_setplay,overrun,interception_won,big_chance_created,big_chance_missed,big_chance_scored,unsuccessful_touch,fwd_pass,backward_pass,leftside_pass,rightside_pass,total_final_third_passes,successful_final_third_passes,rescinded_red_card,second_goal_assist,hit_woodwork,diving_save,goal_fastbreak,shot_fastbreak,poss_won_def_3rd,poss_won_mid_3rd,poss_won_att_3rd,poss_lost_all,poss_lost_ctrl,pen_area_entries,goal_assist_deadball,goals_conc_onfield,shots_conc_onfield,total_fastbreak,att_one_on_one,fouled_final_third,goals_openplay,att_openplay,freekick_cross,accurate_freekick_cross,assist_pass_lost,assist_blocked_shot,assist_attempt_saved,assist_post,assist_free_kick_won,assist_handball_won,assist_own_goal,assist_penalty_won,open_play_pass,successful_open_play_pass,attempted_tackle_foul,fifty_fifty,successful_fifty_fifty,put_through,successful_put_through,blocked_pass,failed_to_block,touches_in_opp_box,att_corner_goal,att_ifreekick_goal,att_throw_goal,att_throw,attempts_ibox,attempts_obox,expected_goals,expected_goals_nonpenalty,expected_goals_openplay,expected_goals_setplay,expected_goals_hd,expected_goals_lf,expected_goals_rf,expected_goals_freekick,expected_goals_conceded,expected_goals_nonpenalty_conceded,expected_goalsontarget,expected_goalsontarget_nonpenalty,expected_goalsontarget_freekick,expected_goalsontarget_conceded,expected_goalsontarget_nonpenalty_conceded,expected_assists,expected_assists_setplay,expected_assists_openplay
12679,Defender,Michael Dawson,36.6,17,Nottingham Forest,,6,1,2,1,0,0,577,439,0,0,227,128,0,0,0,3,4,4,2,0,14,0,6,0,0,10,2,1,0,9,71,71,0,0,0,0,0,162,71,99,46,0,0,0,0,0,0,0,0,1204,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,16,3,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,350,311,0,0,11,0,1,0,0,0,0,1,15,1,0,0,0,100,72,0,0,0,0,0,0,14,74,2,46,29,0,1,0,0,0,58,36,39,39,0,0,6,192,104,46,0,0,0,3,0,0,1,1,3,711,92,0,57,9,0,0,0,0,92,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,9,0,0,1,1,248,21,201,107,98,41,0,0,0,0,0,0,35,11,0,144,144,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,415,3,0,0,3,0,3,0,13,1,0,0,0,6,0,0.751700018,0.751700018,0,0.751700018,0.705600016,0,0.046100002,0,15.21606693,14.4276669,0.448599994,0.448599994,0,15.56859998,14.57650001,0.084977589,0.00822455,0.07675304
49773,Midfielder,Albert Adomah,32.6,97,Cardiff City,,20,6,8,2,0,0,276,210,60,10,263,162,0,0,3,9,19,32,16,20,7,3,21,0,1,13,39,29,0,8,6,6,0,0,0,0,0,20,7,88,39,0,0,0,0,0,0,0,0,1179,0,0,0,7,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,0,0,1,1,0,3,1,0,0,0,1,1,2,0,0,0,0,1,3,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,13,6,1,0,4,0,0,14,1,0,0,0,2,3,5,0,6,0,1,1,0,2,0,0,0,0,0,0,10,73,58,0,0,3,19,7,60,10,0,0,0,12,2,0,0,0,108,65,2,6,6,0,0,0,12,38,16,11,25,0,1,0,0,0,83,110,3,3,47,13,1,21,8,74,0,0,0,0,0,0,45,39,6,617,29,1,11,2,4,3,1,0,9,4,16,7,0,0,6,6,0,1,1,0,0,3,0,16,0,4,8,1,1,2,45,93,74,53,56,131,100,0,0,0,0,0,1,30,34,10,217,217,62,0,0,0,1,0,4,1,15,0,0,0,0,0,0,0,0,0,0,275,209,11,0,0,28,14,28,0,42,1,0,0,0,16,4,2.233299963,2.233299963,1.144399986,1.088899978,0.104199998,0.270999998,1.858099967,0,16.10730607,15.31890608,2.792100009,2.792100009,0,12.68600015,11.72210012,1.385582079,0.0013717,1.384210379
430505,Midfielder,Alfa Semedo,22.8,17,Nottingham Forest,Right,21,2,5,2,0,0,315,219,15,3,219,133,1,0,0,6,10,32,18,3,5,1,24,0,0,14,23,10,0,10,17,17,0,0,0,0,0,26,12,35,68,0,0,0,0,0,0,0,0,978,0,0,0,9,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,4,4,3,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,12,3,2,0,3,0,1,16,1,0,0,0,2,0,8,0,4,0,0,6,0,1,0,0,0,0,0,0,4,111,89,0,0,4,13,8,15,3,0,0,0,15,1,0,0,0,104,54,1,1,1,0,0,0,10,63,20,43,46,0,1,0,0,0,99,121,13,13,12,3,1,41,18,54,0,0,0,0,0,0,35,19,14,561,38,0,11,1,6,6,0,0,18,13,33,9,0,0,2,2,0,1,0,0,0,0,0,10,0,1,10,0,1,2,35,93,60,64,98,111,68,0,0,0,0,1,3,26,26,2,181,181,18,0,0,0,3,0,1,2,18,0,0,0,0,0,0,0,0,0,0,315,219,17,0,0,29,17,29,0,37,0,0,0,0,14,7,2.930800047,2.930800047,2.668700056,0.262100004,0.3237,0.522700001,2.018600052,0,17.25506183,15.67826179,1.912200034,1.912200034,0,15.58010016,13.60770021,0.459188479,0.00089266,0.458295819
204968,Midfielder,Ryan Yates,22.6,17,Nottingham Forest,,10,3,2,2,0,1,341,256,4,1,173,118,0,0,0,3,9,12,7,2,1,2,15,1,0,29,3,1,0,15,20,20,0,0,0,0,0,28,11,61,15,0,0,0,0,0,0,0,0,942,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,3,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,6,2,1,0,0,1,0,12,1,0,0,0,1,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,6,172,139,0,0,1,8,6,4,1,0,0,0,12,0,0,0,0,76,46,1,2,2,0,0,0,11,68,4,36,21,0,1,0,0,0,75,46,8,8,3,1,3,53,28,45,0,0,0,1,0,0,13,7,5,477,31,0,15,2,3,3,0,0,11,7,15,1,1,0,0,0,0,0,0,0,0,0,0,8,1,0,15,1,0,1,13,99,53,111,78,80,52,0,0,1,0,0,0,20,25,0,110,110,8,0,0,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,336,251,8,0,0,8,4,8,0,15,0,0,0,0,9,1,1.002299991,1.002299991,0.692900006,0.309399996,0.438200012,0.169399992,0.394700002,0,12.99650919,12.20810923,0.86879997,0.86879997,0,11.61220009,10.62010011,0.595999594,0.00125457,0.594745025
171351,Midfielder,João Carvalho,23.3,17,Nottingham Forest,,24,5,8,1,0,0,354,285,39,10,271,188,2,2,1,8,14,14,10,8,0,2,5,0,0,8,35,15,0,4,6,6,0,0,0,0,0,27,19,61,65,0,0,0,0,0,0,0,0,841,0,0,0,8,1,1,13,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4,2,2,3,0,0,0,0,1,0,1,0,0,0,0,3,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,20,1,3,1,1,0,0,14,0,0,0,0,1,1,6,0,3,0,3,5,0,5,0,0,0,0,0,0,6,122,107,0,0,0,13,8,26,7,13,3,0,13,1,0,0,0,84,53,0,1,1,0,0,0,9,19,11,5,28,0,1,0,0,0,42,69,2,2,15,4,0,30,22,45,0,0,0,0,0,0,24,5,11,547,42,16,2,0,12,11,1,0,26,15,10,3,0,0,1,1,0,0,0,0,0,1,0,11,2,6,4,2,1,0,24,103,95,53,103,145,103,0,0,0,0,0,1,18,22,5,158,158,54,0,0,0,1,0,4,1,20,7,1,0,0,0,0,0,0,0,0,349,280,2,0,0,6,3,6,0,30,0,0,0,0,11,13,1.612599995,1.612599995,1.434299987,0.178299997,0.203699999,0.072099999,1.336799998,0.057500001,13.22887703,12.44047704,0.92350002,0.92350002,0,13.447,12.4549,1.435364852,0.044781301,1.390583558
169201,Defender,Chema Rodríguez,28.3,17,Nottingham Forest,Left,2,0,1,0,0,0,210,142,10,1,113,59,0,0,0,1,2,13,10,2,10,0,9,0,0,4,3,3,0,10,24,24,0,0,0,0,0,59,20,12,50,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,107,84,0,0,4,1,2,10,1,0,0,0,5,0,0,0,0,68,33,0,43,26,0,0,0,7,28,5,21,15,0,0,0,0,0,40,31,9,9,5,5,1,61,27,29,0,0,0,3,0,0,4,2,1,347,46,0,29,7,0,0,0,0,26,9,1,0,1,0,7,7,0,0,0,0,0,0,0,2,0,0,10,0,0,0,4,108,13,15,74,53,28,0,0,0,0,0,0,19,10,0,102,102,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,139,8,0,0,6,1,6,0,2,0,0,0,0,1,1,0.114700001,0.114700001,0,0.114700001,0.092,0.022700001,0,0,11.02210677,10.23370671,0,0,0,7.549200123,6.568900174,0.120659761,0.00623321,0.114426551
232917,Goalkeeper,Arijanet Muric,21.6,17,Nottingham Forest,Right,0,0,0,0,0,0,97,55,0,0,44,11,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,8,0,5,5,0,0,0,0,0,60,19,3,10,5,5,0,0,0,2,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,44,0,0,0,0,0,0,0,0,0,0,3,1,8,0,0,31,13,0,0,0,0,0,0,4,0,0,0,0,37,0,19,17,17,1,0,3,3,0,0,0,44,11,26,19,0,0,0,1,2,1,0,0,135,16,0,22,8,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0,15,11,16,4,0,0,0,4,0,0,2,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.539861739,4.539861739,0,0,0,4.651400119,4.651400119,0.00333182,0.0006802,0.00265162
80254,Defender,Carl Jenkinson,28.4,17,Nottingham Forest,Right,0,0,0,0,0,0,150,119,12,1,97,65,0,0,0,3,4,6,6,3,1,1,7,0,0,1,4,3,0,2,7,7,0,0,0,0,0,17,4,47,8,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,55,0,0,0,1,1,12,1,0,0,0,4,0,0,0,0,25,21,0,34,27,0,0,0,4,8,4,2,4,0,0,0,0,0,12,18,5,5,8,4,0,24,12,21,0,0,0,0,0,0,1,2,0,228,13,0,6,0,0,0,0,0,9,2,0,0,0,0,2,2,0,1,0,0,0,0,0,4,0,0,2,0,0,0,1,48,33,47,22,44,32,0,0,0,0,0,0,17,3,1,53,53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,119,4,0,0,8,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.249887526,4.249887526,0,0,0,4.249800041,4.249800041,0.146913603,0.00117262,0.145740983
219929,Forward,Rafa Mir,23,17,Nottingham Forest,Right,13,2,4,0,0,0,42,31,1,0,25,15,0,0,1,3,3,5,1,4,0,4,6,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,212,0,0,0,5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,10,1,2,0,0,0,0,2,0,0,0,0,0,1,5,0,2,0,1,2,0,2,0,0,0,0,0,0,0,18,16,0,0,0,9,2,1,0,0,0,0,2,0,0,0,0,16,8,0,0,0,0,0,0,2,9,1,4,12,0,0,0,0,0,18,23,0,0,1,0,0,1,1,12,0,0,0,0,0,0,10,4,7,96,4,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,10,8,13,10,11,13,8,0,0,0,0,0,1,7,5,0,26,26,1,0,0,0,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,39,28,2,0,0,7,3,7,0,14,0,0,0,0,8,5,1.642200019,1.642200019,1.006299999,0.635900028,0.156399995,0.596800029,0.889000025,0,2.745000049,2.745000049,0.222200003,0.222200003,0,2.224099994,2.224099994,0.03514823,0,0.03514823
48897,Midfielder,John Bostock,28.5,17,Nottingham Forest,Left,4,2,1,0,0,0,126,106,3,3,63,50,1,1,1,4,6,2,0,2,0,0,7,0,0,3,1,0,0,1,2,2,0,0,0,0,0,12,5,11,19,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,66,59,0,0,0,5,1,1,1,2,2,0,2,0,0,0,0,9,10,0,0,0,0,0,0,1,10,2,8,3,0,0,0,0,0,13,14,1,1,0,1,0,18,7,11,0,0,0,0,0,0,2,1,1,151,12,2,3,1,0,0,0,0,9,1,0,0,0,0,1,1,0,0,0,0,0,1,0,3,2,0,1,1,0,0,2,37,13,43,33,25,20,0,0,0,0,0,0,6,3,2,24,24,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,124,104,6,0,0,3,2,3,0,0,0,0,0,0,0,4,0.129799999,0.129799999,0.051800001,0.078000002,0,0.129799999,0,0.053800002,1.578600027,1.578600027,0.172099993,0.172099993,0,2.38239998,2.38239998,0.398079168,0.0607588,0.337320357
184391,Forward,Tyler Walker,23.7,17,Nottingham Forest,,4,2,0,1,0,0,26,18,3,2,27,19,0,0,0,2,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,7,0,0,0,0,0,0,0,0,134,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,5,0,3,2,0,0,0,1,0,0,0,0,10,9,0,0,0,0,0,0,1,7,1,3,11,0,0,0,0,0,4,14,0,0,3,0,0,1,1,0,0,0,0,0,0,0,3,0,2,44,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,3,5,6,8,7,16,10,0,0,0,0,1,1,0,0,0,14,14,2,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0,0,0,9,0,0,0,0,4,0,1.773900021,1.773900021,1.773900021,0,0.054299999,0,1.719600022,0,1.898700003,1.898700003,1.128999978,1.128999978,0,1.940400004,1.940400004,0.13054345,0,0.13054345
242898,Forward,Brennan Johnson,19.1,17,Nottingham Forest,,1,0,0,0,0,0,20,11,1,0,16,8,0,0,0,0,1,1,1,1,0,0,1,0,0,4,2,2,0,0,1,1,0,0,0,0,0,4,2,5,5,0,0,0,0,0,0,0,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,1,5,0,2,2,0,0,0,0,0,9,3,1,1,1,0,0,2,0,5,0,0,0,0,0,0,3,0,1,41,2,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,1,3,9,7,3,0,0,0,0,0,0,2,3,0,13,13,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,11,1,0,0,5,3,5,0,3,0,0,0,0,1,0,0.047499999,0.047499999,0,0.047499999,0.047499999,0,0,0,1.736309171,1.736309171,0,0,0,0.549300015,0.549300015,0.01468736,0,0.01468736
42748,Defender,Gaëtan Bong,32.2,17,Nottingham Forest,Left,0,0,0,0,0,0,28,21,4,1,23,16,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,2,2,15,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,5,5,0,11,10,0,0,0,1,2,0,1,2,0,0,0,0,0,2,3,0,0,3,1,1,6,2,2,0,0,0,0,0,0,3,0,0,52,9,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,3,15,4,1,8,13,10,0,0,0,0,0,0,1,1,0,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8028,0.8028,0,0,0,0.900600016,0.900600016,0.080928378,0.00054725,0.080381133
177840,Forward,Nuno da Costa,29.4,17,Nottingham Forest,Right,1,0,0,0,0,0,9,6,0,0,6,4,0,0,0,0,0,2,1,0,0,0,1,0,0,2,3,2,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,1,4,0,0,0,0,0,7,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,26,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,2,3,3,5,4,0,0,0,0,0,0,1,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,5,1,0,0,1,1,1,0,3,0,0,0,0,1,0,0.041999999,0.041999999,0.041999999,0,0.041999999,0,0,0,0.178400004,0.178400004,0,0,0,0.508999996,0.508999996,0.00639692,0,0.00639692
244930,Forward,Alex Mighten,18.2,17,Nottingham Forest,,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086300001,0.086300001,0,0,0,0.228200004,0.228200004,0.00369068,0,0.00369068
184193,Goalkeeper,Jordan Smith,25.6,17,Nottingham Forest,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450199,Defender,Jayden Richardson,19.8,17,Nottingham Forest,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
