Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,8,43,100995,87,Successful,77.6,100.0,53.5,82.1,ThrowIn
Pass,8,46,320374,87,Successful,54.6,84.7,47.6,47.6,OpenPlay
Pass,8,49,20664,87,Successful,46.9,44.2,51.5,29.2,OpenPlay
Pass,8,51,88300,87,Successful,51.5,29.2,45.4,43.9,OpenPlay
Pass,8,53,20664,87,Successful,46.3,44.8,48.3,69.1,OpenPlay
Pass,8,57,320374,87,Successful,52.7,63.3,48,43.6,OpenPlay
Pass,9,1,20664,87,Successful,49.0,37.6,62.2,3.8,OpenPlay
Pass,9,3,44868,87,Successful,62.2,3.8,56,13.4,OpenPlay
Pass,9,4,88300,87,Successful,56.0,13.4,59.2,30.7,OpenPlay
Pass,9,5,30226,87,Successful,59.2,30.7,67.5,31.2,OpenPlay
Pass,9,6,5583,87,Successful,67.5,31.2,88.6,9.5,OpenPlay
Pass,9,9,13764,87,Unsuccessful,90.2,9.2,89.7,57.6,OpenPlay
Clearance,9,12,83078,63,Successful,9.0,43.1,24.6,18.2,OpenPlay
Pass,9,16,100995,87,Successful,73.8,85.1,87.9,74.5,OpenPlay
TakeOn,9,18,17778,87,Unsuccessful,87.8,72.6,,,OpenPlay
Tackle,9,18,238940,63,Unsuccessful,12.2,27.4,,,OpenPlay
BallTouch,9,19,17778,87,Successful,89.0,72.1,,,OpenPlay
Pass,9,22,24248,63,Successful,22.3,36.1,12.6,34,OpenPlay
BallRecovery,9,24,83078,63,Successful,13.1,33.4,,,OpenPlay
Pass,9,24,83078,63,Successful,13.1,33.4,22.4,26.4,OpenPlay
Pass,9,25,362431,63,Successful,26.6,24.7,20.5,14,OpenPlay
Pass,9,27,80764,63,Successful,11.7,14.4,7.8,28.2,OpenPlay
Pass,9,28,77564,63,Successful,7.8,28.2,38,21.8,OpenPlay
Pass,9,30,24248,63,Successful,33.6,16.7,29.8,16.4,OpenPlay
TakeOn,9,32,362431,63,Unsuccessful,35.0,32.2,,,OpenPlay
Tackle,9,32,30226,87,Successful,65.0,67.8,,,OpenPlay
