Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist,Assist_2nd
Pass,10,56,8222,31,Successful,55.5,95.0,37.7,86.2,OpenPlay,False,False
Pass,11,0,297544,31,Successful,36.3,85.0,34.7,38.6,OpenPlay,False,False
Pass,11,8,318432,31,Successful,38.4,21.6,13.5,43.7,OpenPlay,False,False
Pass,11,10,110189,31,Successful,13.5,43.7,19.2,70.3,OpenPlay,False,False
Pass,11,13,297544,31,Successful,19.2,70.0,24.9,50.4,OpenPlay,False,False
Pass,11,16,29544,31,Successful,31.1,51.3,52.1,51,OpenPlay,False,False
BallTouch,11,17,317804,31,Unsuccessful,51.8,51.6,,,OpenPlay,False,False
BallRecovery,11,20,80921,13,Successful,53.7,53.3,,,OpenPlay,False,False
Pass,11,21,80921,13,Unsuccessful,62.6,45.2,92.6,25.3,OpenPlay,False,False
Clearance,11,24,297544,31,Successful,10.8,76.4,9.8,100,OpenPlay,False,False
Pass,11,36,125211,13,Successful,89.7,0.0,70.6,4.9,ThrowIn,False,False
Pass,11,41,80921,13,Successful,76.4,9.1,76.2,5.2,OpenPlay,False,False
Pass,11,42,125211,13,Successful,75.3,5.2,58.9,27.9,OpenPlay,False,False
Pass,11,45,144890,13,Successful,58.8,29.2,45.8,39.1,OpenPlay,False,False
Pass,11,49,27586,13,Successful,47.3,53.0,55.5,81.4,OpenPlay,False,False
Pass,11,53,89401,13,Successful,60.3,84.5,78.5,98.7,OpenPlay,False,False
Pass,11,55,110260,13,Successful,78.5,98.7,70.2,91.7,OpenPlay,False,False
Pass,11,58,89401,13,Successful,69.4,90.2,53.4,68.4,OpenPlay,False,False
Pass,12,1,27586,13,Successful,52.8,65.4,52.7,31.6,OpenPlay,False,False
Pass,12,3,80921,13,Successful,53.7,29.2,72.5,3.1,OpenPlay,False,False
Pass,12,7,239872,13,Successful,71.5,19.2,68.8,26.6,OpenPlay,False,False
Pass,12,10,13756,13,Successful,70.7,17.0,80.3,5.6,OpenPlay,False,False
