Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist,Assist_2nd
Pass,18,6,357900,843,Successful,68.1,94.4,83.4,88.7,OpenPlay,False,False
Pass,18,8,301455,843,Unsuccessful,87.6,87.2,88.9,75.6,OpenPlay,False,False
Interception,18,9,80921,13,Successful,12.2,20.0,,,OpenPlay,False,False
CornerAwarded,18,11,80921,13,Unsuccessful,0.0,10.4,,,OpenPlay,False,False
CornerAwarded,18,11,301455,843,Successful,100.0,89.6,,,OpenPlay,False,False
Pass,18,43,24929,843,Unsuccessful,99.5,99.5,94.3,57.5,CornerTaken,False,False
Clearance,18,46,89401,13,Successful,3.9,43.4,33,53.6,OpenPlay,False,False
Pass,18,50,357900,843,Successful,63.4,42.7,57.4,7.7,OpenPlay,False,False
Pass,18,52,94936,843,Unsuccessful,57.1,6.5,59.4,6.2,OpenPlay,False,False
BlockedPass,18,52,44120,13,Successful,40.2,94.1,,,OpenPlay,False,False
Pass,19,2,94936,843,Successful,55.8,0.0,35.6,26.1,ThrowIn,False,False
Pass,19,6,392649,843,Successful,35.8,28.5,34.7,68.7,OpenPlay,False,False
Pass,19,8,301455,843,Successful,34.9,69.9,41.9,64.3,OpenPlay,False,False
Pass,19,10,102044,843,Successful,42.3,65.8,58.4,94.7,OpenPlay,False,False
Pass,19,13,24929,843,Successful,59.9,94.2,70.2,80.6,OpenPlay,False,False
Pass,19,16,357900,843,Successful,68.3,70.6,81,38.9,OpenPlay,False,False
Challenge,19,18,89401,13,Unsuccessful,24.7,54.6,,,OpenPlay,False,False
TakeOn,19,18,70080,843,Successful,75.3,45.4,,,OpenPlay,False,False
Pass,19,19,70080,843,Successful,72.6,50.9,66.3,46.1,OpenPlay,False,False
Pass,19,21,244784,843,Successful,66.5,44.6,75.7,39.8,OpenPlay,False,False
Pass,19,23,377263,843,Successful,75.7,39.8,76.9,50.6,OpenPlay,False,False
Pass,19,24,70080,843,Unsuccessful,80.1,51.0,84.2,35.1,OpenPlay,False,False
Pass,19,26,44120,13,Successful,14.7,63.1,35.6,50.1,OpenPlay,False,False
BallRecovery,19,29,73078,13,Successful,35.6,50.1,,,OpenPlay,False,False
Pass,19,32,73078,13,Successful,64.9,44.9,77.2,56.6,OpenPlay,False,False
Foul,19,38,239872,13,Successful,81.4,52.3,,,OpenPlay,False,False
Foul,19,38,392649,843,Unsuccessful,18.6,47.7,,,OpenPlay,False,False
Card,19,46,392649,843,Successful,0.0,0.0,,,OpenPlay,False,False
MissedShots,21,32,239872,13,Successful,81.7,51.0,,,OpenPlay,False,False
Pass,21,59,122714,843,Unsuccessful,3.4,46.4,62.2,20.9,OpenPlay,False,False
Aerial,22,3,70080,843,Unsuccessful,59.0,14.1,,,OpenPlay,False,False
Aerial,22,3,89401,13,Successful,41.0,85.9,,,OpenPlay,False,False
Pass,22,4,89401,13,Unsuccessful,40.8,79.1,48.5,76.9,OpenPlay,False,False
Pass,22,5,102044,843,Successful,54.5,19.5,46.8,8,OpenPlay,False,False
Pass,22,6,94936,843,Successful,46.7,8.3,28.8,23.6,OpenPlay,False,False
Pass,22,9,392649,843,Successful,28.5,24.1,9.8,44.6,OpenPlay,False,False
Pass,22,11,122714,843,Unsuccessful,9.8,44.6,65.7,56,OpenPlay,False,False
BallRecovery,22,15,80921,13,Successful,36.8,44.2,,,OpenPlay,False,False
Pass,22,20,80921,13,Successful,36.9,43.3,35.8,65.7,OpenPlay,False,False
Pass,22,22,27586,13,Successful,37.5,61.5,38.7,32.2,OpenPlay,False,False
Pass,22,26,80921,13,Successful,44.4,24.1,47.9,4.1,OpenPlay,False,False
Pass,22,28,125211,13,Successful,47.9,4.1,48,20.1,OpenPlay,False,False
Pass,22,29,13756,13,Successful,48.0,20.1,28.6,49.7,OpenPlay,False,False
Pass,22,32,27586,13,Successful,34.8,59.6,38.4,87.8,OpenPlay,False,False
Pass,22,35,89401,13,Successful,39.7,88.4,53.4,98,OpenPlay,False,False
Pass,22,37,367185,13,Successful,53.4,98.0,43.2,88.4,OpenPlay,False,False
Pass,22,41,89401,13,Successful,53.1,74.5,73.1,3.5,OpenPlay,False,False
Dispossessed,22,45,239872,13,Successful,71.6,4.6,,,OpenPlay,False,False
Tackle,22,45,24929,843,Unsuccessful,28.4,95.4,,,OpenPlay,False,False
Challenge,22,46,24929,843,Unsuccessful,26.0,92.2,,,OpenPlay,False,False
TakeOn,22,46,239872,13,Successful,74.0,7.8,,,OpenPlay,False,False
Pass,22,49,239872,13,Successful,81.2,27.2,84.6,50.7,OpenPlay,False,False
BallTouch,22,51,73078,13,Successful,85.2,51.8,,,OpenPlay,False,False
Pass,22,52,13756,13,Unsuccessful,80.7,51.5,87.1,58.1,OpenPlay,False,False
Clearance,22,53,94936,843,Successful,14.1,39.7,29.9,35.7,OpenPlay,False,False
Pass,22,55,89401,13,Successful,70.0,72.4,83.8,96.5,OpenPlay,False,False
Pass,22,59,367185,13,Successful,80.8,90.8,71.2,76.9,OpenPlay,False,False
Pass,23,2,89401,13,Successful,71.2,76.9,79.3,96.2,OpenPlay,False,False
BallTouch,23,3,13756,13,Unsuccessful,79.3,96.2,,,OpenPlay,False,False
BallRecovery,23,4,377263,843,Successful,22.5,12.0,,,OpenPlay,False,False
Dispossessed,23,5,377263,843,Successful,27.9,15.8,,,OpenPlay,False,False
Tackle,23,5,44120,13,Unsuccessful,72.1,84.2,,,OpenPlay,False,False
Pass,23,6,377263,843,Successful,31.4,21.8,34,27.7,OpenPlay,False,False
Pass,23,7,102044,843,Successful,34.0,27.7,45.4,12.6,OpenPlay,False,False
BallTouch,23,14,377263,843,Unsuccessful,66.7,27.3,,,OpenPlay,False,False
BallRecovery,23,15,144890,13,Successful,30.4,69.0,,,OpenPlay,False,False
Pass,23,18,144890,13,Successful,40.5,71.4,47.4,88.6,OpenPlay,False,False
Pass,23,23,89401,13,Unsuccessful,61.1,71.4,98.9,69,OpenPlay,False,False
BallRecovery,23,29,122714,843,Successful,5.0,26.2,,,OpenPlay,False,False
Pass,23,48,122714,843,Unsuccessful,11.5,34.6,63.9,40,OpenPlay,False,False
BallRecovery,23,52,27586,13,Successful,44.3,63.5,,,OpenPlay,False,False
Pass,23,53,27586,13,Successful,46.6,64.9,43.3,30.3,OpenPlay,False,False
Pass,23,55,80921,13,Successful,46.0,27.4,73.6,8,OpenPlay,False,False
Pass,23,57,239872,13,Unsuccessful,73.8,7.9,78.5,16.4,OpenPlay,False,False
BallRecovery,23,58,301455,843,Successful,19.8,87.8,,,OpenPlay,False,False
Pass,23,59,301455,843,Successful,19.8,87.8,27.4,72.9,OpenPlay,False,False
Pass,24,0,102044,843,Successful,27.3,72.1,32.6,61.4,OpenPlay,False,False
Pass,24,3,244784,843,Successful,34.5,72.7,35.2,91.5,OpenPlay,False,False
Pass,24,5,301455,843,Successful,35.8,92.1,40.4,94.5,OpenPlay,False,False
Pass,24,13,24929,843,Successful,65.1,77.8,82.3,9.7,OpenPlay,False,False
Pass,24,18,377263,843,Successful,80.6,5.8,63.7,6.2,OpenPlay,False,False
Pass,24,20,94936,843,Successful,63.6,6.2,59,22.1,OpenPlay,False,False
Pass,24,22,357900,843,Successful,58.8,23.3,57.1,41.6,OpenPlay,False,False
Pass,24,25,102044,843,Successful,57.8,39.1,59,22.2,OpenPlay,False,False
Pass,24,28,357900,843,Successful,59.4,19.1,98.1,22.1,OpenPlay,False,False
BallTouch,24,32,94936,843,Unsuccessful,98.1,22.1,,,OpenPlay,False,False
Pass,24,43,92173,13,Successful,4.4,59.7,7.2,75,OpenPlay,False,False
Pass,24,50,27586,13,Successful,23.6,56.4,24.2,24.4,OpenPlay,False,False
Pass,24,53,80921,13,Successful,29.7,16.4,52.6,3.5,OpenPlay,False,False
Challenge,24,58,102044,843,Unsuccessful,31.6,85.5,,,OpenPlay,False,False
TakeOn,24,58,239872,13,Successful,68.4,14.5,,,OpenPlay,False,False
Pass,25,1,239872,13,Unsuccessful,75.7,28.6,84.8,44,OpenPlay,False,False
Pass,25,3,392649,843,Unsuccessful,15.5,53.8,66.4,89.6,OpenPlay,False,False
Pass,25,9,80921,13,Successful,40.0,9.2,41,58.8,OpenPlay,False,False
Pass,25,16,27586,13,Successful,49.9,56.6,53.3,29.8,OpenPlay,False,False
Pass,25,20,80921,13,Successful,60.1,26.5,60.7,10.9,OpenPlay,False,False
Pass,25,24,125211,13,Successful,61.8,28.6,46.4,27.6,OpenPlay,False,False
Pass,25,27,80921,13,Successful,46.4,28.5,43.2,46.1,OpenPlay,False,False
Pass,25,29,27586,13,Successful,43.3,56.3,46.6,78.8,OpenPlay,False,False
Pass,25,32,89401,13,Successful,46.9,77.2,44.6,61.4,OpenPlay,False,False
Pass,25,36,27586,13,Successful,50.4,61.8,58.2,78.4,OpenPlay,False,False
Pass,25,39,89401,13,Successful,61.0,81.8,79.9,98.1,OpenPlay,False,False
Pass,25,43,367185,13,Unsuccessful,96.2,93.3,91.4,46,OpenPlay,False,False
Clearance,25,44,289330,843,Successful,9.7,53.1,20.7,71.7,OpenPlay,False,False
Pass,25,47,125211,13,Successful,74.5,29.4,91.6,3.2,OpenPlay,False,False
Pass,25,51,13756,13,Successful,91.7,3.2,85.2,18.2,OpenPlay,False,False
Pass,25,53,125211,13,Successful,85.2,18.2,85.9,8.2,OpenPlay,False,False
Pass,25,55,239872,13,Successful,86.9,6.4,93.3,5.5,OpenPlay,False,False
Pass,25,56,13756,13,Successful,92.7,4.7,83.8,5.9,OpenPlay,False,False
Pass,25,58,239872,13,Unsuccessful,80.9,9.2,100,63.4,OpenPlay,False,False
Pass,26,29,122714,843,Unsuccessful,4.8,44.6,57.8,23.7,OpenPlay,False,False
Pass,26,33,89401,13,Unsuccessful,42.0,68.2,54,62.7,OpenPlay,False,False
Pass,26,34,102044,843,Successful,46.8,34.6,47,26.4,OpenPlay,False,False
Pass,26,35,244784,843,Successful,47.0,26.4,32.1,24.6,OpenPlay,False,False
Pass,26,38,392649,843,Successful,27.4,35.4,28.1,63.6,OpenPlay,False,False
Pass,26,43,289330,843,Successful,35.8,68.4,46,55.2,OpenPlay,False,False
Pass,26,45,24929,843,Successful,45.1,51.9,38.6,38.2,OpenPlay,False,False
Pass,26,49,244784,843,Successful,38.7,32.8,40.5,10.1,OpenPlay,False,False
Pass,26,53,392649,843,Unsuccessful,44.5,7.7,59.6,4,OpenPlay,False,False
Pass,26,56,367185,13,Unsuccessful,31.4,94.8,43,95.9,OpenPlay,False,False
Pass,26,58,94936,843,Unsuccessful,55.7,3.8,52.7,2.1,OpenPlay,False,False
BallTouch,27,2,44120,13,Successful,45.7,94.7,,,OpenPlay,False,False
Pass,27,14,94936,843,Successful,44.9,0.0,30.8,7.1,ThrowIn,False,False
Pass,27,15,392649,843,Successful,34.7,5.8,9.4,38.9,OpenPlay,False,False
Pass,27,17,122714,843,Successful,10.9,43.0,25.1,49,OpenPlay,False,False
Pass,27,20,244784,843,Successful,24.6,49.9,21.7,77.8,OpenPlay,False,False
Pass,27,26,289330,843,Successful,31.9,89.6,77.9,88.9,OpenPlay,False,False
Dispossessed,27,34,70080,843,Successful,84.0,95.8,,,OpenPlay,False,False
Tackle,27,34,80921,13,Unsuccessful,16.0,4.2,,,OpenPlay,False,False
BallTouch,27,35,70080,843,Successful,78.7,92.1,,,OpenPlay,False,False
Pass,27,41,125211,13,Successful,19.3,0.0,32.4,3.8,ThrowIn,False,False
Pass,27,42,239872,13,Successful,32.2,3.8,27.9,2.1,OpenPlay,False,False
Pass,27,44,125211,13,Successful,25.1,4.4,40.1,5.6,OpenPlay,False,False
Pass,27,46,13756,13,Successful,34.5,5.9,29.2,12.6,OpenPlay,False,False
Pass,27,47,125211,13,Successful,29.2,12.6,26.9,36,OpenPlay,False,False
Pass,27,51,144890,13,Successful,31.4,50.3,42.2,94.4,OpenPlay,False,False
Pass,27,52,367185,13,Successful,42.2,94.4,38.8,84.8,OpenPlay,False,False
Pass,27,59,89401,13,Successful,46.1,81.5,31.7,69.4,OpenPlay,False,False
Pass,28,2,27586,13,Successful,32.7,65.7,32.8,34.6,OpenPlay,False,False
Pass,28,5,80921,13,Successful,34.1,30.7,47.2,4.4,OpenPlay,False,False
Pass,28,8,125211,13,Successful,53.5,5.6,70.7,4.6,OpenPlay,False,False
Pass,28,9,239872,13,Successful,70.7,4.4,58.9,7,OpenPlay,False,False
Pass,28,11,125211,13,Successful,59.5,15.0,44.4,24.9,OpenPlay,False,False
Pass,28,14,80921,13,Successful,46.8,34.9,48.4,78.5,OpenPlay,False,False
Pass,28,18,89401,13,Successful,52.1,79.4,64.9,97.2,OpenPlay,False,False
Pass,28,20,367185,13,Successful,64.9,97.2,66.3,90.5,OpenPlay,False,False
Pass,28,22,44120,13,Successful,69.8,91.7,69.4,98,OpenPlay,False,False
Pass,28,24,367185,13,Successful,68.8,97.7,51.4,90.9,OpenPlay,False,False
Pass,28,26,89401,13,Successful,46.8,88.7,45.9,66.9,OpenPlay,False,False
Pass,28,30,27586,13,Successful,47.9,60.0,51.6,73.3,OpenPlay,False,False
Pass,28,36,89401,13,Successful,54.5,72.6,42.4,64,OpenPlay,False,False
Pass,28,38,27586,13,Successful,39.6,63.1,44.7,31.9,OpenPlay,False,False
Pass,28,41,80921,13,Successful,44.8,31.8,65.8,30.3,OpenPlay,False,False
Pass,28,43,13756,13,Successful,58.5,30.1,58.7,38.2,OpenPlay,False,False
Pass,28,46,144890,13,Successful,65.0,41.5,64.9,63.4,OpenPlay,False,False
Pass,28,50,89401,13,Successful,68.5,67.8,84.7,93.6,OpenPlay,False,False
Pass,28,54,367185,13,Successful,87.3,81.4,76,68.5,OpenPlay,False,False
Pass,28,57,89401,13,Successful,72.9,66.9,56.1,60,OpenPlay,False,False
Pass,29,0,27586,13,Successful,54.4,56.0,54.6,34.8,OpenPlay,False,False
Pass,29,3,80921,13,Successful,55.5,29.8,48.1,58.4,OpenPlay,False,False
Pass,29,7,27586,13,Successful,48.5,60.9,55.5,72.7,OpenPlay,False,False
Pass,29,12,89401,13,Successful,56.8,66.6,43.2,61.1,OpenPlay,False,False
Pass,29,15,27586,13,Successful,45.5,58.1,46.3,27.9,OpenPlay,False,False
Pass,29,18,80921,13,Successful,46.5,26.7,64.8,25.9,OpenPlay,False,False
Pass,29,20,125211,13,Successful,66.5,27.6,62.2,42.4,OpenPlay,False,False
Pass,29,23,144890,13,Successful,67.2,41.0,82.4,21,OpenPlay,False,False
Pass,29,26,239872,13,Unsuccessful,92.8,24.7,83.4,31,OpenPlay,False,False
Interception,29,27,244784,843,Successful,15.8,65.4,,,OpenPlay,False,False
BallTouch,29,28,125211,13,Successful,84.4,32.8,,,OpenPlay,False,False
BallTouch,29,29,244784,843,Successful,13.3,68.4,,,OpenPlay,False,False
BallTouch,29,30,125211,13,Unsuccessful,89.0,34.3,,,OpenPlay,False,False
Clearance,29,31,289330,843,Successful,13.8,63.7,24.3,70,OpenPlay,False,False
BallRecovery,29,32,244784,843,Successful,24.2,70.5,,,OpenPlay,False,False
Pass,29,33,244784,843,Successful,24.2,70.5,28.7,92.4,OpenPlay,False,False
Pass,29,35,24929,843,Successful,34.9,91.8,28.5,87.2,OpenPlay,False,False
Pass,29,39,244784,843,Successful,34.3,84.1,39.4,64.6,OpenPlay,False,False
Pass,29,42,357900,843,Unsuccessful,37.0,61.2,27.6,0,OpenPlay,False,False
Pass,30,0,367185,13,Successful,78.5,100.0,69.1,89.7,ThrowIn,False,False
Pass,30,3,89401,13,Successful,66.4,87.8,52.1,90.5,OpenPlay,False,False
Pass,30,5,27586,13,Successful,51.9,75.8,46.4,41,OpenPlay,False,False
Pass,30,7,80921,13,Successful,54.3,34.2,76.1,4.7,OpenPlay,False,False
Pass,30,14,239872,13,Successful,72.8,16.5,67.5,18.2,OpenPlay,False,False
Pass,30,17,125211,13,Unsuccessful,72.0,19.4,73.1,24.4,OpenPlay,False,False
BallRecovery,30,18,244784,843,Successful,34.2,77.2,,,OpenPlay,False,False
Pass,30,19,244784,843,Successful,34.2,77.2,23,80.9,OpenPlay,False,False
Pass,30,22,301455,843,Successful,23.0,80.9,32.5,60.2,OpenPlay,False,False
Pass,30,23,102044,843,Successful,32.5,60.2,38.5,67.2,OpenPlay,False,False
Pass,30,24,357900,843,Successful,38.5,67.2,15.4,71.2,OpenPlay,False,False
Pass,30,27,289330,843,Successful,19.2,71.2,22.6,95,OpenPlay,False,False
Pass,30,32,301455,843,Successful,21.2,87.7,9.3,88.1,OpenPlay,False,False
Pass,30,35,289330,843,Unsuccessful,9.1,94.5,43.9,74.7,OpenPlay,False,False
BallTouch,30,39,144890,13,Unsuccessful,58.1,33.9,,,OpenPlay,False,False
Pass,30,44,70080,843,Successful,42.1,78.8,35,43.4,OpenPlay,False,False
Pass,30,45,392649,843,Successful,35.0,43.4,37.7,43,OpenPlay,False,False
Pass,30,47,102044,843,Successful,37.7,43.0,50.1,15.3,OpenPlay,False,False
Pass,30,52,94936,843,Successful,53.2,8.9,47.2,15,OpenPlay,False,False
Pass,30,56,102044,843,Successful,42.4,25.3,45.7,34,OpenPlay,False,False
Pass,30,58,357900,843,Successful,48.0,30.3,49.3,5.3,OpenPlay,False,False
Pass,31,1,94936,843,Successful,49.3,5.3,49.7,15.5,OpenPlay,False,False
Pass,31,3,357900,843,Successful,46.9,14.3,36.7,37,OpenPlay,False,False
Pass,31,5,102044,843,Successful,37.3,40.6,56.1,66.1,OpenPlay,False,False
Pass,31,8,244784,843,Successful,56.6,67.5,66.3,88.1,OpenPlay,False,False
Pass,31,11,24929,843,Successful,72.8,88.1,92.1,93.5,OpenPlay,False,False
Pass,31,13,301455,843,Unsuccessful,95.0,91.8,85,30.4,OpenPlay,False,False
Pass,31,17,44120,13,Successful,12.9,75.7,29.4,77.9,OpenPlay,False,False
BallRecovery,31,18,89401,13,Successful,30.1,75.1,,,OpenPlay,False,False
Pass,31,19,89401,13,Unsuccessful,30.1,75.1,40.5,66.1,OpenPlay,False,False
Pass,31,20,392649,843,Successful,59.5,35.7,67.1,42.1,OpenPlay,False,False
BallRecovery,31,22,102044,843,Successful,67.1,42.1,,,OpenPlay,False,False
Pass,31,23,102044,843,Successful,70.8,38.5,76.5,56.3,ShotAssist,False,False
SavedShot,31,25,244784,843,Successful,78.8,60.2,,,OpenPlay,False,False
Save,31,25,80921,13,Successful,19.0,40.1,,,OpenPlay,False,False
Aerial,31,28,13756,13,Unsuccessful,21.8,45.0,,,OpenPlay,False,False
Aerial,31,28,244784,843,Successful,78.2,55.0,,,OpenPlay,False,False
Pass,31,29,244784,843,Unsuccessful,75.9,55.2,91.9,46.6,OpenPlay,False,False
KeeperPickup,31,31,92173,13,Successful,6.9,55.8,,,OpenPlay,False,False
Pass,31,32,92173,13,Successful,8.7,60.5,24.3,91.8,OpenPlay,False,False
Pass,31,38,44120,13,Successful,42.1,88.4,33.8,94.4,OpenPlay,False,False
Pass,31,39,367185,13,Successful,33.8,94.4,26.7,83,OpenPlay,False,False
Pass,31,45,27586,13,Successful,34.3,64.2,36.3,35.4,OpenPlay,False,False
Pass,31,48,80921,13,Successful,38.9,28.5,62,3.4,OpenPlay,False,False
Pass,31,55,239872,13,Successful,72.9,12.6,62,15.2,OpenPlay,False,False
Pass,31,56,125211,13,Successful,61.4,15.6,56.6,34.9,OpenPlay,False,False
Pass,32,1,144890,13,Successful,65.8,36.3,77.8,25.2,OpenPlay,False,False
Pass,32,8,13756,13,Successful,71.2,19.2,80,19.5,OpenPlay,False,False
Pass,32,10,239872,13,Successful,79.9,19.4,72.5,18,OpenPlay,False,False
Pass,32,11,13756,13,Unsuccessful,72.5,18.0,96.7,51.6,OpenPlay,False,False
KeeperPickup,32,16,122714,843,Successful,4.4,47.0,,,OpenPlay,False,False
Pass,32,32,122714,843,Unsuccessful,13.5,36.1,66.4,74.5,OpenPlay,False,False
Pass,32,33,80921,13,Successful,38.0,30.0,57.7,24.4,OpenPlay,False,False
BallRecovery,32,34,239872,13,Successful,54.4,21.0,,,OpenPlay,False,False
BallTouch,32,35,239872,13,Unsuccessful,54.2,22.4,,,OpenPlay,False,False
BallRecovery,32,36,24929,843,Successful,54.0,82.7,,,OpenPlay,False,False
Pass,32,37,24929,843,Successful,54.0,82.7,48.1,72.7,OpenPlay,False,False
Pass,32,38,244784,843,Successful,48.1,72.7,46.8,88.7,OpenPlay,False,False
Pass,32,39,301455,843,Successful,47.4,89.1,54.7,93.9,OpenPlay,False,False
Pass,32,43,24929,843,Successful,58.4,87.5,53.2,87.2,OpenPlay,False,False
Pass,32,45,244784,843,Successful,53.4,85.9,51.4,79.9,OpenPlay,False,False
Pass,32,49,24929,843,Successful,53.0,81.1,59.3,77.2,OpenPlay,False,False
Dispossessed,32,51,357900,843,Successful,59.3,74.2,,,OpenPlay,False,False
Tackle,32,51,239872,13,Unsuccessful,40.7,25.8,,,OpenPlay,False,False
BallTouch,32,54,357900,843,Unsuccessful,58.4,67.6,,,OpenPlay,False,False
Pass,32,55,13756,13,Unsuccessful,43.8,33.9,45.5,63.7,OpenPlay,False,False
Pass,32,58,392649,843,Successful,55.6,34.5,72.5,87.1,OpenPlay,False,False
BallTouch,32,59,24929,843,Unsuccessful,72.5,91.5,,,OpenPlay,False,False
Pass,33,5,125211,13,Successful,25.5,0.0,14.9,19.1,ThrowIn,False,False
Pass,33,10,80921,13,Successful,12.7,34.5,20.5,69.7,OpenPlay,False,False
Pass,33,15,27586,13,Successful,30.1,67.8,31.3,30.4,OpenPlay,False,False
Pass,33,23,80921,13,Successful,43.6,30.6,37.3,55.2,OpenPlay,False,False
Pass,33,28,27586,13,Successful,47.7,55.2,44.8,31.3,OpenPlay,False,False
Pass,33,31,80921,13,Unsuccessful,53.6,31.5,60.3,100,OpenPlay,False,False
Pass,33,49,94936,843,Successful,45.4,0.0,25.9,17.4,ThrowIn,False,False
Pass,33,51,392649,843,Successful,26.6,17.9,5.7,51.9,OpenPlay,False,False
Pass,33,52,122714,843,Successful,5.7,51.9,14.5,92,OpenPlay,False,False
Pass,33,56,289330,843,Unsuccessful,19.0,95.7,59.5,84.2,OpenPlay,False,False
Pass,33,58,80921,13,Unsuccessful,40.4,26.8,54.6,26.5,OpenPlay,False,False
Pass,33,59,244784,843,Successful,45.5,85.4,59.6,95,OpenPlay,False,False
Pass,34,2,24929,843,Successful,55.1,93.0,51,79.7,OpenPlay,False,False
Pass,34,4,244784,843,Successful,51.0,79.7,50.9,92.7,OpenPlay,False,False
Pass,34,6,24929,843,Unsuccessful,49.9,88.1,79.9,26.4,OpenPlay,False,False
Aerial,34,9,377263,843,Unsuccessful,79.4,25.8,,,OpenPlay,False,False
Aerial,34,9,367185,13,Successful,20.6,74.2,,,OpenPlay,False,False
Pass,34,10,367185,13,Successful,22.0,74.8,34.6,78.2,OpenPlay,False,False
BallRecovery,34,11,44120,13,Successful,34.6,77.9,,,OpenPlay,False,False
Pass,34,12,44120,13,Unsuccessful,34.6,77.8,42.5,67.6,OpenPlay,False,False
BallRecovery,34,13,102044,843,Successful,62.0,27.4,,,OpenPlay,False,False
Pass,34,14,102044,843,Successful,62.0,27.4,68.4,28.5,OpenPlay,False,False
Pass,34,15,357900,843,Successful,68.4,28.5,76.5,37.6,OpenPlay,False,False
Dispossessed,34,17,70080,843,Successful,78.9,32.8,,,OpenPlay,False,False
Tackle,34,17,27586,13,Successful,21.1,67.2,,,OpenPlay,False,False
BallRecovery,34,18,89401,13,Successful,26.7,59.4,,,OpenPlay,False,False
Pass,34,21,89401,13,Successful,30.8,60.0,12.6,45.5,OpenPlay,False,False
Pass,34,22,80921,13,Successful,12.6,45.4,32.8,41.3,OpenPlay,False,False
Dispossessed,34,23,13756,13,Successful,33.7,39.0,,,OpenPlay,False,False
Tackle,34,23,244784,843,Successful,66.3,61.0,,,OpenPlay,False,False
BallRecovery,34,24,24929,843,Successful,71.1,81.2,,,OpenPlay,False,False
Pass,34,25,24929,843,Successful,71.1,81.2,69.4,71.1,OpenPlay,False,False
Pass,34,26,244784,843,Successful,69.4,71.1,63,91.2,OpenPlay,False,False
Pass,34,27,301455,843,Successful,61.9,91.1,62.8,79.1,OpenPlay,False,False
Pass,34,29,244784,843,Successful,63.3,72.4,57.4,71.7,OpenPlay,False,False
Pass,34,33,102044,843,Successful,54.2,65.4,65.3,49.6,OpenPlay,False,False
Pass,34,36,244784,843,Successful,70.8,43.6,77.8,8,OpenPlay,False,False
Dispossessed,34,39,94936,843,Successful,78.0,5.8,,,OpenPlay,False,False
Tackle,34,39,44120,13,Successful,22.0,94.2,,,OpenPlay,False,False
Pass,34,43,94936,843,Successful,76.1,0.0,58,7.4,ThrowIn,False,False
Pass,34,45,357900,843,Successful,58.0,7.1,46,26.1,OpenPlay,False,False
Pass,34,47,392649,843,Successful,48.3,25.6,56.3,30.3,OpenPlay,False,False
Pass,34,51,244784,843,Unsuccessful,52.2,46.0,63.1,81.2,OpenPlay,False,False
BallRecovery,34,54,239872,13,Successful,41.1,24.1,,,OpenPlay,False,False
Pass,35,0,239872,13,Successful,39.1,56.3,32.6,76.1,OpenPlay,False,False
Pass,35,5,27586,13,Successful,42.2,66.3,40.5,31.5,OpenPlay,False,False
Pass,35,8,80921,13,Successful,41.4,29.7,52,41.2,OpenPlay,False,False
Pass,35,10,144890,13,Successful,57.7,33.3,79.4,5,OpenPlay,False,False
TakeOn,35,19,125211,13,Unsuccessful,84.9,7.6,,,OpenPlay,False,False
Tackle,35,19,301455,843,Successful,15.1,92.4,,,OpenPlay,False,False
BallRecovery,35,21,24929,843,Successful,25.7,93.6,,,OpenPlay,False,False
Pass,35,22,24929,843,Successful,25.7,93.6,27.4,73.3,OpenPlay,False,False
Pass,35,25,102044,843,Successful,24.2,74.5,14.6,85.7,OpenPlay,False,False
Pass,35,27,244784,843,Successful,14.4,86.2,14,94.4,OpenPlay,False,False
Pass,35,30,301455,843,Unsuccessful,16.4,94.8,33.7,82.9,OpenPlay,False,False
Interception,35,32,125211,13,Successful,57.9,18.2,,,OpenPlay,False,False
Pass,35,33,24929,843,Successful,35.8,76.0,41.6,46.9,OpenPlay,False,False
Pass,35,36,70080,843,Successful,47.6,50.1,70.7,81.6,ShotAssist,False,False
MissedShots,35,41,357900,843,Successful,90.8,68.1,,,OpenPlay,False,False
Pass,36,2,92173,13,Successful,3.9,41.0,25.1,75.4,OpenPlay,False,False
Pass,36,3,27586,13,Successful,25.1,75.4,31.3,93.6,OpenPlay,False,False
Pass,36,4,367185,13,Successful,31.4,93.6,60.8,96.5,OpenPlay,False,False
Pass,36,7,44120,13,Successful,60.8,96.5,52.9,95.4,OpenPlay,False,False
Pass,36,8,367185,13,Successful,52.9,95.4,44,72.1,OpenPlay,False,False
Pass,36,14,27586,13,Successful,47.4,67.4,48.4,34.2,OpenPlay,False,False
Pass,36,15,80921,13,Successful,53.5,29.4,56.9,7.9,OpenPlay,False,False
Pass,36,18,125211,13,Successful,56.1,8.3,45.8,26.4,OpenPlay,False,False
Pass,36,22,80921,13,Successful,45.8,26.4,45.1,66,OpenPlay,False,False
Pass,36,25,27586,13,Successful,59.2,69.9,68.9,74.7,OpenPlay,False,False
Pass,36,27,44120,13,Unsuccessful,68.5,74.4,71.3,61.7,OpenPlay,False,False
Interception,36,28,392649,843,Successful,33.5,34.9,,,OpenPlay,False,False
Pass,36,31,144890,13,Successful,64.2,57.2,71,41.9,OpenPlay,False,False
Pass,36,34,73078,13,Successful,72.2,40.0,82.8,14.9,OpenPlay,False,False
Pass,36,37,239872,13,Unsuccessful,82.1,17.3,88,46.4,OpenPlay,False,False
Clearance,36,38,392649,843,Successful,10.2,58.2,43.8,100,OpenPlay,False,False
Pass,36,50,125211,13,Successful,51.4,0.0,47.8,30.4,ThrowIn,False,False
