eventId,expandedMinute,id,isTouch,minute,qualifiers,satisfiedEventsTypes,second,teamId,x,y,outcomeType_displayName,outcomeType_value,period_displayName,period_value,type_displayName,type_value,endX,endY,playerId,blockedX,blockedY,goalMouthY,goalMouthZ,isShot,relatedEventId,relatedPlayerId,cardType_displayName,cardType_value,isGoal,$idx,$len,field,satisfiers,text,minuteInfo_expandedMinute,minuteInfo_extraTime,minuteInfo_isEndOfPeriod,minuteInfo_minute,minuteInfo_minuteString,minuteInfo_period,type_$idx,type_$len,Assist
581.0,77,657653660.0,True,75,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '80.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '13.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.1'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",0.0,27,82.9,4.0,Successful,1,SecondHalf,2,Pass,1,80.4,13.7,9795.0,,,,,,,,,,,,,,,,,,,,,,,,
582.0,77,721949555.0,True,75,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '60.3'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '33.3'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '87.8'}]","[90, 119, 123, 127, 35, 36, 216, 217]",4.0,27,76.0,14.9,Unsuccessful,0,SecondHalf,2,Pass,1,87.8,60.3,89794.0,,,,,,,,,,,,,,,,,,,,,,,,
860.0,77,568642337.0,True,75,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Head', 'value': 15}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '41.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.0'}]","[90, 93, 94, 56, 214]",7.0,13,14.2,39.1,Successful,1,SecondHalf,2,Clearance,12,25.0,41.5,6292.0,,,,,,,,,,,,,,,,,,,,,,,,
861.0,77,1095770823.0,False,75,[],[92],9.0,13,25.0,41.2,Successful,1,SecondHalf,2,BallRecovery,49,,,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
583.0,77,172832220.0,False,75,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '863'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Foul', 'value': 13}}]",[63],12.0,27,74.8,61.2,Unsuccessful,0,SecondHalf,2,Foul,4,,,27349.0,,,,,,,,,,,,,,,,,,,,,,,,
863.0,77,1540811658.0,False,75,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '583'}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",[62],12.0,13,25.2,38.8,Successful,1,SecondHalf,2,Foul,4,,,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
864.0,77,1562530506.0,True,75,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '32.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '74.8'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '51.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 119, 127, 132, 35, 37, 216, 217]",40.0,13,25.6,39.1,Unsuccessful,0,SecondHalf,2,Pass,1,74.8,32.4,6775.0,,,,,,,,,,,,,,,,,,,,,,,,
585.0,77,374558112.0,False,75,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '865'}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Defensive', 'value': 285}}]",[62],44.0,27,24.0,63.8,Successful,1,SecondHalf,2,Foul,4,,,25241.0,,,,,,,,,,,,,,,,,,,,,,,,
865.0,77,1717532059.0,False,75,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '585'}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",[63],44.0,13,76.0,36.2,Unsuccessful,0,SecondHalf,2,Foul,4,,,24444.0,,,,,,,,,,,,,,,,,,,,,,,,
586.0,78,4536034.0,True,76,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '74.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '67.6'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '90.3'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 118, 116, 126, 131, 204, 35, 36, 216, 217]",14.0,27,26.6,59.6,Successful,1,SecondHalf,2,Pass,1,90.3,74.5,10133.0,,,,,,,,,,,,,,,,,,,,,,,,
587.0,78,1626180342.0,True,76,"[{'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '89.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '28.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '36.4'}]","[90, 123, 125, 34, 37, 216, 217]",21.0,27,92.1,77.5,Unsuccessful,0,SecondHalf,2,Pass,1,89.4,36.4,25832.0,,,,,,,,,,,,,,,,,,,,,,,,
867.0,78,281800464.0,True,76,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '19.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '87.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '15.8'}]","[90, 93, 94, 214]",23.0,13,13.5,65.8,Successful,1,SecondHalf,2,Clearance,12,19.3,87.2,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
588.0,78,1545980408.0,False,76,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '866'}]","[197, 198]",23.0,27,88.0,35.3,Unsuccessful,0,SecondHalf,2,Aerial,44,,,89794.0,,,,,,,,,,,,,,,,,,,,,,,,
866.0,78,867051119.0,False,76,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '588'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[196, 199]",23.0,13,12.0,64.7,Successful,1,SecondHalf,2,Aerial,44,,,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
869.0,78,1501122409.0,False,76,[],[92],26.0,13,23.7,89.6,Successful,1,SecondHalf,2,BallRecovery,49,,,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
870.0,78,531184027.0,True,76,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '28.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '74.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.9'}, {'type': {'displayName': 'Chipped', 'value': 155}}]","[90, 116, 29, 123, 35, 37, 214, 217]",27.0,13,23.7,89.6,Successful,1,SecondHalf,2,Pass,1,28.9,74.1,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
871.0,78,2089503991.0,True,76,"[{'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '23.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '74.5'}]","[90, 116, 29, 138, 34, 36, 214, 217]",28.0,13,29.2,74.4,Successful,1,SecondHalf,2,Pass,1,23.5,74.5,25244.0,,,,,,,,,,,,,,,,,,,,,,,,
872.0,78,849761667.0,True,76,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '24.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '96.2'}]","[90, 116, 29, 35, 36, 214, 217]",29.0,13,23.5,74.5,Successful,1,SecondHalf,2,Pass,1,24.0,96.2,4522.0,,,,,,,,,,,,,,,,,,,,,,,,
873.0,78,2056649473.0,True,76,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '14.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '76.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '27.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.0'}]","[90, 116, 29, 35, 37, 214, 217]",31.0,13,24.0,96.2,Successful,1,SecondHalf,2,Pass,1,27.8,76.1,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
874.0,78,1798785410.0,True,76,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '65.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '29.6'}]","[90, 116, 29, 35, 37, 214, 217]",33.0,13,27.8,76.0,Successful,1,SecondHalf,2,Pass,1,29.6,65.1,4522.0,,,,,,,,,,,,,,,,,,,,,,,,
875.0,78,38866529.0,True,76,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '26.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '24.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '47.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.2'}]","[90, 116, 29, 35, 37, 215, 217]",35.0,13,34.5,57.8,Successful,1,SecondHalf,2,Pass,1,47.0,24.7,69738.0,,,,,,,,,,,,,,,,,,,,,,,,
876.0,78,1069840541.0,True,76,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '6.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '27.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.7'}]","[90, 118, 116, 29, 35, 36, 215, 217]",40.0,13,54.5,18.3,Successful,1,SecondHalf,2,Pass,1,56.7,27.1,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
877.0,78,1476287528.0,True,76,"[{'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '50.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '24.7'}]","[90, 118, 116, 29, 34, 37, 215, 217]",41.0,13,56.7,27.1,Successful,1,SecondHalf,2,Pass,1,50.8,24.7,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
878.0,78,1960227525.0,True,76,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '19.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.8'}]","[90, 118, 116, 29, 35, 37, 215, 217]",43.0,13,50.8,24.7,Successful,1,SecondHalf,2,Pass,1,56.3,19.4,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
879.0,78,1183259726.0,True,76,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '5.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '27.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'LayOff', 'value': 156}}]","[90, 118, 116, 29, 36, 215, 217]",45.0,13,56.3,19.4,Successful,1,SecondHalf,2,Pass,1,56.3,27.0,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
880.0,78,1425684130.0,True,76,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '9.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 118, 116, 29, 34, 37, 215, 217]",46.0,13,56.3,26.7,Successful,1,SecondHalf,2,Pass,1,54.9,9.5,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
881.0,78,1030557957.0,True,76,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '19.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.6'}]","[90, 118, 116, 29, 35, 36, 215, 217]",47.0,13,54.5,9.8,Successful,1,SecondHalf,2,Pass,1,54.9,19.5,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
882.0,78,599705062.0,True,76,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '19.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 215, 217]",48.0,13,54.9,19.5,Successful,1,SecondHalf,2,Pass,1,35.3,19.4,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
883.0,78,1467400664.0,True,76,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '45.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '14.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.8'}]","[90, 116, 29, 35, 37, 215, 217]",50.0,13,35.0,19.4,Successful,1,SecondHalf,2,Pass,1,45.7,14.3,6292.0,,,,,,,,,,,,,,,,,,,,,,,,
884.0,78,1934863171.0,True,76,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '19.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '15.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '26.4'}]","[90, 116, 29, 34, 37, 214, 217]",52.0,13,44.9,17.0,Successful,1,SecondHalf,2,Pass,1,26.4,15.9,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
885.0,78,2108110494.0,True,76,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '55.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '7.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '32.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.2'}]","[90, 116, 126, 34, 36, 214, 217]",56.0,13,26.4,16.5,Successful,1,SecondHalf,2,Pass,1,7.8,55.1,6292.0,,,,,,,,,,,,,,,,,,,,,,,,
886.0,79,452160591.0,True,77,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '32.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '62.7'}]","[90, 118, 116, 126, 35, 37, 215, 217]",1.0,13,7.8,55.1,Successful,1,SecondHalf,2,Pass,1,65.7,32.4,6775.0,,,,,,,,,,,,,,,,,,,,,,,,
887.0,79,1569890751.0,True,77,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '31.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '73.3'}]","[90, 118, 116, 29, 138, 204, 35, 37, 216, 217]",5.0,13,66.0,32.2,Successful,1,SecondHalf,2,Pass,1,73.3,31.5,24444.0,,,,,,,,,,,,,,,,,,,,,,,,
888.0,79,926807140.0,True,77,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '589'}, {'type': {'displayName': 'Offensive', 'value': 286}}]","[90, 69]",10.0,13,62.7,23.1,Successful,1,SecondHalf,2,Dispossessed,50,,,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
589.0,79,1861108985.0,True,77,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '888'}]","[90, 142]",10.0,27,37.3,76.9,Successful,1,SecondHalf,2,Tackle,7,,,74805.0,,,,,,,,,,,,,,,,,,,,,,,,
590.0,79,1272962179.0,False,77,[],[92],10.0,27,34.3,78.1,Successful,1,SecondHalf,2,BallRecovery,49,,,74805.0,,,,,,,,,,,,,,,,,,,,,,,,
591.0,79,1718514125.0,True,77,"[{'type': {'displayName': 'OverRun', 'value': 211}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Offensive', 'value': 286}}]","[90, 203]",11.0,27,35.4,72.7,Unsuccessful,0,SecondHalf,2,TakeOn,3,,,74805.0,,,,,,,,,,,,,,,,,,,,,,,,
889.0,79,1460738199.0,True,77,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 100, 55]",13.0,13,54.1,29.8,Successful,1,SecondHalf,2,Interception,8,,,69738.0,,,,,,,,,,,,,,,,,,,,,,,,
890.0,79,1310844244.0,True,77,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '6.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '20.4'}]","[90, 118, 116, 29, 35, 37, 215, 217]",14.0,13,54.1,29.8,Successful,1,SecondHalf,2,Pass,1,56.4,20.4,69738.0,,,,,,,,,,,,,,,,,,,,,,,,
592.0,79,1131949038.0,False,77,"[{'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '891'}]",[63],17.0,27,41.4,83.8,Unsuccessful,0,SecondHalf,2,Foul,4,,,33590.0,,,,,,,,,,,,,,,,,,,,,,,,
891.0,79,1225166324.0,False,77,"[{'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '592'}]",[62],17.0,13,58.6,16.2,Successful,1,SecondHalf,2,Foul,4,,,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
892.0,79,1729395031.0,True,77,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '6.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '34.0'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 118, 116, 29, 131, 34, 36, 215, 217]",38.0,13,55.4,24.7,Successful,1,SecondHalf,2,Pass,1,54.1,34.0,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
893.0,79,649881785.0,True,77,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '60.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.9'}]","[90, 118, 116, 29, 35, 36, 215, 217]",41.0,13,54.1,34.8,Successful,1,SecondHalf,2,Pass,1,54.9,60.9,69738.0,,,,,,,,,,,,,,,,,,,,,,,,
894.0,79,629528283.0,True,77,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '92.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '58.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.4'}]","[90, 118, 116, 29, 35, 36, 215, 217]",43.0,13,55.1,64.6,Successful,1,SecondHalf,2,Pass,1,58.9,92.1,4522.0,,,,,,,,,,,,,,,,,,,,,,,,
895.0,79,1471131014.0,True,77,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '33.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '71.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '30.7'}]","[90, 116, 29, 34, 37, 214, 217]",45.0,13,58.9,92.1,Successful,1,SecondHalf,2,Pass,1,33.0,71.2,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
896.0,79,20019869.0,True,77,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '83.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '40.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.3'}]","[90, 116, 29, 35, 36, 215, 217]",47.0,13,33.0,71.2,Successful,1,SecondHalf,2,Pass,1,40.4,83.2,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
897.0,79,1439728332.0,True,77,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '13.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '32.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '67.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.0'}]","[90, 116, 29, 34, 37, 214, 217]",49.0,13,40.4,83.2,Successful,1,SecondHalf,2,Pass,1,32.2,67.3,4522.0,,,,,,,,,,,,,,,,,,,,,,,,
898.0,79,1605987786.0,True,77,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '37.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '48.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.5'}]","[90, 116, 29, 35, 37, 215, 217]",51.0,13,33.4,59.9,Successful,1,SecondHalf,2,Pass,1,48.0,37.7,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
899.0,79,1508948058.0,True,77,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '22.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '38.5'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.5'}]","[90, 116, 29, 34, 37, 215, 217]",54.0,13,48.0,37.7,Successful,1,SecondHalf,2,Pass,1,38.5,22.2,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
900.0,79,1566082303.0,True,77,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '28.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '4.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '62.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.8'}]","[90, 118, 116, 29, 35, 37, 215, 217]",55.0,13,38.5,22.2,Successful,1,SecondHalf,2,Pass,1,62.7,4.3,6292.0,,,,,,,,,,,,,,,,,,,,,,,,
