eventId,expandedMinute,id,isTouch,minute,qualifiers,satisfiedEventsTypes,second,teamId,x,y,outcomeType_displayName,outcomeType_value,period_displayName,period_value,type_displayName,type_value,endX,endY,playerId,goalMouthY,goalMouthZ,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType_displayName,cardType_value,$idx,$len,field,satisfiers,text,minuteInfo_expandedMinute,minuteInfo_extraTime,minuteInfo_isEndOfPeriod,minuteInfo_minute,minuteInfo_minuteString,minuteInfo_period,type_$idx,type_$len,cardType_$idx,cardType_$len,Assist
534.0,53,1879637540.0,False,50,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '486'}, {'type': {'displayName': 'MissRight', 'value': 75}}]",[121],1.0,259,78.3,63.6,Successful,1,SecondHalf,2,CornerAwarded,6,,,69346.0,,,,,,,,,,,,,,,,,,,,,,,,,,
535.0,53,1905057491.0,True,50,"[{'type': {'displayName': 'CornerTaken', 'value': 6}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '92.0'}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '33.1'}]","[90, 118, 123, 124, 30, 31, 33, 34, 36, 216, 217]",24.0,259,99.5,0.5,Successful,1,SecondHalf,2,Pass,1,92.0,33.1,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
536.0,53,833697970.0,True,50,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '16.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '55.8'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '97.1'}]","[90, 119, 28, 138, 35, 36, 216, 217]",26.0,259,92.0,33.1,Unsuccessful,0,SecondHalf,2,Pass,1,97.1,55.8,42916.0,,,,,,,,,,,,,,,,,,,,,,,,,,
488.0,53,125426324.0,True,50,[],"[90, 93, 94, 205]",26.0,13,1.4,48.0,Successful,1,SecondHalf,2,Punch,41,,,6775.0,,,,,,,,,,,,,,,,,,,,,,,,,,
489.0,53,570963221.0,True,50,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '52.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '50.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '43.6'}]","[90, 93, 94, 215]",28.0,13,4.8,34.8,Successful,1,SecondHalf,2,Clearance,12,52.8,43.6,125211.0,,,,,,,,,,,,,,,,,,,,,,,,,,
537.0,53,841740731.0,True,50,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '47.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '30.5'}]","[90, 116, 29, 35, 37, 215, 217]",33.0,259,45.8,56.4,Successful,1,SecondHalf,2,Pass,1,47.0,30.5,31558.0,,,,,,,,,,,,,,,,,,,,,,,,,,
538.0,53,515345110.0,True,50,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '2.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '26.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '63.3'}]","[90, 118, 116, 29, 35, 37, 215, 217]",36.0,259,44.4,27.4,Successful,1,SecondHalf,2,Pass,1,63.3,2.3,34131.0,,,,,,,,,,,,,,,,,,,,,,,,,,
539.0,53,798891605.0,True,50,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '28.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '36.1'}]","[90, 116, 126, 34, 37, 214, 217]",38.0,259,63.0,6.1,Successful,1,SecondHalf,2,Pass,1,28.7,3.6,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
540.0,53,1437893370.0,True,50,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '33.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '13.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '46.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.1'}]","[90, 116, 126, 34, 36, 214, 217]",44.0,259,30.9,5.3,Successful,1,SecondHalf,2,Pass,1,13.8,46.6,34131.0,,,,,,,,,,,,,,,,,,,,,,,,,,
541.0,53,802741435.0,True,50,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '11.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '26.6'}]","[90, 116, 29, 35, 37, 214, 217]",50.0,259,15.8,49.6,Successful,1,SecondHalf,2,Pass,1,26.6,49.4,20973.0,,,,,,,,,,,,,,,,,,,,,,,,,,
542.0,53,1927896324.0,True,50,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '34.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '75.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 35, 36, 215, 217]",57.0,259,32.9,59.0,Successful,1,SecondHalf,2,Pass,1,34.2,75.8,42916.0,,,,,,,,,,,,,,,,,,,,,,,,,,
543.0,53,777501692.0,True,50,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '41.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '96.8'}]","[90, 116, 29, 35, 36, 215, 217]",59.0,259,30.1,78.0,Successful,1,SecondHalf,2,Pass,1,41.6,96.8,8408.0,,,,,,,,,,,,,,,,,,,,,,,,,,
544.0,54,579250429.0,True,51,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '33.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '34.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '55.0'}]","[90, 119, 127, 35, 37, 215, 217]",5.0,259,51.1,83.7,Unsuccessful,0,SecondHalf,2,Pass,1,55.0,33.4,31558.0,,,,,,,,,,,,,,,,,,,,,,,,,,
490.0,54,1334859726.0,False,51,[],[92],6.0,13,45.2,63.6,Successful,1,SecondHalf,2,BallRecovery,49,,,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
491.0,54,38294070.0,True,51,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '52.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '39.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.1'}]","[90, 116, 29, 34, 37, 215, 217]",7.0,13,45.2,63.6,Successful,1,SecondHalf,2,Pass,1,39.8,52.6,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
492.0,54,1010545674.0,True,51,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '17.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.4'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",11.0,13,54.3,43.7,Successful,1,SecondHalf,2,Pass,1,67.0,17.2,4522.0,,,,,,,,,,,,,,,,,,,,,,,,,,
493.0,54,445590305.0,True,51,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '1.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",14.0,13,71.0,18.2,Successful,1,SecondHalf,2,Pass,1,77.4,1.8,13756.0,,,,,,,,,,,,,,,,,,,,,,,,,,
494.0,54,1134905912.0,True,51,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '11.0'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",17.0,13,79.0,4.8,Successful,1,SecondHalf,2,Pass,1,72.9,11.0,125211.0,,,,,,,,,,,,,,,,,,,,,,,,,,
495.0,54,990926822.0,True,51,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '24.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '64.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 118, 116, 29, 34, 36, 215, 217]",19.0,13,72.9,11.0,Successful,1,SecondHalf,2,Pass,1,64.6,24.7,13756.0,,,,,,,,,,,,,,,,,,,,,,,,,,
496.0,54,1367041210.0,True,51,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '61.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.5'}]","[90, 118, 116, 29, 35, 37, 215, 217]",24.0,13,58.1,32.5,Successful,1,SecondHalf,2,Pass,1,61.4,5.8,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
497.0,54,1865208977.0,True,51,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '68.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '2.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",27.0,13,61.4,5.9,Successful,1,SecondHalf,2,Pass,1,68.3,2.6,4522.0,,,,,,,,,,,,,,,,,,,,,,,,,,
498.0,54,110949877.0,True,51,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.1'}]","[90, 118, 116, 29, 34, 36, 215, 217]",28.0,13,68.4,2.6,Successful,1,SecondHalf,2,Pass,1,57.5,3.1,13756.0,,,,,,,,,,,,,,,,,,,,,,,,,,
499.0,54,121589416.0,True,51,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '18.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '14.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '39.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 215, 217]",31.0,13,55.5,4.7,Successful,1,SecondHalf,2,Pass,1,39.2,14.4,4522.0,,,,,,,,,,,,,,,,,,,,,,,,,,
500.0,54,1153660981.0,True,51,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '21.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '56.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '34.1'}]","[90, 116, 126, 34, 36, 214, 217]",33.0,13,39.2,14.4,Successful,1,SecondHalf,2,Pass,1,21.3,56.3,6292.0,,,,,,,,,,,,,,,,,,,,,,,,,,
501.0,54,1399961691.0,True,51,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '48.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '59.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '68.7'}]","[90, 118, 116, 126, 204, 35, 36, 216, 217]",38.0,13,22.8,56.9,Successful,1,SecondHalf,2,Pass,1,68.7,59.6,6775.0,,,,,,,,,,,,,,,,,,,,,,,,,,
502.0,54,514483756.0,True,51,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '69.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.5'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.0'}]","[90, 118, 116, 29, 34, 36, 215, 217]",42.0,13,68.7,59.6,Successful,1,SecondHalf,2,Pass,1,66.0,69.8,24444.0,,,,,,,,,,,,,,,,,,,,,,,,,,
503.0,54,87937712.0,True,51,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '62.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.8'}]","[90, 119, 28, 34, 37, 215, 217]",44.0,13,61.5,68.2,Unsuccessful,0,SecondHalf,2,Pass,1,56.5,62.0,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
545.0,54,85788546.0,False,51,[],[92],46.0,259,37.8,40.2,Successful,1,SecondHalf,2,BallRecovery,49,,,69346.0,,,,,,,,,,,,,,,,,,,,,,,,,,
546.0,54,1326585551.0,True,51,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '11.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '55.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.8'}]","[90, 116, 29, 34, 36, 215, 217]",46.0,259,37.7,39.6,Successful,1,SecondHalf,2,Pass,1,35.0,55.5,69346.0,,,,,,,,,,,,,,,,,,,,,,,,,,
547.0,54,1292911576.0,True,51,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '81.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '56.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '9.3'}, {'type': {'displayName': 'Longball', 'value': 1}}]","[90, 119, 127, 35, 37, 216, 217]",47.0,259,35.1,50.7,Unsuccessful,0,SecondHalf,2,Pass,1,81.4,9.3,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
504.0,54,905500687.0,False,51,[],[92],53.0,13,19.6,90.7,Successful,1,SecondHalf,2,BallRecovery,49,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
505.0,54,1212199671.0,True,51,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '63.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '4.0'}]","[90, 116, 29, 34, 37, 214, 217]",55.0,13,16.5,83.6,Successful,1,SecondHalf,2,Pass,1,4.0,63.6,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
506.0,54,599468546.0,True,51,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '71.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '54.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '55.2'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 118, 116, 126, 35, 36, 215, 217]",57.0,13,4.0,63.6,Successful,1,SecondHalf,2,Pass,1,55.2,71.5,6775.0,,,,,,,,,,,,,,,,,,,,,,,,,,
507.0,55,1727776650.0,False,52,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '548'}, {'type': {'displayName': 'Offensive', 'value': 286}}]","[196, 198]",2.0,13,56.4,71.2,Successful,1,SecondHalf,2,Aerial,44,,,24444.0,,,,,,,,,,,,,,,,,,,,,,,,,,
548.0,55,1637936091.0,False,52,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '507'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[197, 199]",2.0,259,43.6,28.8,Unsuccessful,0,SecondHalf,2,Aerial,44,,,42916.0,,,,,,,,,,,,,,,,,,,,,,,,,,
508.0,55,635795951.0,True,52,"[{'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '62.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '83.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]","[90, 118, 116, 29, 138, 35, 36, 215, 217]",3.0,13,55.2,71.5,Successful,1,SecondHalf,2,Pass,1,62.3,83.9,24444.0,,,,,,,,,,,,,,,,,,,,,,,,,,
509.0,55,965334052.0,True,52,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]","[90, 68]",4.0,13,62.3,83.9,Unsuccessful,0,SecondHalf,2,BallTouch,61,,,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
551.0,55,340545111.0,False,52,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '7.7'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.2'}]","[211, 35, 36, 215]",26.0,259,31.6,0.0,Successful,1,SecondHalf,2,Pass,1,35.4,7.7,34131.0,,,,,,,,,,,,,,,,,,,,,,,,,,
552.0,55,1475633317.0,True,52,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '22.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '47.7'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '27.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 123, 34, 36, 214, 217]",28.0,259,30.8,8.8,Successful,1,SecondHalf,2,Pass,1,22.5,47.7,14308.0,,,,,,,,,,,,,,,,,,,,,,,,,,
553.0,55,1509186638.0,True,52,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '26.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '57.5'}]","[90, 116, 29, 35, 36, 214, 217]",33.0,259,18.7,52.3,Successful,1,SecondHalf,2,Pass,1,26.2,57.5,8408.0,,,,,,,,,,,,,,,,,,,,,,,,,,
554.0,55,1854622627.0,True,52,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.4'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '43.0'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.5'}]","[90, 118, 116, 123, 126, 35, 37, 215, 217]",39.0,259,32.9,56.0,Successful,1,SecondHalf,2,Pass,1,57.6,5.5,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
555.0,55,424064491.0,True,52,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '19.0'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",47.0,259,67.1,5.0,Successful,1,SecondHalf,2,Pass,1,67.2,19.0,34131.0,,,,,,,,,,,,,,,,,,,,,,,,,,
511.0,55,1888245543.0,False,52,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '556'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",[54],48.0,13,30.6,80.8,Unsuccessful,0,SecondHalf,2,Challenge,45,,,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
556.0,55,243216720.0,True,52,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '511'}]","[90, 53]",48.0,259,69.4,19.2,Successful,1,SecondHalf,2,TakeOn,3,,,30060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
557.0,55,861915796.0,True,52,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '512'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 52]",52.0,259,83.2,38.4,Unsuccessful,0,SecondHalf,2,TakeOn,3,,,30060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
512.0,55,854588485.0,True,52,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '557'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}]","[90, 141]",52.0,13,16.8,61.6,Unsuccessful,0,SecondHalf,2,Tackle,7,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
513.0,55,210019516.0,True,52,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",[90],54.0,13,14.9,57.4,Successful,1,SecondHalf,2,BallTouch,61,,,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
558.0,55,1155710176.0,True,52,"[{'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '38.3'}, {'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '84.0'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '514'}]","[90, 9, 2, 3, 10, 11]",55.0,259,81.3,35.5,Successful,1,SecondHalf,2,SavedShot,15,,,69346.0,,,True,,,84.0,38.3,,,,,,,,,,,,,,,,,,,
514.0,55,2092614568.0,True,52,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '558'}, {'type': {'displayName': 'OutfielderBlock', 'value': 94}}]","[90, 57]",55.0,13,14.8,60.9,Successful,1,SecondHalf,2,Save,10,,,23072.0,,,,,,,,,,,,,,,,,,,,,,,,,,
515.0,55,1958862446.0,True,52,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",[90],57.0,13,18.7,61.5,Successful,1,SecondHalf,2,BallTouch,61,,,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
516.0,55,1706524054.0,False,52,[],[92],58.0,13,21.4,55.8,Successful,1,SecondHalf,2,BallRecovery,49,,,13756.0,,,,,,,,,,,,,,,,,,,,,,,,,,
517.0,55,631079939.0,True,52,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '83.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '20.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.4'}]","[90, 116, 29, 35, 36, 214, 217]",59.0,13,18.2,59.8,Successful,1,SecondHalf,2,Pass,1,20.8,83.1,13756.0,,,,,,,,,,,,,,,,,,,,,,,,,,
