eventId,expandedMinute,id,isTouch,minute,qualifiers,satisfiedEventsTypes,second,teamId,x,y,outcomeType_displayName,outcomeType_value,period_displayName,period_value,type_displayName,type_value,endX,endY,playerId,blockedX,blockedY,goalMouthY,goalMouthZ,isShot,relatedEventId,relatedPlayerId,cardType_displayName,cardType_value,isGoal,$idx,$len,field,satisfiers,text,minuteInfo_expandedMinute,minuteInfo_extraTime,minuteInfo_isEndOfPeriod,minuteInfo_minute,minuteInfo_minuteString,minuteInfo_period,type_$idx,type_$len,Assist,cardType_$idx,cardType_$len
604.0,61,1777248313.0,True,58,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '31.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '39.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '15.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",20.0,259,30.7,49.4,Successful,1,SecondHalf,2,Pass,1,39.3,31.0,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
605.0,61,1730730602.0,True,58,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '47.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 214, 217]",22.0,259,32.6,33.6,Successful,1,SecondHalf,2,Pass,1,25.4,47.4,30060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
606.0,61,2592360.0,True,58,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '32.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '79.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.5'}]","[90, 116, 29, 35, 36, 214, 217]",25.0,259,26.6,50.6,Successful,1,SecondHalf,2,Pass,1,32.3,79.5,42916.0,,,,,,,,,,,,,,,,,,,,,,,,,,
607.0,61,1239602556.0,True,58,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '12.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '48.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '90.3'}]","[90, 116, 29, 35, 36, 215, 217]",32.0,259,43.1,73.9,Successful,1,SecondHalf,2,Pass,1,48.5,90.3,8408.0,,,,,,,,,,,,,,,,,,,,,,,,,,
608.0,61,1335468650.0,True,58,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '16.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '79.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 215, 217]",36.0,259,54.9,96.8,Successful,1,SecondHalf,2,Pass,1,43.3,79.6,31558.0,,,,,,,,,,,,,,,,,,,,,,,,,,
609.0,61,2110625438.0,True,58,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '38.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '39.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '24.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 215, 217]",39.0,259,40.9,75.2,Successful,1,SecondHalf,2,Pass,1,38.1,39.0,8408.0,,,,,,,,,,,,,,,,,,,,,,,,,,
610.0,61,125283340.0,True,58,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '34.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '64.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.0'}]","[90, 118, 116, 126, 35, 37, 215, 217]",42.0,259,38.9,37.7,Successful,1,SecondHalf,2,Pass,1,64.5,5.0,44847.0,,,,,,,,,,,,,,,,,,,,,,,,,,
611.0,61,856965463.0,True,58,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '17.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '61.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.5'}]","[90, 118, 116, 29, 34, 36, 215, 217]",47.0,259,72.4,5.5,Successful,1,SecondHalf,2,Pass,1,61.8,17.1,34131.0,,,,,,,,,,,,,,,,,,,,,,,,,,
548.0,61,1659689879.0,False,58,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '612'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",[63],53.0,13,40.6,83.9,Unsuccessful,0,SecondHalf,2,Foul,4,,,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
612.0,61,1292608694.0,False,58,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '548'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Foul', 'value': 13}}]",[62],53.0,259,59.4,16.1,Successful,1,SecondHalf,2,Foul,4,,,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
613.0,62,2137493132.0,True,59,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.3'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '43.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.8'}]","[90, 116, 29, 131, 34, 36, 215, 217]",10.0,259,58.3,25.0,Successful,1,SecondHalf,2,Pass,1,46.5,43.7,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
614.0,62,157415640.0,True,59,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '39.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.3'}]","[90, 118, 116, 29, 35, 37, 215, 217]",11.0,259,46.5,43.7,Successful,1,SecondHalf,2,Pass,1,57.9,39.6,44847.0,,,,,,,,,,,,,,,,,,,,,,,,,,
549.0,62,967210142.0,False,59,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '615'}]",[54],13.0,13,34.8,57.1,Unsuccessful,0,SecondHalf,2,Challenge,45,,,24444.0,,,,,,,,,,,,,,,,,,,,,,,,,,
615.0,62,303746809.0,True,59,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '549'}]","[90, 53]",13.0,259,65.2,42.9,Successful,1,SecondHalf,2,TakeOn,3,,,42916.0,,,,,,,,,,,,,,,,,,,,,,,,,,
616.0,62,2014227872.0,True,59,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '76.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",14.0,259,65.3,47.1,Successful,1,SecondHalf,2,Pass,1,76.2,49.9,42916.0,,,,,,,,,,,,,,,,,,,,,,,,,,
617.0,62,918632004.0,True,59,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '36.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.5'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",15.0,259,76.1,49.8,Successful,1,SecondHalf,2,Pass,1,77.5,36.4,14308.0,,,,,,,,,,,,,,,,,,,,,,,,,,
618.0,62,598994103.0,True,59,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '38.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '550'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '2.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '80.3'}]","[90, 119, 28, 35, 36, 216, 217]",17.0,259,78.3,37.2,Unsuccessful,0,SecondHalf,2,Pass,1,80.3,38.2,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
550.0,62,1955039073.0,False,59,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '618'}]",[59],18.0,13,18.8,62.3,Successful,1,SecondHalf,2,BlockedPass,74,,,23072.0,,,,,,,,,,,,,,,,,,,,,,,,,,
551.0,62,645195536.0,False,59,[],[92],19.0,13,31.7,66.3,Successful,1,SecondHalf,2,BallRecovery,49,,,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
552.0,62,1617466540.0,True,59,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '57.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.4'}]","[90, 117, 119, 28, 35, 37, 215, 217]",21.0,13,35.7,62.5,Unsuccessful,0,SecondHalf,2,Pass,1,43.9,57.1,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
619.0,62,1307508175.0,False,59,[],[92],23.0,259,60.9,51.2,Successful,1,SecondHalf,2,BallRecovery,49,,,42916.0,,,,,,,,,,,,,,,,,,,,,,,,,,
620.0,62,629583268.0,True,59,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '41.0'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",23.0,259,61.0,51.8,Successful,1,SecondHalf,2,Pass,1,67.0,41.0,42916.0,,,,,,,,,,,,,,,,,,,,,,,,,,
621.0,62,715961245.0,True,59,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '58.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '34.4'}, {'type': {'displayName': 'LayOff', 'value': 156}}]","[90, 118, 116, 29, 34, 37, 215, 217]",25.0,259,67.6,41.7,Successful,1,SecondHalf,2,Pass,1,58.8,34.4,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
622.0,62,1235185479.0,True,59,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '8.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '71.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",26.0,259,58.6,34.2,Successful,1,SecondHalf,2,Pass,1,71.3,8.8,34131.0,,,,,,,,,,,,,,,,,,,,,,,,,,
553.0,62,1618366230.0,False,59,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '623'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Foul', 'value': 13}}]",[63],32.0,13,33.6,89.0,Unsuccessful,0,SecondHalf,2,Foul,4,,,23072.0,,,,,,,,,,,,,,,,,,,,,,,,,,
623.0,62,2029134662.0,False,59,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '553'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Foul', 'value': 13}}]",[62],32.0,259,66.4,11.0,Successful,1,SecondHalf,2,Foul,4,,,30060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,63,1756009511.1,False,60,[],[60],,13,83.7,58.7,Unsuccessful,0,SecondHalf,2,OffsideGiven,10000,,,13756.0,,,,,,,,,,,,,,,,,,,,,,,,,,
624.0,63,1624159604.0,True,60,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '30.4'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '91.1'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '48.0'}]","[90, 119, 28, 123, 132, 35, 36, 216, 217]",2.0,259,69.8,17.8,Unsuccessful,0,SecondHalf,2,Pass,1,91.1,48.0,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
554.0,63,986386286.0,True,60,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '15.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '27.5'}, {'type': {'displayName': 'Head', 'value': 15}}]","[90, 93, 94, 56, 214]",3.0,13,11.2,50.4,Successful,1,SecondHalf,2,Clearance,12,15.5,27.5,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
625.0,63,1467154407.0,True,60,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '82.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '89.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.7'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",5.0,259,84.0,73.6,Successful,1,SecondHalf,2,Pass,1,82.8,89.2,44847.0,,,,,,,,,,,,,,,,,,,,,,,,,,
555.0,63,1439409219.0,False,60,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '626'}]",[54],10.0,13,13.0,4.2,Unsuccessful,0,SecondHalf,2,Challenge,45,,,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
626.0,63,104027385.0,True,60,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '555'}]","[90, 53]",10.0,259,87.0,95.8,Successful,1,SecondHalf,2,TakeOn,3,,,28416.0,,,,,,,,,,,,,,,,,,,,,,,,,,
627.0,63,2095181161.0,True,60,"[{'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '94.9'}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '51.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '29.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.6'}]","[90, 123, 125, 34, 37, 216, 217]",12.0,259,97.3,94.8,Unsuccessful,0,SecondHalf,2,Pass,1,94.9,51.1,28416.0,,,,,,,,,,,,,,,,,,,,,,,,,,
556.0,63,1167026175.0,False,60,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '628'}]","[196, 199]",15.0,13,7.8,47.8,Successful,1,SecondHalf,2,Aerial,44,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
628.0,63,1046060453.0,False,60,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '556'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}]","[197, 198]",15.0,259,92.3,51.8,Unsuccessful,0,SecondHalf,2,Aerial,44,,,14308.0,,,,,,,,,,,,,,,,,,,,,,,,,,
557.0,63,994280952.0,True,60,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '45.3'}, {'type': {'displayName': 'Head', 'value': 15}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '22.0'}]","[90, 93, 94, 56, 214]",15.0,13,7.9,47.5,Successful,1,SecondHalf,2,Clearance,12,22.0,45.3,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
558.0,63,1577820029.0,False,60,[],[92],16.0,13,22.0,45.3,Successful,1,SecondHalf,2,BallRecovery,49,,,13756.0,,,,,,,,,,,,,,,,,,,,,,,,,,
559.0,63,819522099.0,True,60,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.1'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '74.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '24.2'}]","[90, 116, 29, 123, 35, 36, 215, 217]",17.0,13,22.0,45.3,Successful,1,SecondHalf,2,Pass,1,35.1,74.5,13756.0,,,,,,,,,,,,,,,,,,,,,,,,,,
560.0,63,1207019740.0,True,60,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '25.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '48.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '48.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.4'}]","[90, 116, 29, 35, 37, 215, 217]",20.0,13,33.7,77.1,Successful,1,SecondHalf,2,Pass,1,48.9,48.7,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
561.0,63,1756009511.0,True,60,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '58.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '83.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PlayerCaughtOffside', 'value': 7}, 'value': '13756'}]","[90, 216]",23.0,13,48.9,48.7,Successful,1,SecondHalf,2,OffsidePass,2,83.7,58.7,95977.0,,,,,,,,,,,,,,,,,,,,,,,,,,
629.0,63,1844574202.0,False,60,[],[61],23.0,259,31.3,67.4,Successful,1,SecondHalf,2,OffsideProvoked,55,,,31558.0,,,,,,,,,,,,,,,,,,,,,,,,,,
630.0,63,1145924839.0,True,60,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '65.5'}, {'type': {'displayName': 'IndirectFreekickTaken', 'value': 241}}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '45.7'}]","[90, 116, 29, 131, 35, 36, 215, 217]",34.0,259,33.4,42.8,Successful,1,SecondHalf,2,Pass,1,45.7,65.5,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
632.0,63,1914661412.0,True,60,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '50.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '40.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.3'}]","[90, 116, 29, 34, 37, 215, 217]",36.0,259,45.0,65.5,Successful,1,SecondHalf,2,Pass,1,40.5,50.6,42916.0,,,,,,,,,,,,,,,,,,,,,,,,,,
633.0,63,69290688.0,True,60,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '88.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]","[90, 119, 28, 35, 36, 215, 217]",42.0,259,53.8,53.4,Unsuccessful,0,SecondHalf,2,Pass,1,54.7,88.0,40027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
562.0,63,1920096536.0,True,60,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 100, 55]",44.0,13,44.8,16.6,Successful,1,SecondHalf,2,Interception,8,,,95977.0,,,,,,,,,,,,,,,,,,,,,,,,,,
635.0,63,600961229.0,False,60,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.5'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '83.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '10.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '32.2'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}]","[211, 34, 37, 214]",55.0,259,38.9,100.0,Successful,1,SecondHalf,2,Pass,1,10.6,83.7,31558.0,,,,,,,,,,,,,,,,,,,,,,,,,,
564.0,63,1100460201.0,False,60,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '636'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Foul', 'value': 13}}]",[63],56.0,13,91.1,17.2,Unsuccessful,0,SecondHalf,2,Foul,4,,,24444.0,,,,,,,,,,,,,,,,,,,,,,,,,,
636.0,63,1897425884.0,False,60,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '564'}]",[62],56.0,259,8.9,82.8,Successful,1,SecondHalf,2,Foul,4,,,20973.0,,,,,,,,,,,,,,,,,,,,,,,,,,
637.0,64,167933338.0,True,61,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '21.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '64.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.9'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '30.6'}]","[90, 116, 29, 131, 35, 37, 214, 217]",9.0,259,27.2,95.2,Successful,1,SecondHalf,2,Pass,1,30.6,64.7,31558.0,,,,,,,,,,,,,,,,,,,,,,,,,,
638.0,64,1242195274.0,True,61,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '52.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.9'}]","[90, 118, 116, 29, 35, 37, 215, 217]",10.0,259,37.2,60.7,Successful,1,SecondHalf,2,Pass,1,53.9,52.3,42916.0,,,,,,,,,,,,,,,,,,,,,,,,,,
639.0,64,1579999673.0,True,61,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '565'}, {'type': {'displayName': 'Offensive', 'value': 286}}]","[90, 69]",11.0,259,55.0,52.5,Successful,1,SecondHalf,2,Dispossessed,50,,,69346.0,,,,,,,,,,,,,,,,,,,,,,,,,,
565.0,64,572871887.0,True,61,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '639'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 141]",11.0,13,44.0,45.2,Unsuccessful,0,SecondHalf,2,Tackle,7,,,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
640.0,64,654203477.0,True,61,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '4.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 118, 116, 29, 35, 37, 215, 217]",14.0,259,58.1,34.0,Successful,1,SecondHalf,2,Pass,1,65.9,4.4,30060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
