player_id,position,player,age,team_id,team,foot,total_scoring_att,ontarget_scoring_att,blocked_scoring_att,goals,own_goals,post_scoring_att,total_pass,accurate_pass,total_cross,accurate_cross,total_fwd_zone_pass,accurate_fwd_zone_pass,total_through_ball,accurate_through_ball,goal_assist,ontarget_att_assist,total_att_assist,total_tackle,won_tackle,won_corners,lost_corners,total_offside,fouls,hand_ball,dangerous_play,was_fouled,total_contest,won_contest,saves,interception,total_clearance,effective_clearance,total_claim,good_claim,punches,six_second_violation,back_pass,total_long_balls,accurate_long_balls,passes_right,passes_left,total_high_claim,good_high_claim,total_one_on_one,good_one_on_one,stand_save,dive_save,stand_catch,dive_catch,mins_played,att_sbx_centre,att_sbx_right,att_sbx_left,att_bx_centre,att_bx_right,att_bx_left,att_obx_centre,att_obx_right,att_obx_left,att_lg_centre,att_lg_right,att_lg_left,att_bxd_right,att_bxd_left,att_obxd_right,att_obxd_left,att_sv_high_centre,att_sv_high_right,att_sv_high_left,att_sv_low_centre,att_sv_low_right,att_sv_low_left,att_goal_high_centre,att_goal_high_right,att_goal_high_left,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_post_high,att_post_left,att_post_right,att_miss_high_right,att_miss_high_left,att_miss_high,att_miss_right,att_miss_left,att_cmiss_high_right,att_cmiss_high_left,att_cmiss_high,att_cmiss_right,att_cmiss_left,att_rf_goal,att_lf_goal,att_hd_goal,att_rf_miss,att_lf_miss,att_hd_miss,att_rf_target,att_lf_target,att_hd_target,att_rf_post,att_lf_post,att_hd_post,att_fastbreak,att_rf_total,att_lf_total,att_hd_total,yellow_card,red_card,penalty_conceded,goals_conceded,clean_sheet,_perm_user,_perm_group,_perm_access,att_ibox_goal,att_ibox_target,att_ibox_miss,att_ibox_post,att_ibox_blocked,att_obox_goal,att_obox_target,att_obox_miss,att_obox_post,att_obox_blocked,att_obp_total,att_obp_goal,att_obp_target,att_obp_miss,att_obp_post,att_obp_blocked,offtarget_att_assist,total_back_zone_pass,accurate_back_zone_pass,last_man_contest,last_man_tackle,outfielder_block,total_cross_nocorner,accurate_cross_nocorner,clearance_off_line,goals_conceded_ibox,goals_conceded_obox,saved_ibox,saved_obox,attempts_conceded_ibox,attempts_conceded_obox,six_yard_block,total_attacking_pass,penalty_save,second_yellow,game_started,head_pass,challenge_lost,aerial_won,aerial_lost,goal_kicks,pen_goals_conceded,accurate_goal_kicks,keeper_throws,accurate_keeper_throws,duel_won,duel_lost,head_clearance,effective_head_clearance,crosses_18yard,crosses_18yardplus,interceptions_in_box,long_pass_own_to_opp,long_pass_own_to_opp_success,ball_recovery,keeper_pick_up,cross_not_claimed,gk_smother,offside_provoked,error_lead_to_shot,error_lead_to_goal,turnover,dispossessed,shot_off_target,touches,final_third_entries,corner_taken,total_launches,accurate_launches,total_layoffs,accurate_layoffs,goal_assist_intentional,penalty_won,total_chipped_pass,accurate_chipped_pass,total_flick_on,accurate_flick_on,shield_ball_oop,blocked_cross,effective_blocked_cross,penalty_faced,total_pull_back,accurate_pull_back,total_keeper_sweeper,accurate_keeper_sweeper,goal_assist_openplay,att_assist_openplay,overrun,interception_won,big_chance_created,big_chance_missed,big_chance_scored,unsuccessful_touch,fwd_pass,backward_pass,leftside_pass,rightside_pass,total_final_third_passes,successful_final_third_passes,rescinded_red_card,second_goal_assist,hit_woodwork,diving_save,goal_fastbreak,shot_fastbreak,poss_won_def_3rd,poss_won_mid_3rd,poss_won_att_3rd,poss_lost_all,poss_lost_ctrl,pen_area_entries,goals_conc_onfield,shots_conc_onfield,total_fastbreak,att_one_on_one,fouled_final_third,goals_openplay,att_openplay,assist_pass_lost,assist_blocked_shot,assist_attempt_saved,assist_post,assist_handball_won,assist_own_goal,assist_penalty_won,open_play_pass,successful_open_play_pass,attempted_tackle_foul,fifty_fifty,successful_fifty_fifty,put_through,successful_put_through,blocked_pass,failed_to_block,touches_in_opp_box,attempts_ibox,attempts_obox,expected_goals,expected_goals_nonpenalty,expected_goals_openplay,expected_goals_hd,expected_goals_lf,expected_goals_rf,expected_goals_conceded,expected_goals_nonpenalty_conceded,expected_goalsontarget,expected_goalsontarget_nonpenalty,expected_goalsontarget_conceded,expected_goalsontarget_nonpenalty_conceded,expected_assists,expected_assists_setplay,expected_assists_openplay
86417,Defender,Jeffrey Schlupp,27.4,31,Crystal Palace,Left,14,8,6,2,0,0,259,194,7,2,184,125,1,0,1,4,7,17,9,8,5,1,14,1,0,11,18,9,0,10,10,10,0,0,0,0,0,29,9,17,87,0,0,0,0,0,0,0,0,859,0,0,0,2,0,4,7,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,3,11,0,2,0,0,12,1,0,0,0,2,2,0,0,3,0,4,0,0,3,0,0,0,0,0,0,3,82,71,0,0,3,7,2,0,12,0,0,0,87,45,0,0,0,0,9,31,8,13,16,0,0,0,0,0,50,57,6,6,7,0,1,38,14,37,0,0,0,0,0,0,20,11,0,439,54,0,7,1,4,4,1,0,18,3,12,8,0,4,4,0,2,0,0,0,1,6,5,10,2,2,0,20,105,47,49,58,115,74,0,0,0,0,0,0,17,15,5,123,123,15,0,0,0,1,6,2,11,0,0,0,0,0,0,0,256,191,11,0,0,14,7,14,0,27,7,7,1.4178000073879955,1.4178000073879955,1.3527000099420547,0.0,0.7754000127315521,0.6423999946564436,13.905475080013275,13.117075026035307,1.3005999904125929,1.3005999904125929,9.790099915117024,9.790099915117024,0.3220674740150571,0.0014320499703899259,0.3206354244612157
60252,Midfielder,Andros Townsend,28.8,31,Crystal Palace,Left,5,4,1,1,0,0,235,176,37,6,194,125,0,0,1,4,8,20,15,8,1,0,5,0,0,12,36,25,0,10,2,2,0,0,0,0,0,24,6,72,26,0,0,0,0,0,0,0,0,795,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,4,0,0,0,0,12,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,4,78,57,0,0,0,33,6,0,12,0,0,0,78,41,0,0,0,0,9,2,13,1,7,0,0,0,0,0,58,61,1,1,15,18,2,20,11,60,0,0,0,0,0,0,23,25,0,446,21,4,10,0,6,5,1,0,23,11,2,1,1,2,2,0,0,0,0,0,1,7,1,10,2,0,0,23,68,65,57,45,101,72,0,1,0,0,0,0,31,27,2,152,152,38,0,0,0,0,1,1,5,0,0,0,0,0,0,0,230,171,3,0,0,21,9,21,0,13,1,4,0.1689000017940998,0.1689000017940998,0.1689000017940998,0.0,0.14270000159740448,0.026200000196695328,15.104699768126011,15.104699768126011,0.8321999870240688,0.8321999870240688,13.049100123345852,13.049100123345852,0.9192929493801784,0.0003651999995781807,0.9189277517216397
19188,Defender,Scott Dann,33.3,31,Crystal Palace,Right,2,1,1,0,0,0,284,227,0,0,86,53,0,0,1,1,3,4,2,3,7,0,2,0,0,0,2,1,0,6,38,38,0,0,0,0,0,44,16,15,29,0,0,0,0,0,0,0,0,635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,198,174,0,0,5,0,0,0,3,0,0,0,59,38,1,0,0,0,7,44,1,20,16,0,0,0,0,0,25,19,18,18,0,0,2,67,41,40,0,0,0,3,0,0,0,0,0,354,23,0,19,5,0,0,0,0,24,9,1,0,0,3,3,0,0,0,0,0,1,2,0,6,0,0,0,0,130,16,66,72,30,10,0,0,0,0,0,0,33,7,0,58,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,221,0,0,0,7,2,7,0,9,2,0,0.2471999973058701,0.2471999973058701,0.0,0.2471999973058701,0.0,0.0,11.478798791766168,11.478798791766168,0.2117000073194504,0.2117000073194504,9.958000127226112,9.958000127226112,0.5414018375813612,0.0013162299842406355,0.540085608496156
173954,Midfielder,Jairo Riedewald,23.7,31,Crystal Palace,Left,3,0,2,0,0,0,259,191,4,0,163,107,1,0,0,2,2,10,7,0,3,0,2,0,0,2,7,5,0,13,19,19,0,0,0,0,0,35,15,0,98,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,100,84,0,0,2,4,0,0,5,2,0,0,69,42,0,0,0,0,6,20,4,3,5,0,0,0,0,0,20,17,8,8,2,0,0,49,22,35,0,0,0,2,1,0,9,4,1,409,58,0,7,2,0,0,0,0,32,11,0,0,1,2,2,0,1,0,0,0,0,2,1,13,0,0,0,9,135,42,18,64,98,68,0,0,0,0,0,0,17,17,1,110,110,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,251,187,1,0,0,7,4,7,0,4,0,3,0.07799999974668026,0.07799999974668026,0.05040000006556511,0.0,0.07799999974668026,0.0,11.007914990186693,11.007914990186693,0.0,0.0,11.33779975771904,11.33779975771904,0.3390032104798593,0.006666389886703428,0.33233683073194703
141020,Midfielder,Max Meyer,24.7,31,Crystal Palace,Both,8,2,2,0,0,0,154,120,7,0,100,69,0,0,0,0,1,16,9,4,1,2,6,0,0,15,12,5,0,4,2,2,0,0,0,0,0,5,2,23,28,0,0,0,0,0,0,0,0,546,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,3,0,1,0,0,7,1,0,0,0,0,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,1,61,51,0,0,1,7,0,0,7,0,0,0,55,22,0,0,0,0,6,10,9,2,8,0,0,0,0,0,38,42,0,0,5,2,0,9,6,21,0,0,0,0,0,0,9,12,4,259,11,0,0,0,6,6,0,0,8,2,1,0,0,2,2,0,1,0,0,0,0,1,0,4,0,0,0,9,44,44,33,33,55,38,0,0,0,0,0,0,8,12,1,70,70,12,0,0,0,0,4,0,5,0,0,0,0,0,0,0,154,120,3,0,0,13,4,13,0,13,6,2,0.4971000012010336,0.4971000012010336,0.2396000009030104,0.0,0.13980000279843807,0.3572999984025955,9.474497340619564,9.474497340619564,0.11859999783337115,0.11859999783337115,9.11709999665618,9.11709999665618,0.17707927839364854,0.0,0.17707927839364854
40784,Defender,Mamadou Sakho,30.3,31,Crystal Palace,Left,0,0,0,0,0,0,277,242,0,0,90,74,0,0,0,1,1,4,2,0,2,0,1,0,0,1,2,1,0,11,21,21,0,0,0,0,0,21,12,1,47,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,168,0,0,1,0,0,0,8,0,0,0,47,24,0,0,0,0,6,20,2,8,10,0,0,0,0,0,14,16,8,8,0,0,2,49,39,29,0,0,0,3,1,0,3,2,0,330,26,0,5,1,0,0,0,0,25,16,1,0,0,1,1,0,0,0,0,0,0,1,0,11,0,0,0,3,123,13,57,84,30,21,0,0,0,0,0,0,23,6,0,41,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,239,1,0,0,5,2,5,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.537955253385007,7.537955253385007,0.0,0.0,7.392899930477142,7.392899930477142,0.10321331917657517,0.00016891999644030878,0.10304439943865873
59125,Forward,Connor Wickham,27.1,31,Crystal Palace,Right,3,2,0,1,0,0,46,27,0,0,34,18,0,0,1,1,3,1,1,0,0,1,4,0,0,0,4,2,0,1,0,0,0,0,0,0,0,2,2,12,9,0,0,0,0,0,0,0,0,90,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,9,0,0,0,0,0,0,2,0,0,0,10,7,0,0,0,0,0,24,0,10,10,0,0,0,0,0,13,18,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4,2,1,68,5,0,0,0,1,1,0,0,2,2,17,3,0,0,0,0,1,1,0,0,1,2,0,1,1,1,1,4,20,10,10,6,22,13,0,0,0,0,0,0,1,0,0,27,27,3,0,0,0,1,0,1,3,0,0,0,0,0,0,0,45,26,3,0,0,1,1,1,0,8,3,0,1.3689000383019447,1.3689000383019447,1.3689000383019447,0.0,0.050599999725818634,1.318300038576126,1.699199989438057,1.699199989438057,1.4294999837875366,1.4294999837875366,1.5047999620437622,1.5047999620437622,0.032449349819216884,0.00015052000526338816,0.032298829464707524
466955,Midfielder,Brandon Pierrick Keutcha,18.4,31,Crystal Palace,,0,0,0,0,0,0,6,5,2,0,7,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,3,2,0,5,4,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02056184969842434,0.0,0.02056184969842434
175946,Midfielder,Víctor Camarasa,26.0,31,Crystal Palace,Right,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06210000067949295,0.06210000067949295,0.0,0.0,0.0,0.0,0.00023365000379271803,0.0,0.00023365000379271803
209043,Midfielder,Nya Kirby,20.3,31,Crystal Palace,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244723,Defender,Tyrick Mitchell,20.7,31,Crystal Palace,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432705,Forward,James Daly,20.3,31,Crystal Palace,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234720,Midfielder,Giovanni McGregor,21.4,31,Crystal Palace,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221272,Defender,Sam Woods,21.7,31,Crystal Palace,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74471,Midfielder,Aaron Mooy,29.7,36,Brighton and Hove Albion,Right,60,14,14,4,0,0,1610,1314,186,34,1378,982,6,2,2,40,66,64,42,34,12,0,16,0,0,12,94,64,0,30,34,34,0,0,0,0,0,132,70,286,442,0,0,0,0,0,0,0,0,3318,0,0,0,16,2,2,36,0,0,0,0,0,0,0,0,0,2,0,0,2,6,0,2,2,0,0,0,0,0,0,0,4,2,2,12,12,0,0,0,8,10,2,2,0,0,0,4,4,6,0,0,0,0,0,32,24,4,0,2,0,48,2,0,0,0,4,4,12,0,4,0,6,20,0,10,0,0,0,0,0,0,26,418,366,0,0,10,102,12,2,44,4,0,0,324,124,0,0,0,2,40,54,50,24,40,0,4,0,0,0,164,204,18,18,56,26,2,146,76,216,0,0,0,0,0,0,80,68,32,2428,232,92,34,6,40,40,2,0,130,80,14,6,2,8,8,0,2,0,0,0,2,48,10,30,6,6,0,80,580,302,300,428,764,598,0,2,0,0,0,0,62,136,18,648,648,236,0,0,0,0,6,4,54,0,0,0,0,0,0,0,1588,1294,12,0,0,112,48,112,0,74,24,36,4.456800010055304,4.456800010055304,4.33320002630353,0.8147999942302704,1.4650000222027302,2.1769999973475933,49.74178072437644,46.588180985301726,3.4115999788045883,3.4115999788045883,47.63700035586953,43.69879988208413,4.209838213515468,1.844127490418032,2.3657106627942994
83299,Defender,Lewis Dunk,28.5,36,Brighton and Hove Albion,Right,26,8,4,2,0,0,1885,1642,1,0,562,388,1,1,3,6,12,32,20,1,31,0,16,0,0,15,7,5,0,43,86,86,0,0,0,0,0,290,149,102,226,0,0,0,0,0,0,0,0,2430,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,6,4,4,0,0,3,1,2,1,0,1,0,0,10,4,1,1,0,0,0,0,9,1,12,9,0,0,36,6,0,0,0,1,3,12,0,4,1,3,2,0,0,0,0,0,0,0,0,6,1324,1254,0,1,20,1,0,0,32,4,0,0,224,106,3,0,0,0,27,142,17,79,44,0,1,0,0,0,129,86,35,35,0,1,10,354,215,215,0,0,0,19,2,0,13,8,14,2247,223,0,48,12,1,1,2,0,222,110,4,1,6,1,1,0,0,0,0,0,2,9,1,43,1,4,1,13,622,164,369,730,262,148,0,0,1,0,0,0,139,73,3,278,278,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1824,1594,12,0,0,23,19,23,0,43,20,6,3.517600066959858,3.517600066959858,0.02239999920129776,1.7862000092864037,0.22439999878406525,1.0192000009119508,36.25191557407377,35.46351540088653,2.370899997651577,2.370899997651577,33.29690027423203,32.31330013461411,0.4810275675263256,0.005041909965186164,0.4759856597520411
66242,Midfielder,Davy Pröpper,28.7,36,Brighton and Hove Albion,Right,26,8,9,1,0,0,1560,1324,32,5,926,747,3,1,2,14,25,57,33,10,4,0,28,0,0,16,56,41,0,30,27,27,0,0,0,0,0,95,59,333,120,0,0,0,0,0,0,0,0,2340,0,0,0,7,1,1,17,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,1,0,0,0,0,2,1,5,1,0,1,0,2,0,0,0,0,1,0,0,1,3,3,1,0,0,0,0,16,7,3,4,0,0,36,5,0,0,0,1,2,3,0,3,0,5,6,0,6,0,0,0,0,0,0,11,666,582,0,0,4,32,5,0,32,4,0,0,221,96,0,0,0,0,26,76,41,22,21,0,1,0,0,0,136,121,12,12,17,15,1,202,158,204,0,0,0,0,1,1,48,16,9,1962,208,0,19,6,10,9,2,0,89,50,14,5,0,2,2,0,0,0,0,0,2,23,2,30,3,2,0,48,523,212,448,377,428,333,0,0,0,0,0,0,83,112,9,348,348,59,0,0,0,0,0,1,19,0,0,0,0,0,0,0,1547,1311,24,0,0,44,14,44,0,25,9,17,1.5002999920397997,1.5002999920397997,1.2539000045508146,0.7271000072360039,0.25790000334382057,0.5153000019490719,35.48946544528008,34.7010655105114,0.6306000007316469,0.6306000007316469,32.80280032940209,31.81730023212731,1.938306567724794,0.0022082699452994348,1.9360982938669624
78916,Defender,Dan Burn,28.0,36,Brighton and Hove Albion,Left,10,0,3,0,0,1,1258,955,38,9,717,475,3,1,0,9,17,55,35,4,26,3,23,1,0,14,36,17,0,36,78,78,0,0,0,0,0,130,37,12,424,0,0,0,0,0,0,0,0,2149,0,0,0,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,4,3,4,0,0,32,6,0,0,0,0,0,4,1,2,0,0,2,0,1,0,0,0,0,0,0,8,579,489,0,0,14,38,9,0,29,3,0,0,203,97,0,0,0,0,25,169,26,102,32,0,2,0,0,0,185,119,46,46,26,12,4,224,111,124,0,0,0,7,0,0,29,20,7,1881,171,0,56,7,0,0,0,0,89,29,27,12,2,7,7,0,1,0,0,0,0,16,3,36,2,2,0,29,548,183,72,455,321,203,0,0,1,0,0,0,70,53,1,438,438,58,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1250,947,10,0,0,57,18,57,0,20,7,3,0.6675000116229057,0.6675000116229057,0.1514999996870756,0.33980000764131546,0.17399999685585502,0.15369999967515469,35.4085805118084,33.83178040385246,0.0,0.0,34.034900369122624,32.065800132229924,1.592165180016309,0.011665980050111102,1.580499105155468
