Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
CornerAwarded,6,49,67327,70,Unsuccessful,1.8,42.8,,,OpenPlay
Pass,7,21,83078,63,Successful,99.5,99.5,95.9,40.3,CornerTaken
Aerial,7,23,33556,70,Unsuccessful,4.6,60.2,,,OpenPlay
Aerial,7,23,103476,63,Successful,95.4,39.8,,,OpenPlay
MissedShots,7,24,103476,63,Successful,95.9,40.3,,,OpenPlay
Pass,7,43,10445,70,Successful,4.8,53.0,15.2,76,OpenPlay
Pass,7,45,92691,70,Unsuccessful,21.2,84.2,57.4,81.5,OpenPlay
Pass,7,47,102173,63,Unsuccessful,45.6,13.4,55.1,36,OpenPlay
Pass,7,50,33556,70,Successful,43.5,73.5,44.9,95.4,OpenPlay
Pass,7,52,80957,70,Unsuccessful,45.1,94.7,68.1,89.1,OpenPlay
Pass,7,54,102173,63,Successful,30.3,16.3,38,12.6,OpenPlay
BallRecovery,7,56,103476,63,Successful,34.2,7.6,,,OpenPlay
Pass,7,56,103476,63,Successful,34.2,7.6,23.5,3.1,OpenPlay
Pass,7,58,102173,63,Successful,18.5,6.6,13,29.1,OpenPlay
Pass,8,1,344156,63,Unsuccessful,13.4,39.8,37.2,100,OpenPlay
Pass,8,10,384566,70,Successful,62.6,0.0,35.6,15.8,ThrowIn
Pass,8,14,101659,70,Successful,32.5,20.9,12.2,42.9,OpenPlay
Pass,8,17,10445,70,Successful,12.7,40.1,23.3,77.6,OpenPlay
Pass,8,20,92691,70,Unsuccessful,25.0,91.2,56.9,97.4,OpenPlay
Clearance,8,23,102173,63,Successful,41.8,5.9,57.7,2.8,OpenPlay
Aerial,8,25,127604,63,Unsuccessful,61.6,2.9,,,OpenPlay
Aerial,8,25,92691,70,Successful,38.4,97.1,,,OpenPlay
Pass,8,25,92691,70,Successful,35.0,97.2,38,87.2,OpenPlay
Pass,8,28,323148,70,Successful,38.6,85.9,28.9,88.3,OpenPlay
Pass,8,30,67327,70,Successful,28.9,88.3,56.4,87.7,OpenPlay
BallTouch,8,32,106596,70,Unsuccessful,56.6,86.0,,,OpenPlay
BallRecovery,8,32,83078,63,Successful,40.4,19.7,,,OpenPlay
Pass,8,32,83078,63,Successful,40.4,19.7,43.9,32.8,OpenPlay
Challenge,8,34,33556,70,Unsuccessful,55.0,64.6,,,OpenPlay
TakeOn,8,34,238940,63,Successful,45.0,35.4,,,OpenPlay
Pass,8,35,238940,63,Unsuccessful,40.5,41.0,39.6,43.6,OpenPlay
BlockedPass,8,35,125293,70,Successful,58.2,51.6,,,OpenPlay
Foul,8,38,80764,63,Successful,45.0,43.9,,,OpenPlay
Foul,8,38,125293,70,Unsuccessful,55.0,56.1,,,OpenPlay
Pass,8,56,238940,63,Successful,50.6,54.5,56.5,50.4,OpenPlay
Pass,8,59,103476,63,Successful,53.6,45.7,56.7,5.9,OpenPlay
Pass,9,2,83078,63,Successful,56.0,8.9,44.8,26.2,OpenPlay
Pass,9,6,102173,63,Successful,40.4,18.8,17.4,48.8,OpenPlay
Pass,9,13,76662,63,Unsuccessful,19.2,50.4,53.6,90.8,OpenPlay
Interception,9,16,384566,70,Successful,45.1,10.1,,,OpenPlay
Pass,9,17,80764,63,Successful,43.0,86.2,59.6,78.4,OpenPlay
Pass,9,18,91430,63,Successful,59.6,78.4,65.4,73.5,OpenPlay
Pass,9,19,91213,63,Successful,67.0,72.1,67.2,47.9,OpenPlay
SavedShot,9,23,127604,63,Successful,72.4,44.0,,,OpenPlay
Save,9,23,92691,70,Successful,18.1,53.9,,,OpenPlay
Pass,9,40,83078,63,Successful,89.2,0.0,78.1,8,ThrowIn
Pass,9,41,238940,63,Successful,77.3,7.7,80.8,2.2,OpenPlay
Pass,9,43,83078,63,Successful,80.8,2.2,81.2,17.6,OpenPlay
Pass,9,45,127604,63,Successful,80.2,17.7,70.8,11,OpenPlay
Pass,9,48,238940,63,Successful,71.9,11.0,76.2,2.2,OpenPlay
Pass,9,51,83078,63,Successful,75.4,2.2,74.6,23.1,OpenPlay
Pass,9,52,127604,63,Successful,74.6,23.1,64.9,10.3,OpenPlay
Pass,9,54,238940,63,Successful,64.9,10.3,66.4,23,OpenPlay
Pass,9,56,80764,63,Successful,67.3,25.0,72.9,36.3,OpenPlay
Pass,9,58,91430,63,Unsuccessful,72.2,36.3,98.3,30.6,OpenPlay
KeeperPickup,10,1,10445,70,Successful,2.6,69.0,,,OpenPlay
Pass,10,13,10445,70,Successful,14.5,49.3,20.5,65.8,OpenPlay
