Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,10,16,91978,55,Unsuccessful,56.7,77.7,64.1,51.1,OpenPlay
BallRecovery,10,17,112161,63,Successful,34.5,40.0,,,OpenPlay
Challenge,10,18,69738,55,Unsuccessful,63.5,59.8,,,OpenPlay
TakeOn,10,18,112161,63,Successful,36.5,40.2,,,OpenPlay
Pass,10,19,112161,63,Successful,35.7,35.2,39.3,31.5,OpenPlay
Pass,10,20,238940,63,Successful,39.3,31.5,35.2,30.9,OpenPlay
Pass,10,21,112161,63,Successful,35.2,30.9,47.2,17.9,OpenPlay
Pass,10,23,362431,63,Successful,50.3,13.5,45.5,5.3,OpenPlay
Pass,10,25,88112,63,Successful,45.8,12.6,44.3,25.5,OpenPlay
Pass,10,27,238940,63,Unsuccessful,46.1,31.2,63.8,42.8,OpenPlay
Interception,10,29,91978,55,Successful,35.9,56.9,,,OpenPlay
Pass,10,31,80764,63,Unsuccessful,66.5,49.9,72.9,62.5,OpenPlay
Pass,10,33,14079,55,Successful,25.2,43.9,35.8,25.2,OpenPlay
BallRecovery,10,36,349760,55,Successful,40.9,20.4,,,OpenPlay
Pass,10,43,349760,55,Unsuccessful,92.9,15.5,93,17.6,OpenPlay
Clearance,10,43,344156,63,Successful,5.4,81.7,5.4,81.7,OpenPlay
CornerAwarded,10,44,349760,55,Successful,93.8,18.0,,,OpenPlay
CornerAwarded,10,44,344156,63,Unsuccessful,6.2,82.0,,,OpenPlay
Pass,11,18,28186,55,Successful,99.5,0.5,98.1,24.4,CornerTaken
Pass,11,19,344119,55,Successful,98.1,24.4,95.6,17.6,OpenPlay
Pass,11,20,28186,55,Successful,94.3,17.2,85,39.2,OpenPlay
MissedShots,11,21,69738,55,Successful,85.9,43.7,,,OpenPlay
Pass,11,50,76662,63,Successful,4.6,56.9,21.6,43.9,OpenPlay
Pass,11,52,135914,63,Successful,21.6,43.9,23.5,66.6,OpenPlay
Pass,11,53,102173,63,Successful,26.3,69.3,34.6,92.4,OpenPlay
Pass,12,0,344156,63,Successful,46.8,94.5,64.1,51.8,OpenPlay
Pass,12,2,362431,63,Successful,64.1,51.8,70.8,53.7,OpenPlay
Pass,12,5,24248,63,Unsuccessful,73.8,43.9,84.9,19.4,OpenPlay
Interception,12,7,69965,55,Successful,14.4,79.9,,,OpenPlay
BallRecovery,12,8,69965,55,Successful,15.9,92.1,,,OpenPlay
Pass,12,9,69965,55,Successful,15.9,92.1,28.7,93.3,OpenPlay
Challenge,12,12,88112,63,Unsuccessful,72.4,6.9,,,OpenPlay
TakeOn,12,12,110297,55,Successful,27.6,93.1,,,OpenPlay
Pass,12,13,110297,55,Successful,27.7,97.4,19.3,97.8,OpenPlay
