Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Interception,5,54,363816,825,Successful,25.9,3.5,,,OpenPlay
Clearance,5,55,363816,825,Successful,25.1,2.6,26.1,1.9,OpenPlay
BallTouch,5,56,112161,63,Successful,74.7,97.2,,,OpenPlay
Pass,5,58,363816,825,Unsuccessful,26.4,1.9,63.5,35.7,OpenPlay
Pass,6,2,135914,63,Successful,37.6,66.7,39.5,33.7,OpenPlay
Pass,6,6,77564,63,Successful,41.4,30.1,35,54.3,OpenPlay
Pass,6,8,135914,63,Successful,34.9,56.0,39.1,81.4,OpenPlay
Pass,6,12,344156,63,Successful,43.7,88.9,36.6,71.2,OpenPlay
Pass,6,15,135914,63,Successful,37.4,67.0,51.3,23,OpenPlay
Pass,6,19,77564,63,Successful,56.3,20.4,64.7,16.4,OpenPlay
Pass,6,20,80764,63,Successful,64.7,16.4,54.6,16.7,OpenPlay
Pass,6,23,77564,63,Successful,54.9,17.0,59,1.9,OpenPlay
Pass,6,24,83078,63,Successful,58.1,3.4,52.7,14.3,OpenPlay
Pass,6,28,77564,63,Successful,52.6,16.4,59,25.3,OpenPlay
Pass,6,29,238940,63,Successful,59.0,25.3,51.7,17.7,OpenPlay
Pass,6,33,77564,63,Successful,53.8,16.2,54.7,4.1,OpenPlay
Pass,6,35,83078,63,Successful,54.1,5.6,45,18.5,OpenPlay
Pass,6,37,77564,63,Successful,45.0,18.5,47.1,40.4,OpenPlay
Pass,6,40,132962,63,Unsuccessful,51.0,51.3,97.1,100,OpenPlay
Pass,7,2,363816,825,Successful,9.0,0.0,8.8,7.6,ThrowIn
Pass,7,4,67480,825,Successful,8.8,7.6,48.3,33,OpenPlay
Aerial,7,6,135914,63,Unsuccessful,52.9,71.2,,,OpenPlay
Aerial,7,6,73494,825,Successful,47.1,28.8,,,OpenPlay
Pass,7,7,73494,825,Unsuccessful,48.3,33.0,58.3,48.2,OpenPlay
BallRecovery,7,8,77564,63,Successful,43.8,48.5,,,OpenPlay
Pass,7,13,77564,63,Successful,36.4,34.2,42.2,85.6,OpenPlay
SavedShot,7,16,344156,63,Successful,42.2,85.6,,,OpenPlay
Save,7,16,243554,825,Successful,1.1,48.2,,,OpenPlay
KeeperPickup,7,17,243554,825,Successful,1.5,46.9,,,OpenPlay
Pass,7,33,243554,825,Successful,6.4,47.5,22.6,67.6,OpenPlay
Pass,7,34,104432,825,Successful,22.6,67.6,25.1,88.1,OpenPlay
Pass,7,36,79755,825,Unsuccessful,25.1,88.1,74,82.3,OpenPlay
BallRecovery,7,38,77564,63,Successful,30.2,9.1,,,OpenPlay
Pass,7,39,77564,63,Successful,29.4,8.9,27.1,48.4,OpenPlay
Pass,7,42,135914,63,Successful,27.1,48.4,29.1,75.7,OpenPlay
Pass,7,45,344156,63,Successful,30.6,76.9,31.5,61.5,OpenPlay
Pass,7,48,238940,63,Successful,32.2,54.8,45.6,22.7,OpenPlay
Pass,7,51,80764,63,Unsuccessful,47.2,18.2,69.8,27,OpenPlay
Interception,7,53,79755,825,Successful,23.2,79.0,,,OpenPlay
Pass,7,55,91213,63,Unsuccessful,94.3,7.9,90.1,39.4,OpenPlay
BallRecovery,7,57,104432,825,Successful,7.3,67.5,,,OpenPlay
Pass,8,0,104432,825,Unsuccessful,5.2,78.4,46.1,97.7,OpenPlay
Foul,8,6,73494,825,Unsuccessful,47.6,97.8,,,OpenPlay
Foul,8,6,77564,63,Successful,52.4,2.2,,,OpenPlay
Pass,8,33,77564,63,Successful,51.0,2.2,37.3,47.9,OpenPlay
Pass,8,36,344156,63,Successful,42.4,55.5,52.3,48.9,OpenPlay
Pass,8,37,238940,63,Successful,52.1,50.3,45.1,67,OpenPlay
Pass,8,39,344156,63,Successful,45.0,68.1,52.5,96,OpenPlay
Pass,8,43,112161,63,Successful,53.8,95.7,44.4,85.1,OpenPlay
Pass,8,45,344156,63,Successful,42.9,84.1,37.1,61.4,OpenPlay
Pass,8,47,135914,63,Successful,36.5,59.3,39.7,29.4,OpenPlay
Pass,8,50,77564,63,Successful,41.8,23.3,58.9,16.2,OpenPlay
Pass,8,51,80764,63,Successful,58.9,16.2,40.7,19.2,OpenPlay
Pass,8,53,77564,63,Successful,40.5,19.2,29.8,52.1,OpenPlay
Pass,8,58,135914,63,Successful,31.9,43.4,33.3,22.4,OpenPlay
Pass,9,3,77564,63,Unsuccessful,41.9,22.7,77.7,67.6,OpenPlay
Aerial,9,5,112161,63,Unsuccessful,77.4,70.4,,,OpenPlay
Aerial,9,5,40346,825,Successful,22.6,29.6,,,OpenPlay
Clearance,9,6,40346,825,Successful,22.9,27.3,25,26.5,OpenPlay
BallTouch,9,7,112161,63,Successful,77.7,68.1,,,OpenPlay
TakeOn,9,9,362431,63,Unsuccessful,87.8,72.7,,,OpenPlay
Tackle,9,9,40346,825,Successful,12.2,27.3,,,OpenPlay
CornerAwarded,9,11,40346,825,Unsuccessful,12.2,27.3,,,OpenPlay
CornerAwarded,9,11,362431,63,Successful,87.8,72.7,,,OpenPlay
Pass,9,38,132962,63,Successful,99.5,99.5,92.2,48.2,CornerTaken
Aerial,9,40,363816,825,Unsuccessful,9.2,55.9,,,OpenPlay
Aerial,9,40,77564,63,Successful,90.8,44.1,,,OpenPlay
BallTouch,9,41,77564,63,Unsuccessful,92.5,48.2,,,OpenPlay
BallTouch,9,43,108176,825,Successful,17.8,71.8,,,OpenPlay
Pass,10,2,83078,63,Unsuccessful,83.0,0.0,95.4,50.4,ThrowIn
KeeperPickup,10,7,243554,825,Successful,5.6,46.4,,,OpenPlay
Pass,10,19,243554,825,Successful,12.7,53.9,23.2,75.4,OpenPlay
BallTouch,10,21,79755,825,Unsuccessful,25.1,75.2,,,OpenPlay
BallRecovery,10,22,80764,63,Successful,74.3,12.3,,,OpenPlay
Pass,10,23,80764,63,Unsuccessful,74.3,12.3,74.8,13.7,OpenPlay
BlockedPass,10,23,79755,825,Successful,25.1,87.2,,,OpenPlay
Pass,10,26,125376,825,Successful,23.6,96.6,58.1,88.1,OpenPlay
Aerial,10,27,77564,63,Unsuccessful,41.4,11.3,,,OpenPlay
Aerial,10,27,323547,825,Successful,58.6,88.7,,,OpenPlay
Foul,10,29,323547,825,Successful,58.7,88.1,,,OpenPlay
Foul,10,29,77564,63,Unsuccessful,41.3,11.9,,,OpenPlay
Pass,11,11,125376,825,Unsuccessful,59.5,84.1,77.7,33.3,OpenPlay
