Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,6,55,344259,839,Successful,59.4,72.6,72.6,4.1,OpenPlay
BallTouch,6,58,363665,839,Unsuccessful,72.6,3.8,,,OpenPlay
Pass,7,11,326646,63,Successful,19.9,100.0,14,89.1,ThrowIn
Pass,7,12,344156,63,Unsuccessful,14.0,89.1,60.1,78.5,OpenPlay
BallRecovery,7,17,344259,839,Successful,31.6,29.7,,,OpenPlay
Pass,7,18,344259,839,Successful,31.6,29.7,11.5,47.9,OpenPlay
Pass,7,21,32258,839,Successful,11.5,47.6,22.8,63.3,OpenPlay
Pass,7,24,344259,839,Successful,23.0,63.6,37.3,94.8,OpenPlay
Pass,7,27,369884,839,Successful,37.3,94.8,28,77.2,OpenPlay
Pass,7,32,344259,839,Successful,36.3,65.1,31,44.6,OpenPlay
Pass,7,35,12575,839,Successful,31.6,43.9,39.3,47.9,OpenPlay
Pass,7,36,34052,839,Successful,39.4,47.9,31,41,OpenPlay
Pass,7,38,12575,839,Successful,31.0,41.0,29.5,6.4,OpenPlay
Pass,7,40,79909,839,Successful,29.9,6.1,59,1.3,OpenPlay
BallTouch,7,47,349561,839,Unsuccessful,60.3,2.5,,,OpenPlay
Pass,7,54,326646,63,Successful,27.8,100.0,16.3,84.4,ThrowIn
Pass,7,57,344156,63,Successful,17.7,78.3,18.3,60.6,OpenPlay
Pass,8,1,102173,63,Unsuccessful,28.4,48.2,70.3,60.6,OpenPlay
Pass,8,5,12575,839,Unsuccessful,24.8,34.9,27.5,20.1,OpenPlay
Pass,8,8,91213,63,Successful,70.5,93.8,55.3,93.3,OpenPlay
Pass,8,11,80764,63,Successful,54.3,89.9,51.5,82.4,OpenPlay
Pass,8,15,238940,63,Successful,48.4,78.7,42.5,80.3,OpenPlay
Pass,8,17,344156,63,Successful,42.9,81.8,65.3,72.9,OpenPlay
BallTouch,8,18,91213,63,Unsuccessful,65.3,72.9,,,OpenPlay
BallRecovery,8,19,79909,839,Successful,27.9,18.3,,,OpenPlay
Pass,8,20,79909,839,Unsuccessful,27.9,18.3,43.1,22.7,OpenPlay
Interception,8,21,80764,63,Successful,58.5,76.0,,,OpenPlay
Pass,8,22,102234,839,Successful,38.7,39.5,37.6,36.3,OpenPlay
Pass,8,23,34052,839,Successful,37.6,36.3,35.8,77.9,OpenPlay
Pass,8,29,369884,839,Successful,48.6,86.8,48.3,80.2,OpenPlay
Pass,8,30,102234,839,Successful,47.3,79.6,32.4,75.3,OpenPlay
Pass,8,33,344259,839,Successful,33.3,73.2,36.3,58.4,OpenPlay
Pass,8,38,34052,839,Successful,47.5,57.0,61.7,60.3,OpenPlay
Foul,8,41,102173,63,Unsuccessful,37.6,43.2,,,OpenPlay
Foul,8,41,101238,839,Successful,62.4,56.8,,,OpenPlay
Pass,8,52,102234,839,Successful,62.0,63.3,62.2,94.7,OpenPlay
Pass,8,54,369884,839,Successful,61.8,96.6,62.4,83.5,OpenPlay
Pass,8,55,101238,839,Successful,64.4,83.1,59.7,95.2,OpenPlay
Pass,8,57,369884,839,Unsuccessful,60.5,93.3,68.2,67.6,OpenPlay
Pass,8,59,238940,63,Successful,26.4,36.0,28,30,OpenPlay
BallRecovery,9,0,103476,63,Successful,32.3,30.3,,,OpenPlay
Pass,9,1,103476,63,Unsuccessful,31.2,28.5,30.1,39.8,OpenPlay
BallRecovery,9,2,349561,839,Successful,70.0,45.5,,,OpenPlay
Pass,9,3,349561,839,Successful,70.0,45.5,77,19.8,OpenPlay
SavedShot,9,7,363665,839,Successful,80.5,31.0,,,OpenPlay
Save,9,7,238940,63,Successful,19.0,70.2,,,OpenPlay
CornerAwarded,9,9,238940,63,Unsuccessful,19.2,69.6,,,OpenPlay
CornerAwarded,9,9,363665,839,Successful,80.8,30.4,,,OpenPlay
Pass,9,38,102234,839,Successful,99.5,0.5,91.3,46.4,CornerTaken
Aerial,9,40,102173,63,Unsuccessful,7.8,52.3,,,OpenPlay
Aerial,9,40,34052,839,Successful,92.2,47.7,,,OpenPlay
MissedShots,9,41,34052,839,Successful,91.3,46.4,,,OpenPlay
Pass,9,43,349561,839,Successful,98.7,74.4,71.5,98.7,OpenPlay
Pass,9,50,101238,839,Successful,75.0,92.6,90.6,59.3,OpenPlay
MissedShots,9,52,97659,839,Successful,90.6,59.3,,,OpenPlay
Pass,10,26,76662,63,Unsuccessful,4.7,46.3,61,12,OpenPlay
Pass,10,31,369884,839,Successful,32.6,90.8,33.6,70.6,OpenPlay
BallRecovery,10,32,34052,839,Successful,33.7,68.7,,,OpenPlay
Pass,10,33,34052,839,Successful,33.7,68.7,27.8,54.2,OpenPlay
Pass,10,35,12575,839,Successful,27.6,53.4,29.2,17.4,OpenPlay
Pass,10,38,79909,839,Unsuccessful,31.0,12.5,71.9,0,OpenPlay
Pass,10,56,326646,63,Successful,24.8,100.0,52.3,93,ThrowIn
Aerial,10,58,79909,839,Unsuccessful,48.6,6.7,,,OpenPlay
Aerial,10,58,91213,63,Successful,51.4,93.3,,,OpenPlay
Pass,10,59,91213,63,Successful,52.1,93.1,37.9,77.9,OpenPlay
OffsideGiven,11,,91213,63,Unsuccessful,82.5,54.6,,,OpenPlay
Aerial,11,0,97659,839,Unsuccessful,63.0,22.5,,,OpenPlay
Aerial,11,0,344156,63,Successful,37.0,77.5,,,OpenPlay
Pass,11,1,344156,63,Successful,35.5,76.7,44.7,73.2,OpenPlay
Aerial,11,2,102234,839,Unsuccessful,56.4,26.0,,,OpenPlay
Aerial,11,2,103476,63,Successful,43.6,74.0,,,OpenPlay
Pass,11,3,103476,63,Successful,43.4,74.7,45.4,66,OpenPlay
Pass,11,4,112161,63,Successful,46.2,66.1,52.7,68.7,OpenPlay
SavedShot,11,9,362431,63,Successful,74.1,46.9,,,OpenPlay
Save,11,9,32258,839,Successful,5.0,50.3,,,OpenPlay
BallRecovery,11,12,344259,839,Successful,12.9,66.6,,,OpenPlay
Pass,11,13,344259,839,Unsuccessful,12.9,66.6,33.8,27.7,OpenPlay
Interception,11,14,326646,63,Successful,62.3,70.1,,,OpenPlay
OffsidePass,11,16,80764,63,Successful,74.8,64.9,82.5,54.6,OpenPlay
OffsideProvoked,11,16,344259,839,Successful,20.5,67.6,,,OpenPlay
Pass,11,49,12575,839,Successful,23.5,35.4,46.4,2.8,OpenPlay
Pass,11,51,79909,839,Unsuccessful,46.3,4.8,67.1,10.7,OpenPlay
BallRecovery,11,53,326646,63,Successful,36.1,88.1,,,OpenPlay
Pass,11,54,326646,63,Successful,36.1,88.1,26.1,73.5,OpenPlay
Pass,11,56,344156,63,Successful,24.8,69.7,21.6,42.3,OpenPlay
Pass,11,59,102173,63,Successful,22.1,41.5,27.1,50.6,OpenPlay
Pass,12,0,103476,63,Successful,27.1,50.9,21.7,61.8,OpenPlay
Pass,12,2,344156,63,Successful,21.6,61.8,31,60.6,OpenPlay
Pass,12,3,238940,63,Successful,31.0,60.6,27.3,53.9,OpenPlay
Pass,12,4,103476,63,Successful,27.3,53.9,29.4,85.9,OpenPlay
Pass,12,6,80764,63,Successful,31.4,90.6,51,83.8,OpenPlay
Pass,12,8,91213,63,Successful,47.2,86.3,33.9,75,OpenPlay
Pass,12,13,344156,63,Successful,37.7,70.3,39.6,75,OpenPlay
Pass,12,15,80764,63,Successful,41.6,77.5,51.6,96,OpenPlay
Pass,12,16,326646,63,Successful,51.6,96.0,44.5,88,OpenPlay
Pass,12,17,80764,63,Successful,44.4,87.2,43.6,71.5,OpenPlay
Pass,12,20,238940,63,Successful,43.7,69.7,43.8,25.9,OpenPlay
Pass,12,23,103476,63,Successful,46.8,19.7,64.9,2.5,OpenPlay
Pass,12,25,88112,63,Unsuccessful,69.4,3.8,80.2,31.3,OpenPlay
Pass,12,28,344259,839,Successful,19.6,63.1,29.6,53.6,OpenPlay
BallRecovery,12,30,349561,839,Successful,30.9,53.3,,,OpenPlay
Pass,12,31,349561,839,Successful,31.0,62.6,28.8,80.6,OpenPlay
Pass,12,33,369884,839,Successful,28.7,87.5,44.2,87.2,OpenPlay
Pass,12,36,97659,839,Successful,41.9,91.1,42,98.4,OpenPlay
Pass,12,38,101238,839,Successful,42.0,98.4,36.9,85.1,OpenPlay
Pass,12,42,102234,839,Successful,32.3,78.7,30,19.4,OpenPlay
Pass,12,46,79909,839,Successful,29.7,18.9,22.2,29.8,OpenPlay
Pass,12,49,12575,839,Successful,22.2,34.5,31.7,78.2,OpenPlay
Pass,12,55,344259,839,Successful,40.9,76.6,39,58.8,OpenPlay
Pass,12,59,34052,839,Successful,42.2,56.0,54.6,53,OpenPlay
Pass,13,2,97659,839,Successful,54.3,61.8,72.2,96.6,OpenPlay
Pass,13,6,369884,839,Successful,73.0,93.2,72,82.4,OpenPlay
Pass,13,8,101238,839,Successful,73.3,81.7,83.8,68.7,OpenPlay
Dispossessed,13,10,97659,839,Successful,85.6,71.3,,,OpenPlay
Tackle,13,10,88112,63,Successful,14.4,28.7,,,OpenPlay
Pass,13,11,102173,63,Unsuccessful,11.6,29.1,14.8,28.8,OpenPlay
Foul,13,13,88112,63,Successful,11.6,30.0,,,OpenPlay
Foul,13,13,101238,839,Unsuccessful,88.4,70.0,,,OpenPlay
Pass,14,12,76662,63,Unsuccessful,14.1,33.0,65.6,32.7,OpenPlay
Foul,14,17,91213,63,Unsuccessful,65.8,34.2,,,OpenPlay
Foul,14,17,344259,839,Successful,34.2,65.8,,,OpenPlay
Card,14,20,91213,63,Successful,0.0,0.0,,,OpenPlay
Pass,15,34,344259,839,Successful,32.6,67.2,32.7,28.5,OpenPlay
Pass,15,36,12575,839,Successful,33.2,29.8,34.9,71.1,OpenPlay
Pass,15,40,344259,839,Successful,43.3,74.2,59.2,98.6,OpenPlay
