Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,15,7,80764,63,Successful,53.2,80.3,48.5,71.2,OpenPlay
Pass,15,8,115472,63,Successful,48.5,71.2,80.3,7.6,OpenPlay
Pass,15,15,83078,63,Unsuccessful,88.5,8.8,95.1,56.1,OpenPlay
Aerial,15,18,91213,63,Unsuccessful,95.1,58.3,,,OpenPlay
Aerial,15,18,67327,70,Successful,4.9,41.7,,,OpenPlay
Clearance,15,20,67327,70,Successful,5.1,41.7,6.1,5.8,OpenPlay
BallRecovery,15,25,127220,70,Successful,3.1,2.9,,,OpenPlay
BallTouch,15,26,127220,70,Successful,4.1,2.6,,,OpenPlay
Pass,16,10,115472,63,Unsuccessful,92.3,100.0,100,77.9,ThrowIn
Pass,16,36,10445,70,Unsuccessful,4.6,42.1,61.9,49,OpenPlay
Pass,16,37,238940,63,Unsuccessful,34.7,55.1,52.2,50.6,OpenPlay
Aerial,16,39,127604,63,Unsuccessful,52.8,51.7,,,OpenPlay
Aerial,16,39,44737,70,Successful,47.2,48.3,,,OpenPlay
Pass,16,40,44737,70,Unsuccessful,46.6,47.2,48.1,46.9,OpenPlay
BallTouch,16,41,127604,63,Successful,52.2,50.6,,,OpenPlay
Pass,16,42,112161,63,Successful,44.9,67.0,47.8,78.5,OpenPlay
BallRecovery,16,43,115472,63,Successful,46.9,81.4,,,OpenPlay
Pass,16,46,115472,63,Successful,42.3,94.7,30.8,75.4,OpenPlay
Pass,16,50,102173,63,Successful,33.3,66.0,34,35.7,OpenPlay
Pass,16,54,77564,63,Unsuccessful,39.1,31.8,81.6,73.2,OpenPlay
Clearance,16,58,80957,70,Successful,19.3,27.9,26.6,28.8,OpenPlay
Pass,16,59,33556,70,Successful,26.0,29.1,11.7,53.1,OpenPlay
KeeperPickup,17,3,10445,70,Successful,11.7,53.1,,,OpenPlay
Pass,17,4,10445,70,Successful,11.8,52.4,33,94.6,OpenPlay
Pass,17,8,70699,70,Unsuccessful,43.6,97.1,70.2,96.4,OpenPlay
Interception,17,11,77564,63,Successful,35.3,9.4,,,OpenPlay
BallRecovery,17,12,80764,63,Successful,36.4,1.1,,,OpenPlay
Pass,17,13,80764,63,Successful,36.4,1.1,36.2,12.5,OpenPlay
Pass,17,14,238940,63,Successful,36.5,14.4,32.1,30.1,OpenPlay
Pass,17,19,112161,63,Successful,35.1,40.9,36.2,31.6,OpenPlay
Pass,17,21,238940,63,Successful,35.3,29.8,45.7,4.7,OpenPlay
Pass,17,24,83078,63,Successful,47.5,2.6,48.5,17,OpenPlay
Pass,17,27,238940,63,Successful,53.2,23.4,81.7,98.7,OpenPlay
BallTouch,17,31,326646,63,Unsuccessful,81.8,98.7,,,OpenPlay
Pass,17,51,80957,70,Successful,19.4,0.0,24.4,4.9,ThrowIn
Pass,17,53,149121,70,Successful,24.7,6.1,23.1,15.3,OpenPlay
Pass,17,55,44737,70,Successful,23.6,16.2,46.3,34.2,OpenPlay
Pass,17,57,106596,70,Successful,46.3,34.2,44.4,73.8,OpenPlay
Pass,18,0,70699,70,Successful,58.3,83.8,61.1,92.3,OpenPlay
Pass,18,3,135572,70,Successful,68.9,94.5,89.5,76.6,OpenPlay
Pass,18,6,70699,70,Unsuccessful,93.9,77.5,95.6,61.8,OpenPlay
Clearance,18,8,77564,63,Successful,4.8,41.0,19.1,9.9,OpenPlay
BallRecovery,18,9,80764,63,Successful,19.2,12.5,,,OpenPlay
TakeOn,18,10,80764,63,Unsuccessful,19.1,8.4,,,OpenPlay
Tackle,18,10,106596,70,Successful,80.9,91.6,,,OpenPlay
Pass,18,33,83078,63,Unsuccessful,29.0,0.0,55.4,3.1,ThrowIn
Pass,18,37,73265,70,Unsuccessful,42.5,94.1,60.2,97.4,OpenPlay
Pass,18,38,83078,63,Unsuccessful,40.0,2.5,47.3,5.6,OpenPlay
Pass,18,40,70699,70,Unsuccessful,56.7,95.0,68,93.9,OpenPlay
Pass,18,41,238940,63,Successful,37.4,8.6,35.3,24.9,OpenPlay
Pass,18,42,112161,63,Successful,33.8,29.8,53.2,92.4,OpenPlay
Pass,18,51,326646,63,Successful,68.6,77.9,78.9,93.8,OpenPlay
Pass,18,58,115472,63,Successful,69.9,96.5,58.6,95.1,OpenPlay
Pass,18,59,112161,63,Successful,59.4,93.6,58.8,72.7,OpenPlay
Pass,19,3,238940,63,Unsuccessful,59.1,67.9,66.4,74.5,OpenPlay
Interception,19,4,149121,70,Successful,31.2,24.3,,,OpenPlay
BallRecovery,19,5,149121,70,Successful,40.5,26.6,,,OpenPlay
Foul,19,8,149121,70,Successful,37.9,21.8,,,OpenPlay
Foul,19,8,112161,63,Unsuccessful,62.1,78.2,,,OpenPlay
Pass,19,33,67327,70,Unsuccessful,41.2,22.5,100,14.9,OpenPlay
Pass,20,1,76662,63,Successful,4.3,56.6,19.4,38,OpenPlay
Pass,20,6,77564,63,Unsuccessful,32.3,36.7,59.6,80.6,OpenPlay
Pass,20,8,127220,70,Unsuccessful,37.4,14.7,58.6,29.1,OpenPlay
Pass,20,10,102173,63,Successful,40.5,70.3,45.8,60.9,OpenPlay
Pass,20,11,238940,63,Successful,45.8,60.9,34.6,41.3,OpenPlay
Pass,20,12,77564,63,Successful,34.4,40.3,39.9,9.7,OpenPlay
Pass,20,16,83078,63,Successful,39.8,9.5,64.3,59.1,OpenPlay
BallTouch,20,19,115472,63,Unsuccessful,64.4,59.1,,,OpenPlay
BallRecovery,20,21,127220,70,Successful,25.4,4.0,,,OpenPlay
Pass,20,22,127220,70,Unsuccessful,28.5,4.3,44.7,15.3,OpenPlay
BallTouch,20,25,112161,63,Successful,55.6,86.5,,,OpenPlay
Foul,20,30,149121,70,Successful,42.4,2.1,,,OpenPlay
Foul,20,30,326646,63,Unsuccessful,57.6,97.9,,,OpenPlay
Pass,20,44,80957,70,Successful,44.8,2.3,32.1,22.8,OpenPlay
Pass,20,45,67327,70,Successful,32.1,22.8,29.3,61.8,OpenPlay
Pass,20,46,73265,70,Successful,29.3,61.8,9.9,33.1,OpenPlay
Pass,20,51,10445,70,Unsuccessful,12.1,32.1,55.4,44.5,OpenPlay
Pass,20,53,77564,63,Unsuccessful,43.9,54.8,48.5,55.4,OpenPlay
BallTouch,20,55,33556,70,Unsuccessful,52.7,44.2,,,OpenPlay
BallRecovery,20,56,77564,63,Successful,46.0,43.9,,,OpenPlay
Pass,20,57,77564,63,Successful,53.7,43.0,62.3,55.8,OpenPlay
