Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist,Assist_2nd
Pass,9,20,141646,607,Unsuccessful,7.1,67.9,57.2,70.6,OpenPlay,False,False
Aerial,9,23,349207,607,Unsuccessful,57.1,70.7,,,OpenPlay,False,False
Aerial,9,23,27756,347,Successful,42.9,29.3,,,OpenPlay,False,False
Pass,9,24,27756,347,Unsuccessful,43.0,28.3,53.7,35.3,OpenPlay,False,False
Pass,9,26,117776,607,Unsuccessful,45.7,67.3,43.7,86.3,OpenPlay,False,False
BallRecovery,9,27,25599,347,Successful,56.2,23.4,,,OpenPlay,False,False
Pass,9,28,25599,347,Successful,56.2,23.4,48.9,31,OpenPlay,False,False
Pass,9,29,105026,347,Successful,48.3,23.5,46.3,36.7,OpenPlay,False,False
Pass,9,33,101521,347,Successful,48.7,50.5,48,95.4,OpenPlay,False,False
Pass,9,35,347639,347,Successful,55.1,95.1,51.7,83.8,OpenPlay,False,False
Pass,9,38,101521,347,Unsuccessful,54.3,76.7,78.6,66.4,OpenPlay,False,False
Pass,9,41,19859,607,Successful,24.8,49.4,18.9,52.8,OpenPlay,False,False
BallRecovery,9,43,11895,607,Successful,17.4,61.4,,,OpenPlay,False,False
Pass,9,44,11895,607,Unsuccessful,18.8,71.2,35.4,79,OpenPlay,False,False
Interception,9,46,105026,347,Successful,70.4,25.2,,,OpenPlay,False,False
BallRecovery,9,47,105026,347,Successful,72.4,24.7,,,OpenPlay,False,False
Pass,9,49,105026,347,Unsuccessful,76.8,17.4,79.4,19.1,OpenPlay,False,False
Clearance,9,49,248121,607,Successful,25.4,83.2,25.4,83.2,OpenPlay,False,False
CornerAwarded,9,52,105026,347,Successful,100.0,25.9,,,OpenPlay,False,False
CornerAwarded,9,52,248121,607,Unsuccessful,0.0,74.1,,,OpenPlay,False,False
Pass,10,14,105026,347,Successful,99.5,0.5,94.4,46.9,CornerTaken,False,False
Aerial,10,16,11895,607,Unsuccessful,6.9,59.3,,,OpenPlay,False,False
Aerial,10,16,25599,347,Successful,93.1,40.7,,,OpenPlay,False,False
MissedShots,10,17,25599,347,Successful,94.1,45.4,,,OpenPlay,False,False
Pass,10,52,141646,607,Unsuccessful,4.7,42.4,55.3,4.1,OpenPlay,False,False
Aerial,10,56,136481,607,Unsuccessful,54.7,4.8,,,OpenPlay,False,False
Aerial,10,56,298542,347,Successful,45.3,95.2,,,OpenPlay,False,False
Pass,10,57,298542,347,Unsuccessful,45.9,94.5,52.3,84.2,OpenPlay,False,False
TakeOn,10,58,117776,607,Unsuccessful,51.0,14.7,,,OpenPlay,False,False
Tackle,10,58,296342,347,Unsuccessful,52.7,84.2,,,OpenPlay,False,False
BallTouch,10,59,117776,607,Successful,47.3,19.7,,,OpenPlay,False,False
BallTouch,11,0,296342,347,Successful,51.6,84.3,,,OpenPlay,False,False
BallTouch,11,1,117776,607,Successful,47.4,19.8,,,OpenPlay,False,False
BallRecovery,11,3,298542,347,Successful,67.9,79.9,,,OpenPlay,False,False
Foul,11,4,298542,347,Successful,69.4,77.6,,,OpenPlay,False,False
Foul,11,4,248121,607,Unsuccessful,30.6,22.4,,,OpenPlay,False,False
Pass,11,47,105026,347,Unsuccessful,71.7,79.6,86.8,50.4,OpenPlay,False,False
Clearance,11,49,117776,607,Successful,14.0,48.4,27.8,82.9,OpenPlay,False,False
Pass,11,52,260493,347,Unsuccessful,70.4,17.3,84.6,20.7,OpenPlay,False,False
BallRecovery,11,53,136481,607,Successful,15.5,80.9,,,OpenPlay,False,False
Pass,11,54,136481,607,Unsuccessful,15.5,80.9,42.5,91.4,OpenPlay,False,False
Aerial,11,58,322094,607,Unsuccessful,39.2,93.1,,,OpenPlay,False,False
Aerial,11,58,27756,347,Successful,60.8,6.9,,,OpenPlay,False,False
Pass,11,59,27756,347,Successful,59.3,8.9,38.2,16.1,OpenPlay,False,False
BallRecovery,12,0,347639,347,Successful,38.1,16.2,,,OpenPlay,False,False
Pass,12,1,347639,347,Successful,35.9,15.5,12.1,44.5,OpenPlay,False,False
Pass,12,18,105198,347,Successful,22.4,53.7,65.9,55.8,OpenPlay,False,False
Foul,12,20,25599,347,Successful,64.5,54.2,,,OpenPlay,False,False
Foul,12,20,11895,607,Unsuccessful,35.5,45.8,,,OpenPlay,False,False
Pass,12,44,105026,347,Successful,64.4,54.3,71.5,95.7,OpenPlay,False,False
Pass,12,46,298542,347,Unsuccessful,73.7,90.3,91.8,56.6,OpenPlay,False,False
Aerial,12,47,121711,347,Unsuccessful,90.1,61.8,,,OpenPlay,False,False
Aerial,12,47,19859,607,Successful,9.9,38.2,,,OpenPlay,False,False
Clearance,12,48,19859,607,Successful,10.8,41.5,31.7,44.3,OpenPlay,False,False
Foul,12,53,101521,347,Unsuccessful,74.8,53.8,,,OpenPlay,False,False
Foul,12,53,349207,607,Successful,25.2,46.2,,,OpenPlay,False,False
Pass,13,12,141646,607,Successful,19.1,46.9,22.3,15.8,OpenPlay,False,False
Pass,13,13,19859,607,Successful,23.3,17.4,23.3,53.1,OpenPlay,False,False
Pass,13,15,11895,607,Successful,23.8,54.6,29.2,80.9,OpenPlay,False,False
Pass,13,17,248121,607,Unsuccessful,30.2,80.4,37,82.4,OpenPlay,False,False
BallTouch,13,18,25599,347,Successful,66.3,13.8,,,OpenPlay,False,False
Aerial,13,21,105026,347,Unsuccessful,44.3,16.4,,,OpenPlay,False,False
Aerial,13,21,241019,607,Successful,55.7,83.6,,,OpenPlay,False,False
Pass,13,22,241019,607,Unsuccessful,54.7,83.2,55.6,87.1,OpenPlay,False,False
Pass,13,23,260493,347,Successful,40.8,9.1,59.8,13.4,OpenPlay,False,False
Aerial,13,24,248121,607,Unsuccessful,42.8,89.0,,,OpenPlay,False,False
Aerial,13,24,25599,347,Successful,57.2,11.0,,,OpenPlay,False,False
Pass,13,25,25599,347,Successful,59.8,13.4,63.7,25,OpenPlay,False,False
Pass,13,27,296342,347,Successful,63.7,25.0,65.2,36.4,OpenPlay,False,False
BallRecovery,13,28,142017,347,Successful,64.7,34.2,,,OpenPlay,False,False
Pass,13,31,142017,347,Successful,56.9,22.7,38.8,23.1,OpenPlay,False,False
Pass,13,33,27756,347,Successful,37.0,27.3,39,70.9,OpenPlay,False,False
Pass,13,36,121711,347,Successful,39.0,70.9,45.6,95.1,OpenPlay,False,False
Pass,13,39,347639,347,Successful,45.7,91.8,58.7,81.2,OpenPlay,False,False
Pass,13,40,296342,347,Successful,58.7,81.2,74.7,76.3,OpenPlay,False,False
Foul,13,41,142017,347,Successful,72.5,55.4,,,OpenPlay,False,False
Foul,13,41,11895,607,Unsuccessful,25.7,51.9,,,OpenPlay,False,False
Card,14,39,11895,607,Successful,0.0,0.0,,,OpenPlay,False,False
SavedShot,15,22,105026,347,Successful,71.1,54.2,,,OpenPlay,False,False
Save,15,22,141646,607,Successful,1.2,45.5,,,OpenPlay,False,False
BallRecovery,15,25,248121,607,Successful,9.1,13.7,,,OpenPlay,False,False
Pass,15,26,248121,607,Unsuccessful,9.1,13.7,11.1,15.2,OpenPlay,False,False
BallTouch,15,27,347639,347,Successful,87.1,87.1,,,OpenPlay,False,False
Pass,15,59,141646,607,Successful,4.6,47.0,55.1,10.1,OpenPlay,False,False
Aerial,16,2,347639,347,Unsuccessful,43.3,89.6,,,OpenPlay,False,False
Aerial,16,2,349207,607,Successful,56.7,10.4,,,OpenPlay,False,False
Pass,16,3,349207,607,Successful,55.6,9.7,65.1,4.3,OpenPlay,False,False
TakeOn,16,5,239872,607,Unsuccessful,65.1,4.3,,,OpenPlay,False,False
BallRecovery,16,6,121711,347,Successful,18.2,82.9,,,OpenPlay,False,False
Pass,16,7,121711,347,Successful,18.2,82.9,3.4,62.6,OpenPlay,False,False
Pass,16,10,105198,347,Unsuccessful,3.4,62.6,48,60.3,OpenPlay,False,False
Aerial,16,12,142017,347,Unsuccessful,47.4,58.6,,,OpenPlay,False,False
Aerial,16,12,19859,607,Successful,52.6,41.4,,,OpenPlay,False,False
