Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist
Pass,8,57,44208,248,Successful,21.6,42.3,28.5,7.7,OpenPlay,False
Pass,9,2,262262,248,Unsuccessful,39.5,7.5,100,6.1,OpenPlay,False
Pass,9,34,141646,607,Successful,4.8,49.0,54.5,4.3,OpenPlay,False
Pass,9,39,136481,607,Unsuccessful,54.7,4.4,63.4,13.7,OpenPlay,False
Aerial,9,40,329620,607,Unsuccessful,63.1,14.9,,,OpenPlay,False
Aerial,9,40,130435,248,Successful,36.9,85.1,,,OpenPlay,False
Pass,9,41,130435,248,Unsuccessful,39.3,87.0,47,81.8,OpenPlay,False
Foul,9,45,29072,248,Successful,43.4,82.6,,,OpenPlay,False
Foul,9,45,117776,607,Unsuccessful,56.6,17.4,,,OpenPlay,False
Pass,10,5,139111,248,Successful,44.0,73.8,37.5,78.1,OpenPlay,False
Pass,10,7,130435,248,Successful,37.7,73.8,35.6,31.4,OpenPlay,False
Pass,10,11,44208,248,Successful,38.0,23.1,44.3,1.9,OpenPlay,False
Pass,10,13,262262,248,Unsuccessful,44.3,1.9,46.8,1.7,OpenPlay,False
BlockedPass,10,13,241019,607,Successful,53.4,95.2,,,OpenPlay,False
BallRecovery,10,14,241019,607,Successful,49.1,95.4,,,OpenPlay,False
Pass,10,15,241019,607,Successful,47.7,95.0,43.2,84.2,OpenPlay,False
TakeOn,10,19,329409,607,Unsuccessful,41.0,93.6,,,OpenPlay,False
Tackle,10,19,347858,248,Unsuccessful,59.0,6.4,,,OpenPlay,False
Pass,10,20,328968,607,Unsuccessful,40.2,96.5,49.5,100,OpenPlay,False
Pass,10,32,262262,248,Unsuccessful,48.4,0.0,62,8.9,ThrowIn,False
Pass,10,35,11895,607,Successful,37.5,90.1,41.2,87.2,OpenPlay,False
BallRecovery,10,36,329409,607,Successful,42.0,87.8,,,OpenPlay,False
Pass,10,37,329409,607,Successful,40.9,82.6,37.2,69,OpenPlay,False
Pass,10,42,117776,607,Successful,46.3,42.7,60.4,9.1,OpenPlay,False
Pass,10,44,136481,607,Successful,59.8,8.7,77.8,9.1,OpenPlay,False
Pass,10,47,239872,607,Unsuccessful,80.6,6.0,83.8,8.7,OpenPlay,False
Interception,10,48,130435,248,Successful,17.0,91.1,,,OpenPlay,False
Pass,10,49,130435,248,Unsuccessful,15.6,91.7,17,92,OpenPlay,False
BallTouch,10,50,239872,607,Successful,83.2,7.1,,,OpenPlay,False
Pass,11,2,143524,248,Unsuccessful,18.4,100.0,32.2,94.2,ThrowIn,False
Pass,11,4,117776,607,Successful,67.8,6.4,71.9,5.2,OpenPlay,False
BallRecovery,11,5,239872,607,Successful,72.2,4.0,,,OpenPlay,False
Pass,11,6,239872,607,Unsuccessful,72.7,5.0,72.1,11.2,OpenPlay,False
BallTouch,11,7,139111,248,Successful,27.1,90.7,,,OpenPlay,False
Pass,11,9,114168,607,Successful,66.0,31.2,64,43.1,ShotAssist,False
MissedShots,11,12,329409,607,Successful,73.8,56.9,,,OpenPlay,False
Pass,11,23,10714,248,Unsuccessful,4.9,39.7,63.2,22.2,OpenPlay,False
BallTouch,11,26,328968,607,Unsuccessful,38.2,79.6,,,OpenPlay,False
Pass,11,28,18701,248,Successful,63.4,23.3,89,5.2,OpenPlay,False
Pass,11,31,347858,248,Successful,88.0,6.9,91.5,92.9,OpenPlay,False
Pass,11,36,127970,248,Unsuccessful,87.6,95.6,77.1,93.8,OpenPlay,False
BallRecovery,11,38,239872,607,Successful,24.9,6.4,,,OpenPlay,False
BallTouch,11,39,239872,607,Unsuccessful,25.6,7.3,,,OpenPlay,False
Pass,11,50,143524,248,Successful,71.2,100.0,74.5,83.1,ThrowIn,False
Pass,11,51,18701,248,Successful,74.2,83.3,63.8,70.5,OpenPlay,False
Pass,11,53,136345,248,Successful,63.2,80.2,47.7,54.2,OpenPlay,False
Pass,11,55,44208,248,Successful,46.9,54.6,56.4,31,OpenPlay,False
Pass,11,58,262262,248,Successful,61.2,17.1,67.4,3.1,OpenPlay,False
TakeOn,12,3,347858,248,Unsuccessful,66.7,10.8,,,OpenPlay,False
Clearance,12,4,11895,607,Successful,24.6,69.9,25.8,70.9,OpenPlay,False
BallTouch,12,5,347858,248,Successful,73.5,28.5,,,OpenPlay,False
BallRecovery,12,6,11895,607,Successful,24.2,71.9,,,OpenPlay,False
Pass,12,7,11895,607,Successful,25.1,70.3,25.2,76.3,OpenPlay,False
Pass,12,8,329409,607,Successful,21.9,75.4,9,57.1,OpenPlay,False
Pass,12,10,141646,607,Successful,8.7,56.9,47.7,46.6,OpenPlay,False
Pass,12,13,329620,607,Successful,48.7,46.8,37.3,6.5,OpenPlay,False
Pass,12,17,239872,607,Successful,35.6,5.6,30.1,18,OpenPlay,False
Pass,12,23,19859,607,Successful,28.9,28.7,26.4,41.5,OpenPlay,False
Pass,12,26,11895,607,Successful,25.9,53.2,32.8,69.3,OpenPlay,False
Pass,12,29,329409,607,Successful,32.3,70.1,29.8,56.5,OpenPlay,False
Pass,12,32,11895,607,Successful,30.6,51.8,33.2,32.6,OpenPlay,False
Pass,12,35,19859,607,Successful,40.5,30.4,85.2,17.3,OpenPlay,False
Pass,12,39,329620,607,Successful,85.0,14.1,81.6,19.2,OpenPlay,False
Pass,12,43,239872,607,Successful,74.5,10.6,74.1,18.6,OpenPlay,False
Pass,12,45,114168,607,Successful,73.4,20.9,71.7,29.1,OpenPlay,False
Pass,12,46,239872,607,Successful,71.5,31.0,78.2,37.3,OpenPlay,False
Pass,12,47,241019,607,Successful,77.8,37.1,77.8,32.8,OpenPlay,False
Pass,12,48,329620,607,Successful,78.8,33.8,78.9,26.8,OpenPlay,False
Pass,12,50,114168,607,Successful,79.9,27.4,89.3,67.2,OpenPlay,False
Pass,12,52,239872,607,Successful,90.2,66.8,80.8,65.5,OpenPlay,False
Foul,12,55,347858,248,Successful,20.4,34.8,,,OpenPlay,False
Foul,12,55,241019,607,Unsuccessful,79.6,65.2,,,OpenPlay,False
Pass,13,17,10714,248,Successful,21.5,35.7,26.5,13.1,OpenPlay,False
Pass,13,20,44208,248,Successful,23.9,16.3,13.4,45.2,OpenPlay,False
Pass,13,22,10714,248,Successful,13.4,45.8,22.2,75.7,OpenPlay,False
Pass,13,25,130435,248,Successful,20.2,74.0,8.1,58.1,OpenPlay,False
Pass,13,28,10714,248,Successful,7.7,53.6,15.2,21.9,OpenPlay,False
Pass,13,32,44208,248,Successful,20.9,21.0,7.5,48.8,OpenPlay,False
Pass,13,37,10714,248,Successful,8.5,45.8,20.9,24.2,OpenPlay,False
Pass,13,40,44208,248,Successful,23.1,18.2,30.5,5.3,OpenPlay,False
Pass,13,43,136345,248,Successful,36.8,4.0,45.9,1.7,OpenPlay,False
Pass,13,46,262262,248,Successful,48.9,2.9,53,16.7,OpenPlay,False
Pass,13,47,18701,248,Successful,53.3,17.2,48.4,17.4,OpenPlay,False
Pass,13,49,136345,248,Successful,51.0,22.3,45,40.8,OpenPlay,False
Pass,13,50,139111,248,Successful,46.7,39.6,59.7,30.5,OpenPlay,False
Foul,13,53,18701,248,Successful,68.5,28.3,,,OpenPlay,False
Foul,13,53,329409,607,Unsuccessful,31.5,71.7,,,OpenPlay,False
Card,14,19,329409,607,Successful,0.0,0.0,,,OpenPlay,False
Pass,15,13,127970,248,Unsuccessful,69.8,28.1,100,59,OpenPlay,False
Pass,15,24,141646,607,Successful,5.0,38.8,34.8,8.7,OpenPlay,False
Pass,15,29,114168,607,Successful,46.9,8.3,60.5,4.8,OpenPlay,False
Pass,15,31,136481,607,Successful,58.4,4.7,56.4,4.7,OpenPlay,False
Pass,15,32,114168,607,Unsuccessful,60.0,2.9,65.7,0,OpenPlay,False
Pass,15,45,143524,248,Unsuccessful,38.7,100.0,55.7,93,ThrowIn,False
Interception,15,47,19859,607,Successful,41.0,7.9,,,OpenPlay,False
BallTouch,15,48,139111,248,Unsuccessful,49.6,84.7,,,OpenPlay,False
BallRecovery,15,50,117776,607,Successful,53.3,23.9,,,OpenPlay,False
Pass,15,51,117776,607,Successful,52.1,23.5,54.3,36.3,OpenPlay,False
Pass,15,53,241019,607,Successful,58.6,40.6,67.1,35.2,OpenPlay,False
Pass,15,54,329620,607,Successful,67.2,35.5,68,29.9,OpenPlay,False
Foul,16,3,139111,248,Unsuccessful,25.6,89.6,,,OpenPlay,False
Foul,16,3,114168,607,Successful,74.4,10.4,,,OpenPlay,False
Pass,16,36,117776,607,Unsuccessful,74.1,10.2,92.4,71.8,OpenPlay,False
Aerial,16,38,11895,607,Unsuccessful,92.0,69.6,,,OpenPlay,False
Aerial,16,38,262262,248,Successful,8.0,30.4,,,OpenPlay,False
Clearance,16,39,262262,248,Successful,7.7,29.9,0,16.1,OpenPlay,False
CornerAwarded,16,40,262262,248,Unsuccessful,7.4,28.9,,,OpenPlay,False
CornerAwarded,16,40,117776,607,Successful,74.9,9.5,,,OpenPlay,False
Pass,17,15,117776,607,Successful,99.4,99.5,88,43.9,CornerTaken,False
Aerial,17,18,44208,248,Unsuccessful,10.8,58.8,,,OpenPlay,False
Aerial,17,18,19859,607,Successful,89.2,41.2,,,OpenPlay,False
Pass,17,19,19859,607,Unsuccessful,88.0,42.1,86.3,45,OpenPlay,False
Clearance,17,21,143524,248,Successful,13.2,56.3,47.6,44.5,OpenPlay,False
Pass,17,25,328968,607,Unsuccessful,47.5,58.2,71.1,77.2,OpenPlay,False
BallRecovery,17,27,262262,248,Successful,27.3,16.8,,,OpenPlay,False
Pass,17,29,262262,248,Successful,30.9,19.0,46.9,30.1,OpenPlay,False
BallTouch,17,31,127970,248,Unsuccessful,46.5,31.6,,,OpenPlay,False
Pass,17,32,328968,607,Unsuccessful,48.1,62.7,48.4,60.8,OpenPlay,False
BlockedPass,17,32,127970,248,Successful,51.6,39.5,,,OpenPlay,False
BallRecovery,17,33,19859,607,Successful,44.9,50.4,,,OpenPlay,False
Pass,17,34,19859,607,Unsuccessful,45.7,50.5,100,88.8,OpenPlay,False
Pass,17,49,10714,248,Successful,5.1,44.1,25.8,19,OpenPlay,False
Pass,17,51,44208,248,Successful,27.8,23.7,36,6,OpenPlay,False
Pass,17,54,136345,248,Unsuccessful,39.5,4.4,79.2,11.2,OpenPlay,False
BallRecovery,17,57,328968,607,Successful,20.5,89.4,,,OpenPlay,False
Pass,17,58,328968,607,Unsuccessful,15.2,95.8,16.5,95.8,OpenPlay,False
BlockedPass,17,58,347858,248,Successful,83.6,4.6,,,OpenPlay,False
Pass,18,21,262262,248,Successful,77.4,0.0,81.3,15.5,ThrowIn,False
Pass,18,23,18701,248,Successful,80.5,10.6,74.6,13.9,OpenPlay,False
Pass,18,24,136345,248,Successful,74.6,15.3,80.2,13.7,OpenPlay,False
Pass,18,27,18701,248,Unsuccessful,78.6,18.2,97,24.6,OpenPlay,False
Foul,18,30,347858,248,Unsuccessful,96.6,25.4,,,OpenPlay,False
Foul,18,30,11895,607,Successful,3.4,74.6,,,OpenPlay,False
Pass,18,54,141646,607,Successful,4.3,73.4,18.8,35.1,OpenPlay,False
Pass,18,59,19859,607,Successful,22.8,36.5,20.9,70.5,OpenPlay,False
Pass,19,3,11895,607,Successful,21.6,70.7,30.1,55.9,OpenPlay,False
Pass,19,7,329409,607,Successful,38.0,65.5,41.7,96.2,OpenPlay,False
Pass,19,13,328968,607,Successful,43.4,91.7,55,84.7,OpenPlay,False
Pass,19,14,114168,607,Unsuccessful,55.3,85.3,51.9,76.3,OpenPlay,False
Pass,19,15,29072,248,Successful,47.3,23.9,45.7,19.8,OpenPlay,False
Pass,19,16,136345,248,Unsuccessful,45.7,20.7,47.7,22.9,OpenPlay,False
BallTouch,19,17,329409,607,Successful,53.0,75.8,,,OpenPlay,False
Pass,19,18,136345,248,Successful,40.9,21.1,36.5,20.9,OpenPlay,False
BallRecovery,19,19,44208,248,Successful,37.6,20.7,,,OpenPlay,False
Pass,19,20,44208,248,Successful,37.9,21.7,39.3,30.5,OpenPlay,False
Pass,19,21,139111,248,Successful,41.0,32.6,46.6,41.9,OpenPlay,False
Pass,19,23,29072,248,Successful,47.0,62.7,43.6,83.7,OpenPlay,False
Pass,19,27,143524,248,Successful,43.3,81.4,27.6,62.3,OpenPlay,False
Pass,19,30,130435,248,Successful,24.5,53.8,30.5,27.9,OpenPlay,False
Pass,19,36,44208,248,Successful,46.0,17.6,55.6,2,OpenPlay,False
Challenge,19,39,241019,607,Unsuccessful,40.2,95.4,,,OpenPlay,False
TakeOn,19,39,262262,248,Successful,59.8,4.6,,,OpenPlay,False
Dispossessed,19,41,262262,248,Successful,59.8,10.6,,,OpenPlay,False
Tackle,19,41,329409,607,Successful,40.2,89.4,,,OpenPlay,False
BallRecovery,19,42,329409,607,Successful,41.3,88.8,,,OpenPlay,False
Pass,19,43,329409,607,Unsuccessful,43.3,87.4,53.7,89.8,OpenPlay,False
BallRecovery,19,44,44208,248,Successful,46.6,8.7,,,OpenPlay,False
Pass,19,45,44208,248,Successful,45.9,8.1,53,9.1,OpenPlay,False
Pass,19,46,262262,248,Successful,58.1,8.5,62.1,19.6,OpenPlay,False
Pass,19,49,18701,248,Successful,63.0,21.2,58.3,21.2,OpenPlay,False
Pass,19,53,136345,248,Successful,53.3,28.0,46.7,56.4,OpenPlay,False
Pass,19,56,130435,248,Successful,46.7,56.4,57.4,89.4,OpenPlay,False
Dispossessed,20,1,143524,248,Successful,63.1,96.2,,,OpenPlay,False
Tackle,20,1,329620,607,Successful,36.9,3.8,,,OpenPlay,False
Pass,20,5,143524,248,Successful,68.1,100.0,76.5,92.9,ThrowIn,False
Pass,20,7,29072,248,Unsuccessful,80.8,91.9,82.3,71.5,OpenPlay,False
BallRecovery,20,9,19859,607,Successful,18.2,30.5,,,OpenPlay,False
Pass,20,10,19859,607,Unsuccessful,17.9,29.9,32.6,32,OpenPlay,False
BallRecovery,20,12,136345,248,Successful,67.7,68.4,,,OpenPlay,False
Pass,20,16,136345,248,Successful,70.4,59.2,73.8,50.1,OpenPlay,False
BallTouch,20,17,18701,248,Unsuccessful,73.3,46.7,,,OpenPlay,False
Pass,20,18,241019,607,Successful,25.5,59.8,21.6,68.2,OpenPlay,False
BallRecovery,20,19,328968,607,Successful,21.5,67.8,,,OpenPlay,False
Pass,20,20,328968,607,Successful,21.8,68.6,26.4,73,OpenPlay,False
Pass,20,21,241019,607,Unsuccessful,25.9,72.8,24.8,57.5,OpenPlay,False
