,Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Recipient,Pass Recipient Name,Player Name
662,Pass,52,8,96182,26,Successful,56.8,100.0,58.9,92.7,ThrowIn,109915.0,Sadio Mané,Roberto Firmino
663,Pass,52,9,109915,26,Successful,60.4,91.9,61.1,97.5,OpenPlay,96182.0,Roberto Firmino,Sadio Mané
664,Pass,52,10,96182,26,Successful,61.1,97.5,57.1,84.9,OpenPlay,115916.0,Fabinho,Roberto Firmino
665,Pass,52,12,115916,26,Successful,56.0,86.1,54.1,96.4,OpenPlay,115726.0,Andrew Robertson,Fabinho
666,Pass,52,13,115726,26,Successful,54.3,95.0,45,70.1,OpenPlay,95408.0,Virgil van Dijk,Andrew Robertson
667,Pass,52,18,95408,26,Successful,46.0,58.7,46.4,78.2,OpenPlay,4511.0,James Milner,Virgil van Dijk
668,Pass,52,20,4511,26,Successful,46.4,78.2,61.3,97.2,OpenPlay,115726.0,Andrew Robertson,James Milner
669,Pass,52,23,115726,26,Successful,62.6,96.9,59.2,87.1,OpenPlay,4511.0,James Milner,Andrew Robertson
670,Pass,52,26,4511,26,Successful,60.2,83.0,73.5,70,OpenPlay,108226.0,Mohamed Salah,James Milner
671,Pass,52,28,108226,26,Unsuccessful,73.5,70.0,78.6,70.5,OpenPlay,,,Mohamed Salah
672,Pass,52,29,288795,13,Successful,21.4,36.4,8,73.1,OpenPlay,255169.0,Ainsley Maitland-Niles,Rob Holding
673,Pass,52,32,255169,13,Unsuccessful,7.9,73.1,42.5,62.6,OpenPlay,,,Ainsley Maitland-Niles
674,Pass,52,35,95408,26,Successful,57.0,37.5,74.8,38.2,OpenPlay,108226.0,Mohamed Salah,Virgil van Dijk
675,Pass,52,38,108226,26,Successful,72.1,36.3,77.8,19,OpenPlay,386969.0,Neco Williams,Mohamed Salah
676,Pass,52,41,386969,26,Successful,76.7,23.6,74.8,34.5,OpenPlay,108226.0,Mohamed Salah,Neco Williams
677,Pass,52,42,108226,26,Successful,74.8,34.5,77.2,54.2,OpenPlay,109915.0,Sadio Mané,Mohamed Salah
678,Pass,52,43,109915,26,Successful,77.2,54.2,74.4,51.3,OpenPlay,4511.0,James Milner,Sadio Mané
679,Pass,52,46,4511,26,Successful,74.3,50.9,72.8,38.2,OpenPlay,115916.0,Fabinho,James Milner
680,Pass,52,48,115916,26,Successful,72.7,34.0,79.9,33.4,OpenPlay,33568.0,Georginio Wijnaldum,Fabinho
681,Pass,52,48,33568,26,Successful,79.5,33.4,84.8,18.6,OpenPlay,115916.0,Fabinho,Georginio Wijnaldum
682,Pass,52,53,115916,26,Unsuccessful,94.4,6.6,94.3,8.5,OpenPlay,,,Fabinho
683,Pass,53,23,4511,26,Successful,99.3,0.5,91.3,50.1,CornerTaken,102248.0,Emiliano Martínez,James Milner
684,Pass,54,1,102248,13,Unsuccessful,4.7,54.9,58.1,87.3,OpenPlay,,,Emiliano Martínez
685,Pass,54,5,136451,26,Successful,40.5,13.2,59.6,23.1,OpenPlay,96182.0,Roberto Firmino,Joseph Gomez
686,Pass,54,9,96182,26,Unsuccessful,66.1,24.2,67.5,22.9,OpenPlay,,,Roberto Firmino
687,Pass,54,10,255169,13,Successful,35.8,86.3,29.7,82.7,OpenPlay,297403.0,Kieran Tierney,Ainsley Maitland-Niles
688,Pass,54,13,297403,13,Successful,28.2,91.7,44.7,89,OpenPlay,386969.0,Neco Williams,Kieran Tierney
689,Pass,54,16,386969,26,Successful,56.6,4.1,67.5,18.3,OpenPlay,96182.0,Roberto Firmino,Neco Williams
690,Pass,54,19,96182,26,Successful,68.6,14.7,69.8,3.4,OpenPlay,108226.0,Mohamed Salah,Roberto Firmino
691,Pass,54,20,108226,26,Successful,69.8,3.4,66.7,22.4,OpenPlay,33568.0,Georginio Wijnaldum,Mohamed Salah
692,Pass,54,21,33568,26,Successful,66.7,22.4,66.4,18.3,OpenPlay,386969.0,Neco Williams,Georginio Wijnaldum
693,Pass,54,24,386969,26,Successful,68.0,28.8,55.4,48.7,OpenPlay,95408.0,Virgil van Dijk,Neco Williams
694,Pass,54,27,95408,26,Successful,56.6,50.4,65,95.7,OpenPlay,115726.0,Andrew Robertson,Virgil van Dijk
695,Pass,54,36,115726,26,Successful,64.1,92.3,59.9,63.6,OpenPlay,44120.0,Pierre-Emerick Aubameyang,Andrew Robertson
696,Pass,54,50,44120,13,Unsuccessful,69.5,72.1,83.8,36.9,OpenPlay,,,Pierre-Emerick Aubameyang
697,Pass,54,52,115726,26,Successful,15.5,65.2,4.2,50.4,OpenPlay,114147.0,Alisson,Andrew Robertson
698,Pass,54,54,114147,26,Successful,4.2,50.4,22.5,60.5,OpenPlay,115916.0,Fabinho,Alisson
699,Pass,54,57,115916,26,Successful,22.5,60.5,29.6,69.6,OpenPlay,4511.0,James Milner,Fabinho
700,Pass,54,58,4511,26,Successful,30.1,69.4,14.1,52.7,OpenPlay,114147.0,Alisson,James Milner
701,Pass,55,2,114147,26,Successful,14.1,52.7,20.6,36,OpenPlay,136451.0,Joseph Gomez,Alisson
702,Pass,55,9,136451,26,Successful,29.7,39.1,28.6,62.7,OpenPlay,95408.0,Virgil van Dijk,Joseph Gomez
703,Pass,55,12,95408,26,Successful,33.5,68.4,36.2,89.8,OpenPlay,115726.0,Andrew Robertson,Virgil van Dijk
704,Pass,55,15,115726,26,Successful,40.5,91.7,85.6,68.8,OpenPlay,102248.0,Emiliano Martínez,Andrew Robertson
705,Pass,55,46,102248,13,Unsuccessful,13.7,42.3,66.7,35.7,OpenPlay,,,Emiliano Martínez
706,Pass,55,51,95408,26,Successful,32.3,64.8,42,94.2,OpenPlay,115726.0,Andrew Robertson,Virgil van Dijk
707,Pass,55,55,115726,26,Unsuccessful,43.5,94.7,87.4,74.4,OpenPlay,,,Andrew Robertson
708,Pass,55,59,102248,13,Successful,12.2,27.0,26.4,14.5,OpenPlay,288795.0,Rob Holding,Emiliano Martínez
709,Pass,56,3,288795,13,Successful,28.6,11.5,32.4,1.6,OpenPlay,125211.0,Héctor Bellerín,Rob Holding
710,Pass,56,6,125211,13,Successful,31.3,4.6,23.7,4.3,OpenPlay,288795.0,Rob Holding,Héctor Bellerín
711,Pass,56,8,288795,13,Successful,22.6,6.2,7.4,52.4,OpenPlay,27586.0,David Luiz,Rob Holding
712,Pass,56,13,27586,13,Successful,4.9,57.2,12.9,18.7,OpenPlay,288795.0,Rob Holding,David Luiz
713,Pass,56,16,288795,13,Successful,13.2,17.5,22.4,2.3,OpenPlay,125211.0,Héctor Bellerín,Rob Holding
714,Pass,56,19,125211,13,Successful,21.3,3.2,13.9,22.3,OpenPlay,288795.0,Rob Holding,Héctor Bellerín
715,Pass,56,23,288795,13,Successful,14.5,22.4,3,48.8,OpenPlay,102248.0,Emiliano Martínez,Rob Holding
716,Pass,56,26,102248,13,Successful,2.9,49.6,6.8,75.6,OpenPlay,27586.0,David Luiz,Emiliano Martínez
717,Pass,56,30,27586,13,Successful,7.1,74.4,3.5,56.1,OpenPlay,102248.0,Emiliano Martínez,David Luiz
718,Pass,56,32,102248,13,Successful,3.5,56.0,10.3,51.3,OpenPlay,125209.0,Mohamed Elneny,Emiliano Martínez
719,Pass,56,33,125209,13,Successful,10.3,51.3,8.2,22.9,OpenPlay,288795.0,Rob Holding,Mohamed Elneny
720,Pass,56,35,288795,13,Successful,9.6,21.7,35.9,34.4,OpenPlay,27586.0,David Luiz,Rob Holding
721,Pass,57,7,27586,13,Unsuccessful,32.6,39.0,75.1,25.4,OpenPlay,,,David Luiz
722,Pass,57,9,115726,26,Successful,23.4,74.8,2.8,69.9,OpenPlay,114147.0,Alisson,Andrew Robertson
723,Pass,57,15,114147,26,Successful,8.7,59.2,15,48.5,OpenPlay,136451.0,Joseph Gomez,Alisson
724,Pass,57,18,136451,26,Successful,15.1,47.6,20.1,68.8,OpenPlay,95408.0,Virgil van Dijk,Joseph Gomez
725,Pass,57,22,95408,26,Successful,20.2,64.9,72.1,18.2,OpenPlay,108226.0,Mohamed Salah,Virgil van Dijk
726,Pass,57,28,108226,26,Unsuccessful,73.4,11.6,62.5,0,OpenPlay,,,Mohamed Salah
727,Pass,59,8,297403,13,Successful,42.3,100.0,70.4,91.3,ThrowIn,44120.0,Pierre-Emerick Aubameyang,Kieran Tierney
728,Pass,59,10,44120,13,Unsuccessful,70.2,91.7,71.7,80.6,OpenPlay,,,Pierre-Emerick Aubameyang
729,Pass,59,11,95408,26,Unsuccessful,25.5,18.8,45.4,3.8,OpenPlay,,,Virgil van Dijk
730,Pass,59,14,297403,13,Unsuccessful,54.3,96.4,60.7,92.9,OpenPlay,,,Kieran Tierney
731,Pass,59,16,33568,26,Successful,38.3,6.6,45.4,12,OpenPlay,96182.0,Roberto Firmino,Georginio Wijnaldum
732,Pass,59,17,96182,26,Successful,46.2,11.2,40.5,18.6,OpenPlay,243510.0,Naby Keita,Roberto Firmino
733,Pass,59,21,243510,26,Successful,40.2,38.5,41.2,82.6,OpenPlay,115726.0,Andrew Robertson,Naby Keita
734,Pass,59,24,115726,26,Successful,42.2,76.5,32.3,51.5,OpenPlay,95408.0,Virgil van Dijk,Andrew Robertson
735,Pass,59,28,95408,26,Successful,33.0,50.7,46.4,46.4,OpenPlay,96182.0,Roberto Firmino,Virgil van Dijk
736,Pass,59,29,96182,26,Successful,46.7,46.2,32.9,45.8,OpenPlay,95408.0,Virgil van Dijk,Roberto Firmino
737,Pass,59,32,95408,26,Successful,32.9,42.1,75.9,32.2,OpenPlay,109915.0,Sadio Mané,Virgil van Dijk
738,Pass,59,34,109915,26,Unsuccessful,76.2,36.7,74.1,49.5,OpenPlay,,,Sadio Mané
739,Pass,59,56,102248,13,Successful,4.2,55.7,12.9,37.9,OpenPlay,125209.0,Mohamed Elneny,Emiliano Martínez
740,Pass,59,59,125209,13,Successful,13.2,33.6,23.6,5.8,OpenPlay,69945.0,Cédric Soares,Mohamed Elneny
741,Pass,60,1,69945,13,Successful,23.6,5.0,31.8,24.4,OpenPlay,33568.0,Georginio Wijnaldum,Cédric Soares
742,Pass,60,4,33568,26,Successful,61.7,68.2,64.8,68.2,OpenPlay,96182.0,Roberto Firmino,Georginio Wijnaldum
743,Pass,60,6,96182,26,Successful,67.2,58.3,75.4,47.6,OpenPlay,108226.0,Mohamed Salah,Roberto Firmino
744,Pass,60,7,108226,26,Unsuccessful,74.5,48.5,83.3,39,OpenPlay,,,Mohamed Salah
745,Pass,60,12,297403,13,Successful,24.1,64.4,41.6,93.5,OpenPlay,44120.0,Pierre-Emerick Aubameyang,Kieran Tierney
746,Pass,60,18,44120,13,Unsuccessful,62.6,84.9,77.2,36.2,OpenPlay,,,Pierre-Emerick Aubameyang
747,Pass,60,21,115726,26,Successful,22.6,68.5,26,53.3,OpenPlay,95408.0,Virgil van Dijk,Andrew Robertson
748,Pass,60,28,95408,26,Successful,43.5,54.0,40.4,31.2,OpenPlay,115916.0,Fabinho,Virgil van Dijk
749,Pass,60,30,115916,26,Successful,40.4,31.2,49.4,31.2,OpenPlay,33568.0,Georginio Wijnaldum,Fabinho
750,Pass,60,35,33568,26,Successful,54.9,29.7,58.3,3.4,OpenPlay,136451.0,Joseph Gomez,Georginio Wijnaldum
751,Pass,60,37,136451,26,Successful,60.0,3.5,45.6,17.7,OpenPlay,115916.0,Fabinho,Joseph Gomez
752,Pass,60,39,115916,26,Successful,46.3,24.7,45.5,54.3,OpenPlay,95408.0,Virgil van Dijk,Fabinho
753,Pass,60,41,95408,26,Successful,45.5,54.3,47.2,67.2,OpenPlay,243510.0,Naby Keita,Virgil van Dijk
754,Pass,60,47,243510,26,Successful,56.0,70.2,58.6,60,OpenPlay,96182.0,Roberto Firmino,Naby Keita
755,Pass,60,49,96182,26,Successful,59.2,64.6,57.6,79.1,OpenPlay,243510.0,Naby Keita,Roberto Firmino
756,Pass,60,52,243510,26,Successful,57.1,73.6,53.4,34.7,OpenPlay,115916.0,Fabinho,Naby Keita
757,Pass,60,56,115916,26,Successful,54.1,31.9,46.8,56.6,OpenPlay,95408.0,Virgil van Dijk,Fabinho
758,Pass,61,2,95408,26,Successful,59.0,69.3,75.6,92.5,OpenPlay,115726.0,Andrew Robertson,Virgil van Dijk
759,Pass,61,4,115726,26,Successful,76.9,92.3,67.8,88,OpenPlay,243510.0,Naby Keita,Andrew Robertson
760,Pass,61,6,243510,26,Successful,66.2,85.3,73.6,85.1,OpenPlay,262838.0,Takumi Minamino,Naby Keita
761,Pass,61,8,262838,26,Successful,71.4,90.5,69.1,95.6,OpenPlay,115726.0,Andrew Robertson,Takumi Minamino
762,Pass,61,10,115726,26,Successful,69.1,95.6,65,89,OpenPlay,243510.0,Naby Keita,Andrew Robertson
763,Pass,61,12,243510,26,Successful,61.4,75.7,56.9,39.2,OpenPlay,115916.0,Fabinho,Naby Keita
764,Pass,61,17,115916,26,Successful,59.0,38.9,60,60.6,OpenPlay,243510.0,Naby Keita,Fabinho
765,Pass,61,21,243510,26,Successful,66.3,55.2,72.7,61.7,OpenPlay,96182.0,Roberto Firmino,Naby Keita
766,Pass,61,21,96182,26,Unsuccessful,73.1,59.8,75.6,61,OpenPlay,,,Roberto Firmino
767,Pass,61,23,96182,26,Successful,73.8,59.2,70.7,52,OpenPlay,243510.0,Naby Keita,Roberto Firmino
768,Pass,61,25,243510,26,Successful,69.4,50.5,90.6,18.8,OpenPlay,102248.0,Emiliano Martínez,Naby Keita
769,Pass,62,11,102248,13,Successful,4.4,53.6,57.6,75.6,OpenPlay,89401.0,Granit Xhaka,Emiliano Martínez
770,Pass,62,15,89401,13,Unsuccessful,56.7,71.3,60.7,71.9,OpenPlay,,,Granit Xhaka
771,Pass,62,16,255169,13,Unsuccessful,53.7,83.5,64.4,80.2,OpenPlay,,,Ainsley Maitland-Niles
772,Pass,62,18,115916,26,Unsuccessful,33.9,19.0,54.7,0,OpenPlay,,,Fabinho
773,Pass,62,26,297403,13,Successful,38.0,100.0,20.2,60.6,ThrowIn,102248.0,Emiliano Martínez,Kieran Tierney
774,Pass,62,30,102248,13,Unsuccessful,18.5,56.9,34.6,11.5,OpenPlay,,,Emiliano Martínez
775,Pass,62,47,69945,13,Successful,28.2,0.0,31.8,5.5,ThrowIn,367185.0,Bukayo Saka,Cédric Soares
776,Pass,62,47,367185,13,Successful,33.9,7.5,29.5,3.1,OpenPlay,69945.0,Cédric Soares,Bukayo Saka
777,Pass,62,48,69945,13,Successful,29.4,1.6,24.8,73.5,OpenPlay,297403.0,Kieran Tierney,Cédric Soares
778,Pass,62,51,297403,13,Successful,24.8,73.5,34.8,93.2,OpenPlay,255169.0,Ainsley Maitland-Niles,Kieran Tierney
779,Pass,62,56,255169,13,Successful,37.0,97.2,43.6,87.6,OpenPlay,89401.0,Granit Xhaka,Ainsley Maitland-Niles
780,Pass,62,57,89401,13,Unsuccessful,43.6,87.6,81.1,94.2,OpenPlay,,,Granit Xhaka
781,Pass,63,1,115916,26,Successful,21.9,4.4,32.5,4.6,OpenPlay,136451.0,Joseph Gomez,Fabinho
782,Pass,63,3,136451,26,Successful,32.3,3.6,44.3,4.6,OpenPlay,109915.0,Sadio Mané,Joseph Gomez
783,Pass,63,4,109915,26,Unsuccessful,44.2,3.4,36.6,18.4,OpenPlay,,,Sadio Mané
784,Pass,63,15,33568,26,Successful,54.4,84.5,57.2,97.2,OpenPlay,115726.0,Andrew Robertson,Georginio Wijnaldum
785,Pass,63,19,115726,26,Successful,58.4,95.2,50.7,88.8,OpenPlay,33568.0,Georginio Wijnaldum,Andrew Robertson
786,Pass,63,21,33568,26,Successful,47.6,86.1,39.9,66.2,OpenPlay,95408.0,Virgil van Dijk,Georginio Wijnaldum
787,Pass,63,25,95408,26,Successful,42.2,64.5,47.7,83.8,OpenPlay,33568.0,Georginio Wijnaldum,Virgil van Dijk
788,Pass,63,28,33568,26,Successful,47.5,85.3,38.6,67.5,OpenPlay,95408.0,Virgil van Dijk,Georginio Wijnaldum
789,Pass,63,31,95408,26,Unsuccessful,38.5,68.0,100,86.3,OpenPlay,,,Virgil van Dijk
790,Pass,63,59,102248,13,Unsuccessful,4.3,47.6,61,14.5,OpenPlay,,,Emiliano Martínez
791,Pass,64,3,95408,26,Successful,36.8,86.8,45.9,75.6,OpenPlay,33568.0,Georginio Wijnaldum,Virgil van Dijk
792,Pass,64,7,33568,26,Unsuccessful,58.5,86.8,58.5,83.3,OpenPlay,,,Georginio Wijnaldum
793,Pass,64,10,69945,13,Successful,42.7,12.2,31.2,6.9,OpenPlay,288795.0,Rob Holding,Cédric Soares
794,Pass,64,12,288795,13,Unsuccessful,32.6,6.4,77.4,24.8,OpenPlay,,,Rob Holding
795,Pass,64,17,114147,26,Successful,21.4,74.2,34.4,64.3,OpenPlay,243510.0,Naby Keita,Alisson
796,Pass,64,24,243510,26,Successful,51.3,41.0,48.1,17.7,OpenPlay,136451.0,Joseph Gomez,Naby Keita
797,Pass,64,27,136451,26,Successful,48.1,17.7,36.2,48.8,OpenPlay,115916.0,Fabinho,Joseph Gomez
798,Pass,64,29,115916,26,Successful,36.1,49.9,48.1,61.5,OpenPlay,33568.0,Georginio Wijnaldum,Fabinho
799,Pass,64,33,33568,26,Successful,52.7,66.6,56.2,93,OpenPlay,95408.0,Virgil van Dijk,Georginio Wijnaldum
800,Pass,64,35,95408,26,Successful,56.2,93.0,63.9,97.1,OpenPlay,115726.0,Andrew Robertson,Virgil van Dijk
801,Pass,64,36,115726,26,Successful,63.9,97.1,67.4,90.6,OpenPlay,262838.0,Takumi Minamino,Andrew Robertson
802,Pass,64,37,262838,26,Successful,67.4,90.6,60.7,96.3,OpenPlay,115726.0,Andrew Robertson,Takumi Minamino
803,Pass,64,39,115726,26,Successful,60.7,96.3,55.5,85.1,OpenPlay,33568.0,Georginio Wijnaldum,Andrew Robertson
804,Pass,64,42,33568,26,Successful,56.2,78.5,54.6,45.8,OpenPlay,136451.0,Joseph Gomez,Georginio Wijnaldum
805,Pass,64,45,136451,26,Successful,55.4,38.3,63.7,4,OpenPlay,109915.0,Sadio Mané,Joseph Gomez
806,Pass,64,48,109915,26,Successful,63.5,2.8,69.1,14.7,OpenPlay,96182.0,Roberto Firmino,Sadio Mané
807,Pass,64,50,96182,26,Unsuccessful,72.2,14.0,92.2,25,OpenPlay,,,Roberto Firmino
808,Pass,64,53,255169,13,Successful,4.6,66.8,41.7,68.8,OpenPlay,345845.0,Eddie Nketiah,Ainsley Maitland-Niles
809,Pass,64,56,345845,13,Unsuccessful,42.7,66.6,43.9,85.1,OpenPlay,,,Eddie Nketiah
810,Pass,64,59,136451,26,Successful,57.1,16.2,60.3,41.5,OpenPlay,33568.0,Georginio Wijnaldum,Joseph Gomez
811,Pass,65,1,33568,26,Successful,60.4,43.1,52.3,69.6,OpenPlay,95408.0,Virgil van Dijk,Georginio Wijnaldum
812,Pass,65,5,95408,26,Successful,55.4,72.0,72.2,93.9,OpenPlay,115726.0,Andrew Robertson,Virgil van Dijk
813,Pass,65,9,115726,26,Successful,73.1,89.0,66.5,76.3,OpenPlay,33568.0,Georginio Wijnaldum,Andrew Robertson
814,Pass,65,10,33568,26,Successful,66.4,75.1,69,63.7,OpenPlay,243510.0,Naby Keita,Georginio Wijnaldum
815,Pass,65,11,243510,26,Successful,69.0,63.7,66,73.9,OpenPlay,33568.0,Georginio Wijnaldum,Naby Keita
816,Pass,65,13,33568,26,Successful,64.2,73.0,66.4,63.3,OpenPlay,243510.0,Naby Keita,Georginio Wijnaldum
817,Pass,65,18,243510,26,Successful,79.8,71.5,75.6,88.6,OpenPlay,115726.0,Andrew Robertson,Naby Keita
818,Pass,65,21,115726,26,Unsuccessful,79.6,89.2,90.7,60.6,OpenPlay,,,Andrew Robertson
819,Pass,66,12,27586,13,Successful,23.7,39.7,28.3,32.5,OpenPlay,125209.0,Mohamed Elneny,David Luiz
820,Pass,66,14,125209,13,Successful,28.6,32.3,39.5,39.5,OpenPlay,89401.0,Granit Xhaka,Mohamed Elneny
821,Pass,66,16,89401,13,Unsuccessful,39.4,38.0,42.6,0,OpenPlay,,,Granit Xhaka
822,Pass,66,22,115726,26,Successful,59.5,100.0,39.6,82.2,ThrowIn,95408.0,Virgil van Dijk,Andrew Robertson
823,Pass,66,26,95408,26,Successful,35.9,77.1,37.2,43.1,OpenPlay,115916.0,Fabinho,Virgil van Dijk
824,Pass,66,28,115916,26,Successful,38.6,41.0,47,43.9,OpenPlay,243510.0,Naby Keita,Fabinho
825,Pass,66,31,243510,26,Successful,47.5,33.9,56.5,10.1,OpenPlay,136451.0,Joseph Gomez,Naby Keita
826,Pass,66,34,136451,26,Successful,56.7,9.3,53.6,21.1,OpenPlay,243510.0,Naby Keita,Joseph Gomez
827,Pass,66,34,243510,26,Unsuccessful,53.6,20.4,68.7,24.8,OpenPlay,,,Naby Keita
828,Pass,66,35,297403,13,Unsuccessful,32.2,78.5,43.3,82.2,OpenPlay,,,Kieran Tierney
829,Pass,66,38,136451,26,Successful,59.4,20.9,55.8,24.8,OpenPlay,243510.0,Naby Keita,Joseph Gomez
830,Pass,66,39,243510,26,Successful,54.4,29.1,57.3,41.7,OpenPlay,33568.0,Georginio Wijnaldum,Naby Keita
831,Pass,66,42,33568,26,Successful,61.7,50.1,68,96.4,OpenPlay,115726.0,Andrew Robertson,Georginio Wijnaldum
832,Pass,66,45,115726,26,Successful,67.5,96.4,74.9,82.4,OpenPlay,262838.0,Takumi Minamino,Andrew Robertson
833,Pass,66,50,262838,26,Successful,81.1,91.2,71.4,88.6,OpenPlay,33568.0,Georginio Wijnaldum,Takumi Minamino
834,Pass,66,51,33568,26,Successful,68.9,81.0,57.7,46.6,OpenPlay,115916.0,Fabinho,Georginio Wijnaldum
835,Pass,66,55,115916,26,Successful,60.1,42.1,62.4,22.1,OpenPlay,136451.0,Joseph Gomez,Fabinho
836,Pass,66,57,136451,26,Successful,61.8,18.2,73,21.8,OpenPlay,108226.0,Mohamed Salah,Joseph Gomez
837,Pass,67,1,108226,26,Unsuccessful,67.0,25.6,69.9,30.7,OpenPlay,,,Mohamed Salah
838,Pass,67,3,255169,13,Unsuccessful,24.4,89.8,37.6,90.7,OpenPlay,,,Ainsley Maitland-Niles
839,Pass,67,5,108226,26,Successful,62.5,11.0,57.5,26.2,OpenPlay,136451.0,Joseph Gomez,Mohamed Salah
840,Pass,67,7,136451,26,Successful,56.3,21.7,47.4,34.2,OpenPlay,115916.0,Fabinho,Joseph Gomez
841,Pass,67,9,115916,26,Successful,46.6,47.6,46.3,64.5,OpenPlay,95408.0,Virgil van Dijk,Fabinho
842,Pass,67,11,95408,26,Successful,47.7,66.0,52.8,87,OpenPlay,33568.0,Georginio Wijnaldum,Virgil van Dijk
843,Pass,67,13,33568,26,Successful,54.4,88.8,66,94.4,OpenPlay,115726.0,Andrew Robertson,Georginio Wijnaldum
844,Pass,67,14,115726,26,Unsuccessful,65.2,95.6,62.3,86.8,OpenPlay,,,Andrew Robertson
845,Pass,67,16,367185,13,Successful,35.9,11.8,38.2,20.7,OpenPlay,243510.0,Naby Keita,Bukayo Saka
846,Pass,67,20,243510,26,Successful,67.4,71.9,73.5,68,OpenPlay,96182.0,Roberto Firmino,Naby Keita
847,Pass,67,22,96182,26,Successful,75.5,66.6,74.4,46.8,OpenPlay,102248.0,Emiliano Martínez,Roberto Firmino
848,Pass,67,42,102248,13,Unsuccessful,9.5,39.4,46.3,28.5,OpenPlay,,,Emiliano Martínez
849,Pass,67,46,95408,26,Successful,47.7,84.9,37.9,63.3,OpenPlay,115916.0,Fabinho,Virgil van Dijk
850,Pass,67,48,115916,26,Successful,37.7,62.0,50.9,58.5,OpenPlay,243510.0,Naby Keita,Fabinho
851,Pass,67,53,243510,26,Unsuccessful,61.0,58.8,67.1,57.7,OpenPlay,,,Naby Keita
852,Pass,67,57,345845,13,Successful,45.4,56.3,57.3,83.3,OpenPlay,44120.0,Pierre-Emerick Aubameyang,Eddie Nketiah
853,Pass,68,4,44120,13,Successful,76.5,70.5,81.3,28.9,OpenPlay,367185.0,Bukayo Saka,Pierre-Emerick Aubameyang
854,Pass,68,49,367185,13,Unsuccessful,99.6,0.5,97.3,50.1,CornerTaken,,,Bukayo Saka
855,Pass,69,2,114147,26,Successful,8.5,40.6,12.5,64.1,OpenPlay,95408.0,Virgil van Dijk,Alisson
856,Pass,69,7,95408,26,Successful,19.1,62.3,14.2,39,OpenPlay,115916.0,Fabinho,Virgil van Dijk
857,Pass,69,9,115916,26,Successful,14.1,37.5,25.2,38.8,OpenPlay,243510.0,Naby Keita,Fabinho
858,Pass,69,10,243510,26,Successful,24.9,38.2,12.5,37.1,OpenPlay,115916.0,Fabinho,Naby Keita
859,Pass,69,14,115916,26,Successful,19.8,28.7,25.1,8.9,OpenPlay,136451.0,Joseph Gomez,Fabinho
860,Pass,69,17,136451,26,Successful,25.9,8.5,21.1,27.7,OpenPlay,115916.0,Fabinho,Joseph Gomez
861,Pass,69,21,115916,26,Successful,29.1,36.7,25.4,62.3,OpenPlay,95408.0,Virgil van Dijk,Fabinho
862,Pass,69,25,95408,26,Unsuccessful,32.0,44.5,75.4,77.9,OpenPlay,,,Virgil van Dijk
863,Pass,70,7,115726,26,Unsuccessful,77.2,78.5,92.9,44.7,OpenPlay,,,Andrew Robertson
864,Pass,70,40,115726,26,Unsuccessful,99.4,0.5,91.6,51.8,CornerTaken,,,Andrew Robertson
865,Pass,70,44,243510,26,Successful,72.7,30.7,85.3,8.6,OpenPlay,115726.0,Andrew Robertson,Naby Keita
866,Pass,70,49,115726,26,Successful,77.4,21.6,67.1,53.4,OpenPlay,136451.0,Joseph Gomez,Andrew Robertson
867,Pass,70,52,136451,26,Successful,66.4,52.1,67.2,85.9,OpenPlay,262838.0,Takumi Minamino,Joseph Gomez
868,Pass,70,56,262838,26,Successful,70.5,83.6,81.5,87.7,OpenPlay,109915.0,Sadio Mané,Takumi Minamino
869,Pass,70,59,109915,26,Successful,81.3,86.9,89.2,73,OpenPlay,96182.0,Roberto Firmino,Sadio Mané
870,Pass,71,2,96182,26,Unsuccessful,95.3,70.5,93.5,56.9,OpenPlay,,,Roberto Firmino
871,Pass,71,10,136451,26,Successful,49.0,86.1,46.2,43.5,OpenPlay,115916.0,Fabinho,Joseph Gomez
872,Pass,71,12,115916,26,Successful,47.4,37.7,61.3,20.4,OpenPlay,243510.0,Naby Keita,Fabinho
873,Pass,71,15,243510,26,Unsuccessful,64.2,17.6,92.5,49.3,OpenPlay,,,Naby Keita
874,Pass,71,28,102248,13,Successful,7.1,49.3,11.1,29.1,OpenPlay,288795.0,Rob Holding,Emiliano Martínez
875,Pass,71,30,288795,13,Successful,10.6,27.7,3.6,67.4,OpenPlay,27586.0,David Luiz,Rob Holding
876,Pass,71,33,27586,13,Successful,3.5,68.3,11.4,94.2,OpenPlay,297403.0,Kieran Tierney,David Luiz
877,Pass,71,36,297403,13,Successful,11.2,95.4,40,90.1,OpenPlay,243510.0,Naby Keita,Kieran Tierney
878,Pass,71,45,243510,26,Successful,66.2,17.6,69.9,30.7,OpenPlay,96182.0,Roberto Firmino,Naby Keita
879,Pass,71,46,96182,26,Successful,70.7,29.1,63.5,42.1,OpenPlay,33568.0,Georginio Wijnaldum,Roberto Firmino
880,Pass,71,48,33568,26,Successful,63.5,47.4,68.7,90.9,OpenPlay,115726.0,Andrew Robertson,Georginio Wijnaldum
881,Pass,71,53,115726,26,Successful,72.8,91.3,62.4,72.1,OpenPlay,33568.0,Georginio Wijnaldum,Andrew Robertson
882,Pass,71,55,33568,26,Successful,62.4,69.5,60.3,35.1,OpenPlay,115916.0,Fabinho,Georginio Wijnaldum
883,Pass,72,0,115916,26,Successful,63.2,22.1,74.9,3.5,OpenPlay,136451.0,Joseph Gomez,Fabinho
