Player,Nation,Pos,Squad,Comp,Age,Born,90s,No. Tackels,No Tackels won,Def 3rd tackles,Mid 3rd tackles,Att 3rd tackles,Tackles v Dribbles,Tackles v Dribble attempts,% of dribblers tackled,No of times dribbled past,Pressures,Succ Pressures,Succ Pressures %,Def 3rd Pressures,Mid 3rd Pressures,Att 3rd Pressures,Blocks,Blocked shots,ShSv,Blocked pass,Interceptions,Tkl+Int,Clearances,Errors
Domenico Criscito,it ITA,DF,Genoa,it Serie A,31,1986,34.1,118.0,68.0,65.0,40.0,13.0,55.0,98.0,56.1,43.0,378.0,130.0,34.4,186.0,134.0,58.0,59.0,14.0,0.0,45.0,44.0,162.0,170.0,0.0
Lorenzo Crisetig,it ITA,MF,Frosinone,it Serie A,25,1993,5.6,10.0,7.0,1.0,6.0,3.0,6.0,16.0,37.5,10.0,175.0,29.0,16.6,86.0,76.0,13.0,10.0,4.0,0.0,6.0,10.0,20.0,10.0,0.0
Bryan Cristante,it ITA,MF,Roma,it Serie A,23,1995,26.9,69.0,42.0,23.0,37.0,9.0,23.0,74.0,31.1,51.0,841.0,195.0,23.2,232.0,463.0,146.0,56.0,6.0,0.0,50.0,20.0,89.0,46.0,1.0
Sebastián Cristóforo,uy URU,"MF,FW",Getafe,es La Liga,24,1993,5.0,15.0,11.0,5.0,8.0,2.0,8.0,20.0,40.0,12.0,165.0,39.0,23.6,49.0,87.0,29.0,16.0,0.0,0.0,16.0,7.0,22.0,5.0,0.0
Enzo Crivelli,fr FRA,FW,Caen,fr Ligue 1,23,1995,25.1,16.0,10.0,9.0,5.0,2.0,6.0,14.0,42.9,8.0,399.0,93.0,23.3,31.0,185.0,183.0,12.0,3.0,0.0,9.0,2.0,18.0,26.0,0.0
Peter Crouch,eng ENG,FW,Burnley,eng Premier League,37,1981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,14.3,0.0,3.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
Alessio da Cruz,nl NED,"FW,MF",Parma,it Serie A,21,1997,1.6,3.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,32.0,11.0,34.4,4.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Cuadrado,co COL,"MF,DF",Juventus,it Serie A,30,1988,13.6,23.0,13.0,7.0,10.0,6.0,6.0,29.0,20.7,23.0,170.0,40.0,23.5,52.0,75.0,43.0,18.0,2.0,0.0,16.0,11.0,34.0,7.0,0.0
Cucho,co COL,FW,Huesca,es La Liga,19,1999,23.9,20.0,18.0,7.0,10.0,3.0,9.0,25.0,36.0,16.0,439.0,91.0,20.7,58.0,234.0,147.0,32.0,5.0,0.0,27.0,11.0,31.0,14.0,0.0
Marc Cucurella,es ESP,"MF,FW",Eibar,es La Liga,20,1998,26.2,44.0,39.0,14.0,16.0,14.0,9.0,25.0,36.0,16.0,689.0,223.0,32.4,161.0,302.0,226.0,45.0,3.0,0.0,42.0,15.0,59.0,29.0,0.0
Iván Cuéllar,es ESP,GK,Leganés,es La Liga,34,1984,33.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,33.3,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mickaël Cuisance,fr FRA,MF,M'Gladbach,de Bundesliga,18,1999,3.1,10.0,5.0,5.0,2.0,3.0,3.0,8.0,37.5,5.0,91.0,17.0,18.7,24.0,50.0,17.0,4.0,0.0,0.0,4.0,2.0,12.0,3.0,0.0
Matheus Cunha,br BRA,"FW,MF",RB Leipzig,de Bundesliga,19,1999,9.5,7.0,5.0,3.0,2.0,2.0,1.0,13.0,7.7,12.0,252.0,65.0,25.8,18.0,120.0,114.0,15.0,1.0,0.0,14.0,2.0,9.0,7.0,0.0
Greg Cunningham,ie IRL,DF,Cardiff City,eng Premier League,27,1991,7.0,13.0,7.0,8.0,3.0,2.0,3.0,14.0,21.4,11.0,117.0,32.0,27.4,57.0,53.0,7.0,17.0,2.0,0.0,15.0,9.0,22.0,9.0,0.0
Patrick Cutrone,it ITA,FW,Milan,it Serie A,20,1998,16.2,13.0,10.0,1.0,7.0,5.0,2.0,28.0,7.1,26.0,377.0,94.0,24.9,32.0,170.0,175.0,11.0,2.0,0.0,9.0,8.0,21.0,13.0,0.0
Wylan Cyprien,fr FRA,MF,Nice,fr Ligue 1,23,1995,26.2,41.0,24.0,15.0,21.0,5.0,12.0,44.0,27.3,32.0,428.0,109.0,25.5,128.0,239.0,61.0,24.0,5.0,0.0,19.0,12.0,53.0,17.0,0.0
Marco D'Alessandro,it ITA,"DF,MF",Udinese,it Serie A,27,1991,16.6,52.0,21.0,34.0,15.0,3.0,16.0,40.0,40.0,24.0,336.0,67.0,19.9,173.0,123.0,40.0,51.0,1.0,0.0,50.0,11.0,63.0,31.0,0.0
Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,29,1988,28.7,60.0,40.0,25.0,27.0,8.0,23.0,60.0,38.3,37.0,330.0,82.0,24.8,117.0,138.0,75.0,42.0,10.0,0.0,32.0,23.0,83.0,45.0,1.0
Damien Da Silva,fr FRA,DF,Rennes,fr Ligue 1,30,1988,31.9,32.0,24.0,24.0,7.0,1.0,12.0,27.0,44.4,15.0,200.0,73.0,36.5,153.0,44.0,3.0,56.0,37.0,3.0,19.0,34.0,66.0,166.0,1.0
Kouadio-Yves Dabila,ci CIV,DF,Lille,fr Ligue 1,21,1997,8.7,13.0,9.0,10.0,3.0,0.0,5.0,12.0,41.7,7.0,56.0,15.0,26.8,44.0,11.0,1.0,17.0,8.0,0.0,9.0,2.0,15.0,40.0,0.0
Abdoulaye Dabo,fr FRA,FW,Nantes,fr Ligue 1,17,2001,1.3,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,19.0,7.0,36.8,2.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
Bryan Dabo,bf BFA,"MF,DF",Fiorentina,it Serie A,26,1992,9.2,12.0,7.0,3.0,8.0,1.0,1.0,4.0,25.0,3.0,160.0,44.0,27.5,40.0,97.0,23.0,20.0,4.0,0.0,16.0,4.0,16.0,22.0,0.0
Christoph Daferner,de GER,FW,Freiburg,de Bundesliga,20,1998,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,8.3,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colin Dagba,fr FRA,DF,Paris S-G,fr Ligue 1,19,1998,10.2,21.0,11.0,8.0,9.0,4.0,10.0,21.0,47.6,11.0,208.0,47.0,22.6,67.0,98.0,43.0,11.0,0.0,0.0,11.0,4.0,25.0,15.0,0.0
Mahmoud Dahoud,de GER,MF,Dortmund,de Bundesliga,22,1996,7.7,22.0,15.0,6.0,15.0,1.0,7.0,17.0,41.2,10.0,129.0,32.0,24.8,45.0,72.0,12.0,12.0,0.0,0.0,12.0,8.0,30.0,11.0,0.0
Leon Dajaku,de GER,"MF,FW",Stuttgart,de Bundesliga,17,2001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,1.0,5.6,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Felipe dal Belo,br BRA,DF,SPAL,it Serie A,34,1984,26.2,37.0,17.0,19.0,15.0,3.0,15.0,38.0,39.5,23.0,226.0,60.0,26.5,142.0,76.0,8.0,39.0,18.0,0.0,21.0,18.0,55.0,103.0,1.0
Nicola Dalmonte,it ITA,"MF,FW",Genoa,it Serie A,20,1997,0.5,2.0,2.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,11.0,3.0,27.3,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Diogo Dalot,pt POR,"DF,MF",Manchester Utd,eng Premier League,19,1999,11.3,22.0,13.0,10.0,9.0,3.0,11.0,18.0,61.1,7.0,173.0,43.0,24.9,84.0,65.0,24.0,25.0,2.0,0.0,23.0,9.0,31.0,36.0,1.0
Matty Daly,eng ENG,MF,Huddersfield,eng Premier League,17,2001,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,25.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Vitalie Damașcan,md MDA,MF,Torino,it Serie A,19,1999,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Loïc Damour,fr FRA,MF,Cardiff City,eng Premier League,27,1991,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,16.7,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Daniels,eng ENG,DF,Bournemouth,eng Premier League,31,1986,17.6,24.0,16.0,17.0,6.0,1.0,8.0,25.0,32.0,17.0,300.0,79.0,26.3,196.0,80.0,24.0,35.0,4.0,0.0,31.0,16.0,40.0,34.0,1.0
Danilo,br BRA,DF,Manchester City,eng Premier League,27,1991,9.0,21.0,9.0,7.0,12.0,2.0,16.0,26.0,61.5,10.0,102.0,40.0,39.2,41.0,40.0,21.0,7.0,0.0,0.0,7.0,12.0,33.0,41.0,1.0
Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,31,1987,7.4,5.0,1.0,4.0,1.0,0.0,2.0,9.0,22.2,7.0,44.0,5.0,11.4,35.0,8.0,1.0,24.0,14.0,0.0,10.0,2.0,7.0,62.0,0.0
Kevin Danso,at AUT,DF,Augsburg,de Bundesliga,19,1998,13.9,29.0,14.0,24.0,4.0,1.0,11.0,17.0,64.7,6.0,140.0,40.0,28.6,96.0,35.0,9.0,25.0,15.0,0.0,10.0,14.0,43.0,83.0,0.0
Dante,br BRA,DF,Nice,fr Ligue 1,34,1983,35.8,66.0,39.0,46.0,20.0,0.0,29.0,55.0,52.7,26.0,318.0,107.0,33.6,221.0,93.0,4.0,70.0,36.0,0.0,34.0,34.0,100.0,149.0,2.0
Palkó Dárdai,de GER,"MF,FW",Hertha BSC,de Bundesliga,19,1999,1.3,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,4.0,14.8,7.0,12.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
Sergi Darder,es ESP,MF,Espanyol,es La Liga,24,1993,30.1,52.0,31.0,20.0,25.0,7.0,16.0,72.0,22.2,56.0,635.0,120.0,18.9,168.0,330.0,137.0,42.0,1.0,0.0,41.0,19.0,71.0,21.0,0.0
Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,27,1990,4.2,9.0,4.0,4.0,5.0,0.0,1.0,6.0,16.7,5.0,70.0,15.0,21.4,18.0,37.0,15.0,6.0,0.0,0.0,6.0,5.0,14.0,6.0,0.0
Matteo Darmian,it ITA,DF,Manchester Utd,eng Premier League,28,1989,4.9,12.0,6.0,7.0,4.0,1.0,4.0,9.0,44.4,5.0,68.0,16.0,23.5,41.0,23.0,4.0,8.0,1.0,0.0,7.0,6.0,18.0,20.0,0.0
Alphonso Davies,ca CAN,"FW,MF",Bayern Munich,de Bundesliga,17,2000,0.9,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,30.8,5.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
Ben Davies,wal WAL,DF,Tottenham,eng Premier League,25,1993,20.5,44.0,24.0,29.0,12.0,3.0,22.0,46.0,47.8,24.0,297.0,59.0,19.9,144.0,110.0,43.0,39.0,11.0,0.0,28.0,13.0,57.0,66.0,0.0
Tom Davies,eng ENG,MF,Everton,eng Premier League,20,1998,10.9,27.0,13.0,10.0,13.0,4.0,7.0,22.0,31.8,15.0,231.0,54.0,23.4,59.0,126.0,46.0,13.0,2.0,0.0,11.0,12.0,39.0,5.0,0.0
Steven Davis,nir NIR,MF,Southampton,eng Premier League,33,1985,1.1,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.7,1.0,5.0,0.0,4.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0
Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,27,1991,10.8,20.0,16.0,4.0,10.0,6.0,5.0,22.0,22.7,17.0,283.0,74.0,26.1,43.0,147.0,93.0,9.0,1.0,0.0,8.0,5.0,25.0,3.0,0.0
Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,31,1987,13.0,20.0,11.0,12.0,6.0,2.0,11.0,21.0,52.4,10.0,140.0,37.0,26.4,92.0,43.0,5.0,31.0,16.0,0.0,15.0,5.0,25.0,117.0,0.0
Sebastien De Maio,fr FRA,DF,Bologna,it Serie A,31,1987,5.5,4.0,2.0,2.0,2.0,0.0,1.0,3.0,33.3,2.0,52.0,21.0,40.4,40.0,12.0,0.0,11.0,4.0,0.0,7.0,3.0,7.0,14.0,0.0
Rodrigo De Paul,ar ARG,"MF,FW",Udinese,it Serie A,24,1994,35.4,55.0,31.0,25.0,26.0,4.0,14.0,61.0,23.0,47.0,741.0,161.0,21.7,222.0,368.0,151.0,53.0,2.0,0.0,51.0,36.0,91.0,7.0,0.0
Daniele De Rossi,it ITA,MF,Roma,it Serie A,35,1983,14.1,15.0,9.0,5.0,6.0,4.0,5.0,26.0,19.2,21.0,129.0,33.0,25.6,35.0,78.0,16.0,20.0,12.0,0.0,8.0,20.0,35.0,25.0,0.0
Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,25,1992,19.4,43.0,32.0,25.0,12.0,6.0,19.0,35.0,54.3,16.0,223.0,72.0,32.3,106.0,82.0,35.0,34.0,6.0,0.0,28.0,22.0,65.0,60.0,0.0
Lorenzo De Silvestri,it ITA,"DF,MF",Torino,it Serie A,30,1988,26.8,22.0,16.0,7.0,10.0,5.0,12.0,41.0,29.3,29.0,412.0,109.0,26.5,148.0,173.0,91.0,62.0,3.0,0.0,59.0,20.0,42.0,70.0,0.0
Lucas Deaux,fr FRA,MF,Guingamp,fr Ligue 1,29,1988,13.2,43.0,35.0,22.0,19.0,2.0,14.0,44.0,31.8,30.0,411.0,97.0,23.6,111.0,235.0,65.0,16.0,0.0,0.0,16.0,10.0,53.0,10.0,0.0
Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,33,1985,21.6,40.0,22.0,25.0,14.0,1.0,15.0,40.0,37.5,25.0,224.0,60.0,26.8,105.0,73.0,46.0,41.0,10.0,0.0,31.0,24.0,64.0,78.0,0.0
Troy Deeney,eng ENG,FW,Watford,eng Premier League,30,1988,28.3,28.0,19.0,7.0,11.0,10.0,5.0,29.0,17.2,24.0,674.0,153.0,22.7,70.0,347.0,257.0,36.0,10.0,0.0,26.0,10.0,38.0,30.0,0.0
Jermain Defoe,eng ENG,"DF,FW",Bournemouth,eng Premier League,35,1982,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Defour,be BEL,MF,Burnley,eng Premier League,30,1988,5.0,8.0,4.0,4.0,2.0,2.0,2.0,8.0,25.0,6.0,120.0,15.0,12.5,45.0,57.0,18.0,9.0,2.0,0.0,7.0,7.0,15.0,8.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grégoire Defrel,mq MTQ,"FW,MF",Sampdoria,it Serie A,27,1991,26.0,36.0,26.0,9.0,17.0,10.0,14.0,33.0,42.4,19.0,705.0,165.0,23.4,93.0,296.0,316.0,20.0,1.0,0.0,19.0,1.0,37.0,8.0,0.0
Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,22,1995,5.0,3.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,12.0,184.0,35.0,19.0,65.0,90.0,29.0,15.0,1.0,0.0,14.0,6.0,9.0,7.0,0.0
Alessandro Deiola,it ITA,MF,Parma,it Serie A,22,1995,6.1,8.0,6.0,4.0,4.0,0.0,1.0,10.0,10.0,9.0,165.0,42.0,25.5,64.0,86.0,15.0,20.0,3.0,0.0,17.0,7.0,15.0,6.0,0.0
Romain Del Castillo,fr FRA,"FW,MF",Rennes,fr Ligue 1,22,1996,14.9,37.0,23.0,17.0,14.0,6.0,14.0,43.0,32.6,29.0,360.0,97.0,26.9,116.0,179.0,65.0,23.0,0.0,0.0,23.0,14.0,51.0,6.0,0.0
Thomas Delaney,dk DEN,MF,Dortmund,de Bundesliga,26,1991,25.4,67.0,50.0,26.0,39.0,2.0,18.0,32.0,56.3,14.0,371.0,136.0,36.7,130.0,188.0,53.0,41.0,8.0,0.0,33.0,35.0,102.0,51.0,1.0
Moisés Delgado,es ESP,DF,Valladolid,es La Liga,24,1994,3.0,5.0,3.0,1.0,2.0,2.0,1.0,4.0,25.0,3.0,32.0,7.0,21.9,15.0,11.0,6.0,2.0,1.0,0.0,1.0,2.0,7.0,15.0,0.0
Cristian Dell'Orco,it ITA,DF,Empoli,it Serie A,24,1994,11.5,18.0,13.0,13.0,3.0,2.0,8.0,15.0,53.3,7.0,148.0,42.0,28.4,99.0,43.0,6.0,20.0,9.0,0.0,11.0,13.0,31.0,45.0,0.0
Cristian Dell'Orco,it ITA,DF,Sassuolo,it Serie A,24,1994,1.2,2.0,1.0,2.0,0.0,0.0,2.0,5.0,40.0,3.0,27.0,6.0,22.2,12.0,8.0,7.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0
Andy Delort,dz ALG,FW,Montpellier,fr Ligue 1,26,1991,34.6,34.0,20.0,7.0,19.0,8.0,9.0,51.0,17.6,42.0,490.0,109.0,22.2,49.0,238.0,203.0,39.0,10.0,0.0,29.0,10.0,44.0,8.0,0.0
Fabian Delph,eng ENG,DF,Manchester City,eng Premier League,28,1989,8.1,18.0,7.0,11.0,3.0,4.0,1.0,14.0,7.1,13.0,97.0,23.0,23.7,42.0,41.0,14.0,3.0,0.0,0.0,3.0,10.0,28.0,20.0,2.0
Mousa Dembélé,be BEL,MF,Tottenham,eng Premier League,31,1987,5.7,15.0,9.0,8.0,5.0,2.0,4.0,9.0,44.4,5.0,134.0,50.0,37.3,52.0,68.0,14.0,6.0,1.0,0.0,5.0,7.0,22.0,5.0,0.0
Moussa Dembélé,fr FRA,FW,Lyon,fr Ligue 1,22,1996,22.4,10.0,9.0,0.0,7.0,3.0,3.0,18.0,16.7,15.0,284.0,71.0,25.0,14.0,143.0,127.0,16.0,3.0,0.0,13.0,5.0,15.0,16.0,0.0
Ousmane Dembélé,fr FRA,"FW,MF",Barcelona,es La Liga,21,1997,18.5,19.0,10.0,3.0,10.0,6.0,6.0,20.0,30.0,14.0,350.0,82.0,23.4,66.0,143.0,141.0,15.0,0.0,0.0,15.0,3.0,22.0,3.0,0.0
Jessy Deminguet,fr FRA,"MF,FW",Caen,fr Ligue 1,20,1998,14.1,37.0,28.0,22.0,14.0,1.0,13.0,46.0,28.3,33.0,394.0,94.0,23.9,162.0,202.0,30.0,26.0,3.0,0.0,23.0,13.0,50.0,32.0,0.0
Merih Demiral,tr TUR,DF,Sassuolo,it Serie A,20,1998,14.0,37.0,22.0,31.0,5.0,1.0,4.0,10.0,40.0,6.0,131.0,42.0,32.1,93.0,32.0,6.0,21.0,14.0,2.0,7.0,16.0,53.0,85.0,1.0
Kerem Demirbay,de GER,MF,Hoffenheim,de Bundesliga,25,1993,22.4,49.0,36.0,19.0,25.0,5.0,10.0,51.0,19.6,41.0,396.0,109.0,27.5,113.0,214.0,69.0,39.0,8.0,0.0,31.0,23.0,72.0,31.0,0.0
Diego Demme,de GER,MF,RB Leipzig,de Bundesliga,26,1991,22.8,75.0,50.0,22.0,46.0,7.0,25.0,67.0,37.3,42.0,439.0,151.0,34.4,129.0,248.0,62.0,30.0,3.0,0.0,27.0,20.0,95.0,21.0,0.0
Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,23,1995,30.6,32.0,22.0,24.0,7.0,1.0,9.0,16.0,56.3,7.0,216.0,74.0,34.3,135.0,77.0,4.0,43.0,27.0,1.0,16.0,24.0,56.0,132.0,1.0
Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,23,1995,16.3,47.0,35.0,21.0,22.0,4.0,13.0,50.0,26.0,37.0,519.0,142.0,27.4,212.0,253.0,54.0,45.0,6.0,0.0,39.0,16.0,63.0,29.0,0.0
Fabio Depaoli,it ITA,DF,Chievo,it Serie A,21,1997,27.4,75.0,41.0,41.0,27.0,7.0,28.0,73.0,38.4,45.0,557.0,135.0,24.2,268.0,201.0,88.0,74.0,13.0,1.0,61.0,29.0,104.0,76.0,1.0
Memphis Depay,nl NED,"FW,MF",Lyon,fr Ligue 1,24,1994,30.4,16.0,15.0,0.0,10.0,6.0,6.0,15.0,40.0,9.0,434.0,114.0,26.3,38.0,190.0,206.0,22.0,4.0,0.0,18.0,7.0,23.0,3.0,0.0
Laurent Depoitre,be BEL,FW,Huddersfield,eng Premier League,29,1988,11.9,9.0,9.0,2.0,4.0,3.0,1.0,7.0,14.3,6.0,241.0,45.0,18.7,29.0,107.0,105.0,14.0,2.0,0.0,12.0,6.0,15.0,8.0,0.0
Clément Depres,fr FRA,FW,Nîmes,fr Ligue 1,23,1994,4.9,4.0,4.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,98.0,26.0,26.5,8.0,39.0,51.0,8.0,0.0,0.0,8.0,1.0,5.0,7.0,0.0
Kiril Despodov,bg BUL,"FW,MF",Cagliari,it Serie A,21,1996,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,29.0,4.0,12.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Daniele Dessena,it ITA,MF,Cagliari,it Serie A,31,1987,3.9,5.0,4.0,1.0,1.0,3.0,2.0,7.0,28.6,5.0,64.0,18.0,28.1,17.0,28.0,19.0,6.0,0.0,0.0,6.0,2.0,7.0,3.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mattia Destro,it ITA,"FW,MF",Bologna,it Serie A,27,1991,5.5,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,83.0,19.0,22.9,7.0,36.0,40.0,5.0,1.0,0.0,4.0,2.0,6.0,3.0,0.0
Gerard Deulofeu,es ESP,FW,Watford,eng Premier League,24,1994,23.0,10.0,8.0,3.0,6.0,1.0,4.0,24.0,16.7,20.0,508.0,128.0,25.2,92.0,225.0,191.0,17.0,0.0,0.0,17.0,18.0,28.0,6.0,0.0
Jacopo Dezi,it ITA,MF,Parma,it Serie A,26,1992,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,32.0,9.0,28.1,12.0,18.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0
Federico Di Francesco,it ITA,"FW,MF",Sassuolo,it Serie A,24,1994,11.9,13.0,7.0,5.0,5.0,3.0,3.0,15.0,20.0,12.0,207.0,54.0,26.1,63.0,88.0,56.0,18.0,2.0,0.0,16.0,2.0,15.0,1.0,0.0
Antonio Di Gaudio,it ITA,"FW,MF",Parma,it Serie A,28,1989,7.8,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,118.0,24.0,20.3,35.0,44.0,39.0,12.0,2.0,0.0,10.0,5.0,6.0,1.0,0.0
Giovanni Di Lorenzo,it ITA,DF,Empoli,it Serie A,24,1993,37.0,78.0,51.0,45.0,26.0,7.0,26.0,55.0,47.3,29.0,681.0,152.0,22.3,328.0,240.0,113.0,79.0,13.0,1.0,66.0,28.0,106.0,67.0,0.0
Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,30,1988,25.8,24.0,19.0,11.0,7.0,6.0,6.0,50.0,12.0,44.0,609.0,166.0,27.3,94.0,279.0,236.0,35.0,2.0,0.0,33.0,20.0,44.0,2.0,0.0
Franco Di Santo,ar ARG,FW,Rayo Vallecano,es La Liga,29,1989,1.9,2.0,2.0,1.0,0.0,1.0,1.0,2.0,50.0,1.0,26.0,6.0,23.1,2.0,9.0,15.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
Franco Di Santo,ar ARG,"FW,MF",Schalke 04,de Bundesliga,29,1989,2.7,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,35.0,12.0,34.3,4.0,16.0,15.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0
Boulaye Dia,sn SEN,FW,Reims,fr Ligue 1,21,1996,8.3,8.0,7.0,3.0,4.0,1.0,2.0,10.0,20.0,8.0,266.0,57.0,21.4,31.0,118.0,117.0,7.0,3.0,0.0,4.0,1.0,9.0,10.0,1.0
Fousseni Diabaté,ml MLI,FW,Leicester City,eng Premier League,22,1995,0.6,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,9.0,52.9,8.0,7.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0
Moussa Diaby,fr FRA,"MF,FW",Paris S-G,fr Ligue 1,19,1999,12.7,15.0,12.0,5.0,8.0,2.0,5.0,20.0,25.0,15.0,262.0,70.0,26.7,80.0,109.0,73.0,12.0,1.0,0.0,11.0,10.0,25.0,4.0,0.0
Adama Diakhaby,fr FRA,"FW,MF",Huddersfield,eng Premier League,22,1996,6.1,4.0,3.0,3.0,1.0,0.0,1.0,12.0,8.3,11.0,125.0,23.0,18.4,44.0,49.0,32.0,8.0,0.0,0.0,8.0,1.0,5.0,0.0,0.0
Mouctar Diakhaby,fr FRA,DF,Valencia,es La Liga,21,1996,17.6,11.0,9.0,9.0,1.0,1.0,3.0,11.0,27.3,8.0,117.0,35.0,29.9,80.0,33.0,4.0,33.0,16.0,0.0,17.0,17.0,28.0,102.0,0.0
Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,17,2001,7.0,13.0,7.0,5.0,7.0,1.0,8.0,17.0,47.1,9.0,126.0,40.0,31.7,74.0,43.0,9.0,25.0,5.0,0.0,20.0,9.0,22.0,32.0,0.0
Abdou Diallo,fr FRA,DF,Dortmund,de Bundesliga,22,1996,26.4,37.0,23.0,23.0,13.0,1.0,9.0,20.0,45.0,11.0,246.0,79.0,32.1,145.0,91.0,10.0,48.0,14.0,1.0,34.0,26.0,63.0,102.0,3.0
Abdoulaye Diallo,sn SEN,GK,Rennes,fr Ligue 1,26,1992,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
