Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls commited,Fouls drawn,Offsides,Crosses,Interceptions,Tackles won,Penalties won,Penalties conceded,Own goals,Recoveries,Aerial Duels won,Aerial Duels lost,Aerial win %
Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,33,1985,36.6,5.0,1.0,0.0,37.0,30.0,1.0,5.0,44.0,40.0,0.0,0.0,0.0,347.0,63.0,39.0,61.8
Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,31,1987,35.7,2.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0
Andrea Conti,it ITA,DF,Milan,it Serie A,24,1994,5.6,3.0,0.0,0.0,11.0,4.0,1.0,17.0,8.0,5.0,0.0,0.0,0.0,35.0,8.0,11.0,42.1
Lewis Cook,eng ENG,MF,Bournemouth,eng Premier League,21,1997,8.0,2.0,0.0,0.0,12.0,5.0,0.0,8.0,6.0,8.0,0.0,0.0,0.0,97.0,4.0,7.0,36.4
Steve Cook,eng ENG,DF,Bournemouth,eng Premier League,27,1991,31.0,3.0,0.0,0.0,18.0,27.0,1.0,14.0,28.0,21.0,0.0,1.0,1.0,343.0,97.0,52.0,65.1
Duje Čop,hr CRO,FW,Valladolid,es La Liga,28,1990,7.6,2.0,0.0,0.0,6.0,8.0,3.0,11.0,2.0,6.0,1.0,0.0,0.0,27.0,8.0,23.0,25.8
Francis Coquelin,fr FRA,MF,Valencia,es La Liga,27,1991,19.6,5.0,0.0,0.0,22.0,29.0,0.0,1.0,50.0,35.0,0.0,0.0,0.0,201.0,30.0,17.0,63.8
Gabriele Corbo,it ITA,DF,Bologna,it Serie A,18,2000,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iñigo Córdoba,es ESP,FW,Athletic Club,es La Liga,21,1997,14.7,3.0,0.0,0.0,19.0,20.0,2.0,41.0,18.0,25.0,0.0,0.0,0.0,98.0,12.0,22.0,35.3
Sergio Córdova,ve VEN,FW,Augsburg,de Bundesliga,20,1997,5.9,1.0,0.0,0.0,16.0,19.0,4.0,5.0,3.0,9.0,0.0,0.0,0.0,38.0,7.0,22.0,24.1
Benjamin Corgnet,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,31,1987,7.5,0.0,0.0,0.0,17.0,19.0,2.0,10.0,2.0,8.0,0.0,0.0,0.0,44.0,18.0,21.0,46.2
Ante Ćorić,hr CRO,MF,Roma,it Serie A,21,1997,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Jack Cork,eng ENG,MF,Burnley,eng Premier League,29,1989,36.8,6.0,0.0,0.0,32.0,37.0,4.0,10.0,29.0,27.0,0.0,0.0,0.0,423.0,39.0,60.0,39.4
Andreas Cornelius,dk DEN,FW,Bordeaux,fr Ligue 1,25,1993,8.8,4.0,0.0,0.0,39.0,17.0,8.0,4.0,1.0,2.0,0.0,0.0,0.0,47.0,52.0,32.0,61.9
Maxwel Cornet,ci CIV,FW,Lyon,fr Ligue 1,21,1996,14.2,2.0,0.0,0.0,8.0,18.0,9.0,42.0,6.0,11.0,0.0,0.0,0.0,77.0,11.0,20.0,35.5
Quentin Cornette,fr FRA,"MF,FW",Amiens,fr Ligue 1,24,1994,2.3,0.0,0.0,0.0,3.0,7.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,18.0,1.0,0.0,100.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ángel Correa,ar ARG,"MF,FW",Atlético Madrid,es La Liga,23,1995,21.3,7.0,1.0,0.0,38.0,36.0,11.0,40.0,22.0,30.0,1.0,0.0,0.0,164.0,12.0,16.0,42.9
Joaquín Correa,ar ARG,"FW,MF",Lazio,it Serie A,23,1994,21.4,5.0,0.0,0.0,29.0,43.0,8.0,10.0,5.0,18.0,1.0,0.0,0.0,93.0,19.0,35.0,35.2
Danny da Costa,de GER,"DF,MF",Eint Frankfurt,de Bundesliga,25,1993,33.7,1.0,0.0,0.0,33.0,20.0,13.0,101.0,30.0,37.0,0.0,0.0,0.0,308.0,41.0,32.0,56.2
Diego Costa,es ESP,FW,Atlético Madrid,es La Liga,29,1988,12.4,4.0,1.0,0.0,22.0,15.0,11.0,3.0,3.0,2.0,0.0,0.0,0.0,31.0,24.0,44.0,35.3
Douglas Costa,br BRA,"FW,MF",Juventus,it Serie A,27,1990,6.9,2.0,1.0,0.0,13.0,8.0,1.0,35.0,7.0,7.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0
Filippo Costa,it ITA,"MF,DF",SPAL,it Serie A,23,1995,6.3,0.0,0.0,0.0,6.0,8.0,0.0,17.0,9.0,10.0,0.0,0.0,0.0,44.0,7.0,5.0,58.3
Hélder Costa,pt POR,"FW,MF",Wolves,eng Premier League,24,1994,14.9,3.0,0.0,0.0,20.0,24.0,6.0,37.0,8.0,14.0,0.0,0.0,0.0,92.0,4.0,24.0,14.3
Jaume Costa,es ESP,DF,Villarreal,es La Liga,30,1988,16.6,6.0,0.0,0.0,20.0,23.0,0.0,40.0,19.0,17.0,0.0,0.0,1.0,136.0,17.0,22.0,43.6
Nuno da Costa,cv CPV,FW,Strasbourg,fr Ligue 1,27,1991,22.8,3.0,0.0,0.0,41.0,42.0,9.0,19.0,23.0,21.0,1.0,0.0,0.0,97.0,41.0,53.0,43.6
David Costas,es ESP,DF,Celta Vigo,es La Liga,23,1995,13.0,4.0,0.0,0.0,16.0,7.0,1.0,1.0,8.0,17.0,0.0,0.0,0.0,99.0,27.0,10.0,73.0
Benoît Costil,fr FRA,GK,Bordeaux,fr Ligue 1,31,1987,37.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0
Kalifa Coulibaly,ml MLI,FW,Nantes,fr Ligue 1,26,1991,19.5,6.0,1.0,1.0,55.0,22.0,20.0,22.0,2.0,11.0,1.0,0.0,0.0,74.0,86.0,72.0,54.4
Senou Coulibaly,ml MLI,"DF,MF",Dijon,fr Ligue 1,23,1994,4.6,1.0,1.0,0.0,9.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,47.0,8.0,5.0,61.5
Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,26,1992,27.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0
Philippe Coutinho,br BRA,"FW,MF",Barcelona,es La Liga,26,1992,22.4,2.0,0.0,0.0,19.0,45.0,8.0,19.0,8.0,12.0,1.0,0.0,0.0,132.0,4.0,20.0,16.7
Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,19,1999,10.9,0.0,0.0,0.0,11.0,10.0,0.0,3.0,15.0,11.0,0.0,1.0,0.0,111.0,14.0,11.0,56.0
Alessio Cragno,it ITA,GK,Cagliari,it Serie A,24,1994,38.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0
Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,28,1989,17.7,1.0,0.0,0.0,2.0,12.0,1.0,46.0,15.0,15.0,0.0,0.0,0.0,167.0,19.0,14.0,57.6
Domenico Criscito,it ITA,DF,Genoa,it Serie A,31,1986,34.1,12.0,1.0,0.0,47.0,49.0,2.0,100.0,44.0,68.0,0.0,2.0,0.0,363.0,36.0,30.0,54.5
Lorenzo Crisetig,it ITA,MF,Frosinone,it Serie A,25,1993,5.6,3.0,0.0,0.0,15.0,11.0,0.0,1.0,10.0,7.0,0.0,0.0,0.0,46.0,4.0,1.0,80.0
Bryan Cristante,it ITA,MF,Roma,it Serie A,23,1995,26.9,10.0,0.0,0.0,63.0,15.0,0.0,24.0,20.0,42.0,0.0,0.0,0.0,303.0,55.0,38.0,59.1
Sebastián Cristóforo,uy URU,"MF,FW",Getafe,es La Liga,24,1993,5.0,3.0,0.0,0.0,13.0,17.0,0.0,4.0,7.0,11.0,1.0,0.0,0.0,62.0,5.0,16.0,23.8
Enzo Crivelli,fr FRA,FW,Caen,fr Ligue 1,23,1995,25.1,7.0,0.0,0.0,44.0,46.0,5.0,7.0,2.0,10.0,0.0,0.0,0.0,91.0,72.0,98.0,42.4
Peter Crouch,eng ENG,FW,Burnley,eng Premier League,37,1981,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0,69.6
Alessio da Cruz,nl NED,"FW,MF",Parma,it Serie A,21,1997,1.6,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,8.0,3.0,1.0,75.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Cuadrado,co COL,"MF,DF",Juventus,it Serie A,30,1988,13.6,4.0,0.0,0.0,15.0,39.0,1.0,47.0,11.0,13.0,0.0,0.0,0.0,121.0,10.0,6.0,62.5
Cucho,co COL,FW,Huesca,es La Liga,19,1999,23.9,6.0,0.0,0.0,33.0,40.0,14.0,41.0,11.0,18.0,1.0,0.0,0.0,121.0,40.0,78.0,33.9
Marc Cucurella,es ESP,"MF,FW",Eibar,es La Liga,20,1998,26.2,6.0,0.0,0.0,42.0,16.0,8.0,61.0,15.0,39.0,0.0,0.0,0.0,248.0,35.0,50.0,41.2
Iván Cuéllar,es ESP,GK,Leganés,es La Liga,34,1984,33.9,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0
Mickaël Cuisance,fr FRA,MF,M'Gladbach,de Bundesliga,18,1999,3.1,3.0,0.0,0.0,8.0,2.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,31.0,1.0,3.0,25.0
Matheus Cunha,br BRA,"FW,MF",RB Leipzig,de Bundesliga,19,1999,9.5,1.0,0.0,0.0,33.0,15.0,5.0,11.0,2.0,5.0,1.0,0.0,0.0,58.0,12.0,23.0,34.3
Greg Cunningham,ie IRL,DF,Cardiff City,eng Premier League,27,1991,7.0,3.0,0.0,0.0,8.0,13.0,0.0,9.0,9.0,7.0,0.0,0.0,0.0,64.0,5.0,5.0,50.0
Patrick Cutrone,it ITA,FW,Milan,it Serie A,20,1998,16.2,2.0,0.0,0.0,27.0,20.0,13.0,19.0,8.0,10.0,0.0,0.0,0.0,65.0,13.0,47.0,21.7
Wylan Cyprien,fr FRA,MF,Nice,fr Ligue 1,23,1995,26.2,2.0,1.0,1.0,24.0,49.0,1.0,38.0,12.0,24.0,0.0,0.0,0.0,259.0,9.0,7.0,56.3
Marco D'Alessandro,it ITA,"DF,MF",Udinese,it Serie A,27,1991,16.6,3.0,0.0,0.0,21.0,28.0,3.0,48.0,11.0,21.0,0.0,0.0,0.0,140.0,4.0,16.0,20.0
Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,29,1988,28.7,6.0,0.0,0.0,47.0,37.0,9.0,51.0,23.0,40.0,1.0,0.0,0.0,212.0,26.0,38.0,40.6
Damien Da Silva,fr FRA,DF,Rennes,fr Ligue 1,30,1988,31.9,4.0,0.0,0.0,24.0,25.0,0.0,2.0,34.0,24.0,0.0,2.0,0.0,318.0,65.0,36.0,64.4
Kouadio-Yves Dabila,ci CIV,DF,Lille,fr Ligue 1,21,1997,8.7,2.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,90.0,4.0,10.0,28.6
Abdoulaye Dabo,fr FRA,FW,Nantes,fr Ligue 1,17,2001,1.3,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0
Bryan Dabo,bf BFA,"MF,DF",Fiorentina,it Serie A,26,1992,9.2,4.0,0.0,0.0,13.0,20.0,1.0,14.0,4.0,7.0,0.0,0.0,0.0,100.0,19.0,19.0,50.0
Christoph Daferner,de GER,FW,Freiburg,de Bundesliga,20,1998,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Colin Dagba,fr FRA,DF,Paris S-G,fr Ligue 1,19,1998,10.2,2.0,0.0,0.0,19.0,6.0,1.0,22.0,4.0,11.0,0.0,0.0,0.0,66.0,3.0,12.0,20.0
Mahmoud Dahoud,de GER,MF,Dortmund,de Bundesliga,22,1996,7.7,2.0,0.0,0.0,12.0,7.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,78.0,0.0,5.0,0.0
Leon Dajaku,de GER,"MF,FW",Stuttgart,de Bundesliga,17,2001,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Felipe dal Belo,br BRA,DF,SPAL,it Serie A,34,1984,26.2,13.0,0.0,0.0,34.0,15.0,1.0,9.0,18.0,17.0,1.0,1.0,0.0,196.0,40.0,19.0,67.8
Nicola Dalmonte,it ITA,"MF,FW",Genoa,it Serie A,20,1997,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Diogo Dalot,pt POR,"DF,MF",Manchester Utd,eng Premier League,19,1999,11.3,3.0,0.0,0.0,12.0,2.0,2.0,38.0,9.0,13.0,0.0,1.0,0.0,105.0,18.0,3.0,85.7
Matty Daly,eng ENG,MF,Huddersfield,eng Premier League,17,2001,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0
Vitalie Damașcan,md MDA,MF,Torino,it Serie A,19,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loïc Damour,fr FRA,MF,Cardiff City,eng Premier League,27,1991,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Daniels,eng ENG,DF,Bournemouth,eng Premier League,31,1986,17.6,4.0,0.0,0.0,8.0,7.0,0.0,26.0,16.0,16.0,0.0,0.0,0.0,195.0,21.0,16.0,56.8
Danilo,br BRA,DF,Manchester City,eng Premier League,27,1991,9.0,1.0,0.0,0.0,10.0,8.0,0.0,10.0,12.0,9.0,0.0,0.0,0.0,115.0,16.0,10.0,61.5
Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,31,1987,7.4,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,62.0,22.0,15.0,59.5
Kevin Danso,at AUT,DF,Augsburg,de Bundesliga,19,1998,13.9,3.0,0.0,0.0,16.0,16.0,0.0,1.0,14.0,14.0,0.0,0.0,1.0,146.0,36.0,20.0,64.3
Dante,br BRA,DF,Nice,fr Ligue 1,34,1983,35.8,11.0,0.0,0.0,43.0,20.0,1.0,4.0,34.0,39.0,0.0,1.0,0.0,323.0,49.0,34.0,59.0
Palkó Dárdai,de GER,"MF,FW",Hertha BSC,de Bundesliga,19,1999,1.3,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
Sergi Darder,es ESP,MF,Espanyol,es La Liga,24,1993,30.1,8.0,1.0,1.0,31.0,30.0,1.0,27.0,19.0,31.0,0.0,0.0,0.0,229.0,14.0,19.0,42.4
Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,27,1990,4.2,1.0,0.0,0.0,14.0,6.0,0.0,6.0,5.0,4.0,0.0,0.0,0.0,55.0,4.0,5.0,44.4
Matteo Darmian,it ITA,DF,Manchester Utd,eng Premier League,28,1989,4.9,0.0,0.0,0.0,3.0,4.0,1.0,3.0,6.0,6.0,0.0,0.0,0.0,34.0,1.0,3.0,25.0
Alphonso Davies,ca CAN,"FW,MF",Bayern Munich,de Bundesliga,17,2000,0.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,1.0,50.0
Ben Davies,wal WAL,DF,Tottenham,eng Premier League,25,1993,20.5,2.0,0.0,0.0,18.0,14.0,0.0,33.0,13.0,24.0,0.0,0.0,0.0,211.0,40.0,27.0,59.7
Tom Davies,eng ENG,MF,Everton,eng Premier League,20,1998,10.9,3.0,0.0,0.0,21.0,17.0,1.0,2.0,12.0,13.0,0.0,0.0,0.0,125.0,7.0,10.0,41.2
Steven Davis,nir NIR,MF,Southampton,eng Premier League,33,1985,1.1,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,27,1991,10.8,2.0,0.0,0.0,10.0,15.0,1.0,47.0,5.0,16.0,0.0,0.0,0.0,91.0,7.0,9.0,43.8
Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,31,1987,13.0,1.0,1.0,1.0,10.0,7.0,1.0,3.0,5.0,11.0,0.0,0.0,0.0,92.0,35.0,13.0,72.9
Sebastien De Maio,fr FRA,DF,Bologna,it Serie A,31,1987,5.5,3.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,62.0,7.0,6.0,53.8
Rodrigo De Paul,ar ARG,"MF,FW",Udinese,it Serie A,24,1994,35.4,7.0,0.0,0.0,31.0,94.0,1.0,89.0,36.0,31.0,0.0,1.0,0.0,273.0,5.0,18.0,21.7
Daniele De Rossi,it ITA,MF,Roma,it Serie A,35,1983,14.1,3.0,0.0,0.0,12.0,9.0,1.0,2.0,20.0,9.0,0.0,0.0,0.0,123.0,8.0,3.0,72.7
Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,25,1992,19.4,2.0,0.0,0.0,16.0,14.0,2.0,41.0,22.0,32.0,0.0,0.0,0.0,161.0,26.0,14.0,65.0
Lorenzo De Silvestri,it ITA,"DF,MF",Torino,it Serie A,30,1988,26.8,3.0,0.0,0.0,31.0,20.0,7.0,97.0,20.0,16.0,0.0,0.0,0.0,215.0,63.0,39.0,61.8
Lucas Deaux,fr FRA,MF,Guingamp,fr Ligue 1,29,1988,13.2,4.0,0.0,0.0,33.0,12.0,2.0,14.0,10.0,35.0,0.0,0.0,0.0,134.0,22.0,24.0,47.8
Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,33,1985,21.6,5.0,1.0,1.0,35.0,20.0,7.0,67.0,24.0,22.0,0.0,2.0,0.0,204.0,68.0,36.0,65.4
Troy Deeney,eng ENG,FW,Watford,eng Premier League,30,1988,28.3,4.0,1.0,0.0,42.0,36.0,13.0,14.0,10.0,19.0,0.0,0.0,0.0,149.0,159.0,190.0,45.6
Jermain Defoe,eng ENG,"DF,FW",Bournemouth,eng Premier League,35,1982,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Steven Defour,be BEL,MF,Burnley,eng Premier League,30,1988,5.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,56.0,0.0,3.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grégoire Defrel,mq MTQ,"FW,MF",Sampdoria,it Serie A,27,1991,26.0,2.0,0.0,0.0,38.0,33.0,9.0,13.0,1.0,26.0,2.0,0.0,0.0,147.0,16.0,24.0,40.0
Alessandro Deiola,it ITA,MF,Parma,it Serie A,22,1995,6.1,3.0,0.0,0.0,9.0,5.0,0.0,3.0,7.0,6.0,0.0,0.0,0.0,52.0,1.0,12.0,7.7
Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,22,1995,5.0,2.0,0.0,0.0,5.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,38.0,3.0,6.0,33.3
Romain Del Castillo,fr FRA,"FW,MF",Rennes,fr Ligue 1,22,1996,14.9,1.0,0.0,0.0,31.0,21.0,3.0,47.0,14.0,23.0,0.0,0.0,0.0,129.0,19.0,24.0,44.2
Thomas Delaney,dk DEN,MF,Dortmund,de Bundesliga,26,1991,25.4,7.0,0.0,0.0,46.0,25.0,2.0,6.0,35.0,50.0,0.0,0.0,0.0,316.0,42.0,27.0,60.9
Moisés Delgado,es ESP,DF,Valladolid,es La Liga,24,1994,3.0,1.0,0.0,0.0,4.0,3.0,0.0,9.0,2.0,3.0,0.0,0.0,0.0,18.0,5.0,3.0,62.5
Cristian Dell'Orco,it ITA,DF,Empoli,it Serie A,24,1994,11.5,1.0,0.0,0.0,10.0,8.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,71.0,14.0,16.0,46.7
Cristian Dell'Orco,it ITA,DF,Sassuolo,it Serie A,24,1994,1.2,0.0,0.0,0.0,2.0,3.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,1.0,75.0
Andy Delort,dz ALG,FW,Montpellier,fr Ligue 1,26,1991,34.6,4.0,0.0,0.0,91.0,54.0,25.0,116.0,10.0,20.0,0.0,0.0,0.0,198.0,97.0,122.0,44.3
Fabian Delph,eng ENG,DF,Manchester City,eng Premier League,28,1989,8.1,1.0,1.0,0.0,6.0,7.0,0.0,4.0,10.0,7.0,0.0,0.0,0.0,85.0,7.0,9.0,43.8
Mousa Dembélé,be BEL,MF,Tottenham,eng Premier League,31,1987,5.7,1.0,0.0,0.0,12.0,4.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,65.0,6.0,1.0,85.7
Moussa Dembélé,fr FRA,FW,Lyon,fr Ligue 1,22,1996,22.4,1.0,0.0,0.0,35.0,13.0,17.0,13.0,5.0,9.0,3.0,0.0,0.0,87.0,32.0,46.0,41.0
Ousmane Dembélé,fr FRA,"FW,MF",Barcelona,es La Liga,21,1997,18.5,1.0,0.0,0.0,22.0,22.0,9.0,66.0,3.0,10.0,0.0,0.0,0.0,102.0,6.0,9.0,40.0
Jessy Deminguet,fr FRA,"MF,FW",Caen,fr Ligue 1,20,1998,14.1,2.0,0.0,0.0,22.0,14.0,0.0,6.0,13.0,28.0,0.0,0.0,0.0,129.0,12.0,11.0,52.2
Merih Demiral,tr TUR,DF,Sassuolo,it Serie A,20,1998,14.0,3.0,0.0,0.0,27.0,5.0,1.0,0.0,16.0,22.0,0.0,1.0,0.0,124.0,56.0,14.0,80.0
Kerem Demirbay,de GER,MF,Hoffenheim,de Bundesliga,25,1993,22.4,6.0,0.0,0.0,46.0,34.0,2.0,40.0,23.0,36.0,0.0,0.0,0.0,279.0,10.0,17.0,37.0
Diego Demme,de GER,MF,RB Leipzig,de Bundesliga,26,1991,22.8,4.0,0.0,0.0,37.0,51.0,0.0,31.0,20.0,50.0,0.0,0.0,0.0,307.0,16.0,16.0,50.0
Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,23,1995,30.6,2.0,0.0,0.0,14.0,10.0,0.0,2.0,24.0,22.0,0.0,0.0,0.0,278.0,37.0,25.0,59.7
Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,23,1995,16.3,1.0,0.0,0.0,11.0,11.0,1.0,8.0,16.0,35.0,0.0,0.0,0.0,150.0,45.0,39.0,53.6
Fabio Depaoli,it ITA,DF,Chievo,it Serie A,21,1997,27.4,12.0,2.0,2.0,52.0,23.0,1.0,74.0,29.0,41.0,0.0,0.0,0.0,201.0,21.0,32.0,39.6
Memphis Depay,nl NED,"FW,MF",Lyon,fr Ligue 1,24,1994,30.4,5.0,0.0,0.0,36.0,33.0,11.0,78.0,7.0,15.0,0.0,0.0,0.0,158.0,7.0,13.0,35.0
Laurent Depoitre,be BEL,FW,Huddersfield,eng Premier League,29,1988,11.9,1.0,0.0,0.0,19.0,10.0,7.0,4.0,6.0,9.0,0.0,0.0,0.0,44.0,51.0,64.0,44.3
Clément Depres,fr FRA,FW,Nîmes,fr Ligue 1,23,1994,4.9,1.0,0.0,0.0,13.0,6.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,27.0,36.0,24.0,60.0
Kiril Despodov,bg BUL,"FW,MF",Cagliari,it Serie A,21,1996,1.2,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0
Daniele Dessena,it ITA,MF,Cagliari,it Serie A,31,1987,3.9,3.0,0.0,0.0,6.0,9.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,44.0,6.0,5.0,54.5
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mattia Destro,it ITA,"FW,MF",Bologna,it Serie A,27,1991,5.5,3.0,0.0,0.0,14.0,10.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,25.0,13.0,13.0,50.0
Gerard Deulofeu,es ESP,FW,Watford,eng Premier League,24,1994,23.0,3.0,0.0,0.0,14.0,13.0,34.0,52.0,18.0,8.0,0.0,0.0,0.0,140.0,2.0,14.0,12.5
Jacopo Dezi,it ITA,MF,Parma,it Serie A,26,1992,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
Federico Di Francesco,it ITA,"FW,MF",Sassuolo,it Serie A,24,1994,11.9,2.0,0.0,0.0,25.0,18.0,7.0,14.0,2.0,7.0,1.0,0.0,0.0,64.0,2.0,7.0,22.2
Antonio Di Gaudio,it ITA,"FW,MF",Parma,it Serie A,28,1989,7.8,0.0,0.0,0.0,3.0,14.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,39.0,0.0,3.0,0.0
Giovanni Di Lorenzo,it ITA,DF,Empoli,it Serie A,24,1993,37.0,8.0,0.0,0.0,45.0,53.0,2.0,94.0,28.0,51.0,0.0,1.0,0.0,266.0,38.0,25.0,60.3
Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,30,1988,25.8,2.0,0.0,0.0,11.0,19.0,6.0,89.0,20.0,19.0,1.0,0.0,0.0,165.0,0.0,1.0,0.0
Franco Di Santo,ar ARG,FW,Rayo Vallecano,es La Liga,29,1989,1.9,1.0,1.0,0.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,7.0,6.0,4.0,60.0
Franco Di Santo,ar ARG,"FW,MF",Schalke 04,de Bundesliga,29,1989,2.7,0.0,0.0,0.0,5.0,7.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,17.0,3.0,5.0,37.5
Boulaye Dia,sn SEN,FW,Reims,fr Ligue 1,21,1996,8.3,2.0,0.0,0.0,9.0,13.0,2.0,3.0,1.0,7.0,1.0,0.0,0.0,46.0,16.0,28.0,36.4
Fousseni Diabaté,ml MLI,FW,Leicester City,eng Premier League,22,1995,0.6,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,50.0
