Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls commited,Fouls drawn,Offsides,Crosses,Interceptions,Tackles won,Penalties won,Penalties conceded,Own goals,Recoveries,Aerial Duels won,Aerial Duels lost,Aerial win %,% of dribblers tackled,A-xA,Assists,Att 3rd Pressures,Att 3rd tackles,Att 3rd touches,Attempted Dribbles,Blocked pass,Blocked shots,Blocks,CK in,CK out,CK str,Carries,Clearances,Corner Kicks,Crosses into Penalty Area,Dead Ball passes,Def 3rd Pressures,Def 3rd tackles,Def 3rd touches,Def Pen touches,Errors,Free Kick passes,G-xG,GCA OG,GCA dribbled,GCA fouls,GCA pass dead,GCA pass live,GCA shots,Goal-Creating Actions,Goal-Creating Actions p90,Goals,Goals per shot,Goals per shot on target,Ground passes,Head passes,High passes,Key Passes,Left passes,Live Ball passes,Live ball touches,Long Pass Completion %,Long Passes Attempted,Long Passes Completed,Low passes,Medium Pass Completion %,Medium Passes Attempted,Medium Passes Completed,Megs,Mid 3rd Pressures,Mid 3rd tackles,Mid 3rd touches,Miscon,No Tackels won,No of times dribbled past,No. Tackels,Non-penalty xG,Other passes,Pass Completion %,Pass Targets,Pass out of bounds,Passes Attempted,Passes Completed,Passes Dispossed,Passes Received,Passes Received %,Passes blocked,Passes completed,Passes intercepted,Passes into Final Third,Passes into Penalty Area,Passes offside,Passes under pressure,Penalty Kicks attempted,Penalty Kicks scored,Players dribbled past,Pressures,PrgDist,ProgDist carries,Progressive Passes,Right passes,SCA from dribbles,SCA from fouls,SCA pass dead,SCA pass live,SCA shots,ShSv,Short Pass Completion %,Short Passes Attempted,Short Passes Completed,Shot-Creating Actions,Shot-Creating Actions p90,Shots,Shots Total p90,Shots from Free Kicks,Shots on Target,Shots on Target %,Shots on Target p90,Succ Pressures,Succ Pressures %,Successful Dribble %,Successful Dribbles,Switches,Tackles v Dribble attempts,Tackles v Dribbles,Through Balls,Throw ins,Tkl+Int,TotDist,Total Distance carries,Touches,Touches in Box,np:G-xG,npxG/Sh,xA,xG
Robbie Brady,ie IRL,MF,Burnley,eng Premier League,27,1992,5.0,1.0,0.0,0.0,8.0,4.0,1.0,8.0,6.0,5.0,0.0,0.0,0.0,44.0,15.0,5.0,75.0,22.2,1.7,2.0,27.0,0.0,118.0,10.0,12.0,2.0,14.0,4.0,0.0,0.0,148.0,8.0,4.0,1.0,9.0,46.0,7.0,47.0,13.0,0.0,3.0,-0.2,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.59,1.0,0.08,1.0,87.0,14.0,51.0,8.0,119.0,158.0,238.0,39.0,41.0,16.0,29.0,75.4,118.0,89.0,0.0,53.0,3.0,102.0,12.0,5.0,7.0,10.0,1.2,0.0,64.7,186.0,5.0,167.0,108.0,9.0,149.0,80.1,4.0,108.0,6.0,6.0,7.0,1.0,49.0,0.0,0.0,5.0,126.0,673.0,404.0,22.0,21.0,0.0,1.0,2.0,9.0,1.0,0.0,37.5,8.0,3.0,13.0,2.58,12.0,2.38,2.0,1.0,8.3,0.2,28.0,22.2,40.0,4.0,4.0,9.0,2.0,0.0,2.0,16.0,1702.0,847.0,249.0,15.0,-0.2,0.1,0.3,1.2
Martin Braithwaite,dk DEN,"FW,MF",Barcelona,es La Liga,28,1991,4.5,1.0,0.0,0.0,8.0,7.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,15.0,6.0,4.0,60.0,0.0,0.0,0.0,24.0,0.0,94.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,123.0,3.0,0.0,0.0,2.0,6.0,2.0,19.0,2.0,0.0,0.0,-1.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.22,1.0,0.08,0.13,103.0,5.0,11.0,1.0,12.0,126.0,168.0,83.3,6.0,5.0,14.0,78.4,116.0,91.0,0.0,15.0,1.0,65.0,4.0,1.0,2.0,3.0,2.8,0.0,77.3,193.0,2.0,128.0,99.0,7.0,142.0,73.6,5.0,99.0,3.0,5.0,1.0,0.0,29.0,0.0,0.0,5.0,45.0,141.0,408.0,4.0,106.0,2.0,2.0,0.0,2.0,2.0,0.0,50.0,6.0,3.0,8.0,1.77,13.0,2.87,0.0,8.0,61.5,1.77,15.0,33.3,62.5,5.0,0.0,2.0,0.0,0.0,0.0,5.0,1325.0,714.0,170.0,24.0,-1.8,0.21,0.0,2.8
Martin Braithwaite,dk DEN,"FW,MF",Leganés,es La Liga,28,1991,21.5,3.0,0.0,0.0,30.0,31.0,9.0,10.0,3.0,9.0,0.0,0.0,0.0,90.0,49.0,68.0,41.9,27.3,-0.1,1.0,142.0,4.0,288.0,52.0,18.0,3.0,21.0,0.0,0.0,0.0,405.0,8.0,0.0,0.0,4.0,39.0,5.0,58.0,9.0,0.0,1.0,-0.7,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.23,6.0,0.15,0.38,215.0,47.0,72.0,12.0,41.0,386.0,602.0,55.6,54.0,30.0,103.0,74.5,310.0,231.0,3.0,122.0,6.0,298.0,47.0,9.0,8.0,15.0,5.9,10.0,69.0,775.0,13.0,390.0,269.0,27.0,442.0,57.0,14.0,269.0,12.0,25.0,10.0,2.0,112.0,1.0,0.0,35.0,303.0,865.0,1271.0,32.0,254.0,5.0,5.0,0.0,27.0,5.0,0.0,30.8,26.0,8.0,42.0,1.95,40.0,1.86,1.0,16.0,40.0,0.74,70.0,23.1,61.5,32.0,10.0,11.0,3.0,3.0,1.0,18.0,4023.0,2530.0,607.0,75.0,0.1,0.15,1.1,6.7
Federico Brancolini,it ITA,GK,Fiorentina,it Serie A,18,2001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,100.0,2.0,2.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,3.0,3.0,0.0,1.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Brandon,es ESP,FW,Osasuna,es La Liga,24,1995,4.5,4.0,0.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,24.0,2.0,14.0,12.5,0.0,0.6,1.0,46.0,1.0,82.0,8.0,5.0,0.0,5.0,0.0,0.0,0.0,122.0,1.0,0.0,2.0,8.0,12.0,0.0,21.0,1.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.22,0.0,0.0,0.0,71.0,12.0,18.0,4.0,19.0,109.0,166.0,53.8,13.0,7.0,28.0,77.7,94.0,73.0,0.0,63.0,3.0,85.0,13.0,2.0,5.0,4.0,0.9,1.0,70.1,222.0,6.0,117.0,82.0,9.0,123.0,55.4,9.0,82.0,3.0,1.0,4.0,0.0,34.0,0.0,0.0,3.0,121.0,225.0,496.0,8.0,79.0,3.0,1.0,0.0,4.0,1.0,0.0,20.0,10.0,2.0,9.0,2.0,9.0,2.0,0.0,2.0,22.2,0.44,21.0,17.4,37.5,3.0,3.0,5.0,0.0,0.0,4.0,5.0,1190.0,858.0,174.0,15.0,-0.9,0.09,0.4,0.9
Julian Brandt,de GER,"MF,FW",Dortmund,de Bundesliga,23,1996,24.5,0.0,0.0,0.0,12.0,20.0,2.0,23.0,12.0,35.0,0.0,0.0,0.0,187.0,16.0,21.0,43.2,34.4,1.4,7.0,121.0,11.0,710.0,90.0,41.0,2.0,43.0,6.0,7.0,2.0,1509.0,11.0,17.0,1.0,41.0,114.0,15.0,287.0,15.0,1.0,13.0,-1.0,0.0,2.0,0.0,0.0,15.0,1.0,18.0,0.74,3.0,0.09,0.2,1229.0,26.0,166.0,38.0,267.0,1636.0,1949.0,79.6,377.0,300.0,282.0,87.5,1208.0,1057.0,1.0,266.0,24.0,1125.0,64.0,35.0,40.0,50.0,4.0,9.0,83.2,1855.0,26.0,1677.0,1395.0,48.0,1621.0,87.4,44.0,1395.0,39.0,110.0,50.0,4.0,308.0,0.0,0.0,67.0,501.0,5222.0,3705.0,162.0,1356.0,6.0,2.0,5.0,60.0,3.0,0.0,41.3,92.0,38.0,76.0,3.1,33.0,1.35,0.0,15.0,45.5,0.61,157.0,31.3,70.0,63.0,75.0,61.0,21.0,11.0,7.0,62.0,25259.0,8436.0,1987.0,83.0,-1.0,0.12,5.6,4.0
Jarrad Branthwaite,eng ENG,DF,Everton,eng Premier League,17,2002,3.3,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24.0,8.0,11.0,42.1,25.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,170.0,17.0,0.0,0.0,6.0,24.0,5.0,139.0,46.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,7.0,29.0,0.0,148.0,206.0,238.0,81.6,76.0,62.0,10.0,92.5,133.0,123.0,0.0,11.0,2.0,117.0,1.0,7.0,3.0,7.0,0.0,0.0,88.2,183.0,8.0,212.0,187.0,0.0,182.0,99.5,0.0,187.0,0.0,9.0,1.0,0.0,9.0,0.0,0.0,0.0,37.0,1303.0,444.0,4.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,48.6,0.0,0.0,5.0,4.0,1.0,0.0,0.0,8.0,4351.0,872.0,243.0,0.0,0.0,0.0,0.0,0.0
Darko Brašanac,rs SRB,MF,Osasuna,es La Liga,27,1992,24.9,8.0,0.0,0.0,57.0,22.0,3.0,12.0,16.0,27.0,1.0,0.0,0.0,232.0,41.0,79.0,34.2,25.0,-0.6,1.0,124.0,3.0,298.0,22.0,17.0,4.0,21.0,0.0,0.0,0.0,559.0,28.0,0.0,2.0,12.0,86.0,13.0,168.0,38.0,0.0,9.0,-1.8,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.16,0.0,0.0,0.0,473.0,82.0,129.0,19.0,151.0,760.0,968.0,71.4,140.0,100.0,170.0,79.4,577.0,458.0,0.0,220.0,24.0,566.0,27.0,27.0,30.0,40.0,1.8,7.0,74.6,866.0,19.0,772.0,576.0,30.0,604.0,69.7,35.0,576.0,11.0,51.0,9.0,4.0,163.0,0.0,0.0,12.0,430.0,2418.0,1410.0,62.0,501.0,1.0,4.0,0.0,37.0,4.0,0.0,32.7,55.0,18.0,46.0,1.84,21.0,0.84,0.0,7.0,33.3,0.28,122.0,28.4,54.5,12.0,11.0,40.0,10.0,2.0,3.0,56.0,9704.0,2933.0,976.0,59.0,-1.8,0.09,1.6,1.8
Claudio Bravo,cl CHI,GK,Manchester City,eng Premier League,36,1983,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,36.0,0.0,0.0,136.0,116.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,48.0,0.0,11.0,96.0,101.0,57.7,71.0,41.0,15.0,98.4,61.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,76.5,77.0,4.0,132.0,101.0,0.0,76.0,98.7,0.0,101.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,1554.0,146.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2698.0,283.0,137.0,0.0,0.0,0.0,0.0,0.0
Josip Brekalo,hr CRO,"MF,FW",Wolfsburg,de Bundesliga,21,1998,18.6,0.0,0.0,0.0,17.0,17.0,4.0,38.0,11.0,15.0,0.0,0.0,0.0,126.0,9.0,27.0,25.0,17.9,-1.6,4.0,126.0,5.0,552.0,77.0,32.0,0.0,32.0,7.0,19.0,7.0,808.0,4.0,46.0,4.0,96.0,69.0,5.0,95.0,7.0,0.0,19.0,-0.4,0.0,2.0,0.0,0.0,5.0,0.0,7.0,0.38,3.0,0.07,0.2,497.0,21.0,147.0,46.0,83.0,726.0,989.0,56.5,232.0,131.0,178.0,79.7,526.0,419.0,7.0,142.0,8.0,533.0,42.0,15.0,23.0,18.0,3.4,3.0,69.2,984.0,12.0,822.0,569.0,59.0,787.0,80.0,38.0,569.0,33.0,47.0,35.0,5.0,153.0,0.0,0.0,43.0,337.0,3435.0,3549.0,122.0,682.0,8.0,3.0,13.0,53.0,5.0,0.0,29.7,64.0,19.0,82.0,4.42,42.0,2.26,1.0,15.0,35.7,0.81,91.0,27.0,51.9,40.0,39.0,28.0,5.0,9.0,25.0,29.0,10537.0,5996.0,1086.0,74.0,-0.4,0.08,5.6,3.4
Gleison Bremer,br BRA,DF,Torino,it Serie A,22,1997,25.2,6.0,2.0,2.0,33.0,20.0,2.0,0.0,51.0,40.0,0.0,2.0,0.0,247.0,70.0,48.0,59.3,66.7,0.8,1.0,22.0,4.0,65.0,18.0,44.0,24.0,68.0,0.0,0.0,0.0,877.0,149.0,1.0,0.0,37.0,259.0,41.0,839.0,197.0,0.0,31.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.27,0.5,804.0,47.0,208.0,3.0,267.0,1088.0,1449.0,71.5,347.0,248.0,113.0,88.7,749.0,664.0,0.0,149.0,26.0,670.0,13.0,40.0,11.0,71.0,1.3,5.0,81.9,852.0,28.0,1125.0,921.0,8.0,834.0,97.9,19.0,921.0,17.0,35.0,4.0,0.0,165.0,0.0,0.0,15.0,430.0,5946.0,2893.0,52.0,772.0,0.0,2.0,0.0,12.0,0.0,0.0,31.0,29.0,9.0,14.0,0.56,11.0,0.44,0.0,6.0,54.5,0.24,134.0,31.2,77.8,14.0,52.0,33.0,22.0,0.0,5.0,122.0,19770.0,5318.0,1482.0,21.0,1.7,0.12,0.2,1.3
Marco Brescianini,it ITA,MF,Milan,it Serie A,19,2000,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,13.0,23.0,25.0,100.0,3.0,3.0,3.0,100.0,20.0,20.0,0.0,6.0,1.0,16.0,0.0,2.0,0.0,2.0,0.0,0.0,100.0,21.0,0.0,23.0,23.0,1.0,20.0,95.2,0.0,23.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,65.0,51.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,414.0,108.0,25.0,0.0,0.0,0.0,0.0,0.0
Anthony Briançon,fr FRA,DF,Nîmes,fr Ligue 1,24,1994,19.3,0.0,2.0,0.0,10.0,14.0,2.0,3.0,30.0,15.0,0.0,1.0,0.0,181.0,31.0,24.0,56.4,35.3,-0.1,0.0,10.0,1.0,48.0,6.0,21.0,19.0,40.0,0.0,0.0,0.0,601.0,131.0,0.0,0.0,69.0,119.0,24.0,646.0,151.0,0.0,64.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.33,551.0,41.0,185.0,2.0,39.0,767.0,1009.0,80.8,411.0,332.0,100.0,90.2,410.0,370.0,0.0,46.0,7.0,440.0,2.0,15.0,22.0,32.0,1.4,5.0,84.2,610.0,13.0,836.0,704.0,2.0,589.0,96.6,11.0,704.0,10.0,45.0,0.0,1.0,82.0,0.0,0.0,5.0,175.0,5824.0,1807.0,52.0,735.0,0.0,0.0,1.0,6.0,1.0,0.0,13.3,15.0,2.0,8.0,0.41,17.0,0.88,0.0,3.0,17.6,0.16,63.0,36.0,83.3,5.0,54.0,34.0,12.0,0.0,4.0,62.0,18025.0,3360.0,1074.0,17.0,-0.4,0.08,0.1,1.4
Jimmy Briand,fr FRA,FW,Bordeaux,fr Ligue 1,33,1985,16.9,1.0,0.0,0.0,8.0,24.0,9.0,2.0,4.0,5.0,0.0,0.0,0.0,68.0,26.0,67.0,28.0,17.6,-0.1,1.0,182.0,3.0,177.0,15.0,6.0,5.0,11.0,0.0,0.0,0.0,298.0,15.0,0.0,0.0,38.0,34.0,5.0,63.0,20.0,0.0,3.0,1.4,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.12,7.0,0.22,0.6,236.0,10.0,35.0,15.0,52.0,305.0,466.0,65.6,32.0,21.0,72.0,84.2,273.0,230.0,0.0,168.0,2.0,277.0,34.0,5.0,14.0,10.0,4.8,11.0,79.9,654.0,3.0,343.0,274.0,18.0,341.0,52.1,8.0,274.0,7.0,12.0,2.0,0.0,107.0,1.0,1.0,6.0,384.0,453.0,475.0,11.0,254.0,1.0,3.0,0.0,21.0,1.0,0.0,60.5,38.0,23.0,26.0,1.53,27.0,1.59,0.0,10.0,37.0,0.59,107.0,27.9,26.7,4.0,2.0,17.0,3.0,3.0,3.0,14.0,3594.0,1242.0,503.0,47.0,1.2,0.18,1.1,5.6
Yan Brice Eteki,cm CMR,MF,Granada,es La Liga,21,1997,16.7,4.0,0.0,0.0,51.0,32.0,0.0,0.0,14.0,19.0,0.0,0.0,0.0,178.0,25.0,26.0,49.0,21.4,-0.1,0.0,47.0,4.0,105.0,20.0,20.0,4.0,24.0,0.0,0.0,0.0,354.0,27.0,0.0,0.0,7.0,143.0,17.0,135.0,29.0,0.0,6.0,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.12,0.0,0.0,0.0,271.0,17.0,81.0,3.0,28.0,420.0,577.0,70.0,100.0,70.0,75.0,84.9,299.0,254.0,0.0,216.0,12.0,369.0,8.0,19.0,22.0,33.0,0.5,4.0,79.2,315.0,14.0,427.0,338.0,18.0,276.0,87.6,10.0,338.0,5.0,36.0,2.0,1.0,107.0,0.0,0.0,14.0,406.0,1473.0,751.0,31.0,357.0,0.0,2.0,1.0,10.0,1.0,0.0,50.0,28.0,14.0,14.0,0.84,7.0,0.42,0.0,0.0,0.0,0.0,95.0,23.4,65.0,13.0,8.0,28.0,6.0,0.0,0.0,47.0,6083.0,1656.0,583.0,4.0,-0.5,0.08,0.1,0.5
Armando Broja,al ALB,FW,Chelsea,eng Premier League,17,2001,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,0.0,2.0,2.0,1.0,5.0,71.4,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0
Dylan Bronn,tn TUN,DF,Metz,fr Ligue 1,24,1995,9.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,49.0,12.0,10.0,54.5,55.6,0.0,0.0,1.0,0.0,6.0,2.0,3.0,10.0,13.0,0.0,0.0,0.0,220.0,69.0,0.0,0.0,13.0,53.0,8.0,254.0,66.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,13.0,74.0,0.0,29.0,280.0,383.0,75.9,158.0,120.0,29.0,88.5,130.0,115.0,0.0,22.0,3.0,153.0,1.0,7.0,4.0,11.0,0.0,2.0,81.6,236.0,8.0,293.0,239.0,0.0,235.0,99.6,3.0,239.0,2.0,12.0,0.0,0.0,33.0,0.0,0.0,1.0,76.0,1772.0,439.0,10.0,245.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,5.0,4.0,1.0,0.11,2.0,0.22,0.0,1.0,50.0,0.11,33.0,43.4,50.0,1.0,19.0,9.0,5.0,0.0,2.0,17.0,6350.0,975.0,395.0,3.0,0.0,0.02,0.0,0.0
David Brooks,wal WAL,MF,Bournemouth,eng Premier League,22,1997,5.6,1.0,0.0,0.0,4.0,6.0,0.0,14.0,1.0,3.0,0.0,0.0,0.0,26.0,0.0,6.0,0.0,0.0,-0.4,0.0,26.0,2.0,138.0,25.0,6.0,1.0,7.0,6.0,4.0,0.0,165.0,3.0,12.0,5.0,22.0,28.0,1.0,29.0,4.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18,1.0,0.17,0.5,93.0,2.0,37.0,5.0,132.0,157.0,214.0,41.9,43.0,18.0,49.0,80.8,125.0,101.0,3.0,48.0,1.0,85.0,10.0,3.0,15.0,4.0,0.8,0.0,67.6,221.0,5.0,179.0,121.0,8.0,170.0,76.9,8.0,121.0,2.0,7.0,9.0,1.0,21.0,0.0,0.0,14.0,102.0,694.0,523.0,27.0,44.0,0.0,0.0,1.0,6.0,1.0,0.0,18.2,11.0,2.0,8.0,1.42,6.0,1.07,1.0,2.0,33.3,0.36,20.0,19.6,52.0,13.0,7.0,15.0,0.0,1.0,1.0,5.0,1938.0,1025.0,236.0,10.0,0.2,0.13,0.4,0.8
John Brooks,us USA,DF,Wolfsburg,de Bundesliga,26,1993,24.7,4.0,0.0,0.0,25.0,10.0,2.0,2.0,21.0,19.0,0.0,0.0,0.0,321.0,69.0,30.0,69.7,37.5,0.5,1.0,8.0,1.0,47.0,6.0,29.0,14.0,43.0,0.0,0.0,0.0,802.0,165.0,0.0,0.0,45.0,129.0,30.0,830.0,164.0,3.0,41.0,-1.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04,0.0,0.0,0.0,761.0,92.0,239.0,4.0,848.0,1144.0,1437.0,83.6,554.0,463.0,189.0,84.8,613.0,520.0,0.0,80.0,10.0,709.0,4.0,19.0,35.0,41.0,1.4,13.0,83.3,852.0,20.0,1189.0,990.0,3.0,828.0,97.2,14.0,990.0,15.0,62.0,4.0,1.0,123.0,0.0,0.0,5.0,217.0,7878.0,2759.0,92.0,195.0,0.0,1.0,0.0,10.0,3.0,0.0,31.8,22.0,7.0,14.0,0.57,12.0,0.49,0.0,4.0,33.3,0.16,72.0,33.2,83.3,5.0,48.0,56.0,21.0,0.0,4.0,62.0,24795.0,5157.0,1480.0,32.0,-1.4,0.12,0.5,1.4
Daniel Brosinski,de GER,DF,Mainz 05,de Bundesliga,31,1988,19.0,3.0,0.0,0.0,13.0,9.0,0.0,83.0,8.0,14.0,0.0,1.0,1.0,172.0,19.0,23.0,45.2,42.1,0.4,4.0,35.0,4.0,485.0,26.0,39.0,2.0,41.0,22.0,48.0,7.0,577.0,79.0,81.0,12.0,361.0,98.0,13.0,351.0,59.0,0.0,61.0,0.4,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.21,2.0,0.05,0.14,380.0,30.0,477.0,54.0,69.0,694.0,909.0,47.0,498.0,234.0,198.0,80.7,528.0,426.0,4.0,106.0,17.0,505.0,12.0,14.0,22.0,34.0,0.9,1.0,62.9,625.0,40.0,1055.0,664.0,4.0,562.0,89.9,30.0,664.0,14.0,50.0,36.0,7.0,128.0,1.0,1.0,17.0,239.0,8183.0,2349.0,213.0,729.0,3.0,1.0,37.0,44.0,0.0,0.0,13.8,29.0,4.0,85.0,4.48,22.0,1.16,5.0,7.0,31.8,0.37,71.0,29.7,50.0,13.0,54.0,38.0,16.0,1.0,219.0,42.0,15086.0,3600.0,1269.0,19.0,0.1,0.04,3.6,1.6
Josh Brownhill,eng ENG,MF,Burnley,eng Premier League,23,1995,8.9,2.0,0.0,0.0,6.0,9.0,0.0,2.0,5.0,8.0,0.0,0.0,0.0,104.0,20.0,15.0,57.1,14.3,-0.2,0.0,21.0,2.0,107.0,7.0,7.0,3.0,10.0,0.0,0.0,0.0,213.0,16.0,0.0,0.0,8.0,36.0,6.0,98.0,31.0,0.0,4.0,-0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11,0.0,0.0,0.0,207.0,31.0,77.0,4.0,41.0,332.0,403.0,58.7,63.0,37.0,56.0,87.4,262.0,229.0,0.0,54.0,7.0,219.0,8.0,8.0,6.0,15.0,0.4,2.0,81.2,276.0,7.0,340.0,276.0,4.0,244.0,88.4,3.0,276.0,3.0,19.0,2.0,3.0,48.0,0.0,0.0,7.0,111.0,1063.0,375.0,17.0,246.0,1.0,0.0,0.0,12.0,0.0,0.0,66.7,15.0,10.0,13.0,1.45,5.0,0.56,0.0,0.0,0.0,0.0,31.0,27.9,100.0,7.0,6.0,7.0,1.0,0.0,3.0,20.0,4324.0,931.0,410.0,9.0,-0.4,0.07,0.2,0.4
Marcelo Brozović,hr CRO,MF,Inter,it Serie A,26,1992,30.0,9.0,0.0,0.0,44.0,20.0,1.0,29.0,34.0,56.0,0.0,0.0,0.0,320.0,20.0,21.0,48.8,32.2,3.2,6.0,102.0,7.0,538.0,28.0,40.0,10.0,50.0,8.0,3.0,2.0,1713.0,52.0,26.0,3.0,127.0,234.0,29.0,617.0,100.0,1.0,92.0,-0.3,0.0,0.0,0.0,1.0,14.0,0.0,15.0,0.5,3.0,0.05,0.19,1514.0,68.0,281.0,39.0,288.0,2032.0,2372.0,84.9,713.0,605.0,364.0,91.8,1386.0,1272.0,0.0,303.0,36.0,1506.0,19.0,56.0,61.0,72.0,3.3,4.0,88.2,1886.0,25.0,2159.0,1905.0,23.0,1798.0,95.3,32.0,1905.0,36.0,193.0,39.0,11.0,306.0,0.0,0.0,22.0,639.0,9543.0,4079.0,212.0,1775.0,2.0,0.0,7.0,77.0,8.0,1.0,46.7,60.0,28.0,94.0,3.13,56.0,1.87,2.0,16.0,28.6,0.53,160.0,25.0,75.0,21.0,123.0,90.0,29.0,3.0,7.0,106.0,40559.0,9496.0,2492.0,38.0,-0.3,0.06,2.8,3.3
