Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot-Creating Actions,Shot-Creating Actions p90,SCA pass live,SCA pass dead,SCA from dribbles,SCA shots,SCA from fouls,Goal-Creating Actions,Goal-Creating Actions p90,GCA pass live,GCA pass dead,GCA dribbled,GCA shots,GCA fouls,GCA OG
Gaëtan Poussin,fr FRA,GK,Bordeaux,fr Ligue 1,19,1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Pozo,es ESP,"MF,FW",Rayo Vallecano,es La Liga,22,1996,18.0,65.0,3.62,52.0,0.0,6.0,2.0,5.0,3.0,0.17,1.0,0.0,0.0,1.0,1.0,0.0
Dennis Praet,be BEL,MF,Sampdoria,it Serie A,24,1994,32.1,78.0,2.43,62.0,6.0,2.0,2.0,6.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0
Sanjin Prcić,ba BIH,MF,Levante,es La Liga,24,1993,5.9,7.0,1.18,6.0,0.0,1.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0
Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,24,1993,11.7,38.0,3.25,21.0,15.0,2.0,0.0,0.0,2.0,0.17,1.0,1.0,0.0,0.0,0.0,0.0
Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,27,1991,14.1,42.0,2.97,22.0,10.0,3.0,4.0,3.0,5.0,0.35,2.0,1.0,1.0,1.0,0.0,0.0
Edgar Prib,de GER,MF,Hannover 96,de Bundesliga,28,1989,2.2,10.0,4.46,5.0,4.0,0.0,0.0,1.0,2.0,0.89,1.0,1.0,0.0,0.0,0.0,0.0
Alex Pritchard,eng ENG,"MF,FW",Huddersfield,eng Premier League,25,1993,23.1,69.0,2.98,45.0,10.0,3.0,2.0,9.0,4.0,0.17,2.0,2.0,0.0,0.0,0.0,0.0
Sebastian Prödl,at AUT,DF,Watford,eng Premier League,31,1987,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quincy Promes,nl NED,"DF,MF",Sevilla,es La Liga,26,1992,17.6,53.0,3.01,45.0,2.0,2.0,3.0,1.0,10.0,0.57,7.0,0.0,0.0,2.0,1.0,0.0
Davy Pröpper,nl NED,MF,Brighton,eng Premier League,26,1991,28.3,46.0,1.63,42.0,0.0,1.0,1.0,2.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Silvio Proto,be BEL,GK,Lazio,it Serie A,35,1983,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Provedel,it ITA,GK,Empoli,it Serie A,24,1994,16.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,20,1998,4.0,8.0,2.01,5.0,0.0,2.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0
Manuel Pucciarelli,it ITA,FW,Chievo,it Serie A,27,1991,3.4,3.0,0.89,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riqui Puig,es ESP,MF,Barcelona,es La Liga,18,1999,1.7,3.0,1.73,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erick Pulgar,cl CHI,MF,Bologna,it Serie A,24,1994,26.2,101.0,3.86,54.0,39.0,1.0,2.0,3.0,11.0,0.42,4.0,4.0,0.0,1.0,0.0,2.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Pulido,es ESP,DF,Huesca,es La Liga,27,1991,30.9,27.0,0.87,22.0,3.0,0.0,2.0,0.0,4.0,0.13,4.0,0.0,0.0,0.0,0.0,0.0
Christian Pulisic,us USA,"FW,MF",Dortmund,de Bundesliga,19,1998,10.4,53.0,5.12,30.0,5.0,9.0,4.0,5.0,11.0,1.06,4.0,0.0,3.0,2.0,2.0,0.0
Jason Puncheon,eng ENG,"MF,FW",Huddersfield,eng Premier League,32,1986,4.2,8.0,1.88,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Puncheon,eng ENG,MF,Crystal Palace,eng Premier League,32,1986,0.1,2.0,13.85,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignacio Pussetto,ar ARG,"FW,MF",Udinese,it Serie A,22,1995,24.2,66.0,2.73,41.0,1.0,11.0,4.0,9.0,9.0,0.37,5.0,0.0,1.0,1.0,2.0,0.0
Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,35,1983,35.5,76.0,2.14,56.0,0.0,4.0,10.0,6.0,18.0,0.51,13.0,0.0,2.0,3.0,0.0,0.0
Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,24,1993,24.4,41.0,1.68,33.0,0.0,3.0,1.0,4.0,5.0,0.21,5.0,0.0,0.0,0.0,0.0,0.0
Collin Quaner,de GER,"FW,MF",Huddersfield,eng Premier League,27,1991,0.4,3.0,6.92,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domingos Quina,pt POR,MF,Watford,eng Premier League,18,1999,3.8,5.0,1.33,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,21,1996,7.0,5.0,0.72,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dani Raba,es ESP,MF,Villarreal,es La Liga,22,1995,2.1,6.0,2.83,4.0,2.0,0.0,0.0,0.0,1.0,0.47,0.0,1.0,0.0,0.0,0.0,0.0
Adrien Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,23,1995,11.8,19.0,1.61,17.0,0.0,1.0,1.0,0.0,5.0,0.42,4.0,0.0,0.0,1.0,0.0,0.0
Nemanja Radonjić,rs SRB,FW,Marseille,fr Ligue 1,22,1996,7.6,17.0,2.25,10.0,1.0,3.0,1.0,2.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0
Ivan Radovanović,rs SRB,MF,Chievo,it Serie A,29,1988,19.0,24.0,1.27,22.0,0.0,1.0,1.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
Ivan Radovanović,rs SRB,MF,Genoa,it Serie A,29,1988,14.2,25.0,1.76,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ionuț Radu,ro ROU,GK,Genoa,it Serie A,21,1997,33.0,8.0,0.24,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ștefan Radu,ro ROU,DF,Lazio,it Serie A,31,1986,24.9,27.0,1.08,24.0,0.0,0.0,2.0,1.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0
Rafael,br BRA,DF,Lyon,fr Ligue 1,28,1990,11.4,29.0,2.55,26.0,0.0,0.0,1.0,2.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
Raffael,br BRA,FW,M'Gladbach,de Bundesliga,33,1985,6.0,23.0,3.81,20.0,0.0,2.0,1.0,0.0,3.0,0.5,2.0,0.0,1.0,0.0,0.0,0.0
Rafinha,br BRA,"FW,MF",Barcelona,es La Liga,25,1993,2.5,3.0,1.21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafinha,br BRA,DF,Bayern Munich,de Bundesliga,32,1985,10.0,18.0,1.8,15.0,1.0,0.0,1.0,1.0,3.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0
Andrea Raggi,it ITA,"DF,MF",Monaco,fr Ligue 1,34,1984,5.5,5.0,0.91,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baba Rahman,gh GHA,DF,Reims,fr Ligue 1,24,1994,10.7,11.0,1.03,9.0,2.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
Baba Rahman,gh GHA,DF,Schalke 04,de Bundesliga,24,1994,1.8,4.0,2.22,3.0,0.0,0.0,0.0,1.0,1.0,0.56,0.0,0.0,0.0,0.0,1.0,0.0
Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,30,1988,29.4,51.0,1.74,47.0,1.0,1.0,1.0,1.0,11.0,0.37,11.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Ralls,eng ENG,MF,Cardiff City,eng Premier League,24,1993,21.8,48.0,2.21,20.0,24.0,1.0,2.0,1.0,4.0,0.18,2.0,2.0,0.0,0.0,0.0,0.0
Jonás Ramalho,ao ANG,DF,Girona,es La Liga,25,1993,18.0,10.0,0.56,6.0,1.0,0.0,0.0,3.0,2.0,0.11,0.0,0.0,0.0,0.0,2.0,0.0
Benito Raman,be BEL,"MF,FW",Düsseldorf,de Bundesliga,23,1994,18.7,48.0,2.57,35.0,0.0,6.0,4.0,3.0,10.0,0.54,6.0,0.0,3.0,1.0,0.0,0.0
Adil Rami,fr FRA,DF,Marseille,fr Ligue 1,32,1985,15.7,8.0,0.51,5.0,0.0,0.0,3.0,0.0,1.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0
Gastón Ramírez,uy URU,"MF,FW",Sampdoria,it Serie A,27,1990,17.5,51.0,2.91,34.0,12.0,1.0,1.0,3.0,7.0,0.4,4.0,2.0,0.0,0.0,1.0,0.0
Sandro Ramírez,es ESP,"FW,MF",Real Sociedad,es La Liga,23,1995,11.7,35.0,2.99,22.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iván Ramis,es ESP,DF,Eibar,es La Liga,33,1984,18.6,5.0,0.27,4.0,0.0,0.0,0.0,1.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0
Chris Ramos,es ESP,FW,Valladolid,es La Liga,21,1997,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,32,1986,27.5,28.0,1.02,22.0,1.0,2.0,2.0,1.0,5.0,0.18,4.0,0.0,0.0,1.0,0.0,0.0
Aaron Ramsey,wal WAL,"MF,FW",Arsenal,eng Premier League,27,1990,14.8,44.0,2.98,38.0,0.0,2.0,3.0,1.0,11.0,0.74,10.0,0.0,1.0,0.0,0.0,0.0
Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,17,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Ranocchia,it ITA,"DF,MF",Inter,it Serie A,30,1988,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,20,1997,25.9,73.0,2.81,53.0,3.0,5.0,5.0,7.0,10.0,0.39,6.0,1.0,2.0,1.0,0.0,0.0
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,de Bundesliga,22,1996,17.2,75.0,4.35,42.0,9.0,12.0,4.0,8.0,9.0,0.52,6.0,0.0,2.0,0.0,1.0,0.0
Jacob Rasmussen,dk DEN,"DF,MF",Empoli,it Serie A,21,1997,11.3,7.0,0.62,5.0,0.0,0.0,2.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
Giacomo Raspadori,it ITA,DF,Sassuolo,it Serie A,18,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yoric Ravet,fr FRA,"MF,FW",Freiburg,de Bundesliga,28,1989,0.8,2.0,2.4,1.0,0.0,0.0,1.0,0.0,1.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0
Tim Ream,us USA,DF,Fulham,eng Premier League,30,1987,22.7,8.0,0.35,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,de Bundesliga,24,1993,22.0,80.0,3.64,52.0,1.0,14.0,5.0,8.0,10.0,0.46,6.0,0.0,4.0,0.0,0.0,0.0
Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,23,1995,36.0,74.0,2.06,42.0,29.0,3.0,0.0,0.0,8.0,0.22,3.0,5.0,0.0,0.0,0.0,0.0
Arkadiusz Reca,pl POL,"DF,FW",Atalanta,it Serie A,23,1995,0.5,2.0,3.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Recio,es ESP,MF,Leganés,es La Liga,27,1991,14.3,18.0,1.26,13.0,1.0,0.0,0.0,3.0,2.0,0.14,1.0,0.0,0.0,0.0,0.0,1.0
Nathan Redmond,eng ENG,"FW,MF",Southampton,eng Premier League,24,1994,36.3,129.0,3.55,95.0,1.0,20.0,9.0,4.0,10.0,0.28,8.0,0.0,1.0,1.0,0.0,0.0
Vasco Regini,it ITA,DF,SPAL,it Serie A,27,1990,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Reguilón,es ESP,DF,Real Madrid,es La Liga,21,1996,12.4,29.0,2.33,26.0,0.0,2.0,1.0,0.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Reid,jm JAM,"FW,MF",Cardiff City,eng Premier League,25,1993,15.8,39.0,2.46,25.0,0.0,5.0,5.0,4.0,6.0,0.38,3.0,0.0,1.0,2.0,0.0,0.0
Pepe Reina,es ESP,GK,Milan,it Serie A,35,1982,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Reine-Adélaïde,fr FRA,"FW,MF",Angers,fr Ligue 1,20,1998,28.4,88.0,3.1,64.0,0.0,8.0,2.0,14.0,6.0,0.21,6.0,0.0,0.0,0.0,0.0,0.0
Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,23,1994,23.0,4.0,0.17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,31,1987,13.4,22.0,1.64,13.0,0.0,2.0,5.0,2.0,5.0,0.37,3.0,0.0,1.0,0.0,1.0,0.0
Michael Rensing,de GER,GK,Düsseldorf,de Bundesliga,34,1984,32.0,2.0,0.06,1.0,1.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,29,1989,25.7,85.0,3.3,65.0,7.0,4.0,5.0,4.0,19.0,0.74,14.0,1.0,2.0,1.0,1.0,0.0
Elvis Rexhbeçaj,de GER,MF,Wolfsburg,de Bundesliga,20,1997,12.7,24.0,1.89,22.0,0.0,0.0,0.0,2.0,5.0,0.39,4.0,0.0,0.0,0.0,1.0,0.0
Diego Reyes,mx MEX,DF,Leganés,es La Liga,25,1992,3.6,1.0,0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,27,1990,30.0,9.0,0.3,8.0,1.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
Simon Rhein,de GER,MF,Nürnberg,de Bundesliga,20,1998,5.5,2.0,0.37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franck Ribéry,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,35,1983,13.0,52.0,3.99,40.0,0.0,8.0,2.0,2.0,9.0,0.69,5.0,0.0,2.0,1.0,1.0,0.0
Declan Rice,eng ENG,MF,West Ham,eng Premier League,19,1999,33.4,29.0,0.87,27.0,0.0,0.0,2.0,0.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0
Jazz Richards,wal WAL,"DF,MF",Cardiff City,eng Premier League,27,1991,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richarlison,br BRA,"FW,MF",Everton,eng Premier League,21,1997,29.6,74.0,2.5,41.0,0.0,6.0,12.0,14.0,10.0,0.34,4.0,0.0,2.0,2.0,1.0,1.0
Marco Richter,de GER,"FW,MF",Augsburg,de Bundesliga,20,1997,15.8,52.0,3.28,31.0,0.0,12.0,5.0,4.0,10.0,0.63,8.0,0.0,0.0,1.0,1.0,0.0
Diego Rico,es ESP,"DF,MF",Bournemouth,eng Premier League,25,1993,6.8,15.0,2.21,10.0,3.0,1.0,1.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0
Mikel Rico,es ESP,MF,Athletic Club,es La Liga,33,1984,2.7,3.0,1.12,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Rico,es ESP,GK,Fulham,eng Premier League,24,1993,29.0,5.0,0.17,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asier Riesgo,es ESP,GK,Eibar,es La Liga,34,1983,14.0,2.0,0.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sascha Riether,de GER,DF,Schalke 04,de Bundesliga,35,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Rigoni,ar ARG,"FW,MF",Atalanta,it Serie A,25,1993,5.8,19.0,3.28,12.0,3.0,1.0,3.0,0.0,3.0,0.52,2.0,0.0,0.0,1.0,0.0,0.0
Luca Rigoni,it ITA,MF,Parma,it Serie A,33,1984,19.6,18.0,0.92,17.0,0.0,0.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0
Nicola Rigoni,it ITA,MF,Chievo,it Serie A,27,1990,21.7,27.0,1.25,22.0,1.0,1.0,1.0,2.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0
Kévin Rimane,gf GUF,MF,Paris S-G,fr Ligue 1,27,1991,0.1,1.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomás Rincón,ve VEN,MF,Torino,it Serie A,30,1988,31.1,65.0,2.09,52.0,4.0,4.0,2.0,3.0,5.0,0.16,4.0,0.0,0.0,0.0,1.0,0.0
Renaud Ripart,fr FRA,"FW,DF",Nîmes,fr Ligue 1,25,1993,33.4,67.0,2.01,50.0,0.0,6.0,4.0,7.0,5.0,0.15,4.0,0.0,1.0,0.0,0.0,0.0
Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,22,1995,3.6,6.0,1.66,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Ritchie,sco SCO,"DF,MF",Newcastle Utd,eng Premier League,28,1989,32.5,79.0,2.43,47.0,25.0,2.0,2.0,3.0,8.0,0.25,4.0,3.0,0.0,1.0,0.0,0.0
Cristian Rivera,es ESP,MF,Huesca,es La Liga,21,1997,18.8,31.0,1.65,26.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arjen Robben,nl NED,"FW,MF",Bayern Munich,de Bundesliga,34,1984,6.3,26.0,4.13,21.0,2.0,1.0,2.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0
Rober,es ESP,DF,Levante,es La Liga,23,1995,31.7,16.0,0.5,13.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,26,1992,23.2,46.0,1.98,41.0,2.0,0.0,1.0,2.0,10.0,0.43,9.0,1.0,0.0,0.0,0.0,0.0
Patrick Roberts,eng ENG,FW,Girona,es La Liga,21,1997,6.7,21.0,3.14,11.0,2.0,7.0,1.0,0.0,3.0,0.45,2.0,0.0,0.0,1.0,0.0,0.0
Andrew Robertson,sco SCO,DF,Liverpool,eng Premier League,24,1994,35.7,84.0,2.35,80.0,2.0,2.0,0.0,0.0,20.0,0.56,19.0,0.0,1.0,0.0,0.0,0.0
Joel Robles,es ESP,GK,Betis,es La Liga,28,1990,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Roca,es ESP,MF,Espanyol,es La Liga,21,1996,34.6,53.0,1.53,46.0,2.0,1.0,3.0,1.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0
Christopher Rocchia,fr FRA,DF,Marseille,fr Ligue 1,20,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Rocha Santos,cv CPV,DF,Saint-Étienne,fr Ligue 1,18,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rubén Rochina,es ESP,MF,Levante,es La Liga,27,1991,20.0,67.0,3.35,37.0,12.0,6.0,5.0,6.0,11.0,0.55,5.0,3.0,1.0,1.0,0.0,1.0
Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,27,1990,10.3,27.0,2.63,15.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronny Rodelin,fr FRA,"MF,FW",Guingamp,fr Ligue 1,28,1989,8.8,24.0,2.74,20.0,0.0,2.0,1.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
Rodri,es ESP,MF,Atlético Madrid,es La Liga,22,1996,30.4,40.0,1.32,36.0,1.0,1.0,2.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
Rodrigo,es ESP,FW,Valencia,es La Liga,27,1991,28.1,75.0,2.67,53.0,1.0,10.0,3.0,7.0,16.0,0.57,12.0,1.0,2.0,0.0,0.0,1.0
Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,24,1994,5.4,12.0,2.23,9.0,0.0,1.0,0.0,2.0,1.0,0.19,0.0,0.0,0.0,0.0,1.0,0.0
Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,es La Liga,20,1998,27.8,79.0,2.84,42.0,23.0,8.0,5.0,1.0,11.0,0.4,4.0,3.0,1.0,3.0,0.0,0.0
Alejandro Rodríguez,es ESP,FW,Empoli,it Serie A,27,1991,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,31,1987,20.2,40.0,1.98,23.0,0.0,4.0,7.0,6.0,7.0,0.35,4.0,0.0,2.0,0.0,1.0,0.0
James Rodríguez,co COL,"MF,FW",Bayern Munich,de Bundesliga,27,1991,12.6,78.0,6.17,53.0,20.0,2.0,2.0,1.0,8.0,0.63,5.0,2.0,0.0,0.0,1.0,0.0
Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,25,1992,33.9,53.0,1.57,48.0,2.0,1.0,0.0,2.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Rog,hr CRO,MF,Sevilla,es La Liga,23,1995,4.0,9.0,2.27,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Rog,hr CRO,MF,Napoli,it Serie A,23,1995,3.7,4.0,1.08,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rogério,br BRA,"DF,MF",Sassuolo,it Serie A,20,1998,29.7,33.0,1.11,28.0,3.0,0.0,1.0,1.0,3.0,0.1,1.0,0.0,0.0,1.0,1.0,0.0
Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,2.4,3.0,1.27,2.0,0.0,0.0,1.0,0.0,1.0,0.42,0.0,0.0,0.0,1.0,0.0,0.0
Diego Rolán,uy URU,"FW,MF",Alavés,es La Liga,25,1993,3.3,7.0,2.11,4.0,0.0,0.0,1.0,2.0,1.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0
Diego Rolán,uy URU,"MF,DF",Leganés,es La Liga,25,1993,2.4,8.0,3.35,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rolando,pt POR,DF,Marseille,fr Ligue 1,32,1985,8.9,3.0,0.34,2.0,0.0,0.0,1.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
Esteban Rolón,ar ARG,MF,Genoa,it Serie A,23,1995,11.6,21.0,1.81,15.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filippo Romagna,it ITA,DF,Cagliari,it Serie A,21,1997,16.4,4.0,0.24,2.0,1.0,0.0,1.0,0.0,1.0,0.06,0.0,1.0,0.0,0.0,0.0,0.0
Alessio Romagnoli,it ITA,DF,Milan,it Serie A,23,1995,31.6,14.0,0.44,12.0,0.0,0.0,2.0,0.0,3.0,0.09,2.0,0.0,0.0,1.0,0.0,0.0
Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,34,1984,35.1,22.0,0.63,17.0,0.0,2.0,1.0,2.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
Cristian Romero,ar ARG,DF,Genoa,it Serie A,20,1998,26.0,12.0,0.46,9.0,1.0,0.0,1.0,1.0,3.0,0.12,1.0,0.0,0.0,1.0,1.0,0.0
Oriol Romeu,es ESP,MF,Southampton,eng Premier League,26,1991,23.7,24.0,1.01,16.0,2.0,0.0,6.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0
Rômulo,it ITA,"DF,MF",Lazio,it Serie A,31,1987,8.6,20.0,2.32,14.0,6.0,0.0,0.0,0.0,3.0,0.35,2.0,1.0,0.0,0.0,0.0,0.0
Rômulo,it ITA,"MF,DF",Genoa,it Serie A,31,1987,15.0,41.0,2.73,20.0,15.0,3.0,3.0,0.0,3.0,0.2,2.0,1.0,0.0,0.0,0.0,0.0
Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,33,1985,29.9,132.0,4.42,87.0,2.0,8.0,19.0,16.0,14.0,0.47,8.0,0.0,1.0,4.0,1.0,0.0
