Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen touches,Def 3rd touches,Mid 3rd touches,Att 3rd touches,Touches in Box,Live ball touches,Successful Dribbles,Attempted Dribbles,Successful Dribble %,Players dribbled past,Megs,Carries,Total Distance carries,ProgDist carries,Pass Targets,Passes Received,Passes Received %,Miscon,Passes Dispossed
Emmanuel Apeh,ng NGA,MF,Celta Vigo,es La Liga,21,1996,0.2,9.0,0.0,0.0,4.0,7.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,9.0,20.0,3.0,14.0,8.0,57.1,0.0,1.0
Mauro Arambarri,uy URU,MF,Getafe,es La Liga,22,1995,29.7,1114.0,53.0,214.0,709.0,250.0,25.0,1087.0,40.0,51.0,78.4,43.0,1.0,685.0,3503.0,1541.0,609.0,505.0,82.9,29.0,22.0
Guilherme Arana,br BRA,"MF,DF",Sevilla,es La Liga,21,1997,7.0,347.0,14.0,103.0,168.0,92.0,12.0,294.0,4.0,11.0,36.4,4.0,1.0,220.0,1253.0,767.0,226.0,208.0,92.0,3.0,1.0
Charles Aránguiz,cl CHI,MF,Leverkusen,de Bundesliga,29,1989,21.0,1884.0,50.0,325.0,1257.0,402.0,41.0,1840.0,21.0,30.0,70.0,21.0,0.0,1384.0,5444.0,2708.0,1516.0,1403.0,92.5,30.0,24.0
Luiz Araújo,br BRA,"FW,MF",Lille,fr Ligue 1,22,1996,8.7,440.0,3.0,56.0,203.0,220.0,19.0,412.0,26.0,40.0,65.0,31.0,1.0,350.0,2582.0,1559.0,384.0,320.0,83.3,20.0,20.0
Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,26,1991,29.8,1791.0,245.0,969.0,853.0,53.0,21.0,1745.0,3.0,4.0,75.0,4.0,0.0,1117.0,4866.0,2408.0,1180.0,1161.0,98.4,1.0,5.0
Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,31,1987,21.7,1357.0,101.0,494.0,859.0,110.0,21.0,1294.0,6.0,7.0,85.7,6.0,0.0,794.0,6190.0,2975.0,746.0,723.0,96.9,10.0,4.0
Joaquín Ardaiz,uy URU,FW,Frosinone,it Serie A,19,1999,0.2,6.0,0.0,0.0,4.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,21.0,11.0,4.0,36.4,0.0,2.0
Alphonse Areola,fr FRA,GK,Paris S-G,fr Ligue 1,25,1993,21.0,546.0,488.0,544.0,3.0,0.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,260.0,1183.0,635.0,229.0,229.0,100.0,0.0,0.0
Santiago Arias,co COL,DF,Atlético Madrid,es La Liga,26,1992,19.7,1223.0,50.0,309.0,537.0,446.0,23.0,1050.0,14.0,23.0,60.9,14.0,0.0,744.0,3782.0,2129.0,742.0,657.0,88.5,10.0,9.0
Lorenzo Ariaudo,it ITA,DF,Frosinone,it Serie A,29,1989,18.7,811.0,176.0,516.0,342.0,22.0,14.0,777.0,3.0,3.0,100.0,3.0,0.0,450.0,3227.0,1798.0,465.0,453.0,97.4,3.0,1.0
Nicolò Armini,it ITA,DF,Lazio,it Serie A,17,2001,0.4,26.0,2.0,12.0,17.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,20.0,187.0,145.0,19.0,19.0,100.0,0.0,0.0
Yoël Armougom,fr FRA,"DF,MF",Caen,fr Ligue 1,20,1998,20.6,1116.0,50.0,359.0,601.0,236.0,11.0,932.0,19.0,40.0,47.5,23.0,1.0,661.0,3877.0,2281.0,715.0,622.0,87.0,21.0,10.0
Stuart Armstrong,sco SCO,"MF,FW",Southampton,eng Premier League,26,1992,15.9,857.0,19.0,104.0,387.0,433.0,53.0,825.0,18.0,28.0,64.3,18.0,1.0,624.0,3870.0,1970.0,782.0,609.0,77.9,36.0,31.0
José Arnaiz,es ESP,"DF,MF",Leganés,es La Liga,23,1995,1.3,52.0,1.0,10.0,22.0,26.0,6.0,51.0,4.0,8.0,50.0,6.0,0.0,44.0,367.0,191.0,45.0,36.0,80.0,4.0,3.0
Marko Arnautović,at AUT,FW,West Ham,eng Premier League,29,1989,22.1,867.0,10.0,51.0,330.0,541.0,139.0,825.0,28.0,38.0,73.7,29.0,1.0,661.0,3625.0,1498.0,1128.0,691.0,61.3,47.0,40.0
Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,24,1994,31.9,1775.0,77.0,403.0,1017.0,470.0,28.0,1584.0,22.0,29.0,75.9,23.0,0.0,1155.0,6049.0,3263.0,1192.0,1050.0,88.1,19.0,28.0
Kepa Arrizabalaga,es ESP,GK,Chelsea,eng Premier League,23,1994,36.0,1208.0,1071.0,1201.0,7.0,0.0,0.0,925.0,1.0,1.0,100.0,1.0,0.0,691.0,2352.0,1126.0,623.0,623.0,100.0,0.0,2.0
Harry Arter,ie IRL,MF,Cardiff City,eng Premier League,28,1989,22.2,857.0,31.0,157.0,516.0,231.0,21.0,798.0,7.0,9.0,77.8,7.0,0.0,469.0,1986.0,924.0,520.0,424.0,81.5,16.0,7.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kwadwo Asamoah,gh GHA,DF,Inter,it Serie A,29,1988,29.7,2480.0,79.0,631.0,1379.0,669.0,33.0,2269.0,53.0,73.0,72.6,54.0,1.0,1898.0,9847.0,6263.0,1855.0,1774.0,95.6,23.0,20.0
Takuma Asano,jp JPN,"MF,FW",Hannover 96,de Bundesliga,23,1994,7.8,286.0,3.0,39.0,130.0,143.0,20.0,284.0,9.0,20.0,45.0,9.0,0.0,227.0,1781.0,933.0,334.0,212.0,63.5,29.0,19.0
Santiago Ascacíbar,ar ARG,MF,Stuttgart,de Bundesliga,21,1997,27.0,1433.0,68.0,363.0,871.0,266.0,22.0,1404.0,10.0,17.0,58.8,11.0,0.0,849.0,4135.0,2107.0,856.0,777.0,90.8,22.0,17.0
Sergio Asenjo,es ESP,GK,Villarreal,es La Liga,29,1989,32.0,929.0,841.0,923.0,6.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,336.0,2005.0,1089.0,246.0,246.0,100.0,0.0,0.0
Marco Asensio,es ESP,FW,Real Madrid,es La Liga,22,1996,19.8,1233.0,7.0,104.0,578.0,675.0,106.0,1182.0,36.0,56.0,64.3,38.0,4.0,1076.0,8100.0,4515.0,1214.0,994.0,81.9,34.0,27.0
Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,30,1987,25.0,1142.0,5.0,86.0,569.0,570.0,123.0,1086.0,35.0,53.0,66.0,37.0,1.0,888.0,5444.0,2971.0,1280.0,900.0,70.3,41.0,38.0
Simon Asta,de GER,DF,Augsburg,de Bundesliga,17,2001,1.0,51.0,3.0,15.0,25.0,14.0,0.0,46.0,2.0,3.0,66.7,2.0,0.0,24.0,121.0,72.0,29.0,25.0,86.2,1.0,0.0
Christian Atsu,gh GHA,"MF,FW",Newcastle Utd,eng Premier League,26,1992,16.6,659.0,17.0,110.0,305.0,318.0,43.0,650.0,31.0,59.0,52.5,33.0,2.0,523.0,3898.0,2132.0,691.0,448.0,64.8,32.0,32.0
Youcef Attal,dz ALG,"DF,MF",Nice,fr Ligue 1,22,1996,25.1,1765.0,67.0,389.0,858.0,692.0,90.0,1575.0,110.0,200.0,55.0,119.0,10.0,1325.0,10787.0,7706.0,1317.0,1138.0,86.4,89.0,50.0
Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,29,1989,30.3,1074.0,18.0,94.0,446.0,600.0,157.0,1031.0,29.0,56.0,51.8,32.0,0.0,808.0,5107.0,2963.0,1450.0,831.0,57.3,67.0,37.0
Emil Audero,it ITA,GK,Sampdoria,it Serie A,21,1997,36.0,1248.0,1152.0,1244.0,6.0,1.0,1.0,867.0,0.0,0.0,0.0,0.0,0.0,602.0,2122.0,938.0,490.0,488.0,99.6,1.0,0.0
Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,de Bundesliga,21,1997,5.1,182.0,0.0,5.0,77.0,114.0,38.0,182.0,11.0,23.0,47.8,11.0,3.0,153.0,1041.0,550.0,221.0,141.0,63.8,26.0,14.0
Ludwig Augustinsson,se SWE,DF,Werder Bremen,de Bundesliga,24,1994,33.6,2303.0,88.0,642.0,1032.0,758.0,73.0,1955.0,9.0,18.0,50.0,11.0,0.0,1396.0,7065.0,4270.0,1566.0,1410.0,90.0,36.0,24.0
Serge Aurier,ci CIV,"DF,MF",Tottenham,eng Premier League,25,1992,6.3,432.0,21.0,120.0,185.0,146.0,8.0,378.0,8.0,15.0,53.3,10.0,0.0,264.0,1122.0,582.0,267.0,238.0,89.1,8.0,11.0
Charlie Austin,eng ENG,FW,Southampton,eng Premier League,29,1989,10.9,345.0,18.0,37.0,138.0,175.0,52.0,337.0,5.0,12.0,41.7,8.0,0.0,191.0,887.0,298.0,515.0,243.0,47.2,34.0,11.0
Ezequiel Ávila,ar ARG,"FW,MF",Huesca,es La Liga,24,1994,22.2,918.0,31.0,114.0,431.0,445.0,108.0,888.0,31.0,60.0,51.7,32.0,2.0,581.0,3927.0,2173.0,975.0,636.0,65.2,60.0,29.0
Jordan Ayew,gh GHA,FW,Crystal Palace,eng Premier League,26,1991,13.1,493.0,7.0,53.0,236.0,237.0,62.0,482.0,24.0,36.0,66.7,25.0,1.0,371.0,2597.0,1227.0,637.0,330.0,51.8,43.0,44.0
Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,23,1994,27.2,1716.0,208.0,1005.0,744.0,88.0,21.0,1626.0,9.0,12.0,75.0,10.0,0.0,1117.0,6805.0,4184.0,1099.0,1087.0,98.9,4.0,10.0
Floyd Ayité,tg TOG,"FW,MF",Fulham,eng Premier League,29,1988,5.3,288.0,6.0,45.0,145.0,126.0,20.0,283.0,13.0,22.0,59.1,15.0,1.0,216.0,1438.0,728.0,271.0,198.0,73.1,13.0,15.0
César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,28,1989,37.8,3261.0,128.0,958.0,1531.0,904.0,55.0,2909.0,16.0,26.0,61.5,17.0,0.0,2155.0,7091.0,3952.0,2271.0,2144.0,94.4,21.0,22.0
Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,es La Liga,27,1991,23.4,1341.0,226.0,872.0,498.0,25.0,11.0,1303.0,3.0,6.0,50.0,4.0,0.0,761.0,3807.0,1581.0,753.0,731.0,97.1,7.0,1.0
Florian Baak,de GER,MF,Hertha BSC,de Bundesliga,19,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ludovic Baal,gf GUF,DF,Rennes,fr Ligue 1,32,1986,1.4,101.0,3.0,37.0,48.0,21.0,2.0,86.0,1.0,1.0,100.0,1.0,0.0,67.0,308.0,195.0,59.0,54.0,91.5,2.0,2.0
Khouma Babacar,sn SEN,FW,Sassuolo,it Serie A,25,1993,16.5,527.0,25.0,48.0,232.0,270.0,86.0,486.0,11.0,20.0,55.0,11.0,0.0,358.0,1900.0,879.0,663.0,367.0,55.4,55.0,29.0
Ryan Babel,nl NED,FW,Fulham,eng Premier League,31,1986,13.9,670.0,22.0,82.0,357.0,287.0,34.0,640.0,36.0,45.0,80.0,37.0,2.0,564.0,3682.0,1850.0,741.0,516.0,69.6,30.0,31.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Bacca,co COL,FW,Villarreal,es La Liga,31,1986,14.1,404.0,7.0,34.0,175.0,228.0,76.0,387.0,10.0,21.0,47.6,12.0,1.0,285.0,1648.0,1005.0,545.0,298.0,54.7,31.0,25.0
Juninho Bacuna,cw CUW,"MF,DF",Huddersfield,eng Premier League,20,1997,15.7,983.0,19.0,190.0,624.0,226.0,12.0,917.0,31.0,60.0,51.7,36.0,4.0,697.0,3933.0,1984.0,659.0,596.0,90.4,19.0,25.0
Leandro Bacuna,cw CUW,"MF,DF",Cardiff City,eng Premier League,26,1991,6.2,245.0,19.0,81.0,131.0,51.0,4.0,224.0,4.0,6.0,66.7,4.0,0.0,113.0,1006.0,518.0,97.0,78.0,80.4,4.0,6.0
Milan Badelj,hr CRO,MF,Lazio,it Serie A,29,1989,12.7,1017.0,26.0,236.0,640.0,210.0,7.0,993.0,24.0,34.0,70.6,25.0,0.0,705.0,3303.0,1769.0,729.0,692.0,94.9,5.0,7.0
Holger Badstuber,de GER,DF,Stuttgart,de Bundesliga,29,1989,5.8,316.0,42.0,188.0,150.0,3.0,0.0,311.0,1.0,2.0,50.0,2.0,0.0,192.0,1110.0,571.0,199.0,194.0,97.5,1.0,0.0
Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,26,1992,27.4,842.0,4.0,27.0,400.0,464.0,124.0,775.0,16.0,27.0,59.3,17.0,1.0,578.0,3506.0,1581.0,1188.0,579.0,48.7,82.0,64.0
Daniel Baier,de GER,MF,Augsburg,de Bundesliga,34,1984,31.3,1942.0,68.0,548.0,1228.0,293.0,13.0,1870.0,9.0,19.0,47.4,10.0,0.0,1181.0,6566.0,3117.0,1195.0,1096.0,91.7,23.0,19.0
Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,20,1997,21.3,1238.0,18.0,158.0,498.0,672.0,96.0,1115.0,60.0,83.0,72.3,65.0,0.0,953.0,6588.0,3667.0,1116.0,864.0,77.4,57.0,40.0
Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,24,1994,7.1,385.0,56.0,221.0,166.0,10.0,7.0,380.0,2.0,2.0,100.0,2.0,0.0,247.0,1048.0,363.0,235.0,233.0,99.1,3.0,2.0
Leighton Baines,eng ENG,DF,Everton,eng Premier League,33,1984,4.2,288.0,11.0,55.0,157.0,86.0,1.0,220.0,0.0,1.0,0.0,0.0,0.0,163.0,625.0,364.0,176.0,163.0,92.6,2.0,0.0
Marvin Bakalorz,de GER,MF,Hannover 96,de Bundesliga,28,1989,16.3,635.0,51.0,182.0,346.0,154.0,20.0,628.0,12.0,26.0,46.2,15.0,0.0,403.0,2291.0,1228.0,439.0,330.0,75.2,26.0,25.0
Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,23,1994,25.6,1706.0,78.0,397.0,1138.0,305.0,35.0,1689.0,59.0,84.0,70.2,60.0,1.0,1209.0,6863.0,3808.0,1207.0,1123.0,93.0,32.0,40.0
Ridle Baku,de GER,MF,Mainz 05,de Bundesliga,20,1998,10.4,544.0,16.0,106.0,329.0,135.0,20.0,534.0,8.0,17.0,47.1,9.0,0.0,404.0,1666.0,813.0,426.0,372.0,87.3,8.0,14.0
Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,26,1991,22.4,1125.0,189.0,699.0,450.0,41.0,27.0,1104.0,2.0,2.0,100.0,2.0,0.0,592.0,3081.0,1550.0,603.0,584.0,96.8,3.0,3.0
Keita Baldé,sn SEN,"FW,MF",Inter,it Serie A,23,1995,9.9,474.0,6.0,29.0,174.0,309.0,66.0,469.0,20.0,29.0,69.0,20.0,0.0,405.0,3014.0,1730.0,492.0,378.0,76.8,23.0,22.0
Gareth Bale,wal WAL,FW,Real Madrid,es La Liga,29,1989,19.8,1007.0,15.0,99.0,483.0,506.0,107.0,972.0,23.0,34.0,67.6,24.0,3.0,746.0,4768.0,2531.0,1108.0,830.0,74.9,26.0,32.0
Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,30,1988,5.8,277.0,28.0,94.0,138.0,51.0,0.0,232.0,4.0,5.0,80.0,5.0,0.0,150.0,653.0,317.0,160.0,140.0,87.5,1.0,1.0
Andrija Balić,hr CRO,"FW,MF",Udinese,it Serie A,20,1997,0.3,30.0,1.0,7.0,13.0,10.0,0.0,26.0,2.0,3.0,66.7,2.0,0.0,23.0,101.0,50.0,23.0,18.0,78.3,0.0,1.0
Fodé Ballo-Touré,fr FRA,DF,Lille,fr Ligue 1,21,1997,17.7,986.0,47.0,308.0,517.0,236.0,21.0,828.0,30.0,52.0,57.7,30.0,1.0,583.0,3604.0,2111.0,538.0,491.0,91.3,21.0,13.0
Fodé Ballo-Touré,fr FRA,DF,Monaco,fr Ligue 1,21,1997,17.7,1052.0,39.0,287.0,543.0,318.0,16.0,869.0,30.0,44.0,68.2,33.0,0.0,630.0,4587.0,2876.0,611.0,547.0,89.5,17.0,20.0
Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,38,1980,12.0,803.0,17.0,172.0,526.0,147.0,2.0,753.0,6.0,6.0,100.0,6.0,0.0,599.0,2454.0,1314.0,612.0,568.0,92.8,10.0,8.0
Leon Balogun,ng NGA,DF,Brighton,eng Premier League,30,1988,6.6,297.0,38.0,196.0,113.0,7.0,5.0,290.0,2.0,3.0,66.7,3.0,0.0,139.0,784.0,296.0,156.0,152.0,97.4,3.0,3.0
Mario Balotelli,it ITA,FW,Nice,fr Ligue 1,27,1990,8.4,347.0,9.0,20.0,188.0,158.0,30.0,329.0,8.0,23.0,34.8,11.0,1.0,252.0,1078.0,551.0,410.0,273.0,66.6,21.0,7.0
Mario Balotelli,it ITA,FW,Marseille,fr Ligue 1,27,1990,10.4,350.0,9.0,31.0,192.0,147.0,40.0,329.0,11.0,17.0,64.7,12.0,1.0,223.0,1137.0,593.0,436.0,269.0,61.7,20.0,9.0
Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,28,1990,28.6,1521.0,71.0,482.0,774.0,355.0,22.0,1226.0,20.0,30.0,66.7,20.0,1.0,884.0,4689.0,2792.0,834.0,755.0,90.5,11.0,21.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Bamba,fr FRA,"FW,MF",Lille,fr Ligue 1,22,1996,33.4,1645.0,16.0,239.0,796.0,806.0,111.0,1589.0,45.0,88.0,51.1,47.0,2.0,1339.0,10444.0,5916.0,1490.0,1199.0,80.5,73.0,88.0
Sol Bamba,ci CIV,DF,Cardiff City,eng Premier League,33,1985,27.5,993.0,201.0,551.0,429.0,46.0,29.0,979.0,16.0,19.0,84.2,16.0,0.0,372.0,1994.0,945.0,272.0,244.0,89.7,5.0,13.0
Yacine Bammou,ma MAR,"FW,MF",Caen,fr Ligue 1,26,1991,10.3,446.0,22.0,76.0,206.0,192.0,28.0,439.0,12.0,20.0,60.0,14.0,1.0,316.0,1607.0,684.0,420.0,283.0,67.4,19.0,18.0
Éver Banega,ar ARG,MF,Sevilla,es La Liga,30,1988,29.6,2533.0,57.0,599.0,1576.0,535.0,20.0,2315.0,62.0,96.0,64.6,65.0,4.0,1902.0,9875.0,5350.0,1866.0,1770.0,94.9,25.0,57.0
Mattia Bani,it ITA,DF,Chievo,it Serie A,24,1993,29.0,1618.0,261.0,1025.0,629.0,62.0,21.0,1562.0,2.0,3.0,66.7,2.0,0.0,919.0,4502.0,2353.0,963.0,935.0,97.1,7.0,7.0
Léo Baptistão,br BRA,"FW,MF",Espanyol,es La Liga,25,1992,13.7,581.0,22.0,101.0,246.0,278.0,55.0,566.0,22.0,34.0,64.7,26.0,4.0,430.0,3048.0,1954.0,593.0,388.0,65.4,32.0,21.0
Antonín Barák,cz CZE,"MF,FW",Udinese,it Serie A,23,1994,3.7,216.0,2.0,42.0,135.0,53.0,2.0,207.0,3.0,5.0,60.0,3.0,0.0,168.0,976.0,487.0,193.0,161.0,83.4,3.0,8.0
Federico Barba,it ITA,DF,Chievo,it Serie A,24,1993,27.6,1576.0,166.0,736.0,735.0,188.0,15.0,1406.0,7.0,12.0,58.3,8.0,0.0,874.0,4929.0,2739.0,878.0,835.0,95.1,10.0,5.0
Danilo Barbosa,br BRA,MF,Nice,fr Ligue 1,22,1996,17.2,914.0,35.0,215.0,554.0,219.0,36.0,904.0,35.0,53.0,66.0,38.0,1.0,716.0,3919.0,2197.0,776.0,672.0,86.6,40.0,38.0
Enis Bardhi,mk MKD,MF,Levante,es La Liga,23,1995,31.5,1588.0,63.0,321.0,826.0,582.0,40.0,1480.0,47.0,75.0,62.7,51.0,0.0,1156.0,6975.0,3995.0,1201.0,1015.0,84.5,49.0,55.0
Francesco Bardi,it ITA,GK,Frosinone,it Serie A,26,1992,3.0,80.0,73.0,80.0,1.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,35.0,186.0,113.0,24.0,24.0,100.0,0.0,0.0
Phil Bardsley,sco SCO,DF,Burnley,eng Premier League,33,1985,18.6,974.0,80.0,281.0,508.0,222.0,9.0,788.0,5.0,11.0,45.5,7.0,0.0,453.0,2538.0,1204.0,434.0,405.0,93.3,6.0,6.0
Nicolò Barella,it ITA,"MF,FW",Cagliari,it Serie A,21,1997,34.5,2443.0,51.0,421.0,1441.0,799.0,65.0,2340.0,53.0,95.0,55.8,59.0,2.0,1832.0,11820.0,6143.0,2011.0,1711.0,85.1,72.0,70.0
Philipp Bargfrede,de GER,"MF,DF",Werder Bremen,de Bundesliga,29,1989,12.0,727.0,61.0,233.0,466.0,68.0,3.0,714.0,3.0,4.0,75.0,3.0,0.0,452.0,2390.0,1237.0,431.0,411.0,95.4,6.0,9.0
Antonino Barillà,it ITA,MF,Parma,it Serie A,30,1988,29.1,1156.0,74.0,341.0,592.0,308.0,35.0,1142.0,26.0,41.0,63.4,29.0,3.0,787.0,4439.0,2282.0,854.0,712.0,83.4,29.0,43.0
Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,24,1993,13.8,1138.0,26.0,159.0,695.0,363.0,49.0,1109.0,19.0,26.0,73.1,19.0,0.0,935.0,4275.0,1968.0,999.0,906.0,90.7,12.0,33.0
Aymen Barkok,ma MAR,MF,Düsseldorf,de Bundesliga,20,1998,5.7,288.0,8.0,66.0,155.0,91.0,10.0,277.0,9.0,15.0,60.0,9.0,0.0,217.0,1374.0,723.0,231.0,195.0,84.4,10.0,5.0
Ashley Barnes,at AUT,FW,Burnley,eng Premier League,28,1989,26.5,913.0,34.0,88.0,417.0,450.0,121.0,889.0,11.0,19.0,57.9,12.0,0.0,529.0,2369.0,1107.0,1432.0,631.0,44.1,96.0,40.0
Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,20,1997,11.2,485.0,6.0,42.0,162.0,324.0,88.0,482.0,20.0,33.0,60.6,21.0,3.0,404.0,3311.0,2250.0,546.0,378.0,69.2,26.0,20.0
Antonio Barragán,es ESP,"DF,MF",Betis,es La Liga,31,1987,10.4,743.0,34.0,194.0,313.0,279.0,17.0,660.0,2.0,7.0,28.6,3.0,1.0,492.0,2177.0,1070.0,573.0,515.0,89.9,11.0,7.0
Antonio Barreca,it ITA,DF,Newcastle Utd,eng Premier League,23,1995,0.1,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,8.0,5.0,3.0,60.0,0.0,0.0
Antonio Barreca,it ITA,DF,Monaco,fr Ligue 1,23,1995,6.6,341.0,14.0,116.0,163.0,86.0,9.0,261.0,5.0,8.0,62.5,5.0,0.0,191.0,1135.0,682.0,186.0,167.0,89.8,11.0,8.0
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,18,2000,1.0,38.0,3.0,11.0,21.0,8.0,1.0,38.0,1.0,1.0,100.0,1.0,0.0,22.0,212.0,95.0,31.0,18.0,58.1,0.0,0.0
Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,16,2001,4.4,177.0,7.0,27.0,73.0,96.0,15.0,177.0,21.0,28.0,75.0,21.0,2.0,153.0,1368.0,731.0,172.0,118.0,68.6,12.0,9.0
Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,34,1984,8.7,597.0,14.0,98.0,354.0,162.0,19.0,583.0,6.0,10.0,60.0,6.0,0.0,434.0,1106.0,478.0,470.0,434.0,92.3,5.0,9.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Musa Barrow,gm GAM,"FW,MF",Atalanta,it Serie A,19,1998,6.7,372.0,1.0,17.0,131.0,253.0,71.0,358.0,18.0,34.0,52.9,19.0,2.0,320.0,1987.0,1060.0,456.0,299.0,65.6,32.0,19.0
Fin Bartels,de GER,FW,Werder Bremen,de Bundesliga,31,1987,0.3,10.0,0.0,2.0,7.0,2.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,103.0,72.0,10.0,6.0,60.0,1.0,0.0
Marc Bartra,es ESP,DF,Betis,es La Liga,27,1991,32.5,2644.0,271.0,1262.0,1476.0,131.0,19.0,2585.0,15.0,26.0,57.7,16.0,0.0,1902.0,11135.0,7022.0,1939.0,1892.0,97.6,16.0,16.0
Andrea Barzagli,it ITA,DF,Juventus,it Serie A,37,1981,2.9,219.0,16.0,96.0,120.0,14.0,0.0,215.0,0.0,1.0,0.0,0.0,0.0,160.0,664.0,374.0,172.0,169.0,98.3,0.0,0.0
Daniele Baselli,it ITA,MF,Torino,it Serie A,26,1992,26.4,1593.0,45.0,292.0,846.0,558.0,55.0,1482.0,31.0,53.0,58.5,32.0,2.0,1044.0,5908.0,3121.0,1128.0,983.0,87.1,44.0,37.0
Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,21,1996,14.8,784.0,17.0,132.0,495.0,213.0,16.0,721.0,16.0,27.0,59.3,18.0,1.0,541.0,3100.0,1664.0,617.0,528.0,85.6,25.0,25.0
Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,19,1999,1.0,39.0,6.0,22.0,19.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,17.0,56.0,36.0,17.0,17.0,100.0,0.0,0.0
Borja Bastón,es ESP,FW,Alavés,es La Liga,25,1992,16.0,502.0,12.0,56.0,261.0,212.0,60.0,485.0,6.0,17.0,35.3,7.0,0.0,276.0,1258.0,646.0,713.0,353.0,49.5,52.0,19.0
Alessandro Bastoni,it ITA,DF,Parma,it Serie A,19,1999,18.8,831.0,162.0,494.0,364.0,28.0,5.0,785.0,8.0,10.0,80.0,8.0,1.0,454.0,2834.0,1584.0,447.0,434.0,97.1,4.0,5.0
Bastos,ao ANG,DF,Lazio,it Serie A,27,1991,12.7,675.0,79.0,318.0,329.0,83.0,11.0,653.0,12.0,13.0,92.3,12.0,0.0,467.0,3271.0,1819.0,448.0,437.0,97.5,3.0,7.0
Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,24,1993,8.3,252.0,4.0,32.0,125.0,114.0,46.0,248.0,13.0,19.0,68.4,14.0,0.0,186.0,1008.0,454.0,358.0,174.0,48.6,20.0,14.0
Michy Batshuayi,be BEL,FW,Valencia,es La Liga,24,1993,5.9,219.0,4.0,18.0,111.0,97.0,30.0,214.0,5.0,16.0,31.3,6.0,0.0,161.0,804.0,383.0,310.0,170.0,54.8,15.0,12.0
Robert Bauer,de GER,DF,Nürnberg,de Bundesliga,23,1995,19.1,1038.0,100.0,378.0,472.0,253.0,8.0,841.0,6.0,6.0,100.0,6.0,0.0,537.0,3031.0,1671.0,520.0,483.0,92.9,7.0,15.0
Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,28,1990,33.0,1375.0,1008.0,1355.0,36.0,0.0,0.0,1046.0,0.0,0.0,0.0,0.0,0.0,784.0,3363.0,1781.0,660.0,657.0,99.5,1.0,0.0
