Player,Nation,Pos,Squad,Comp,Age,Born,90s,Goals,Shots,Shots on Target,Shots on Target %,Shots Total p90,Shots on Target p90,Goals per shot,Goals per shot on target,Shots from Free Kicks,Penalty Kicks scored,Penalty Kicks attempted,xG,Non-penalty xG,npxG/Sh,G-xG,np:G-xG
Jeff Reine-Adélaïde,fr FRA,"FW,MF",Angers,fr Ligue 1,20,1998,28.4,3.0,35.0,15.0,42.9,1.23,0.53,0.09,0.2,0.0,0.0,1.0,4.5,3.8,0.11,-1.5,-0.8
Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,23,1994,23.0,0.0,7.0,2.0,28.6,0.3,0.09,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.09,-0.6,-0.6
Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,31,1987,13.4,7.0,32.0,14.0,43.8,2.39,1.05,0.19,0.43,1.0,1.0,2.0,6.2,4.7,0.15,0.8,1.3
Michael Rensing,de GER,GK,Düsseldorf,de Bundesliga,34,1984,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,29,1989,25.7,17.0,67.0,31.0,46.3,2.6,1.2,0.21,0.45,7.0,3.0,3.0,14.1,11.8,0.18,2.9,2.2
Elvis Rexhbeçaj,de GER,MF,Wolfsburg,de Bundesliga,20,1997,12.7,2.0,10.0,4.0,40.0,0.79,0.31,0.2,0.5,0.0,0.0,0.0,0.7,0.7,0.07,1.3,1.3
Diego Reyes,mx MEX,DF,Leganés,es La Liga,25,1992,3.6,0.0,1.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,27,1990,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon Rhein,de GER,MF,Nürnberg,de Bundesliga,20,1998,5.5,0.0,1.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Franck Ribéry,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,35,1983,13.0,6.0,24.0,11.0,45.8,1.84,0.84,0.25,0.55,0.0,0.0,0.0,3.3,3.3,0.14,2.7,2.7
Declan Rice,eng ENG,MF,West Ham,eng Premier League,19,1999,33.4,2.0,24.0,5.0,20.8,0.72,0.15,0.08,0.4,0.0,0.0,0.0,1.4,1.4,0.06,0.6,0.6
Jazz Richards,wal WAL,"DF,MF",Cardiff City,eng Premier League,27,1991,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richarlison,br BRA,"FW,MF",Everton,eng Premier League,21,1997,29.6,13.0,87.0,27.0,31.0,2.94,0.91,0.15,0.48,1.0,0.0,0.0,9.0,9.0,0.1,4.0,4.0
Marco Richter,de GER,"FW,MF",Augsburg,de Bundesliga,20,1997,15.8,4.0,55.0,24.0,43.6,3.47,1.51,0.07,0.17,0.0,0.0,0.0,3.4,3.4,0.06,0.6,0.6
Diego Rico,es ESP,"DF,MF",Bournemouth,eng Premier League,25,1993,6.8,0.0,9.0,0.0,0.0,1.32,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.02,-0.2,-0.2
Mikel Rico,es ESP,MF,Athletic Club,es La Liga,33,1984,2.7,0.0,3.0,1.0,33.3,1.12,0.37,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.13,-0.4,-0.4
Sergio Rico,es ESP,GK,Fulham,eng Premier League,24,1993,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asier Riesgo,es ESP,GK,Eibar,es La Liga,34,1983,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sascha Riether,de GER,DF,Schalke 04,de Bundesliga,35,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Rigoni,ar ARG,"FW,MF",Atalanta,it Serie A,25,1993,5.8,3.0,16.0,3.0,18.8,2.76,0.52,0.19,1.0,0.0,0.0,0.0,1.7,1.7,0.11,1.3,1.3
Luca Rigoni,it ITA,MF,Parma,it Serie A,33,1984,19.6,2.0,17.0,5.0,29.4,0.87,0.26,0.12,0.4,0.0,0.0,0.0,3.2,3.2,0.19,-1.2,-1.2
Nicola Rigoni,it ITA,MF,Chievo,it Serie A,27,1990,21.7,0.0,20.0,5.0,25.0,0.92,0.23,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.08,-1.6,-1.6
Kévin Rimane,gf GUF,MF,Paris S-G,fr Ligue 1,27,1991,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomás Rincón,ve VEN,MF,Torino,it Serie A,30,1988,31.1,3.0,34.0,10.0,29.4,1.09,0.32,0.09,0.3,0.0,0.0,0.0,1.6,1.6,0.05,1.4,1.4
Renaud Ripart,fr FRA,"FW,DF",Nîmes,fr Ligue 1,25,1993,33.4,8.0,66.0,20.0,30.3,1.98,0.6,0.12,0.4,0.0,0.0,0.0,5.9,5.9,0.09,2.1,2.1
Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,22,1995,3.6,1.0,5.0,2.0,40.0,1.38,0.55,0.2,0.5,0.0,0.0,0.0,0.9,0.9,0.19,0.1,0.1
Matt Ritchie,sco SCO,"DF,MF",Newcastle Utd,eng Premier League,28,1989,32.5,2.0,39.0,7.0,17.9,1.2,0.22,0.03,0.14,0.0,1.0,2.0,5.0,3.5,0.09,-3.0,-2.5
Cristian Rivera,es ESP,MF,Huesca,es La Liga,21,1997,18.8,2.0,13.0,6.0,46.2,0.69,0.32,0.15,0.33,0.0,0.0,0.0,1.1,1.1,0.08,0.9,0.9
Arjen Robben,nl NED,"FW,MF",Bayern Munich,de Bundesliga,34,1984,6.3,4.0,22.0,10.0,45.5,3.49,1.59,0.18,0.4,2.0,0.0,0.0,3.3,3.3,0.15,0.7,0.7
Rober,es ESP,DF,Levante,es La Liga,23,1995,31.7,1.0,7.0,1.0,14.3,0.22,0.03,0.14,1.0,0.0,0.0,0.0,0.9,0.9,0.12,0.1,0.1
Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,26,1992,23.2,0.0,9.0,2.0,22.2,0.39,0.09,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.07,-0.6,-0.6
Patrick Roberts,eng ENG,FW,Girona,es La Liga,21,1997,6.7,0.0,7.0,5.0,71.4,1.05,0.75,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.12,-0.8,-0.8
Andrew Robertson,sco SCO,DF,Liverpool,eng Premier League,24,1994,35.7,0.0,14.0,5.0,35.7,0.39,0.14,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.06,-0.9,-0.9
Joel Robles,es ESP,GK,Betis,es La Liga,28,1990,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Roca,es ESP,MF,Espanyol,es La Liga,21,1996,34.6,1.0,24.0,9.0,37.5,0.69,0.26,0.04,0.11,0.0,0.0,0.0,1.2,1.2,0.05,-0.2,-0.2
Christopher Rocchia,fr FRA,DF,Marseille,fr Ligue 1,20,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Rocha Santos,cv CPV,DF,Saint-Étienne,fr Ligue 1,18,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rubén Rochina,es ESP,MF,Levante,es La Liga,27,1991,20.0,4.0,48.0,12.0,25.0,2.4,0.6,0.08,0.33,4.0,0.0,0.0,2.3,2.3,0.05,1.7,1.7
Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,27,1990,10.3,0.0,4.0,2.0,50.0,0.39,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3
Ronny Rodelin,fr FRA,"MF,FW",Guingamp,fr Ligue 1,28,1989,8.8,0.0,26.0,8.0,30.8,2.97,0.91,0.0,0.0,4.0,0.0,0.0,1.6,1.6,0.06,-1.6,-1.6
Rodri,es ESP,MF,Atlético Madrid,es La Liga,22,1996,30.4,3.0,26.0,8.0,30.8,0.86,0.26,0.12,0.38,0.0,0.0,0.0,2.5,2.5,0.1,0.5,0.5
Rodrigo,es ESP,FW,Valencia,es La Liga,27,1991,28.1,8.0,76.0,29.0,38.2,2.71,1.03,0.11,0.28,0.0,0.0,1.0,13.3,12.6,0.17,-5.3,-4.6
Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,24,1994,5.4,0.0,2.0,1.0,50.0,0.37,0.19,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,es La Liga,20,1998,27.8,4.0,59.0,21.0,35.6,2.12,0.75,0.07,0.19,10.0,0.0,0.0,3.7,3.7,0.06,0.3,0.3
Alejandro Rodríguez,es ESP,FW,Empoli,it Serie A,27,1991,0.3,0.0,1.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.45,-0.4,-0.4
Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,31,1987,20.2,8.0,66.0,25.0,37.9,3.27,1.24,0.12,0.32,0.0,0.0,0.0,8.0,8.0,0.12,0.0,0.0
James Rodríguez,co COL,"MF,FW",Bayern Munich,de Bundesliga,27,1991,12.6,7.0,34.0,19.0,55.9,2.69,1.5,0.21,0.37,4.0,0.0,0.0,5.1,5.1,0.15,1.9,1.9
Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,25,1992,33.9,0.0,25.0,6.0,24.0,0.74,0.18,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.03,-0.7,-0.7
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Rog,hr CRO,MF,Sevilla,es La Liga,23,1995,4.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Marko Rog,hr CRO,MF,Napoli,it Serie A,23,1995,3.7,1.0,6.0,2.0,33.3,1.62,0.54,0.17,0.5,0.0,0.0,0.0,0.3,0.3,0.05,0.7,0.7
Rogério,br BRA,"DF,MF",Sassuolo,it Serie A,20,1998,29.7,1.0,13.0,5.0,38.5,0.44,0.17,0.08,0.2,0.0,0.0,0.0,2.2,2.2,0.17,-1.2,-1.2
Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,2.4,0.0,6.0,3.0,50.0,2.55,1.27,0.0,0.0,1.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3
Diego Rolán,uy URU,"MF,DF",Leganés,es La Liga,25,1993,2.4,0.0,2.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
Diego Rolán,uy URU,"FW,MF",Alavés,es La Liga,25,1993,3.3,0.0,8.0,2.0,25.0,2.42,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.07,-0.6,-0.6
Rolando,pt POR,DF,Marseille,fr Ligue 1,32,1985,8.9,0.0,7.0,1.0,14.3,0.78,0.11,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,-0.7,-0.7
Esteban Rolón,ar ARG,MF,Genoa,it Serie A,23,1995,11.6,0.0,8.0,1.0,12.5,0.69,0.09,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.09,-0.8,-0.8
Filippo Romagna,it ITA,DF,Cagliari,it Serie A,21,1997,16.4,0.0,6.0,1.0,16.7,0.37,0.06,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.08,-0.5,-0.5
Alessio Romagnoli,it ITA,DF,Milan,it Serie A,23,1995,31.6,2.0,11.0,3.0,27.3,0.35,0.09,0.18,0.67,0.0,0.0,0.0,0.8,0.8,0.07,1.2,1.2
Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,34,1984,35.1,0.0,16.0,2.0,12.5,0.46,0.06,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.1,-1.6,-1.6
Cristian Romero,ar ARG,DF,Genoa,it Serie A,20,1998,26.0,2.0,18.0,7.0,38.9,0.69,0.27,0.11,0.29,0.0,0.0,0.0,1.4,1.4,0.08,0.6,0.6
Oriol Romeu,es ESP,MF,Southampton,eng Premier League,26,1991,23.7,1.0,10.0,4.0,40.0,0.42,0.17,0.1,0.25,0.0,0.0,0.0,0.8,0.8,0.08,0.2,0.2
Rômulo,it ITA,"MF,DF",Genoa,it Serie A,31,1987,15.0,1.0,13.0,3.0,23.1,0.87,0.2,0.0,0.0,1.0,1.0,1.0,1.6,0.8,0.06,-0.6,-0.8
Rômulo,it ITA,"DF,MF",Lazio,it Serie A,31,1987,8.6,0.0,4.0,3.0,75.0,0.46,0.35,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,-0.4,-0.4
Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,33,1985,29.9,21.0,170.0,62.0,36.5,5.69,2.08,0.09,0.26,17.0,5.0,6.0,22.8,18.2,0.11,-1.8,-2.2
Facundo Roncaglia,ar ARG,DF,Valencia,es La Liga,31,1987,6.7,0.0,2.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.13,-0.3,-0.3
Facundo Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,31,1987,11.9,0.0,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Salomón Rondón,ve VEN,FW,Newcastle Utd,eng Premier League,28,1989,28.9,11.0,89.0,29.0,32.6,3.08,1.0,0.12,0.38,9.0,0.0,0.0,11.0,11.0,0.13,0.0,0.0
Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,23,1994,35.8,4.0,72.0,15.0,20.8,2.01,0.42,0.04,0.2,4.0,1.0,2.0,6.3,4.8,0.07,-2.3,-1.8
Marten de Roon,nl NED,MF,Atalanta,it Serie A,27,1991,33.1,2.0,27.0,7.0,25.9,0.82,0.21,0.04,0.14,0.0,1.0,1.0,2.1,1.3,0.05,-0.1,-0.3
Roberto Rosales,ve VEN,DF,Espanyol,es La Liga,29,1988,19.4,3.0,18.0,5.0,27.8,0.93,0.26,0.17,0.6,2.0,0.0,0.0,0.7,0.7,0.04,2.3,2.3
Danny Rose,eng ENG,"DF,MF",Tottenham,eng Premier League,28,1990,20.0,0.0,15.0,2.0,13.3,0.75,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.05,-0.7,-0.7
Valentin Rosier,fr FRA,"DF,MF",Dijon,fr Ligue 1,21,1996,16.2,0.0,13.0,3.0,23.1,0.8,0.18,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3
Luca Rossettini,it ITA,DF,Chievo,it Serie A,33,1985,20.3,0.0,4.0,3.0,75.0,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,-0.4,-0.4
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Rossi,it ITA,GK,Atalanta,it Serie A,27,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,25,1993,27.3,3.0,18.0,9.0,50.0,0.66,0.33,0.17,0.33,0.0,0.0,0.0,2.2,2.2,0.13,0.8,0.8
Nolan Roux,fr FRA,FW,Guingamp,fr Ligue 1,30,1988,17.1,2.0,41.0,10.0,24.4,2.4,0.59,0.05,0.2,0.0,0.0,0.0,4.9,4.9,0.12,-2.9,-2.9
Aaron Rowe,eng ENG,FW,Huddersfield,eng Premier League,17,2000,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waldo Rubio,es ESP,"MF,FW",Valladolid,es La Liga,22,1995,5.5,1.0,12.0,7.0,58.3,2.2,1.28,0.08,0.14,0.0,0.0,0.0,0.4,0.4,0.04,0.6,0.6
John Ruddy,eng ENG,GK,Wolves,eng Premier League,31,1986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,25,1993,31.9,1.0,28.0,7.0,25.0,0.88,0.22,0.04,0.14,0.0,0.0,0.0,2.0,2.0,0.07,-1.0,-1.0
Sebastian Rudy,de GER,MF,Schalke 04,de Bundesliga,28,1990,15.1,0.0,5.0,1.0,20.0,0.33,0.07,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,31,1986,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniele Rugani,it ITA,DF,Juventus,it Serie A,24,1994,15.0,2.0,9.0,2.0,22.2,0.6,0.13,0.22,1.0,0.0,0.0,0.0,1.1,1.1,0.12,0.9,0.9
Mário Rui,pt POR,DF,Napoli,it Serie A,27,1991,15.7,1.0,19.0,4.0,21.1,1.21,0.25,0.05,0.25,0.0,0.0,0.0,0.7,0.7,0.04,0.3,0.3
Fabián Ruiz Peña,es ESP,"MF,FW",Napoli,it Serie A,22,1996,22.1,5.0,53.0,15.0,28.3,2.39,0.68,0.09,0.33,0.0,0.0,0.0,4.2,4.2,0.08,0.8,0.8
Abel Ruiz,es ESP,FW,Barcelona,es La Liga,18,2000,0.2,0.0,1.0,1.0,100.0,4.09,4.09,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.17,-0.2,-0.2
Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,29,1989,21.9,0.0,7.0,1.0,14.3,0.32,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4
Gerónimo Rulli,ar ARG,GK,Real Sociedad,es La Liga,26,1992,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukas Rupp,de GER,MF,Hoffenheim,de Bundesliga,27,1991,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,32,1985,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathew Ryan,au AUS,GK,Brighton,eng Premier League,26,1992,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frederik Rønnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,25,1992,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Idriss Saadi,dz ALG,MF,Strasbourg,fr Ligue 1,26,1992,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,25,1993,21.2,0.0,11.0,3.0,27.3,0.52,0.14,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4
Abdelhamid Sabiri,de GER,FW,Huddersfield,eng Premier League,21,1996,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,de Bundesliga,24,1994,26.1,4.0,62.0,17.0,27.4,2.37,0.65,0.06,0.24,9.0,0.0,0.0,5.1,5.1,0.08,-1.1,-1.1
Ihsan Sacko,fr FRA,FW,Nice,fr Ligue 1,21,1997,4.9,0.0,6.0,1.0,16.7,1.22,0.2,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.21,-1.2,-1.2
Nuri Şahin,tr TUR,MF,Werder Bremen,de Bundesliga,29,1988,16.4,1.0,12.0,4.0,33.3,0.73,0.24,0.08,0.25,2.0,0.0,0.0,0.6,0.6,0.05,0.4,0.4
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Şahin-Radlinger,at AUT,GK,Hannover 96,de Bundesliga,25,1992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wesley Saïd,fr FRA,"FW,MF",Dijon,fr Ligue 1,23,1995,25.0,4.0,59.0,24.0,40.7,2.36,0.96,0.07,0.17,2.0,0.0,1.0,5.3,4.3,0.07,-1.3,-0.3
Allan Saint-Maximin,fr FRA,"FW,MF",Nice,fr Ligue 1,21,1997,32.2,5.0,73.0,17.0,23.3,2.27,0.53,0.05,0.24,1.0,1.0,2.0,6.7,5.2,0.07,-1.7,-1.2
Théo Sainte-Luce,fr FRA,FW,Nîmes,fr Ligue 1,19,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romain Saïss,ma MAR,"MF,DF",Wolves,eng Premier League,28,1990,12.8,2.0,11.0,5.0,45.5,0.86,0.39,0.18,0.4,0.0,0.0,0.0,1.5,1.5,0.14,0.5,0.5
Samuel Sáiz,es ESP,"FW,MF",Getafe,es La Liga,27,1991,3.4,1.0,7.0,4.0,57.1,2.07,1.18,0.14,0.25,2.0,0.0,0.0,0.3,0.3,0.05,0.7,0.7
Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,16,2001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,28,1990,26.4,1.0,8.0,4.0,50.0,0.3,0.15,0.13,0.25,0.0,0.0,0.0,0.4,0.4,0.06,0.6,0.6
Diafra Sakho,sn SEN,FW,Rennes,fr Ligue 1,28,1989,1.6,0.0,2.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.16,-0.3,-0.3
Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,28,1990,26.8,0.0,5.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.17,-0.8,-0.8
Bakary Sako,ml MLI,"FW,MF",Crystal Palace,eng Premier League,30,1988,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Sala,ar ARG,FW,Nantes,fr Ligue 1,27,1990,15.2,12.0,34.0,16.0,47.1,2.24,1.05,0.29,0.63,0.0,2.0,2.0,6.5,5.0,0.15,5.5,5.0
Jacopo Sala,it ITA,DF,Sampdoria,it Serie A,26,1991,16.9,0.0,9.0,3.0,33.3,0.53,0.18,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3
Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,26,1992,36.1,22.0,135.0,60.0,44.4,3.74,1.66,0.14,0.32,3.0,3.0,3.0,19.1,16.8,0.12,2.9,2.2
Bartosz Salamon,pl POL,DF,Frosinone,it Serie A,27,1991,19.2,0.0,10.0,2.0,20.0,0.52,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.05,-0.5,-0.5
Carlos Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,24,1993,5.1,0.0,3.0,1.0,33.3,0.59,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
William Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2001,14.2,0.0,4.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.11,-0.4,-0.4
Yannis Salibur,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,27,1991,9.8,1.0,34.0,4.0,11.8,3.46,0.41,0.03,0.25,4.0,0.0,0.0,1.9,1.9,0.06,-0.9,-0.9
Yannis Salibur,fr FRA,FW,Guingamp,fr Ligue 1,27,1991,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,21,1997,5.9,2.0,14.0,5.0,35.7,2.39,0.85,0.14,0.4,0.0,0.0,0.0,1.9,1.9,0.14,0.1,0.1
Edgar Salli,cm CMR,"MF,FW",Nürnberg,de Bundesliga,25,1992,1.3,0.0,1.0,1.0,100.0,0.78,0.78,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Brice Samba,fr FRA,GK,Caen,fr Ligue 1,24,1994,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior Sambia,fr FRA,"MF,FW",Montpellier,fr Ligue 1,21,1996,10.3,0.0,23.0,8.0,34.8,2.24,0.78,0.0,0.0,6.0,0.0,0.0,2.1,2.1,0.09,-2.1,-2.1
Paolo Sammarco,it ITA,MF,Frosinone,it Serie A,35,1983,6.1,1.0,6.0,1.0,16.7,0.98,0.16,0.17,1.0,0.0,0.0,0.0,0.2,0.2,0.04,0.8,0.8
Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,fr Ligue 1,32,1986,6.0,0.0,10.0,5.0,50.0,1.67,0.84,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.06,-0.6,-0.6
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel San José,es ESP,MF,Athletic Club,es La Liga,29,1989,19.3,0.0,12.0,3.0,25.0,0.62,0.16,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.07,-0.9,-0.9
Antonio Sanabria,py PAR,FW,Genoa,it Serie A,22,1996,8.5,3.0,29.0,10.0,34.5,3.41,1.17,0.1,0.3,2.0,0.0,1.0,4.4,3.6,0.12,-1.4,-0.6
Antonio Sanabria,py PAR,FW,Betis,es La Liga,22,1996,9.0,2.0,15.0,1.0,6.7,1.66,0.11,0.07,1.0,1.0,1.0,1.0,4.2,3.5,0.23,-2.2,-2.5
