Event,Player,Team,Outcome,X,Y,endX,endY
Pass,115916,26,Successful,59.6,50.7,64,8.9
Pass,318871,26,Successful,63.8,8.8,74.4,3.5
Pass,68659,26,Successful,75.5,4.9,85.5,34.6
Pass,96182,26,Successful,85.5,34.6,84.2,37.7
Dispossessed,262838,26,Successful,86.2,37.6,,
Tackle,107941,31,Unsuccessful,13.8,62.4,,
Foul,115916,26,Successful,72.6,37.2,,
Foul,317804,31,Unsuccessful,27.4,62.8,,
Pass,318871,26,Successful,73.9,36.0,75.6,32.1
Pass,68659,26,Successful,75.6,32.1,74.3,36
Pass,318871,26,Unsuccessful,73.9,37.1,100,64.2
Pass,110189,31,Unsuccessful,3.8,49.7,70.4,37.7
Aerial,95408,26,Successful,30.1,66.0,,
Aerial,141469,31,Unsuccessful,69.9,34.0,,
Pass,95408,26,Successful,30.6,69.7,35.8,89.1
BallRecovery,243510,26,Successful,35.3,89.7,,
Pass,243510,26,Unsuccessful,35.3,89.7,36.5,90.5
BallTouch,136824,31,Successful,60.0,10.4,,
Pass,4511,26,Unsuccessful,50.2,100.0,56.2,87.5
Interception,136824,31,Successful,46.0,14.5,,
Pass,115916,26,Unsuccessful,43.5,82.7,63.3,48.8
Pass,89925,31,Successful,36.4,58.8,55.9,48.1
Pass,317804,31,Successful,55.8,54.2,33.8,76.7
Pass,89925,31,Unsuccessful,28.0,90.8,46.5,68.8
Interception,115916,26,Successful,55.1,31.9,,
Dispossessed,141469,31,Successful,58.2,63.3,,
Tackle,115916,26,Unsuccessful,41.8,36.7,,
BallTouch,141469,31,Successful,57.8,62.4,,
Pass,318871,26,Unsuccessful,37.3,19.5,68.8,51.2
Aerial,107941,31,Successful,31.2,46.0,,
Aerial,109915,26,Unsuccessful,68.8,54.0,,
Pass,107941,31,Successful,31.2,43.1,39.5,52.7
Pass,118123,31,Unsuccessful,39.5,52.7,42.2,41.5
Dispossessed,243510,26,Successful,58.0,58.2,,
Tackle,316077,31,Unsuccessful,42.0,41.8,,
Pass,4511,26,Successful,55.3,70.9,53.2,62.3
Pass,115916,26,Successful,53.2,62.3,41.6,66.7
Pass,95408,26,Successful,40.5,66.1,47.4,56.6
Pass,68659,26,Successful,47.4,56.6,48.2,22.1
Pass,74341,26,Successful,57.1,18.8,63.2,4.1
Pass,318871,26,Successful,60.3,4.9,46.7,18.3
Pass,74341,26,Successful,46.7,17.7,38.9,56.4
Pass,95408,26,Successful,38.3,56.4,47.3,67.5
Pass,243510,26,Successful,48.0,59.4,47.9,18
Pass,74341,26,Successful,61.6,29.1,64.4,60
Pass,243510,26,Successful,66.7,61.8,70.4,70.2
Pass,109915,26,Successful,70.4,56.4,73,6.1
Pass,318871,26,Successful,76.1,6.4,70.6,8.9
Pass,68659,26,Successful,71.5,8.5,78.4,4.6
Pass,318871,26,Successful,80.4,3.2,75.9,10.4
Pass,262838,26,Successful,76.5,9.8,68.6,21
Pass,115916,26,Successful,69.2,19.5,81.5,5.3
Pass,318871,26,Unsuccessful,81.5,5.3,98.5,27.3
KeeperPickup,110189,31,Successful,2.8,67.8,,
Pass,110189,31,Successful,13.0,48.4,24.1,65.1
Pass,297544,31,Successful,27.7,69.4,30.8,92.9
Pass,89925,31,Unsuccessful,30.8,92.9,45.1,52.8
BallRecovery,243510,26,Successful,53.2,44.9,,
Pass,243510,26,Successful,53.2,44.9,58.8,26.4
Pass,96182,26,Unsuccessful,78.3,17.6,85.3,39.5
Clearance,107941,31,Successful,14.0,52.4,61.7,100
Pass,74341,26,Successful,22.4,0.0,13.4,31.4
Pass,114147,26,Successful,12.5,35.2,26.1,15.3
Pass,74341,26,Successful,28.3,11.7,40.7,4.6
Pass,318871,26,Successful,42.0,5.0,57.8,6.2
Pass,68659,26,Unsuccessful,57.8,6.2,68.7,36
Pass,107941,31,Successful,24.4,54.2,34,46.1
BallRecovery,107941,31,Successful,24.4,54.2,,
Pass,316077,31,Successful,35.1,43.7,63.1,24
Dispossessed,141469,31,Successful,64.3,24.0,,
Tackle,4511,26,Successful,35.7,76.0,,
BallRecovery,4511,26,Successful,32.4,68.4,,
Pass,4511,26,Successful,38.9,61.2,48.1,56.9
Pass,262838,26,Successful,47.5,59.0,37.5,60
Pass,4511,26,Successful,37.5,60.0,38.1,77.3
Pass,95408,26,Successful,37.4,77.0,32.7,41.8
Pass,74341,26,Successful,33.2,39.7,39.5,27.7
Pass,68659,26,Successful,41.0,25.5,59.4,4.3
Pass,318871,26,Successful,58.5,4.1,47,12.5
Pass,68659,26,Successful,47.0,12.5,38.1,40
Pass,74341,26,Successful,45.7,41.5,57.1,65.2
Pass,243510,26,Successful,62.7,71.5,69.1,95.1
Pass,4511,26,Successful,69.1,95.1,69.8,75.7
Dispossessed,243510,26,Successful,71.7,73.2,,
Tackle,118123,31,Successful,28.3,26.8,,
BallRecovery,316077,31,Successful,27.6,27.0,,
Pass,316077,31,Successful,30.5,28.8,36,40.3
Dispossessed,317804,31,Successful,75.4,19.4,,
Tackle,68659,26,Unsuccessful,24.6,80.6,,
Pass,317804,31,Successful,81.2,11.9,72,3.1
Pass,136824,31,Successful,72.3,3.4,69.8,15.9
Pass,316077,31,Successful,69.8,15.9,76.4,20.6
Pass,317804,31,Successful,76.4,20.7,67.6,13.5
Pass,316077,31,Successful,67.6,13.5,66.5,30.7
Pass,118123,31,Successful,66.5,40.4,91.6,92
Pass,89925,31,Unsuccessful,91.8,92.0,100,51.5
Pass,114147,26,Successful,4.7,48.8,15.8,15.2
Pass,318871,26,Successful,17.1,16.1,29.6,5.3
Pass,68659,26,Successful,30.3,3.2,36.4,2.3
Pass,262838,26,Successful,30.9,9.5,20.4,7.7
Pass,318871,26,Successful,24.0,10.4,18.9,30
Pass,74341,26,Successful,23.2,35.8,25.3,73.5
Pass,95408,26,Successful,25.3,73.5,37.3,95.9
Pass,243510,26,Successful,37.3,95.9,32.9,74.8
Pass,95408,26,Unsuccessful,33.9,73.9,67.7,73.8
Pass,107941,31,Successful,30.9,32.7,33.5,25
Pass,136824,31,Unsuccessful,33.5,25.0,33.3,33.1
Pass,96182,26,Successful,65.0,70.5,68.4,53.4
Pass,262838,26,Successful,72.4,49.4,79.1,22.7
Pass,68659,26,Successful,80.1,19.5,75.5,25.2
Pass,318871,26,Successful,75.8,25.2,92.6,27.9
Pass,262838,26,Unsuccessful,95.7,28.8,94.4,31.3
BlockedPass,297544,31,Successful,6.7,69.4,,
Pass,262838,26,Successful,98.3,10.1,92.6,7.3
Pass,68659,26,Successful,91.9,7.4,82.6,19.8
Pass,318871,26,Unsuccessful,81.6,21.2,97,51.2
Claim,110189,31,Successful,4.2,43.0,,
Pass,110189,31,Unsuccessful,14.2,42.5,59.5,3.5
Aerial,95408,26,Successful,38.0,95.6,,
Aerial,141469,31,Unsuccessful,62.0,4.4,,
Pass,95408,26,Unsuccessful,35.4,94.8,54.1,94.7
