Event,Player,Team,Outcome,X,Y,endX,endY
Pass,133464,183,Unsuccessful,31.8,10.6,34.2,3.4
Interception,109915,26,Successful,63.7,95.7,,
BallTouch,109915,26,Successful,61.6,96.2,,
BallTouch,231080,183,Successful,40.2,1.5,,
Pass,109915,26,Successful,58.0,100.0,40.5,91.9
Pass,95408,26,Successful,38.2,87.2,49.3,84.1
Pass,115916,26,Successful,47.4,86.2,42.6,53
Pass,136451,26,Successful,53.4,40.2,59.3,28.9
Pass,33568,26,Successful,60.1,31.3,55.5,41.3
Pass,136451,26,Successful,55.4,41.3,56.4,69.6
Pass,95408,26,Successful,60.1,70.5,57.7,41.8
Pass,136451,26,Successful,59.0,35.4,61.7,8.8
Pass,318871,26,Successful,60.1,12.0,53.4,48.8
Pass,95408,26,Successful,55.9,52.8,56.9,30.4
Pass,115916,26,Successful,67.6,20.7,64.9,7.7
Pass,318871,26,Successful,62.4,7.7,50.4,29.7
Pass,136451,26,Successful,49.0,34.3,58.5,62.1
Pass,95408,26,Unsuccessful,58.6,64.3,83.7,82.4
BallRecovery,93160,183,Successful,13.2,17.0,,
Pass,93160,183,Successful,15.1,19.2,24.1,26.4
Pass,145277,183,Successful,29.3,24.6,26.7,7.4
Pass,231080,183,Unsuccessful,34.8,5.5,72.3,5.5
Interception,136451,26,Successful,30.3,95.3,,
Pass,231080,183,Unsuccessful,72.3,0.0,79.3,6.7
Interception,4511,26,Successful,19.1,93.5,,
Pass,33568,26,Unsuccessful,22.4,96.9,34.1,100
Pass,231080,183,Successful,79.9,0.0,80.8,11.4
BlockedPass,84146,26,Successful,21.9,96.6,,
Pass,136456,183,Unsuccessful,78.5,6.0,80.5,5.6
BallRecovery,33568,26,Successful,8.8,95.6,,
Pass,33568,26,Successful,8.8,95.9,27.5,96.3
Pass,109915,26,Unsuccessful,27.5,96.3,36.9,96.3
Pass,68662,183,Unsuccessful,59.4,3.1,73.7,0
Pass,4511,26,Successful,24.8,100.0,37.6,90
TakeOn,109915,26,Successful,41.8,89.4,,
Challenge,231080,183,Unsuccessful,58.2,10.6,,
TakeOn,109915,26,Unsuccessful,39.9,89.0,,
BallRecovery,145277,183,Successful,55.5,22.7,,
Pass,145277,183,Successful,55.2,22.2,38.5,11.3
Pass,68662,183,Successful,38.5,11.3,44.4,2.6
Pass,231080,183,Successful,44.2,2.9,64.4,17.6
Pass,134115,183,Successful,64.2,17.6,63.3,27.9
Pass,136456,183,Unsuccessful,62.2,29.5,67.3,14.6
Aerial,134115,183,Unsuccessful,66.4,14.4,,
Aerial,4511,26,Successful,33.6,85.6,,
Pass,4511,26,Unsuccessful,34.9,86.9,29.7,77.2
Pass,136456,183,Successful,82.7,16.8,82.9,6.1
Pass,93160,183,Unsuccessful,83.3,8.6,80.7,86.5
BallRecovery,108226,26,Successful,19.9,10.4,,
Pass,108226,26,Successful,20.1,10.3,27.9,23.3
BallTouch,84146,26,Unsuccessful,29.8,18.5,,
BallRecovery,145277,183,Successful,60.8,87.4,,
Foul,145277,183,Successful,61.4,90.7,,
Foul,84146,26,Unsuccessful,38.6,9.3,,
Pass,69877,183,Unsuccessful,60.8,84.2,89.6,21.6
Clearance,4511,26,Successful,10.5,73.9,0,95.9
CornerAwarded,69877,183,Successful,95.4,12.8,,
CornerAwarded,4511,26,Unsuccessful,4.6,87.2,,
Pass,93160,183,Successful,99.5,0.5,89.9,56.4
SavedShot,122945,183,Successful,91.9,56.1,,
Save,73399,26,Successful,1.5,49.7,,
CornerAwarded,122945,183,Successful,95.6,48.4,,
CornerAwarded,73399,26,Unsuccessful,4.4,51.6,,
Pass,93160,183,Successful,99.3,0.5,91,49.7
BallTouch,145277,183,Successful,89.0,43.9,,
BallTouch,68662,183,Successful,89.9,49.7,,
Clearance,318871,26,Successful,10.7,40.8,26.4,36.1
OffsideGiven,93160,183,Unsuccessful,65.5,26.0,,
Challenge,231080,183,Unsuccessful,68.4,66.8,,
TakeOn,108226,26,Successful,31.6,33.2,,
BallRecovery,108226,26,Successful,32.9,27.9,,
Pass,108226,26,Unsuccessful,68.2,25.9,71.5,29.7
BallTouch,69912,183,Successful,29.1,76.7,,
BallRecovery,231080,183,Successful,32.7,64.8,,
Pass,231080,183,Unsuccessful,32.5,61.5,74.8,45.8
KeeperSweeper,73399,26,Successful,0.0,0.0,,
Clearance,73399,26,Successful,23.1,56.1,39.1,95.4
Pass,145277,183,Successful,57.0,8.3,40.8,23.1
OffsidePass,68662,183,Successful,42.4,18.8,65.5,26
OffsideProvoked,4511,26,Successful,32.5,81.4,,
Pass,95408,26,Successful,26.0,68.8,34.7,63.9
Pass,115916,26,Successful,39.6,62.6,53.8,43.4
Foul,69877,183,Unsuccessful,48.0,58.2,,
Foul,108226,26,Successful,52.0,41.8,,
Pass,318871,26,Successful,47.1,31.5,45.1,63.1
Pass,95408,26,Successful,45.8,64.2,55.9,85.9
Pass,33568,26,Successful,59.0,90.5,60.1,96.3
Pass,4511,26,Successful,58.8,96.3,45.5,68.1
Pass,95408,26,Successful,45.4,66.9,47.5,39.4
Pass,136451,26,Successful,54.0,34.0,52.2,63
Pass,95408,26,Successful,52.9,65.2,59.9,84.4
Pass,4511,26,Successful,58.2,82.6,51.6,69.1
Pass,95408,26,Successful,51.0,66.4,53.4,34
Pass,136451,26,Unsuccessful,54.6,32.2,73.3,37.1
Pass,122945,183,Successful,21.7,66.0,26.4,82.4
BallRecovery,69912,183,Successful,26.7,82.0,,
Pass,69912,183,Successful,26.7,82.0,20.7,79.6
Pass,69877,183,Successful,20.3,79.4,26.3,80.8
Pass,136456,183,Successful,31.1,79.1,55.4,71.2
Pass,134115,183,Unsuccessful,69.8,61.6,79.1,54.8
Interception,136451,26,Successful,22.5,44.3,,
KeeperPickup,73399,26,Successful,8.7,46.7,,
Pass,73399,26,Successful,14.5,51.3,29.3,69.9
Pass,33568,26,Successful,32.8,71.5,20.2,82
Pass,4511,26,Successful,19.2,78.7,27.6,33.9
Pass,136451,26,Successful,32.2,33.7,34.7,56.6
Pass,95408,26,Successful,34.0,55.7,39.5,24.9
Pass,115916,26,Successful,40.4,26.7,35.2,39.4
Pass,136451,26,Successful,35.9,41.0,40,58.1
Pass,95408,26,Successful,43.7,56.4,44.1,32.8
Pass,136451,26,Successful,47.7,33.4,52,58.1
Pass,95408,26,Successful,54.6,63.3,59.2,70.5
Pass,33568,26,Successful,55.4,66.9,52.6,39.1
Pass,136451,26,Successful,53.5,34.3,58.7,15.6
Pass,318871,26,Successful,64.2,27.4,90.3,37.5
SavedShot,96182,26,Successful,91.3,39.4,,
Save,316858,183,Successful,2.5,53.7,,
Clearance,68662,183,Successful,7.4,56.7,23.6,68.7
TakeOn,84146,26,Unsuccessful,74.0,33.0,,
Tackle,136456,183,Unsuccessful,26.0,67.0,,
Foul,,183,Successful,25.6,65.9,,
Foul,84146,26,Unsuccessful,74.4,34.1,,
SubstitutionOff,68662,183,Successful,0.0,0.0,,
SubstitutionOn,302862,183,Successful,0.0,0.0,,
FormationChange,,183,Successful,0.0,0.0,,
Pass,316858,183,Successful,21.2,64.3,64.7,78.7
Aerial,136451,26,Unsuccessful,31.9,24.2,,
Aerial,145277,183,Successful,68.1,75.8,,
Pass,145277,183,Successful,65.6,78.7,69.9,73.2
Pass,134115,183,Successful,75.4,75.9,81.9,87.8
TakeOn,69912,183,Unsuccessful,86.9,87.5,,
Tackle,318871,26,Unsuccessful,13.1,12.5,,
Pass,69912,183,Unsuccessful,93.9,82.1,95.4,55.7
Clearance,95408,26,Successful,3.0,44.0,11.2,27.9
Clearance,84146,26,Successful,11.2,27.9,19.7,25.2
Pass,84146,26,Successful,19.8,25.2,30.6,25.2
BallRecovery,108226,26,Successful,33.0,30.0,,
Pass,108226,26,Successful,33.0,30.4,38.7,40.9
Pass,109915,26,Successful,38.7,41.0,38.7,50.4
Pass,33568,26,Successful,58.3,71.8,61.6,87.8
Pass,4511,26,Successful,62.3,88.3,72,89.9
Pass,33568,26,Successful,90.4,92.4,79.7,92.4
Pass,4511,26,Successful,75.6,86.5,84.3,86.6
Pass,33568,26,Successful,83.7,86.8,74.4,85.3
Pass,4511,26,Successful,73.1,79.1,69.2,44.6
Pass,84146,26,Successful,69.4,42.4,70.3,11.6
Pass,318871,26,Successful,71.6,13.7,66.7,30.4
Pass,115916,26,Successful,66.1,23.1,66,14.3
Pass,318871,26,Successful,66.1,21.0,65.6,42.7
