Event,Player,Team,Outcome,X,Y,endX,endY
Pass,86441,211,Successful,6.7,68.6,18.9,96.9
Pass,82277,211,Unsuccessful,15.7,91.6,18.3,91.1
BlockedPass,84146,26,Successful,81.7,8.1,,
Pass,82277,211,Successful,19.8,97.4,5,74.4
Pass,86441,211,Successful,5.6,70.6,23.6,12.9
Pass,91387,211,Successful,46.6,11.9,45.9,24
Pass,77429,211,Successful,45.9,24.0,46.7,7.9
Pass,91387,211,Successful,47.0,10.6,26.4,22.4
Pass,109922,211,Successful,26.5,23.7,21.9,45.5
Pass,86441,211,Successful,21.5,42.2,19.9,24.3
Pass,109922,211,Successful,20.4,23.9,35.6,25.3
Pass,24238,211,Successful,35.6,25.3,22.3,30.4
Pass,109922,211,Successful,26.6,42.1,41.5,89.9
Pass,82277,211,Successful,42.1,93.6,50.9,87.5
BallTouch,303096,211,Unsuccessful,49.3,89.6,,
Challenge,303096,211,Unsuccessful,47.5,95.6,,
TakeOn,84146,26,Successful,52.5,4.4,,
BallRecovery,84146,26,Successful,53.4,4.3,,
Pass,84146,26,Successful,53.4,4.3,46.5,6.2
Pass,318871,26,Unsuccessful,46.5,5.9,60.7,6.7
BallRecovery,82277,211,Successful,41.9,91.1,,
Pass,82277,211,Successful,41.9,91.1,48.1,94.4
Pass,303096,211,Successful,44.0,93.5,26.2,81.1
Pass,86441,211,Successful,23.6,84.1,8.2,66
Pass,81523,211,Successful,11.0,54.8,12,70.5
Pass,86441,211,Unsuccessful,13.4,59.7,57.8,28.6
Pass,95408,26,Unsuccessful,45.5,69.1,54.2,79.3
Pass,71824,211,Unsuccessful,46.2,22.7,54,27
BallRecovery,115726,26,Successful,47.2,71.1,,
Pass,115726,26,Successful,46.8,71.4,51.3,63.4
Pass,68659,26,Successful,48.3,56.6,43,28
Pass,318871,26,Successful,44.1,30.0,57.4,97.4
Pass,115726,26,Successful,57.5,96.0,60,78.8
Pass,33568,26,Successful,59.9,77.8,61.8,91.5
Pass,115726,26,Successful,61.8,91.5,44.4,79.3
Pass,95408,26,Successful,43.0,73.9,39.2,35.7
Pass,29106,26,Successful,38.7,30.9,51.3,7.6
Pass,318871,26,Unsuccessful,52.1,5.3,55.9,5.5
Foul,303096,211,Unsuccessful,44.8,94.2,,
Foul,,26,Successful,55.2,5.8,,
Pass,318871,26,Successful,55.3,6.4,55.2,13.5
Pass,96182,26,Successful,54.5,17.7,43.6,26.8
Pass,29106,26,Successful,38.7,18.9,35.1,62.1
Pass,95408,26,Successful,39.8,65.4,41.5,21
Pass,29106,26,Successful,44.7,9.8,68,2.3
Pass,318871,26,Unsuccessful,75.5,3.7,89.6,43.3
Clearance,109922,211,Successful,7.3,58.4,14.8,68.4
BallRecovery,86441,211,Successful,14.8,68.4,,
Pass,86441,211,Successful,14.8,68.4,2.6,64.6
Pass,109922,211,Successful,4.8,63.3,30.1,61.1
BallRecovery,33568,26,Successful,71.5,45.2,,
BallTouch,71824,211,Unsuccessful,30.1,61.1,,
Pass,33568,26,Successful,71.2,48.4,71.7,69.6
Pass,115726,26,Successful,71.6,69.7,71.1,54.3
Pass,33568,26,Successful,71.3,52.5,70.8,42.1
