Event,Player,Team,Outcome,X,Y,endX,endY
CornerAwarded,243254,32,Successful,91.8,53.0,,
CornerAwarded,74341,26,Unsuccessful,8.2,47.0,,
Pass,8166,32,Unsuccessful,99.5,99.5,95.4,51
Punch,114147,26,Successful,3.6,47.5,19.4,60.2
Clearance,124688,26,Successful,19.4,60.2,22.4,67.2
Aerial,336915,32,Unsuccessful,75.8,30.4,,
Aerial,124688,26,Successful,24.2,69.6,,
Pass,124688,26,Successful,22.4,67.3,37.7,68.8
BallRecovery,96182,26,Successful,38.1,72.9,,
Pass,96182,26,Successful,38.3,76.1,31.6,89.6
Pass,318871,26,Successful,32.9,79.6,28.5,64.9
Pass,95408,26,Successful,29.2,65.4,35.3,66.4
Pass,68659,26,Successful,36.4,66.4,39.1,89.9
Pass,318871,26,Successful,42.6,83.8,55.9,62.7
Challenge,114397,32,Unsuccessful,40.9,34.8,,
TakeOn,33568,26,Successful,59.1,65.2,,
Pass,33568,26,Successful,64.3,71.4,74.1,87.5
Pass,124688,26,Successful,85.9,85.1,77,79.1
Pass,33568,26,Successful,74.7,65.7,72.3,31.6
Pass,115726,26,Unsuccessful,80.8,17.6,88.4,24.1
Foul,114397,32,Successful,12.2,77.8,,
Foul,109915,26,Unsuccessful,87.8,22.2,,
Pass,79554,32,Unsuccessful,7.5,81.6,69.8,74.8
Pass,74341,26,Unsuccessful,28.3,26.8,30.8,8.3
Pass,8166,32,Successful,67.8,94.8,72.4,91.4
Pass,300299,32,Successful,72.1,90.9,78,95.6
Pass,8166,32,Unsuccessful,78.0,95.6,90.3,61.5
BallRecovery,114147,26,Successful,10.6,34.8,,
Pass,114147,26,Successful,12.1,44.2,15.8,54.3
Pass,95408,26,Successful,15.9,54.6,17.7,85.9
Pass,115726,26,Successful,18.0,89.0,41.5,94.2
Foul,336915,32,Unsuccessful,58.6,8.4,,
Foul,33568,26,Successful,41.4,91.6,,
Pass,115726,26,Successful,41.6,91.8,76.3,46.3
Aerial,70050,32,Unsuccessful,23.8,50.9,,
Aerial,109915,26,Successful,76.2,49.1,,
BallTouch,109915,26,Unsuccessful,76.2,46.9,,
KeeperPickup,79554,32,Successful,10.1,59.3,,
Pass,79554,32,Successful,10.7,47.6,15.2,45.4
Pass,99487,32,Successful,17.9,47.9,24.8,41.2
Pass,336915,32,Successful,24.8,41.2,17.8,45.2
Pass,99487,32,Successful,10.9,41.6,26.6,6.5
Pass,331924,32,Successful,28.6,10.0,53.7,4.9
BallTouch,302313,32,Unsuccessful,53.7,4.9,,
Pass,115726,26,Successful,53.3,100.0,58.8,82.9
Pass,96182,26,Successful,58.8,82.9,58.7,96.2
Pass,115726,26,Successful,58.6,95.1,60.2,83.3
Pass,96182,26,Successful,62.0,85.6,67,77.9
Pass,33568,26,Successful,66.4,72.3,60.9,31.9
Pass,318871,26,Successful,69.8,34.8,85.9,50
Aerial,100008,32,Unsuccessful,14.0,47.8,,
Aerial,96182,26,Successful,86.0,52.2,,
Pass,96182,26,Unsuccessful,85.9,50.0,89.4,58.7
Pass,331924,32,Successful,12.6,41.2,4.6,46.4
KeeperPickup,79554,32,Successful,4.6,46.4,,
Pass,79554,32,Successful,12.0,44.6,13.8,31.6
