Event,Player,Team,Outcome,X,Y,endX,endY
Pass,68659,26,Successful,52.6,13.4,36.1,36.6
Pass,136451,26,Successful,36.7,38.8,42.3,70
Pass,95408,26,Unsuccessful,46.3,68.8,89.2,100
Pass,362103,168,Successful,12.4,0.0,31.5,8.3
Pass,115257,168,Unsuccessful,37.0,9.5,36.9,27.4
Pass,68659,26,Successful,64.4,67.2,64.1,56.9
BallRecovery,108226,26,Successful,64.1,56.3,,
Pass,108226,26,Successful,64.1,56.3,61.1,38.5
Pass,318871,26,Successful,62.2,40.9,63.3,54.3
Pass,68659,26,Successful,63.3,54.3,61.1,40.9
Pass,318871,26,Successful,61.1,42.8,56.3,71.2
Pass,95408,26,Successful,58.6,74.7,63.2,95
Pass,115726,26,Successful,62.4,94.4,57.6,77.8
Pass,95408,26,Successful,56.4,76.0,51.5,68.2
Pass,68659,26,Successful,46.7,63.6,47.4,30.9
Pass,136451,26,Unsuccessful,56.8,23.6,100,23.7
Pass,22319,168,Unsuccessful,5.1,46.7,59.1,85.3
Pass,136451,26,Unsuccessful,44.5,20.4,77.9,20
Pass,118303,168,Successful,22.8,81.4,2.5,59.6
Pass,22319,168,Successful,2.4,59.6,2.1,87.7
Pass,118303,168,Unsuccessful,6.0,90.0,56.1,83.8
Pass,136451,26,Unsuccessful,44.2,17.4,53.4,15.6
Pass,115257,168,Successful,46.3,89.0,55.3,93.9
Foul,346738,168,Successful,57.0,90.0,,
Foul,318871,26,Unsuccessful,43.0,10.0,,
Pass,82917,168,Unsuccessful,55.7,89.2,78.2,80.6
Interception,318871,26,Successful,18.7,18.9,,
KeeperPickup,114147,26,Successful,6.7,36.7,,
Pass,114147,26,Successful,11.6,43.0,12.2,30.9
Pass,136451,26,Unsuccessful,17.9,24.9,62.5,3.2
Pass,118303,168,Unsuccessful,33.2,96.0,52.7,98.4
Pass,96182,26,Successful,46.0,1.6,36.9,3.7
Pass,318871,26,Successful,32.1,7.7,14.5,41.2
Pass,114147,26,Successful,14.5,41.2,25.5,48.4
Pass,95408,26,Successful,28.8,44.3,28.5,34
Pass,136451,26,Successful,29.2,30.0,31,15.5
Pass,68659,26,Successful,29.4,16.2,26.2,33.7
Pass,136451,26,Successful,26.7,36.7,30.9,70
Pass,95408,26,Successful,37.2,67.3,37.3,49.7
Pass,136451,26,Successful,38.7,48.2,46,88.7
Pass,95408,26,Successful,45.0,81.4,39.1,55.7
Pass,136451,26,Successful,38.8,53.6,46.3,76
Pass,95408,26,Successful,47.3,76.6,62.3,98
Pass,115726,26,Successful,58.6,92.6,46.6,76.4
Pass,95408,26,Unsuccessful,47.3,75.1,84.3,54.8
Pass,228569,168,Successful,14.7,47.8,29.7,67.3
BallRecovery,82917,168,Successful,29.7,67.9,,
Pass,82917,168,Successful,29.7,68.2,25.6,70.2
Foul,346738,168,Successful,28.8,69.0,,
Foul,96182,26,Unsuccessful,71.2,31.0,,
Pass,346738,168,Successful,28.0,67.0,39.5,94.4
Pass,82917,168,Successful,39.3,94.2,55.1,79.3
Pass,25028,168,Successful,55.1,79.3,51,78.2
Pass,115257,168,Successful,53.4,83.3,45.9,96.2
Pass,82917,168,Successful,45.7,95.6,29.7,68.8
Pass,86593,168,Successful,29.7,64.8,34.4,29.7
Pass,228569,168,Unsuccessful,41.1,33.3,76.1,65.4
Pass,318871,26,Successful,21.6,34.8,8.3,41
KeeperPickup,114147,26,Successful,8.3,41.0,,
Pass,114147,26,Successful,8.3,41.0,17.4,22.5
Pass,318871,26,Successful,21.6,18.9,32.4,5.3
Pass,243510,26,Successful,39.1,20.1,35.2,33.9
Pass,68659,26,Successful,35.2,35.2,33.8,67.3
Pass,95408,26,Successful,37.1,64.6,37.7,35.5
Pass,68659,26,Unsuccessful,40.7,34.0,74.6,80.6
BallRecovery,79533,168,Successful,22.8,15.9,,
Pass,79533,168,Successful,23.7,15.9,29.4,34.5
Pass,362103,168,Successful,32.1,46.4,30.8,57.9
Pass,82917,168,Successful,30.9,53.6,22.6,55.4
Pass,86593,168,Successful,24.0,61.7,24.1,82.4
Pass,118303,168,Successful,24.9,79.6,57.6,90.5
BallTouch,115257,168,Unsuccessful,57.6,90.5,,
BallRecovery,136451,26,Successful,27.0,5.5,,
Pass,136451,26,Successful,27.0,5.5,8.2,28.5
Pass,114147,26,Successful,10.1,28.9,15.3,18.9
Pass,136451,26,Successful,30.0,19.1,46.2,88.6
