Event,Player,Team,Outcome,X,Y,endX,endY
Pass,115726,26,Unsuccessful,46.4,94.4,89.2,91.9
Clearance,22210,13,Successful,8.5,16.1,9.5,15.3
BallTouch,109915,26,Successful,92.4,85.7,,
Pass,92173,13,Successful,5.3,49.7,3.1,81.5
Pass,27586,13,Successful,3.3,82.4,3.3,54.6
Pass,92173,13,Successful,6.1,50.0,2.9,27
Pass,22210,13,Successful,4.8,25.5,14,2
Pass,255169,13,Successful,16.6,2.2,23.6,8.9
Pass,328983,13,Successful,23.6,8.9,5.8,19.1
Pass,22210,13,Successful,8.7,27.4,20.8,94.1
Pass,23072,13,Successful,23.2,94.2,22.2,73.3
Pass,89401,13,Successful,24.5,81.1,66,98.7
Pass,44120,13,Unsuccessful,66.0,98.7,64.3,100
Pass,318871,26,Successful,37.3,0.0,42.5,25
Pass,33568,26,Successful,39.3,31.0,42.3,75.7
Pass,115726,26,Successful,63.5,87.8,81.2,89
Pass,109915,26,Unsuccessful,96.8,72.9,96.5,70.5
BallTouch,255169,13,Successful,2.7,31.9,,
KeeperPickup,92173,13,Successful,2.1,42.8,,
Pass,92173,13,Successful,12.4,44.9,8.8,61.2
Pass,27586,13,Successful,16.2,67.9,6.8,27.3
Pass,22210,13,Successful,8.7,25.9,23.7,2.8
Pass,255169,13,Unsuccessful,34.0,2.8,38.3,8.5
Interception,33568,26,Successful,62.2,90.0,,
BallRecovery,33568,26,Successful,65.5,87.2,,
TakeOn,33568,26,Unsuccessful,76.2,80.6,,
Tackle,255169,13,Successful,23.8,19.4,,
BallRecovery,89401,13,Successful,23.6,25.8,,
Pass,89401,13,Successful,24.9,24.7,18.8,12.5
Pass,328983,13,Successful,26.8,36.6,31.8,66.7
Pass,342563,13,Successful,34.3,70.2,46,92
Pass,144890,13,Successful,50.5,91.2,38.6,93.8
Pass,23072,13,Successful,38.6,93.8,31.3,75
Pass,27586,13,Successful,34.5,68.1,87.1,36.7
Foul,,26,Successful,13.0,62.5,,
Foul,239872,13,Unsuccessful,87.0,37.5,,
Pass,73399,26,Successful,14.9,60.8,24.1,89.6
Pass,115726,26,Successful,25.3,89.3,31.8,71.1
Pass,33568,26,Successful,35.9,69.7,35.8,59.9
Pass,115916,26,Successful,34.8,60.5,34.4,89.6
Pass,115726,26,Successful,41.5,94.4,61.5,96.8
Pass,109915,26,Successful,82.0,88.6,77.5,75.1
Pass,33568,26,Successful,75.5,73.0,66.4,69.6
Pass,115916,26,Successful,63.2,62.1,50.8,42.4
Pass,74341,26,Successful,54.5,50.0,45.3,58.1
Pass,95408,26,Successful,44.0,51.3,64.1,9.5
Pass,318871,26,Successful,71.2,14.7,63.4,33.1
Pass,115916,26,Successful,63.2,27.1,65.1,8.5
Pass,318871,26,Successful,61.0,13.5,71.1,34.8
Dispossessed,33568,26,Successful,70.7,32.0,,
Tackle,144890,13,Unsuccessful,29.3,68.0,,
Pass,33568,26,Successful,69.1,33.6,67.9,37.7
Pass,115916,26,Successful,69.0,41.6,71.3,72
Save,255169,13,Successful,11.7,35.7,,
SavedShot,115726,26,Successful,75.7,71.8,,
Aerial,115726,26,Unsuccessful,87.8,65.0,,
Aerial,255169,13,Successful,12.2,35.0,,
Pass,255169,13,Successful,11.6,35.7,17.4,32.8
BallRecovery,328983,13,Successful,17.4,32.8,,
Pass,328983,13,Successful,27.9,43.3,32.6,34.9
Pass,144890,13,Successful,31.7,34.9,25.4,48.2
Pass,89401,13,Successful,29.7,58.4,38,72.9
Dispossessed,342563,13,Successful,48.6,73.2,,
Tackle,68659,26,Successful,51.4,26.8,,
BallRecovery,74341,26,Successful,41.7,33.4,,
Pass,74341,26,Successful,41.8,33.4,55.7,29.7
Pass,108226,26,Successful,56.5,29.7,44.1,30.3
BallTouch,115916,26,Unsuccessful,44.1,30.3,,
BallRecovery,342563,13,Successful,60.1,75.1,,
Pass,342563,13,Successful,66.7,76.0,78.9,91.4
Pass,44120,13,Successful,85.8,94.4,79.2,82.7
Pass,89401,13,Unsuccessful,79.2,82.7,100,74.7
Pass,73399,26,Successful,3.0,41.5,15.2,75.8
Pass,115726,26,Successful,23.6,88.9,52.5,96
Pass,109915,26,Successful,77.9,88.0,73.1,78.2
Pass,96182,26,Unsuccessful,73.3,77.2,73.3,65.5
BallRecovery,89401,13,Successful,26.7,37.3,,
Pass,89401,13,Successful,31.2,44.8,97.1,12.3
Pass,239872,13,Successful,91.6,3.8,72.3,4
Pass,328983,13,Successful,72.3,4.7,69.8,20.3
Pass,144890,13,Successful,70.4,24.9,67.2,38.3
Pass,89401,13,Successful,67.2,40.4,64.3,57.6
Pass,342563,13,Successful,65.0,64.2,73.8,87.7
OffsideGiven,239872,13,Unsuccessful,79.1,20.1,,
Pass,23072,13,Successful,79.4,90.6,67.6,81.8
Pass,342563,13,Successful,67.6,81.7,69.6,73.3
Pass,144890,13,Successful,66.8,81.1,67.6,85.1
Pass,342563,13,Successful,67.3,86.9,48.3,77
Pass,27586,13,Successful,48.4,75.9,43.8,43
OffsideProvoked,115726,26,Successful,29.1,82.1,,
OffsidePass,22210,13,Successful,46.8,14.3,79.1,20.1
Pass,73399,26,Successful,7.6,76.9,23.7,82.4
Pass,115726,26,Successful,29.1,82.1,34.4,66.3
Pass,33568,26,Successful,34.5,65.2,35.9,45.8
