Event,Minute,Second,Player,Team,Outcome,x,y,endX,endY,passtype
Pass,5,17,25244,13,Successful,63.6,85.6,71.3,98.7,OpenPlay
Pass,5,18,23072,13,Successful,75.0,97.8,88.1,85.1,OpenPlay
Tackle,5,21,9298,183,Successful,9.8,8.2,,,OpenPlay
Dispossessed,5,21,25244,13,Successful,90.2,91.8,,,OpenPlay
BallRecovery,5,22,9298,183,Successful,15.1,5.4,,,OpenPlay
Pass,5,23,9298,183,Unsuccessful,16.5,3.4,28.9,4,OpenPlay
Interception,5,24,23072,13,Successful,74.1,96.6,,,OpenPlay
Pass,5,27,93647,183,Successful,38.2,3.8,26.1,18.6,OpenPlay
Pass,5,29,13846,183,Successful,25.7,19.4,5.7,50.6,OpenPlay
Pass,5,33,14111,183,Unsuccessful,6.6,55.2,46.6,90.2,OpenPlay
Pass,5,36,125211,13,Successful,56.1,6.4,65.8,16.1,OpenPlay
BallRecovery,5,37,84146,13,Successful,63.7,15.9,,,OpenPlay
Pass,5,38,84146,13,Successful,61.1,16.1,52.7,27.3,OpenPlay
Pass,5,43,26820,13,Successful,49.8,49.4,61.8,67.9,OpenPlay
Pass,5,45,13756,13,Successful,63.8,71.7,71.1,77.8,OpenPlay
Pass,5,48,25244,13,Successful,73.2,73.6,86.4,82.3,OpenPlay
Pass,5,49,23072,13,Unsuccessful,86.4,82.3,88.9,62.3,OpenPlay
Interception,5,51,9298,183,Successful,12.8,41.3,,,OpenPlay
Clearance,5,52,24827,183,Successful,14.7,54.5,33.4,48.7,OpenPlay
Save,5,55,13846,183,Successful,26.2,47.8,,,OpenPlay
SavedShot,5,55,26820,13,Successful,71.2,52.4,,,OpenPlay
Pass,5,57,26820,13,Successful,64.1,50.6,54.2,35.7,OpenPlay
Pass,6,1,76810,13,Successful,56.1,30.0,51.7,56.7,OpenPlay
Pass,6,4,30051,13,Successful,53.1,58.4,59.2,77.6,OpenPlay
Pass,6,9,13756,13,Successful,64.1,82.3,63.8,71.7,OpenPlay
Pass,6,10,6321,13,Successful,63.8,71.7,65,85.4,OpenPlay
Pass,6,14,13756,13,Successful,65.3,80.8,61.4,68.7,OpenPlay
Pass,6,16,6321,13,Successful,59.6,65.8,57,38,OpenPlay
Pass,6,19,26820,13,Unsuccessful,59.1,35.8,96.8,39.1,OpenPlay
KeeperPickup,6,26,14111,183,Successful,9.1,61.8,,,OpenPlay
Pass,6,37,14111,183,Unsuccessful,14.4,47.5,54.9,0,OpenPlay
Pass,6,51,23072,13,Successful,40.2,100.0,56.9,86,OpenPlay
Pass,6,54,24444,13,Successful,56.0,85.9,60.1,71.2,OpenPlay
Pass,6,56,6321,13,Unsuccessful,63.7,67.0,63.8,64,OpenPlay
BlockedPass,6,58,67807,183,Successful,34.0,46.1,,,OpenPlay
BallRecovery,6,59,67807,183,Successful,33.4,50.6,,,OpenPlay
Pass,6,59,67807,183,Successful,33.4,50.6,31.3,72,OpenPlay
Pass,7,3,14000,183,Successful,29.4,66.4,25.1,50.1,OpenPlay
Pass,7,6,68662,183,Unsuccessful,25.3,48.1,67.2,9.2,OpenPlay
Clearance,7,8,30051,13,Successful,32.0,89.4,33.8,100,OpenPlay
Pass,7,21,69877,183,Successful,66.0,0.0,67,5.8,OpenPlay
Pass,7,22,13846,183,Unsuccessful,67.0,5.8,65.9,2,OpenPlay
Interception,7,23,26820,13,Successful,35.6,97.5,,,OpenPlay
Pass,7,25,69877,183,Successful,63.7,7.3,68,2.6,OpenPlay
Dispossessed,7,28,13846,183,Successful,69.8,10.2,,,OpenPlay
Tackle,7,28,26820,13,Successful,30.2,89.8,,,OpenPlay
Foul,7,32,13846,183,Successful,64.0,12.8,,,OpenPlay
Foul,7,32,6321,13,Unsuccessful,35.1,84.8,,,OpenPlay
Card,8,2,6321,13,Successful,0.0,0.0,,,OpenPlay
Pass,8,52,68648,183,Successful,67.0,20.0,68.4,34.9,OpenPlay
SavedShot,8,54,67807,183,Successful,71.1,41.5,,,Assisted
Save,8,54,24444,13,Successful,16.4,53.7,,,OpenPlay
BallRecovery,8,57,13756,13,Successful,25.0,72.1,,,OpenPlay
Pass,8,58,13756,13,Successful,25.5,73.9,27.8,85.4,OpenPlay
Pass,8,59,25244,13,Successful,28.6,86.8,52.5,97.8,OpenPlay
Pass,9,3,26820,13,Successful,52.8,96.5,42,67.6,OpenPlay
Pass,9,6,30051,13,Successful,47.5,63.1,45,43.3,OpenPlay
Pass,9,9,6321,13,Successful,49.6,33.3,64,35.1,OpenPlay
Pass,9,13,84146,13,Successful,55.8,38.9,53.1,66.6,OpenPlay
Pass,9,17,26820,13,Successful,52.9,70.9,56.8,64.9,OpenPlay
Pass,9,23,84146,13,Successful,54.3,58.7,67.6,2.8,OpenPlay
Pass,9,26,125211,13,Successful,66.2,5.9,62.9,25,OpenPlay
Pass,9,28,6321,13,Successful,61.1,29.1,47.9,56,OpenPlay
Pass,9,32,30051,13,Successful,52.6,59.0,53.4,74.7,OpenPlay
Pass,9,37,26820,13,Successful,58.7,60.6,62.5,35.5,OpenPlay
Pass,9,39,6321,13,Successful,64.3,29.4,71.5,22.7,OpenPlay
Pass,9,40,84146,13,Unsuccessful,71.5,22.7,65.1,22.5,OpenPlay
BallRecovery,9,43,67807,183,Successful,38.3,76.7,,,OpenPlay
Pass,9,44,67807,183,Successful,40.9,71.4,34,54.9,OpenPlay
Pass,9,47,13447,183,Successful,35.3,62.1,36.8,92.4,OpenPlay
Pass,9,49,24827,183,Successful,36.8,92.4,46.7,96.8,OpenPlay
Pass,9,54,14000,183,Successful,40.2,88.7,28.3,64,OpenPlay
Pass,9,57,68662,183,Successful,27.1,61.5,31.2,17.4,OpenPlay
Pass,10,0,9298,183,Successful,32.2,16.8,51.9,19.8,OpenPlay
Pass,10,4,68648,183,Successful,44.2,25.9,34.1,45.7,OpenPlay
Pass,10,5,13447,183,Successful,34.1,46.0,33.7,63.3,OpenPlay
Pass,10,9,68662,183,Successful,40.6,71.2,40,94.7,OpenPlay
Pass,10,11,67807,183,Successful,40.4,94.8,57.7,97.2,OpenPlay
Dispossessed,10,13,24827,183,Successful,57.6,98.4,,,OpenPlay
Tackle,10,13,84146,13,Successful,42.4,1.6,,,OpenPlay
Pass,10,18,24827,183,Successful,57.4,100.0,42.9,95.7,OpenPlay
Pass,10,20,67807,183,Successful,42.9,95.7,32.6,72.4,OpenPlay
Pass,10,22,68662,183,Successful,32.7,70.9,37.5,31.6,OpenPlay
Pass,10,26,9298,183,Successful,40.6,30.9,59.4,2.2,OpenPlay
Pass,10,29,69877,183,Successful,60.3,1.6,58.5,7.7,OpenPlay
Pass,10,32,68648,183,Successful,56.1,8.9,46.2,32.2,OpenPlay
Pass,10,36,13447,183,Successful,45.6,36.9,51,85,OpenPlay
Pass,10,40,24827,183,Successful,58.3,88.9,62.2,96,OpenPlay
Pass,10,42,14000,183,Successful,57.6,95.4,56.6,82.6,OpenPlay
Pass,10,46,24827,183,Successful,55.5,82.9,38.7,66.3,OpenPlay
Pass,10,48,68662,183,Successful,38.7,65.7,44.7,33.1,OpenPlay
Pass,10,52,13846,183,Successful,44.8,23.9,56.1,28.2,OpenPlay
Pass,10,53,68648,183,Successful,56.1,28.3,35.6,17.7,OpenPlay
Pass,10,58,9298,183,Successful,38.7,20.7,43.5,36,OpenPlay
Pass,11,0,13447,183,Successful,42.4,34.5,40.2,6.5,OpenPlay
Pass,11,4,9298,183,Successful,40.8,2.6,82.8,3.7,OpenPlay
Foul,11,7,93647,183,Successful,83.3,6.3,,,OpenPlay
Foul,11,7,23072,13,Unsuccessful,16.7,93.7,,,OpenPlay
Pass,11,54,68648,183,Unsuccessful,82.3,3.4,100,60.3,OpenPlay
Pass,12,18,6775,13,Unsuccessful,5.0,41.2,66.6,50.1,OpenPlay
Aerial,12,21,68662,183,Successful,32.4,51.5,,,OpenPlay
Aerial,12,21,24444,13,Unsuccessful,67.6,48.5,,,OpenPlay
Clearance,12,21,68662,183,Successful,31.3,53.1,44.9,52.5,OpenPlay
Pass,12,23,26820,13,Successful,53.2,55.4,44.3,63.4,OpenPlay
Pass,12,26,30051,13,Successful,52.0,73.6,58.5,79.4,OpenPlay
Pass,12,27,25244,13,Successful,58.5,79.4,60.5,72.6,OpenPlay
Pass,12,28,13756,13,Successful,60.5,72.6,54.5,66.1,OpenPlay
Pass,12,29,26820,13,Successful,54.5,66.1,52,81.2,OpenPlay
Pass,12,32,30051,13,Successful,52.0,81.2,43.6,46.9,OpenPlay
Pass,12,33,76810,13,Successful,44.1,42.7,56.1,35.7,OpenPlay
Pass,12,34,6321,13,Successful,55.5,35.7,54.7,47.5,OpenPlay
Pass,12,36,26820,13,Successful,52.5,41.6,54.1,19.5,OpenPlay
Pass,12,38,6321,13,Successful,55.6,14.9,61.9,2.6,OpenPlay
Pass,12,41,125211,13,Successful,56.8,7.4,38.4,24,OpenPlay
Pass,12,43,76810,13,Successful,39.5,29.1,40.5,67.5,OpenPlay
Pass,12,47,30051,13,Successful,43.9,74.4,56.5,96.9,OpenPlay
Pass,12,50,23072,13,Successful,53.3,89.1,45.4,59,OpenPlay
Pass,12,55,26820,13,Successful,56.6,54.8,93.3,70.1,OpenPlay
MissedShots,12,59,25244,13,Successful,93.5,69.3,,,Assisted
Pass,13,20,14111,183,Unsuccessful,5.4,41.5,43.9,0,OpenPlay
Pass,13,26,23072,13,Successful,57.0,100.0,64.7,95.6,OpenPlay
Pass,13,28,25244,13,Successful,63.8,97.4,51.1,96.8,OpenPlay
Pass,13,29,26820,13,Successful,47.9,90.9,32.5,79.6,OpenPlay
Pass,13,38,30051,13,Unsuccessful,48.7,72.0,56.1,65.1,OpenPlay
Interception,13,39,13447,183,Successful,44.3,35.8,,,OpenPlay
BallRecovery,13,40,13447,183,Successful,45.7,37.1,,,OpenPlay
Pass,13,42,13447,183,Unsuccessful,46.5,38.0,76.7,0,OpenPlay
Pass,13,54,23072,13,Successful,29.0,100.0,32.2,97.5,OpenPlay
Pass,13,55,13756,13,Successful,32.2,97.5,26.2,98,OpenPlay
Pass,13,57,23072,13,Successful,26.2,98.0,45.5,89.7,OpenPlay
Aerial,13,58,9298,183,Unsuccessful,54.2,8.2,,,OpenPlay
Aerial,13,58,24444,13,Successful,45.8,91.8,,,OpenPlay
Pass,13,59,24444,13,Successful,45.5,89.7,54,81.4,OpenPlay
Pass,14,0,25244,13,Unsuccessful,54.0,82.7,53.1,84.7,OpenPlay
BallRecovery,14,1,13447,183,Successful,44.5,13.2,,,OpenPlay
Pass,14,2,13447,183,Unsuccessful,44.4,14.0,63.9,17,OpenPlay
BallRecovery,14,4,30051,13,Successful,36.7,85.0,,,OpenPlay
Pass,14,5,30051,13,Successful,38.4,88.7,48,95.6,OpenPlay
Challenge,14,8,69877,183,Unsuccessful,48.4,3.0,,,OpenPlay
TakeOn,14,8,13756,13,Successful,51.6,97.0,,,OpenPlay
Dispossessed,14,14,13756,13,Successful,87.2,81.0,,,OpenPlay
Tackle,14,14,69877,183,Successful,12.8,19.0,,,OpenPlay
BallRecovery,14,17,68648,183,Successful,9.1,19.1,,,OpenPlay
Pass,14,18,68648,183,Successful,9.1,12.3,22,2.2,OpenPlay
Pass,14,20,69877,183,Successful,23.8,2.2,23.1,11.4,OpenPlay
Foul,14,23,13846,183,Successful,25.4,10.4,,,OpenPlay
Foul,14,23,26820,13,Unsuccessful,74.6,89.6,,,OpenPlay
Pass,14,54,14111,183,Successful,25.4,11.3,65.6,13.4,OpenPlay
Aerial,14,58,68648,183,Successful,67.9,19.2,,,OpenPlay
Aerial,14,58,26820,13,Unsuccessful,32.1,80.8,,,OpenPlay
Pass,14,59,68648,183,Unsuccessful,65.6,13.4,76.2,21.9,OpenPlay
Pass,14,59,30051,13,Unsuccessful,24.1,72.3,35.8,83,OpenPlay
Pass,15,2,13447,183,Successful,61.3,9.1,73,9.8,OpenPlay
Pass,15,3,68648,183,Successful,72.8,10.0,72.1,2.2,OpenPlay
Pass,15,4,13447,183,Unsuccessful,69.4,5.0,68.1,9.1,OpenPlay
BlockedPass,15,5,26820,13,Successful,29.8,95.4,,,OpenPlay
Pass,15,6,13846,183,Successful,66.1,15.2,59.2,1.6,OpenPlay
Pass,15,7,69877,183,Successful,58.8,4.0,46.2,2.6,OpenPlay
Pass,15,10,9298,183,Successful,45.3,6.1,19.2,40,OpenPlay
Pass,15,16,14111,183,Unsuccessful,18.2,44.5,84.7,34.9,OpenPlay
