Event,Minute,Second,Player,Team,Outcome,x,y,endX,endY,passtype
Pass,5,28,8137,24,Successful,51.6,77.8,57.1,95.3,OpenPlay
Pass,5,30,79967,24,Successful,57.7,95.3,44.2,75.3,OpenPlay
Pass,5,33,8137,24,Successful,43.1,71.1,30.8,44.3,OpenPlay
Pass,5,38,99901,24,Successful,31.5,45.7,35.1,79.1,OpenPlay
Pass,5,42,8137,24,Successful,43.9,82.0,61.8,97.5,OpenPlay
Pass,5,45,79967,24,Successful,58.8,97.5,52,69.6,OpenPlay
Pass,5,48,80464,24,Successful,52.2,61.1,78.2,9.5,OpenPlay
SavedShot,5,54,12779,24,Successful,80.2,32.7,,,Assisted
Save,5,54,6775,13,Successful,2.4,49.3,,,OpenPlay
KeeperPickup,5,55,6775,13,Successful,2.4,49.3,,,OpenPlay
Pass,6,4,6775,13,Successful,13.8,55.5,21.8,66,OpenPlay
Pass,6,8,30051,13,Successful,24.5,66.0,34.6,70.9,OpenPlay
Pass,6,15,26820,13,Successful,38.3,55.4,46.5,66.3,OpenPlay
Pass,6,18,6321,13,Successful,46.8,67.8,76.9,76.7,OpenPlay
TakeOn,6,21,13796,13,Successful,93.6,71.2,,,OpenPlay
Challenge,6,21,6434,24,Unsuccessful,6.4,28.8,,,OpenPlay
Foul,6,32,13796,13,Successful,91.3,67.6,,,OpenPlay
Foul,6,32,6434,24,Unsuccessful,8.7,32.4,,,OpenPlay
Goal,7,29,24444,13,Successful,88.5,50.0,,,OpenPlay
PenaltyFaced,7,29,28746,24,Unsuccessful,0.0,0.0,,,OpenPlay
Pass,8,15,33403,24,Successful,49.9,50.6,50.9,52.2,OpenPlay
Pass,8,16,26720,24,Unsuccessful,51.0,52.7,32.7,89.3,OpenPlay
BallRecovery,8,18,95977,13,Successful,71.4,7.5,,,OpenPlay
Pass,8,21,95977,13,Unsuccessful,89.5,17.2,88.8,28.1,OpenPlay
Pass,8,27,95977,13,Successful,69.2,6.7,64.8,2.6,OpenPlay
Dispossessed,8,30,125211,13,Successful,64.9,3.4,,,OpenPlay
Tackle,8,30,67491,24,Successful,35.1,96.6,,,OpenPlay
BallRecovery,8,31,67491,24,Successful,37.0,95.0,,,OpenPlay
Challenge,8,32,95977,13,Unsuccessful,62.1,8.4,,,OpenPlay
TakeOn,8,32,67491,24,Successful,37.9,91.6,,,OpenPlay
Foul,8,34,95977,13,Unsuccessful,59.7,10.7,,,OpenPlay
Foul,8,34,67491,24,Successful,40.3,89.3,,,OpenPlay
Pass,9,16,79967,24,Unsuccessful,42.4,88.3,85.7,57.3,OpenPlay
Pass,9,18,125211,13,Successful,10.7,45.1,18.9,50,OpenPlay
Clearance,9,20,6292,13,Successful,18.8,48.9,32.9,37.5,OpenPlay
Pass,9,24,80464,24,Successful,71.1,75.1,80.3,92,OpenPlay
Pass,9,27,79967,24,Unsuccessful,78.0,91.2,82.1,64.5,OpenPlay
Clearance,9,28,6321,13,Successful,18.2,33.9,46.4,46.3,OpenPlay
BallTouch,9,31,24444,13,Unsuccessful,46.4,46.3,,,OpenPlay
Pass,9,32,8137,24,Successful,51.3,51.9,57.1,51.8,OpenPlay
BallRecovery,9,33,26720,24,Successful,56.9,55.8,,,OpenPlay
Foul,9,36,26820,13,Unsuccessful,43.2,35.3,,,OpenPlay
Foul,9,36,26720,24,Successful,56.8,64.7,,,OpenPlay
Pass,10,20,101017,24,Successful,58.4,66.9,85.8,31.2,OpenPlay
Aerial,10,24,23072,13,Unsuccessful,14.2,70.0,,,OpenPlay
Aerial,10,24,33403,24,Successful,85.8,30.0,,,OpenPlay
Pass,10,24,33403,24,Successful,85.8,31.2,97.8,24.6,OpenPlay
Pass,10,25,12779,24,Unsuccessful,98.0,24.9,97.1,40,OpenPlay
